FID,0cc20,12cc20,24cc20,30cc20,39cc20,46cc20,53cc20,60cc20,67cc20,73cc20,81cc20,88cc20,95cc20,102cc20,108cc20,116cc20,121cc20,129cc20,135cc20,144cc20,0ch20,12ch20,24ch20,30ch20,39ch20,46ch20,53ch20,60ch20,67ch20,73ch20,81ch20,88ch20,95ch20,102ch20,108ch20,116ch20,121ch20,129ch20,135ch20,144ch20,0eg20,12eg20,24eg20,30eg20,39eg20,46eg20,53eg20,60eg20,67eg20,73eg20,81eg20,88eg20,95eg20,102eg20,108eg20,116eg20,121eg20,129eg20,135eg20,144eg20,labels
54,0,0,2.17503186,12.74477448,18.55135924,23.99657842,34.82770724,53.08549103,54.80538232,69.47144189,92.78089106,97.38120967,98.92423136,99.54104191,99.92677406,99.63114854,98.5385474,66.85932023,2.748971193,0.16399939,0,-0.029621983,0.041839981,0.006354332,0.10159626,0.16143961,0.306122017,0.443101263,0.533145332,0.740319777,0.844676352,0.941200495,0.945181274,1.022298908,0.99591732,1.001558638,0.951273966,0.821372795,0.587345362,0.646116257,-0.009497633,-0.011307714,-0.005414262,0.009741107,0.022803724,0.042028457,0.067641795,0.092273645,0.115988158,0.167083517,0.265083283,0.279972702,0.269900173,0.298114479,0.303538889,0.245576352,0.233960822,0.135781482,-0.002364533,-0.035553195,0
55,0,0,1.956362303,13.08641975,18.45466156,23.83095926,34.54171169,52.0729695,53.70671455,66.04139872,88.60602841,94.85840542,97.42556728,99.03466301,99.75369607,99.11973113,97.44876239,52.70598994,2.60935833,0.126512651,0,-0.032723761,0.039698982,0.002825737,0.104256725,0.159634686,0.317036676,0.461788273,0.5339674,0.735241985,0.824743557,0.912514019,0.913134766,0.96959486,0.942571974,0.926821804,0.882825184,0.733889675,0.582389069,0.59800849,-0.007640667,-0.010968774,-0.00457973,0.013111794,0.023430867,0.039780907,0.071039341,0.092199266,0.114133336,0.15910928,0.245616809,0.26759091,0.254128277,0.279784054,0.275009751,0.232277259,0.217193156,0.11321301,-0.003553847,-0.034448229,0
57,0,0.003048316,3.426842684,15.16902911,21.15981946,25.00970662,34.80713136,51.06226795,53.64665486,64.63939916,87.46143955,94.88991903,97.4186382,97.97313533,97.95108935,89.08005533,82.95639302,23.46227709,0.50723975,0.076207895,0,-0.03144455,0.044371605,0.005615997,0.113489056,0.175180006,0.308387804,0.445614147,0.523253822,0.738443089,0.83594718,0.920258904,0.911350918,0.971895266,0.932689667,0.89898324,0.832700872,0.616510487,0.539997196,0.562096071,-0.010134829,-0.012881553,-0.00248823,0.013373732,0.0266228,0.042622883,0.070367344,0.088287994,0.11269699,0.154598191,0.23791641,0.262946427,0.255549759,0.282931805,0.27447626,0.210977048,0.18425478,0.059596904,-0.023507236,-0.036931612,0
58,0.000609663,0.001833517,2.28225174,12.58648087,17.71452898,22.28607918,31.74785239,47.66555849,51.54395884,63.15792667,86.96339851,93.92148458,97.17264055,98.72512887,99.5424892,97.28275377,94.35017941,53.44002439,1.92287761,0.143270843,0,-0.032183599,0.040944099,0.00238452,0.101543427,0.168323326,0.293436527,0.429789495,0.521320963,0.720799875,0.83556385,0.927936792,0.924037838,0.988313723,0.94336381,0.923023748,0.865263414,0.717308855,0.538634634,0.585746384,-0.011173144,-0.015082155,-0.007119287,0.012816774,0.023193406,0.039649263,0.061850332,0.080633067,0.109703973,0.149862036,0.231318712,0.256799638,0.255891532,0.286898881,0.289671749,0.234567523,0.217001796,0.109651059,-0.010290337,-0.036637895,0
62,0,0.026280406,5.212076763,17.92775492,23.91899288,28.26369884,35.67966,51.9479968,52.8228057,63.092407,89.98364011,93.551425,96.97812786,98.76306788,99.69453483,99.26289926,97.66495183,54.62399025,1.911903673,0.208504801,0,-0.033236361,0.046662426,0.010667038,0.141305685,0.202769423,0.328879166,0.42837019,0.513416672,0.706328392,0.831506586,0.897787857,0.879768038,0.960775852,0.916445017,0.907113457,0.858454132,0.694030952,0.535933876,0.579103661,-0.010827392,-0.011309135,-0.00377141,0.02038547,0.031540293,0.049821895,0.069183618,0.090459093,0.113515794,0.150507927,0.248409197,0.263348043,0.276576847,0.301131517,0.300850034,0.249598861,0.237150043,0.117707625,-0.012612505,-0.030964749,0
63,0,0.009754611,4.819993138,17.95762841,24.24740011,29.66463637,38.29474347,53.92632677,57.24331586,68.49595962,94.82637586,96.81072629,99.06971971,99.65915113,99.92556372,99.04450484,96.81319615,57.04252401,3.405704555,0.232891328,0,-0.030854177,0.04798522,0.013277102,0.137118244,0.211477375,0.33695631,0.448689365,0.565487957,0.752113056,0.866632462,0.94607482,0.933564472,1.017403412,0.980654097,0.981304121,0.923408651,0.780721283,0.589005756,0.659962606,-0.010925028,-0.017139586,-0.005038589,0.020712677,0.035643402,0.05096516,0.074408211,0.094423443,0.127228171,0.167395234,0.258288741,0.278973848,0.299993813,0.311592609,0.320121914,0.253112853,0.235181734,0.121623367,-0.006134446,-0.033145059,0
105,0,0.0220022,3.731817626,16.21582076,19.47020271,25.9281953,35.17435512,52.72513286,55.94166323,67.91234924,90.790477,96.27646409,98.76547671,99.60254372,99.94311374,98.99233177,98.07687641,75.01307547,4.085352843,0.146928822,0,-0.018675756,0.068054485,0.03618803,0.1328125,0.153794861,0.303077793,0.430455971,0.522759104,0.728786516,0.899627924,0.899108982,1.029475307,0.977191162,0.959886551,0.93389616,0.927814674,0.763532829,0.565499687,0.619791079,-0.020935575,-0.009282093,-0.001010608,0.017008733,0.019252084,0.045093019,0.065511085,0.095060438,0.123636231,0.162893817,0.249910176,0.273765385,0.287795335,0.295994818,0.30902487,0.235384166,0.223536506,0.143643171,0.004138446,-0.031469923,0
143,0,0.015317126,1.700892311,13.63023929,19.96655112,23.83095926,35.70761241,51.82423742,55.97563639,69.73901332,92.1849596,96.81072629,99.1545021,99.73924459,99.98123964,99.7107273,99.24227717,67.66465973,1.040085353,0.278616065,0,-0.034245396,0.037515831,0.000577354,0.090770006,0.135754967,0.296655893,0.411121511,0.528774977,0.721072292,0.891802931,0.958846045,1.008457375,1.012242889,0.974390459,0.956559324,0.910494089,0.781512308,0.558596945,0.648477745,-0.011923359,-0.00932475,-0.004374266,0.012545451,0.023437589,0.037079871,0.068525165,0.088277243,0.117221624,0.163709193,0.253103673,0.278740883,0.297178984,0.298096716,0.31109035,0.24329263,0.228553027,0.133113503,-0.012211062,-0.029883465,0
145,0.004278206,0.004889378,1.768023167,13.99034348,19.95122695,23.48212769,35.61964619,51.27824019,56.88987842,70.23517024,94.82395517,98.06337497,99.45560534,99.68849797,99.97821377,99.74641462,98.9401587,64.93766344,1.000425713,0.221244347,0,-0.034261656,0.033200359,-0.007331419,0.080805779,0.131908083,0.292193222,0.404267931,0.538778496,0.728196144,0.898920107,0.974881935,1.039719725,1.023002863,0.992959166,0.982329416,0.938950253,0.806391144,0.55656848,0.659676218,-0.005986494,-0.004999001,-0.00255629,0.014723509,0.026846524,0.038832575,0.070581377,0.089284323,0.11859981,0.167159706,0.266238272,0.290550232,0.298291355,0.306223333,0.313116103,0.261444092,0.226840958,0.129148066,-0.014010233,-0.034721944,0
146,0.00245074,0.014091756,2.099987777,15.07757964,20.97546106,25.08605486,35.88797037,51.66650489,55.64985804,67.72792351,93.15380135,96.31570369,98.90639302,99.53027894,99.9933267,99.5110202,98.33470844,57.41585576,0.54381954,0.16399939,0,-0.035541344,0.036598921,-0.002427912,0.093156528,0.149764061,0.297438622,0.398739338,0.5331388,0.712885427,0.878141403,0.943271732,0.97970047,0.978285551,0.940325975,0.928478861,0.889380932,0.727469635,0.535575485,0.605070162,-0.004352161,-0.010425078,-0.004896724,0.015332871,0.027558835,0.040015183,0.070866376,0.091120139,0.114715256,0.158595711,0.256101519,0.271234065,0.279722214,0.296965063,0.308212489,0.248261169,0.224902958,0.116331913,-0.020473005,-0.033607405,0
147,0,0.049627488,4.584666971,18.88919372,25.80186097,31.56106676,40.21936956,54.26302507,56.43177885,66.90043437,89.46817395,93.53874759,96.97892637,98.56805655,99.89591024,98.93227208,97.66648422,51.73326035,0.563938424,0.164609053,0,-0.035540485,0.042362499,0.015834951,0.143983459,0.22983799,0.355324745,0.434861946,0.540637827,0.709793139,0.861387873,0.928639555,0.950232697,0.954884815,0.911157942,0.898314476,0.85641923,0.691245079,0.542656755,0.571672487,-0.00721326,-0.011684054,-0.001296203,0.020104975,0.035195645,0.057222664,0.077417195,0.097277939,0.119288906,0.153857246,0.238719076,0.253690213,0.266653299,0.285326034,0.298032433,0.236106053,0.210419089,0.104494825,-0.016661773,-0.032981563,0
154,0,0.013479071,2.671543972,14.69897881,20.70364289,26.61436478,36.94156616,52.45334757,56.47552719,67.27838579,92.91463429,95.55988868,98.268094,99.34077477,99.82813086,98.05746318,96.78528962,47.75831661,0.458466697,0.211553117,0,-0.03234849,0.040273762,0.007365465,0.113167191,0.171406078,0.307713985,0.431016207,0.537473822,0.738498211,0.845117617,0.949269819,0.901570559,0.995521832,0.958320284,0.957547808,0.918535042,0.737875319,0.540373659,0.63193655,-0.014416889,-0.015404622,0.001368437,0.015602894,0.025677444,0.04621575,0.07063558,0.092260644,0.115522563,0.156419203,0.24859716,0.262881726,0.276700407,0.291310966,0.303929776,0.244023055,0.215160251,0.103188694,-0.021835418,-0.030379817,0
155,0,0.011641016,1.436254737,13.4464002,18.86541686,24.9666335,35.35878085,53.47072242,56.99301124,67.95064209,94.56429421,96.78476779,98.96420485,99.62000771,99.9666335,99.78766774,98.91225218,65.58900444,0.899253163,0.173144338,0,-0.033554077,0.036441851,0.000166559,0.096500158,0.157932901,0.303376961,0.432350254,0.528890991,0.739506912,0.837099266,0.944459105,0.900007296,1.002415419,0.957692862,0.959702873,0.911324263,0.785872889,0.542015839,0.643753672,-0.013397734,-0.010255,-0.000728006,0.012237001,0.023965038,0.043887008,0.06753324,0.094402753,0.117557392,0.156199262,0.25906539,0.270532727,0.277637124,0.290544271,0.30455333,0.248354301,0.21746248,0.12774843,-0.013137468,-0.035596848,0
156,0.004288795,0.003667033,1.988721232,15.51592745,21.55342173,26.71867796,36.96759904,53.67395472,57.10645733,66.91742095,93.13310175,95.39508237,97.61810361,99.22184861,99.93222062,99.26169041,98.05205863,53.38016177,1.065081542,0.163182985,0,-0.034193754,0.036818981,0.001246834,0.098754787,0.165287304,0.311165619,0.4512187,0.530755186,0.724480867,0.82466917,0.913570452,0.868798494,0.956302834,0.908639193,0.909262896,0.87397871,0.690419388,0.553735256,0.593685532,-0.013840447,-0.012495802,0.00466381,0.017311048,0.02828414,0.044974197,0.073325835,0.095634572,0.121566147,0.152154967,0.246512771,0.265393317,0.259300768,0.276517808,0.28750971,0.233048305,0.207954645,0.10760241,-0.013947608,-0.031502884,0
157,0,0.00245074,1.750397262,14.25941168,19.91464716,24.00231101,36.3876823,52.77912592,56.36026111,67.29173239,92.61872407,95.77419725,98.39692634,98.85782588,98.87281904,92.00566442,85.98971099,37.16057172,0.452472177,0.169486359,0,-0.031107855,0.037984991,0.000871038,0.094846821,0.148021889,0.29299469,0.427147245,0.525329494,0.71616416,0.836244631,0.937905931,0.912572432,0.995930815,0.944858646,0.933652353,0.883637524,0.698085833,0.53004179,0.592349672,-0.015219158,-0.01483489,0.001779595,0.015926644,0.024925634,0.039767437,0.07071618,0.092356853,0.11797373,0.154139608,0.242012486,0.27563864,0.270157635,0.284833431,0.287855446,0.21691972,0.187698081,0.078899346,-0.027707539,-0.033244528,0
159,0,0.013479071,2.497860897,15.98215377,22.94772138,25.69300006,38.73712494,54.40983766,57.13921716,67.97119561,92.30764576,95.63051995,97.80973664,98.3314116,97.98587687,91.41813681,84.91272882,31.36836344,0.451760402,0.141441853,0,-0.032899857,0.037413597,0.00010891,0.10293479,0.174962997,0.308915281,0.436522007,0.530703974,0.708405161,0.819186497,0.912963867,0.882286215,0.958415747,0.908210087,0.896845198,0.846380615,0.650351429,0.516919088,0.57874403,-0.013900112,-0.012874573,-0.006678478,0.018477719,0.03072346,0.041453049,0.07567922,0.095872089,0.118623488,0.154252589,0.235461801,0.270422339,0.256754458,0.271258533,0.270584255,0.211327791,0.173097864,0.067302756,-0.027029717,-0.034331147,0
160,0.000612685,0.00980296,3.88233501,16.13656455,23.16171315,27.45941421,37.2958577,52.38722124,55.51699871,64.73717336,90.76779344,94.44910624,97.41051212,99.05574023,99.8632309,98.64562278,96.92360892,42.99702001,0.442133431,0.203017833,0,-0.033783865,0.03862958,0.001878643,0.115755796,0.182485771,0.307486773,0.421671581,0.508813286,0.697410583,0.82283349,0.91883359,0.891981125,0.967696857,0.921656656,0.908926916,0.861700153,0.672175884,0.514856482,0.603822708,-0.014772525,-0.009706674,-0.003793818,0.016902011,0.028777424,0.046522893,0.069933303,0.091407605,0.114058778,0.14601782,0.230953664,0.263008654,0.262738287,0.28768146,0.29438287,0.238498449,0.210065782,0.094989963,-0.025083452,-0.032149054,0
161,0,0.001833517,3.061972864,14.53071178,22.12040847,25.73800401,37.67320246,53.66121478,57.75134073,67.78616322,94.30350637,96.44911832,98.62612937,99.62933673,99.96308445,99.27867699,98.14360941,60.73709177,0.97789971,0.248747097,0,-0.034122801,0.037721539,-0.001053762,0.101530218,0.158370781,0.290430546,0.411280537,0.510806417,0.719591427,0.840043688,0.932293272,0.920327663,1.006714344,0.956029081,0.966629887,0.906453133,0.756867743,0.54752779,0.635749149,-0.014422265,-0.012804434,-0.006342752,0.014599896,0.030837212,0.044141464,0.072428539,0.096945651,0.122582816,0.157315671,0.251835138,0.2715469,0.283884346,0.301506191,0.302255154,0.249218985,0.220438808,0.123626001,-0.015567812,-0.031052874,0
162,0.001838055,0.011028331,4.07285173,16.55237746,23.86365019,27.47215414,38.57591788,52.7045063,55.8822102,65.4135019,91.59224927,94.96798635,98.01392301,99.21472274,99.89747385,99.44732947,98.8207748,61.29122279,1.285779607,0.185947264,0,-0.035293436,0.04022727,0.001119661,0.111448288,0.181915283,0.302760601,0.414359617,0.528144073,0.721632004,0.848953581,0.932972813,0.906122828,0.991649055,0.94951272,0.956042719,0.907333279,0.739262629,0.547863531,0.643853664,-0.012310129,-0.012697864,-0.005806611,0.018214999,0.033746149,0.047166582,0.075306349,0.093039632,0.115596607,0.148572713,0.240126863,0.264405578,0.279882401,0.294667482,0.307404637,0.247621283,0.229434773,0.124965429,-0.014163974,-0.032930784,0
164,0,0.028725095,6.785845251,19.71894528,26.04481024,30.04986775,39.8086583,54.72772938,58.41372048,67.21225946,92.20861948,95.31539581,97.40810329,99.16268737,99.87381397,98.65806013,97.02916839,60.21954631,1.437693851,0.185337601,0,-0.0326087,0.046721554,0.013329792,0.144147253,0.222537041,0.33181777,0.449701977,0.560463095,0.750647306,0.870713186,0.954576826,0.932620382,1.041441345,0.98473506,0.99413681,0.937576485,0.77799325,0.565566301,0.679022312,-0.010501109,-0.011425457,-0.001775181,0.024207106,0.035138447,0.051780801,0.079455927,0.098397762,0.123482764,0.153983504,0.243160725,0.272180587,0.287232757,0.295808911,0.308826476,0.249033198,0.217887759,0.120060697,-0.013459636,-0.033035733,0
206,0.003055861,0.028725095,3.402239976,16.48514851,20.64563329,26.33704312,36.62367444,52.4145211,56.20010192,66.63410905,87.76448998,93.96072418,97.23572131,98.66671484,99.82372366,98.69081997,97.9213039,77.83752477,2.019096272,0.253619875,0,-0.022111797,0.059996796,0.030521727,0.131008625,0.158599424,0.315927362,0.42913003,0.513045835,0.680761719,0.883678865,0.88312993,0.993931246,0.976941347,0.953944302,0.934583759,0.924671268,0.753607798,0.531093693,0.665555239,-0.016605394,-0.013394622,0.000783065,0.017342558,0.024019951,0.042058825,0.066527113,0.088744611,0.118887633,0.155393586,0.236414373,0.270893633,0.286060333,0.280750304,0.288953483,0.229310662,0.216756552,0.140607238,-0.007286496,-0.02714265,0
