FID,0cc20,12cc20,24cc20,30cc20,39cc20,46cc20,53cc20,60cc20,67cc20,73cc20,81cc20,88cc20,95cc20,102cc20,108cc20,116cc20,121cc20,129cc20,135cc20,144cc20,0ch20,12ch20,24ch20,30ch20,39ch20,46ch20,53ch20,60ch20,67ch20,73ch20,81ch20,88ch20,95ch20,102ch20,108ch20,116ch20,121ch20,129ch20,135ch20,144ch20,0eg20,12eg20,24eg20,30eg20,39eg20,46eg20,53eg20,60eg20,67eg20,73eg20,81eg20,88eg20,95eg20,102eg20,108eg20,116eg20,121eg20,129eg20,135eg20,144eg20,labels
23,0,0.020728547,2.079207921,11.95513996,18.34397616,20.76306147,32.48568766,53.37365624,56.52406028,72.26030721,96.82944056,98.96467833,99.8520969,99.91409554,99.99697413,99.75976122,99.40607634,89.86498814,7.703703704,0.092059137,0,-0.020956898,0.045672417,0.016015339,0.093111086,0.113762951,0.269887447,0.398711681,0.5172616,0.729947329,0.911581373,0.965686083,1.02416811,1.090576839,1.081104374,1.089328527,1.034659481,0.922663164,0.704264069,0.691462994,-0.012263346,-0.013197097,-0.008416401,0.010229405,0.019470347,0.031938139,0.060448471,0.094519056,0.119676895,0.170204192,0.286421478,0.277797788,0.297061354,0.30558753,0.310482442,0.254671514,0.258433759,0.181965366,0.023327684,-0.034366831,4
24,0,0.010389928,1.697137536,12.10242341,19.02011696,21.33065742,34.68116318,55.43145915,57.05610425,72.05250481,96.77503298,98.98875589,99.88377415,99.93917715,99.99215208,99.80526099,99.55056863,91.26291724,7.875019052,0.103642737,0,-0.020423889,0.045577049,0.014154482,0.086945248,0.101707458,0.26085186,0.392425489,0.513334465,0.723169327,0.920785189,0.96533041,1.012652588,1.101838446,1.085219479,1.094281101,1.043513298,0.933424139,0.686460638,0.689186621,-0.01838471,-0.012470286,-0.010632091,0.008312706,0.019743882,0.030393552,0.06547948,0.098763496,0.121807061,0.17371802,0.281927466,0.278890878,0.294053197,0.304615736,0.319008172,0.261358351,0.264736563,0.18668592,0.022136275,-0.034357917,4
25,0.004267642,0.010364274,1.21501039,11.10196616,15.77510187,18.67856536,31.4036383,51.49724575,54.08709263,69.474508,93.59187197,97.47840313,99.18079795,99.78193483,99.968531,99.82449982,99.68878158,91.04465783,12.98120781,0.139003201,0,-0.020179701,0.045486259,0.010688782,0.082473183,0.10313015,0.25594945,0.384592628,0.51328516,0.728737831,0.919214869,0.969272232,1.033952761,1.117039585,1.101032877,1.117753124,1.055063391,0.962870073,0.702356243,0.699130297,-0.015193798,-0.013148331,-0.011642559,0.010659683,0.013828182,0.02470088,0.058766309,0.090494789,0.116136439,0.167194083,0.266610116,0.273230821,0.290199131,0.302375168,0.321202129,0.270598739,0.2842215,0.19644177,0.027521167,-0.031049997,4
26,0,0.011612272,1.524360357,11.80551745,19.10296175,21.65541568,35.23861972,54.6640297,59.13392705,74.21497731,96.13173406,99.07394551,99.84545636,99.9632654,100,99.93144701,99.67968162,91.53543667,17.81984454,0.135954885,0,-0.022117424,0.047808838,0.015715742,0.089719009,0.10838871,0.271953869,0.402041054,0.525296545,0.741504526,0.932004881,0.985044527,1.051855803,1.140575933,1.123165178,1.143565845,1.096012211,1.005443621,0.716315842,0.716311741,-0.012741319,-0.017957691,-0.012292296,0.006958545,0.020991087,0.030933782,0.067035854,0.096531913,0.12823236,0.181849599,0.287353486,0.290687203,0.302394092,0.326056033,0.341943949,0.287730664,0.294563264,0.202778727,0.032584421,-0.035176136,4
27,0,0.006111722,1.882168415,12.01870187,19.50191571,24.07301803,34.63407567,55.27493994,58.4332306,72.038875,97.12826519,98.43283087,99.52365467,99.8048851,99.96913618,99.82588755,99.51225445,87.5994513,11.90611187,0.165627674,0,-0.023820877,0.048280001,0.018286037,0.097575092,0.132605124,0.281712818,0.410763264,0.540365696,0.739734602,0.920707989,0.970749855,1.047102404,1.11631484,1.093574524,1.112422132,1.030810595,0.937412119,0.666780949,0.686677885,-0.015281677,-0.015502994,-0.013291815,0.00572343,0.02201671,0.038463544,0.067969911,0.100431181,0.12716502,0.171855703,0.279037237,0.274677455,0.29003951,0.308657557,0.327973813,0.270088375,0.269320577,0.183009356,0.027278224,-0.031534139,4
28,0.001222344,0.003048316,1.821904413,11.0501448,16.86888786,18.50878793,30.77486353,50.89747159,55.28585988,69.09716324,94.9062587,97.48323262,99.32688999,99.88526048,99.97524887,99.87563396,99.68210828,91.07636031,14.42219174,0.135954885,0,-0.023776913,0.049751568,0.01610508,0.091089439,0.123124695,0.262866497,0.398267746,0.528348398,0.732376289,0.90736351,0.968942785,1.050899601,1.094861174,1.086428928,1.102932024,1.033641243,0.940304136,0.693263197,0.697698021,-0.017855154,-0.014182041,-0.013028803,0.009893009,0.019136732,0.025217323,0.057090085,0.089521587,0.11981789,0.165963635,0.271151453,0.273745567,0.292926461,0.311932832,0.323961973,0.273077339,0.278115183,0.194862783,0.033636387,-0.031709228,4
29,0,0.006722895,2.141334183,11.44459686,16.44894484,19.49756121,31.60576609,51.30796671,55.6656298,69.88961644,94.40624453,98.58450031,99.78260346,99.84523293,99.98305516,99.77427046,99.60809532,91.88043544,11.56297513,0.126809938,0,-0.025970459,0.047592545,0.012851095,0.092837524,0.118408298,0.259485149,0.399694109,0.526218414,0.730456352,0.901887655,0.969913721,1.046064568,1.096094275,1.084262991,1.090882587,1.030815935,0.923502684,0.684936285,0.682961416,-0.014565136,-0.010860415,-0.012499128,0.00977002,0.017201325,0.028864101,0.06174672,0.090363063,0.119943976,0.167125538,0.266783416,0.275452793,0.295848101,0.325194001,0.324794441,0.262430102,0.26945743,0.196163863,0.02920969,-0.037306465,4
30,0,0.012834617,1.469869209,10.39359492,16.46658152,19.18932068,31.72619552,50.30151181,54.8290422,69.51394113,93.76512988,98.17384953,99.59915242,99.84981738,99.97766361,99.8349875,99.41859758,87.7567444,7.242798354,0.224965706,0,-0.026119184,0.045418787,0.009780121,0.090710878,0.107800817,0.242156601,0.388178873,0.498615456,0.714582968,0.893911839,0.956801701,1.035039997,1.084728241,1.069752741,1.062762594,1.00538497,0.882598114,0.620004559,0.666709757,-0.01417374,-0.012594318,-0.01596728,0.005946733,0.015348678,0.028027935,0.058602873,0.087291367,0.117960572,0.163979873,0.262783349,0.279461324,0.29206112,0.32154566,0.32355243,0.257813364,0.258606106,0.180496231,0.019889908,-0.0287982,4
31,0,0.003048316,1.520684247,10.99222679,18.106185,21.94908879,32.92564398,51.90067704,56.46400058,72.05586158,96.00767359,99.15665051,99.89858073,99.74225562,99.54663173,95.16671116,86.71710063,55.04465783,5.075445816,0.153635117,0,-0.027836704,0.0468503,0.009620094,0.088974285,0.102064228,0.234881973,0.374821663,0.49237442,0.717056751,0.905539942,0.967134714,1.058338213,1.082627249,1.08006773,1.084147358,1.014708567,0.863391876,0.602281189,0.64008522,-0.01780206,-0.015706591,-0.014085093,0.005952823,0.019468002,0.033641007,0.062406108,0.088975258,0.1216648,0.17480959,0.278756648,0.285075396,0.298415214,0.329074293,0.310865343,0.244949073,0.223828211,0.109882869,-0.003642646,-0.032813683,4
43,0,0.000611172,1.143882953,10.41426612,15.54764946,18.85787265,28.46612847,48.03744328,51.0064549,65.10895678,90.74669935,96.64552596,98.70104061,99.48631787,99.94492926,99.67058167,98.76239129,73.10531931,3.67017223,0.206675812,0,-0.034733677,0.037137175,-0.005512094,0.075130463,0.113812447,0.278840494,0.40184226,0.514515877,0.707167149,0.878780937,0.935326242,1.008841324,1.003744459,0.980364084,0.963635254,0.916801786,0.765898895,0.56757288,0.616686106,-0.008044039,-0.008056141,-0.011556217,0.00842251,0.016572822,0.032198776,0.05304914,0.081468135,0.111203343,0.157798454,0.254829854,0.265430838,0.282506585,0.306348115,0.307969749,0.258892626,0.230708033,0.145524681,0.005139033,-0.03088044,4
44,0,0.000609663,1.284072852,9.752475248,14.30517545,16.89558106,28.23011099,47.19539421,50.47441093,64.25364012,90.54144607,96.65256053,98.95018986,99.76574168,99.99637788,99.72578806,99.14703099,72.10181375,3.357659794,0.131402029,0,-0.033080912,0.034007215,-0.008280039,0.071400738,0.119251823,0.285626698,0.404771328,0.53157568,0.729464006,0.88834219,0.948897266,1.026006889,1.019967794,0.988552237,0.973531532,0.933009481,0.803818369,0.577514839,0.640827942,-0.006736055,-0.007518152,-0.010538123,0.008161413,0.018606262,0.028018342,0.056921586,0.079697117,0.111124948,0.153287753,0.255247086,0.265148997,0.279073745,0.307111979,0.306343943,0.250551999,0.242574155,0.140404478,0.00247194,-0.035681061,4
45,0,0.000611172,1.262743849,9.847279378,14.92550021,17.73094934,28.46621471,46.64879031,49.60688199,63.60079109,88.80429915,95.28038201,98.21429649,98.90907343,99.38938042,98.9615231,97.90458395,62.05619413,3.804298125,0.14266118,0,-0.032834005,0.037578917,-0.007518673,0.076161766,0.120380259,0.286362982,0.399075794,0.523609209,0.713680649,0.863270569,0.931869745,1.018311787,1.020704412,0.994323206,0.981844664,0.94243412,0.785186815,0.567559767,0.621268368,-0.005844892,-0.009906996,-0.012350925,0.006505618,0.019880626,0.028332075,0.055922121,0.078302033,0.106136203,0.151280642,0.249944374,0.259717703,0.273296624,0.301925659,0.294047773,0.241968185,0.240714818,0.126950562,-0.000995257,-0.033047982,4
46,0,0.004889378,2.015034837,10.6843469,15.55546119,19.26763571,28.77960809,45.98328035,48.77815567,62.87764809,86.03915508,92.36155968,96.10613287,98.20542468,99.14336941,98.29648863,97.40315028,51.26596555,2.205761317,0.121322969,0,-0.034259701,0.037160254,-0.003537941,0.09248867,0.143113279,0.293337107,0.408167219,0.52836256,0.720533752,0.861340189,0.929872656,0.996630669,0.997287941,0.96798811,0.950304031,0.905367136,0.746521521,0.552687502,0.606002045,-0.005005105,-0.013535023,-0.008867611,0.007706168,0.018400228,0.032248963,0.054620825,0.077513486,0.105119213,0.149426594,0.23980549,0.249597549,0.259958297,0.292272717,0.291303068,0.235705227,0.245185614,0.112645462,-0.006706234,-0.033867441,4
47,0,0.004267642,2.001641996,10.72912847,15.09882625,18.42790245,29.68313141,47.04009876,50.95610182,66.13967823,88.75285944,95.24394524,97.59914035,98.53361688,99.11644739,98.90800553,98.32318183,66.0984606,6.438042981,0.18716659,0,-0.033352757,0.036907244,-0.003689528,0.090758371,0.137673378,0.290746737,0.408979988,0.531039572,0.739678526,0.87692914,0.959166622,1.013805771,1.051071119,1.017621088,1.016477919,0.970699978,0.849480772,0.635147905,0.649362946,-0.00599473,-0.013184672,-0.005701385,0.010781948,0.019809844,0.029532671,0.05783058,0.078715891,0.109056562,0.159814894,0.249389574,0.268123418,0.276606202,0.307001621,0.301399767,0.247636139,0.26262033,0.135735333,0.009036574,-0.034505703,4
56,0,0,1.446549358,10.02164304,14.2364532,17.98637718,29.92883165,47.76687131,50.40525128,64.14254168,87.92498275,95.28460782,97.70418173,99.05453582,99.01901454,95.88603382,93.44317989,43.5899775,1.455938697,0.162170401,0,-0.0299335,0.040886021,-0.003101778,0.083221626,0.136445236,0.284231186,0.429261303,0.505316925,0.717721033,0.822571945,0.915851164,0.911396694,0.985828447,0.943992615,0.938378191,0.876450968,0.739436626,0.542628002,0.612198734,-0.011291748,-0.012834729,-0.00949337,0.00920815,0.016576184,0.030179143,0.060575511,0.080685303,0.104276575,0.151151359,0.238769874,0.268856287,0.260527343,0.294900388,0.284166664,0.223560482,0.217593029,0.098057009,-0.012543794,-0.034047142,4
59,0,0.007945239,1.945361203,10.46852614,15.20099738,19.50726783,28.52906646,45.09997816,49.1318644,62.39091756,89.28964791,95.12583837,98.32114894,99.27311611,99.79957621,99.5334116,98.87281904,61.24554184,1.975916804,0.230452675,0,-0.032075834,0.040856934,-0.002234888,0.085930634,0.143593216,0.282003403,0.417504311,0.521104717,0.740305138,0.864843702,0.940756178,0.943427038,1.000725079,0.959818983,0.947385836,0.890092945,0.745859671,0.569620323,0.615305424,-0.010568104,-0.015515294,-0.010643187,0.008606367,0.019050373,0.032510672,0.054933827,0.074745238,0.103235319,0.148939118,0.243913203,0.263530284,0.268278211,0.294843048,0.297848523,0.241298005,0.236108214,0.130555958,-0.012196427,-0.030503608,4
60,0,0,1.361386139,9.352232891,13.55774494,17.65492915,28.63557691,46.84838263,50.96156179,65.52391468,92.67849489,95.24778296,97.98622152,99.00334827,99.70721224,99.39636973,98.36746827,54.73372961,2.327084286,0.15095954,0,-0.034847164,0.037866068,-0.005369806,0.079935551,0.128467894,0.27348547,0.39788332,0.508477831,0.734094143,0.845330238,0.927247429,0.932277822,0.992467976,0.95840416,0.952640629,0.898003101,0.744959545,0.552175617,0.602641439,-0.005551754,-0.014157648,-0.012905513,0.007216729,0.014737371,0.028425731,0.055058397,0.077763766,0.105772786,0.157950684,0.25853169,0.263650149,0.271612316,0.286868304,0.292906344,0.245552808,0.237497509,0.123001374,-0.005148054,-0.036634978,4
61,0,0.006111722,1.551931183,11.52854174,17.86442282,21.09854643,31.37035378,48.9735252,52.03171637,65.34798224,94.93833287,96.76535021,98.81013468,99.37524029,99.86504642,99.63478852,98.92051329,67.06318798,3.525072398,0.203017833,0,-0.033385134,0.040637016,-0.008629799,0.072716856,0.12313447,0.253795958,0.382551765,0.500298405,0.734359837,0.855957174,0.935798836,0.939257669,1.01217308,0.974182272,0.980057621,0.931391144,0.805522633,0.562509823,0.622508907,-0.006310241,-0.011989888,-0.008426754,0.01074403,0.02176974,0.033355016,0.057780471,0.082565106,0.108593129,0.157482713,0.273735613,0.275637865,0.281816304,0.303348124,0.301382393,0.251095951,0.242074102,0.137771517,-0.000659043,-0.030667102,4
106,0,0.00612685,1.545496113,9.572321292,12.71940253,17.70236575,28.13341746,45.17156446,50.93001529,63.79977675,88.3757189,95.40655241,98.3746447,99.68246111,99.88655391,99.63084446,99.53597275,85.58535547,7.252552964,0.097546106,0,-0.018176556,0.061761904,0.021899223,0.096699953,0.077560568,0.233054447,0.359847498,0.459795284,0.685771513,0.892241096,0.895551348,1.029693794,0.999437809,0.980445194,0.966974401,0.95067544,0.791735697,0.582817888,0.636733055,-0.021593373,-0.012315631,-0.001988622,0.003737074,0.005611536,0.027904982,0.050804719,0.076892719,0.108003609,0.149249673,0.230243266,0.263508379,0.283222824,0.292738736,0.30063048,0.239059746,0.230054677,0.160711363,0.016193131,-0.030592542,4
107,0,0.00980296,1.210732184,9.471336022,13.44219425,16.13239826,27.71178626,46.71855663,51.17207406,64.40765367,87.8408637,95.36255916,98.66037101,99.69588573,99.95763789,99.8416608,99.65359509,85.13531594,6.352855318,0.125901479,0,-0.019162703,0.059973812,0.017786026,0.09449892,0.076415825,0.225171614,0.351524973,0.452428484,0.687012148,0.887786102,0.900240183,1.06820941,0.99310441,0.980362988,0.985336637,0.96343708,0.809994125,0.571913958,0.63392477,-0.02163261,-0.01463181,-0.005566688,0.005234472,0.012934215,0.020883676,0.051356528,0.079376653,0.109127417,0.152294606,0.233678177,0.258681118,0.280587047,0.28517431,0.291753083,0.240997791,0.230502501,0.164202988,0.012461817,-0.029072795,4
108,0,0.001222344,1.351623228,9.690595946,13.14433775,18.23876422,30.03352659,49.933267,54.74532262,68.64337887,91.96352738,97.72712181,99.62482536,99.94989405,99.99757335,99.85743406,99.60263535,89.39370041,11.02941625,0.174363664,0,-0.018320036,0.062170029,0.018625307,0.08874321,0.077557135,0.221793365,0.354667091,0.473848915,0.708078909,0.918491554,0.940285063,1.102224874,1.065731573,1.055384111,1.06123929,1.038022995,0.9098526,0.625163746,0.702577209,-0.020236965,-0.019400628,0.000527509,0.005345289,0.008992638,0.02497194,0.052639991,0.086339787,0.118702836,0.164054662,0.255940288,0.274877548,0.289705932,0.306151599,0.30538103,0.246290445,0.235802159,0.174369335,0.024639215,-0.029306278,4
109,0,0.018993236,1.214399218,10.0057918,14.89407103,18.41163338,30.72993763,49.76461453,54.66766968,69.58279372,93.16638627,97.94746723,99.53263168,99.8331888,99.9933431,99.84265502,99.79798102,93.02377912,15.54702027,0.162780064,0,-0.01940136,0.060608864,0.015708971,0.087142849,0.081473351,0.223957348,0.357366657,0.463596344,0.696700239,0.912043905,0.927561903,1.053503466,1.05015192,1.051021862,1.073264313,1.052226257,0.927490473,0.693019724,0.691728067,-0.02047593,-0.014491173,0.000600446,0.004944085,0.013765264,0.026743503,0.057983119,0.085247405,0.11554987,0.164702073,0.256760627,0.275157541,0.289770573,0.299599439,0.319317311,0.249038979,0.246902511,0.190032169,0.033187196,-0.03352236,4
110,0.004278206,0.0110011,0.436988143,7.557384545,12.76756592,14.56181962,26.75871776,45.72787498,49.93630032,65.22846951,89.38526525,96.01446432,98.66129498,99.50678845,99.6833216,99.78948773,99.743964,93.76087089,24.89681451,0.158512422,0,-0.018659401,0.060905552,0.011049271,0.081194878,0.073278189,0.20202651,0.320957804,0.436443996,0.676959229,0.912661076,0.93203578,1.039701748,1.068669558,1.069245529,1.073830986,1.057021141,0.924436665,0.715236139,0.686025476,-0.018490938,-0.011879788,-0.00170172,0.001498445,0.012011671,0.018980591,0.045531031,0.076077409,0.101999022,0.155071095,0.243004113,0.266178489,0.284916997,0.305558711,0.306893557,0.258988023,0.256905377,0.201059356,0.044425439,-0.037878942,4
111,0,0.00367611,0.655387898,7.400073341,11.3136289,16.02987212,25.60063422,43.78910931,48.95775195,64.60663933,87.96561431,94.85297225,97.71301903,99.43917561,99.75369458,99.63236186,99.53772234,88.08976464,27.68716171,0.121322969,0,-0.016452742,0.060924006,0.013151741,0.082303143,0.070932198,0.200655603,0.327194214,0.437170219,0.687163353,0.914684677,0.942667007,1.029520273,1.076490259,1.070687437,1.080303621,1.057030153,0.934605837,0.71098547,0.692226744,-0.017485969,-0.020532684,-0.002689861,4.89E-05,0.007140043,0.021509912,0.040786613,0.072137922,0.098996818,0.157569006,0.236801684,0.263296336,0.28416431,0.321792066,0.337272555,0.274871707,0.279890567,0.200907826,0.040301505,-0.039864656,4
112,0,0.005514165,0.59528175,6.699588477,9.736930346,13.7906708,24.49586255,41.88466112,47.17294766,61.66371424,87.82391886,93.22690357,95.31122031,97.82543238,99.19374409,98.62469363,98.94197869,76.90628231,7.322664228,0.087397629,0,-0.018655729,0.054355764,0.007970905,0.073599195,0.049955463,0.167539597,0.287854481,0.404470444,0.65513401,0.89065423,0.918184805,0.989321947,1.051756573,1.039564562,1.028532839,1.01811347,0.892907763,0.554169416,0.647297573,-0.01757952,-0.015760992,-0.009828466,0.003318689,0.006067555,0.019208871,0.041975062,0.068562515,0.100436889,0.152012125,0.232585609,0.24984251,0.268948257,0.323887497,0.349811614,0.29928863,0.2877011,0.188392133,-0.000643052,-0.034876525,4
113,0.00122537,0.003667033,0.439567139,6.22953818,8.438347813,12.95590769,21.99701522,38.91018952,43.28076397,58.04253925,82.11313063,88.71831403,92.02377511,94.3030142,96.97837112,96.58924487,96.55476495,70.39773764,7.987806737,0.100594422,0,-0.01667676,0.05782423,0.007810307,0.074585152,0.060359573,0.188632441,0.319598627,0.420073891,0.680542803,0.908213139,0.931020737,0.980537415,1.033405304,1.026929855,1.021603966,0.997122908,0.879994822,0.573728085,0.665804338,-0.01555048,-0.017624218,-0.017605342,0.001235803,0.003648905,0.018935984,0.039784607,0.06419605,0.09359327,0.141310602,0.217259064,0.24035956,0.260204047,0.285243064,0.325352073,0.284298271,0.264595747,0.175601959,0.001624719,-0.032137897,4
114,0,0.001838055,1.096442978,8.503239213,11.36471447,17.56978654,28.3876095,48.29830862,53.22866364,65.3441619,90.93934956,97.43433404,99.15897732,99.91268006,99.99757931,99.8883739,99.78766774,88.9872358,11.87684804,0.178631306,0,-0.019528389,0.054960251,0.016739035,0.097433472,0.105765343,0.256408024,0.376989031,0.48064537,0.703298569,0.910589504,0.939298058,0.981336927,1.018110085,1.014865398,1.008231497,0.976870251,0.86047554,0.599054956,0.674078035,-0.016861474,-0.014803189,-0.014377226,0.003627674,0.007936354,0.028490735,0.054922767,0.079787031,0.113026455,0.151051611,0.244395494,0.270358384,0.276071906,0.301155657,0.333207697,0.271661639,0.261280328,0.19051595,0.018236598,-0.033391796,4
