FID,CV200320,CV200401,CV200407,CV200416,CV200423,CV200430,CV200507,CV200514,CV200520,CV200528,CV200604,CV200611,CV200618,CV200624,CV200702,CV200707,CV200715,CV200721,CV200730,CV200805
"4474",-4.0518695068363,2.95882934570339,-1.10717277526865,5.65169250488332,6.15110290527399,10.7235205078135,18.7572058105485,30.1421923828152,49.1128320312544,66.873408203129,77.501875,70.7945556640625,79.52076171875,75.2089648437522,71.1832617187458,67.918261718746,50.7828564453155,41.6135107421887,53.2227294921829,-3.54235443115203
"4475",-3.99286132812536,2.85391143798854,-1.27663024902355,4.99575042724654,4.69966522216839,9.32205688476646,17.2824926757828,29.6286230468776,49.0995410156294,68.234169921879,80.0684228515625,76.1469091796875,85.45740234375,81.3313378906274,79.4375341796829,76.0291308593705,59.3686718750036,42.4628906250012,57.5229345703075,-3.33725799560518
"4476",-4.07574249267615,3.33032104492217,-0.314896697998075,7.24725097656315,7.95027709961008,11.8762695312511,19.7779187011736,30.5673828125027,47.3781396484417,64.7884960937538,74.9756298828125,68.3461474609375,77.608427734375,72.5719824218771,69.3716357421834,65.5620654296836,49.9924560546905,39.6360302734387,52.6835205078079,-3.4833349609372
"4477",-3.99879058837926,3.60494354248079,-0.169071426391617,7.68303955078193,8.36852722168043,11.7480834960948,19.0948437500017,29.5208398437526,45.6639160156291,63.6501367187538,73.262978515625,66.7565283203125,74.897626953125,69.874736328127,64.7963476562462,60.5655859374964,46.0938964843778,38.1962695312511,50.1491601562456,-3.32915771484346
"4478",-4.12026428222693,3.22104766845732,-0.347828979492219,7.1350689697272,8.71997436523515,11.4553039550791,18.2841967773454,28.9319360351588,44.633310546879,62.6586914062537,72.0007080078125,64.3512353515625,74.140888671875,68.212832031252,60.7554394531214,56.1714746093717,41.7298535156275,37.0985913085948,46.8790478515584,-3.73692626953092
"4479",-4.11999603271521,3.36492706298858,0.065215201377874,7.62735046386787,9.26089965820395,12.5560412597667,19.8687268066424,30.2235449218777,46.7125634765667,64.1409863281288,72.589267578125,64.986943359375,73.694287109375,68.131357421877,61.1494921874964,56.8789941406216,44.0553222656276,38.1583398437511,47.6686425781208,-3.11381011962863
"4480",-4.1815246582035,3.17520568847685,-0.346873588562043,7.17152954101626,8.91455322265704,11.5983569335948,17.687376708986,28.4650097656275,45.5698535156291,63.5750439453163,71.2541552734375,64.1020751953125,72.6193359375,67.2630517578145,58.0313134765591,53.6708691406218,40.0747070312524,36.0815771484386,43.8459960937462,-3.54689666748016
"4481",-4.36111816406289,3.05194030761746,-0.260993003845238,7.27122253418034,9.4069439697274,12.1503430175792,18.1998449707047,28.51085449219,45.6301904296916,63.6866406250038,70.9414697265625,63.72716796875,72.4306201171875,67.3521679687519,60.333745117184,55.8987060546842,42.8562500000026,37.0771166992198,44.1676171874961,-4.16890258789026
"4482",-4.34411468505898,3.09029785156278,-0.360547676086458,7.30412719726628,9.46166015625084,12.7440625000011,21.0702636718769,31.8309521484403,49.7633837890669,69.2517382812541,75.964794921875,68.990595703125,75.9259765625,70.0236181640645,57.8114648437466,54.1802050781218,42.174379882815,38.7469360351574,44.1939843749961,-3.23738281249972
"4483",-4.1479895019535,3.18549163818388,-0.463498535156291,7.56708679199286,10.3031079101572,13.7218090820325,22.291259765627,33.8755493164093,52.5465576171922,72.3897949218793,79.6276611328125,73.2750732421875,80.1109423828125,74.2422363281271,63.6064941406213,58.6113574218715,45.7874804687527,41.2632910156262,45.9642138671835,-3.39429382324189
"4484",-4.33134613037148,2.94154083251979,-0.659261245727598,7.23852416992252,9.52078735351648,12.2931713867198,18.8115075683611,29.7560937500027,47.2472119140667,68.5310351562541,75.534599609375,69.4963330078125,76.3658935546875,70.4758642578145,58.2132568359341,54.4714208984343,41.4908300781275,37.8869750976574,43.4249414062462,-3.36283477783174
"4485",-4.39965393066446,2.9846185302737,-0.470492248535198,7.63782897949287,9.29551757812583,11.9032861328136,18.6704272460954,29.7525976562527,47.5349755859417,68.212978515629,75.874951171875,70.547783203125,78.3378857421875,72.4843115234396,67.986269531246,64.6134765624962,48.3730273437529,39.3729101562512,48.3199560546833,-4.20870605468713
"4486",-4.4132583618168,3.20674896240263,-0.550890350341846,7.48868469238348,9.00296752929768,11.6738232421885,19.2668920898455,30.1834765625027,49.2573583984419,70.0745605468792,77.868310546875,73.692080078125,80.53455078125,75.0769140625022,70.8417675781209,67.707880859371,53.5170507812532,41.6042382812512,51.1181835937455,-4.57119384765585
"4487",-4.29184936523476,2.9913714599612,-0.756506881713935,7.23356384277408,8.37385803222731,10.5618444824228,16.8232312011734,28.6247070312526,46.8482226562542,67.2428564453165,73.644912109375,69.207900390625,76.840244140625,71.2146191406271,67.825429687496,65.2214062499961,51.1831640625031,39.3279370117199,48.7439648437457,-5.37833557128859
"4488",-4.28461822509804,2.69038330078149,-0.989420471191495,6.38249389648494,7.4356195068366,9.26785339355551,14.0760632324231,24.7385278320335,42.0488183593788,62.3491943359412,68.641953125,63.6519140625,71.71642578125,66.5055566406269,63.3463085937463,60.5497998046839,45.1997314453152,36.3439770507823,44.5273144531211,-5.84381774902293
"4489",-4.39852050781289,2.57052307128929,-1.04334732055673,6.53996826171933,7.90405578613352,10.9808459472666,16.6032226562515,28.21353027344,45.8808886718791,67.596259765629,74.234306640625,69.5594921875,77.0669091796875,71.4705664062521,68.581298828121,64.4383935546837,49.0604345703154,40.8539233398449,48.4328027343708,-5.58793762206982
"4490",-4.38848388671914,2.73521759033228,-0.843536682128981,7.18838378906314,9.03482299804768,11.6668395996104,16.0884692382827,28.4602465820338,45.8695019531291,67.829404296879,73.631455078125,67.5886328125,75.655361328125,69.9797216796895,65.4318749999962,61.8274609374963,47.7765332031279,40.3139013671887,47.4667871093709,-5.78794372558543
"4491",-4.45408447265665,2.72227386474634,-1.18487022399913,6.81168457031311,8.33142578125074,11.4472509765635,14.9550915527357,27.6345581054712,44.432890625004,67.3712060546915,73.717275390625,68.367158203125,75.5778564453125,71.1537207031271,66.8793847656211,63.6067236328087,47.9860351562529,40.1805126953137,46.4551025390584,-5.85263732910105
"4492",-4.45117401123087,2.98764617919948,-1.20465911865245,6.53015991210996,7.79849365234445,10.2746997070322,12.4022216796886,24.793981933596,41.1713574218787,62.9595214843787,68.551357421875,60.764697265625,68.6933740234375,64.4268847656269,58.0725146484341,55.4818310546842,40.1511547851587,34.7946362304698,39.6943847656215,-5.32878051757766
"4493",-4.49593353271524,2.5366264343264,-1.41074401855481,6.42248107910213,8.03022277832103,10.4150146484384,13.2194238281262,26.5783398437524,43.0538330078163,65.8717968750039,71.7268798828125,65.83712890625,72.3959912109375,67.597802734377,61.3938867187464,57.6706152343716,42.09853027344,36.7133203125011,43.1407324218712,-5.38720520019484
"4494",-4.43575805664102,1.92216232299822,-1.25267944335949,6.7580957031256,8.430842285157,10.4386572265634,14.37936279297,27.8803881835962,43.3560009765664,66.0600439453164,70.445732421875,63.41892578125,70.4199560546875,64.3264257812519,52.012724609372,49.4867382812471,37.0084375000022,35.6637158203135,39.2389892578091,-5.35349182128859
"4495",-4.49398101806681,2.3800311279299,-1.33094421386731,6.42758300781307,8.23582946777417,9.22349853515707,13.4396801757825,27.2370507812524,42.5237304687538,64.3453076171913,69.42958984375,63.676728515625,71.2096240234375,66.1312548828144,58.4788720703091,55.2237988281217,40.5146459960962,35.9970483398448,42.5092968749963,-5.99883239746041
"4496",-4.52997497558634,2.47137420654319,-1.1591455078126,7.08478576660219,8.50600219726638,10.136905517579,15.7058544921889,28.2745581054713,44.4911181640665,67.288867187504,72.537578125,68.10267578125,75.161474609375,69.854833984377,63.8496044921838,59.837622070309,44.3039208984402,39.1467724609386,46.5776123046834,-6.36581420898382
"4497",-4.39682250976602,2.61952453613305,-0.927958831787192,7.00154907226625,8.33472351074293,10.1925750732431,15.3152490234389,26.9814770507837,43.0003173828163,66.0223144531289,70.955107421875,65.14541015625,72.6450439453125,67.231708984377,61.2702783203089,57.9932714843716,44.7690673828152,37.9501318359386,45.519990234371,-6.10335937499947
"4498",-4.49967651367228,2.57184753417992,-1.03583084106454,6.75065979003966,8.46987243652419,10.0684259033212,16.1439038085952,28.3809375000025,45.5615917968791,67.046630859379,72.2432666015625,67.665791015625,74.6169970703125,69.5697802734395,63.6772753906213,59.9507421874964,46.0439111328153,38.5496582031261,46.9869140624959,-6.32411987304632
"4499",-4.29190795898476,2.82993194580103,-0.695139465332093,6.79868164062561,8.7085314941414,9.92939697265714,15.4371801757826,26.8438989257836,43.5974951171914,65.9252929687539,71.40896484375,66.3898046875,74.53412109375,69.0530419921895,61.2303222656214,58.1547558593716,44.9854638671902,38.2022998046886,44.9439550781211,-6.15382202148384
"4500",-4.2905905151371,2.76021026611353,-0.880451736450274,6.7415380859381,8.57663574218826,10.07532775879,16.0099096679702,26.9860278320337,43.5952685546914,65.5428808593789,71.197998046875,66.2491796875,73.7910400390625,68.936035156252,63.8427294921838,60.4992285156214,47.1733154296903,38.5120117187511,46.4488964843709,-6.34427673339788
"4501",-4.35797149658242,2.56870544433617,-1.00715515136728,6.65277465820372,8.04901428222728,9.38528320312584,14.2975964355482,25.7145703125023,42.6745019531288,62.8760839843787,68.55724609375,64.750439453125,73.10169921875,67.3646875000019,63.3386474609338,60.4770556640589,46.5780517578153,36.8571166992198,44.9823242187461,-6.30379516601507
"4502",-4.44053649902383,2.42541656494162,-1.12349990844737,6.26466430664118,7.57006591796943,9.44157836914147,14.1735937500013,25.369353027346,42.7876513671913,61.5315332031286,66.29251953125,62.7681103515625,70.5409375,64.6623046875019,59.6679589843715,56.6502783203091,45.1029541015652,35.1708178710948,42.2820019531213,-6.8153124999994
"4503",-4.23224945068397,2.52887237548851,-1.02418579101572,6.35493896484432,7.07724853515688,9.33958007812583,14.9174072265638,25.7497412109398,43.0928173828163,62.6928955078162,68.5999609375,66.550732421875,74.2457275390625,68.919140625002,65.6562597656212,63.0806347656213,49.5459716796905,36.7418554687511,45.0456054687461,-5.9012042236323
"4504",-4.24991760253944,2.6909771728518,-0.918212203979574,6.17786315918024,7.2539868164069,9.26454833984458,15.4000537109389,25.3515478515648,41.9729345703162,61.5941455078162,67.7785107421875,66.76857421875,74.6266357421875,68.316962890627,64.1861621093713,61.6269824218713,48.7356835937529,36.5697924804698,43.9731884765587,-5.48341308593702
"4505",-4.3233721923832,2.34181777954122,-1.02834426879892,5.80413085937552,6.99912780761781,9.18175781250082,15.9575964355483,25.2307470703148,40.1090478515661,59.0336035156285,65.57064453125,64.27724609375,72.6946142578125,66.3713574218769,61.7664892578089,58.1116552734341,45.4059960937527,34.145634765626,42.0133935546838,-5.9964270019526
"4506",-4.19581359863319,2.45017517089866,-1.00382484436044,5.84612548828177,6.92800476074281,9.43168395996178,16.9434753417984,27.0893359375024,42.7545849609413,61.6511962890662,68.8547412109375,67.0195947265625,74.390556640625,68.753955078127,64.2452001953087,60.9195361328089,47.8783837890654,36.4848999023448,44.6400390624961,-5.62863647460888
"4507",-4.28477478027382,2.37120513916037,-1.04983261108408,5.50723388671924,6.54125915527402,9.22264404296957,17.0374743652359,26.3103930664086,40.9698681640662,60.1267578125036,68.1959326171875,65.4080517578125,72.753037109375,67.6411083984395,63.6938671874963,60.2029736328089,47.5228320312528,35.5759326171885,44.7140917968711,-5.94652709960886
"4508",-4.33706329345742,2.4984346008303,-0.888201293945392,5.90220336914115,7.0435046386725,9.97325805664152,17.0659118652359,27.0383544921899,40.6888110351599,59.145864257816,66.640595703125,64.0443505859375,70.87865234375,65.7739648437519,60.8705761718714,58.0544238281216,45.3766503906277,34.5930029296885,43.9140722656212,-5.86751892089792
"4509",-4.40520751953164,2.44776733398459,-1.30236755371105,5.19997680664109,5.44336120605517,8.85444274902423,15.4547265625014,24.8077832031272,38.4099975585972,57.9092871093784,65.27,61.53453125,69.234921875,65.4213671875019,57.4066455078091,54.6037841796843,42.240122070315,32.7071459960947,41.4009619140589,-5.21470886230423
"4510",-4.34643066406289,2.37586914062521,-1.16618392944346,5.35704284668016,5.54050903320362,9.2465954589852,15.9496215820327,26.5755932617211,40.9591210937537,60.0373925781286,68.47544921875,64.70177734375,71.132744140625,67.2096337890644,59.8917382812465,56.5677197265591,42.9479492187526,34.621464843751,42.7273974609338,-4.53345764160117
"4511",-4.4344531250004,2.08269363403339,-1.46011978149427,4.53037506103556,3.79847045898471,7.87307006836008,14.7154589843763,26.1190502929711,39.8737304687536,58.0468212890659,66.061845703125,62.1089404296875,69.0155126953125,64.9850976562519,56.2651757812467,53.8712109374968,39.7713696289086,31.0208496093759,40.576352539059,-4.87897155761676
"4512",-4.52307373046915,1.92054565429705,-1.70247299194351,4.18897491455115,3.61392852783235,7.69296447753975,14.2554638671888,25.350163574221,38.9652514648472,57.6302294921909,65.832646484375,62.514912109375,70.393984375,65.5233740234394,55.2325830078093,53.5184960937468,39.5551171875024,30.0741357421884,41.0302929687464,-5.58829345703076
"4513",-4.60310058593791,2.15806854248066,-1.34956771850598,5.20060363769578,3.93755065918004,8.46372741699294,14.2905615234388,25.8504833984398,40.2085546875036,59.5442675781285,67.8856201171875,64.0943115234375,72.327822265625,66.4653613281269,55.7268798828092,54.0333789062468,40.0822143554711,31.6839526367197,43.0909716796837,-5.04529815673784
"4514",-4.7182620239262,2.01590057373065,-1.24508354187023,5.55668518066456,4.87836120605512,10.2717614746103,16.4672570800796,29.7683276367214,44.0226220703164,63.9015673828163,73.18259765625,72.7595947265625,80.322373046875,73.1928662109396,66.5922021484336,64.1938378906212,48.9342675781279,36.8289038085948,50.3561230468706,-5.89113891601511
"4515",-4.61216583251994,2.08639709472675,-1.21835906982433,5.30486633300829,3.8871899414066,8.10693847656322,13.8090551757825,26.2916601562523,38.1050610351597,56.9867480468784,65.0281201171875,63.882119140625,73.729443359375,66.7982226562519,57.8182031249966,57.6528466796841,42.0478417968775,31.3620117187509,44.8798486328086,-6.39072937011663
"4516",-4.56243591308634,2.11073455810566,-1.06627044677744,5.52868896484424,3.57476043701204,8.23152954101636,13.8855566406262,25.0731494140647,36.6933032226595,57.0250048828159,63.7665576171875,61.94369140625,72.3826123046875,65.4987304687519,57.5353710937466,57.5396240234341,41.0838085937525,30.1880834960946,43.6857177734337,-6.22149658203071
"4517",-4.66222229003948,2.26931274414083,-0.91420120239266,5.79469848632864,3.81965850830112,8.70197448730546,14.33672607422,25.7145849609398,39.0500805664097,60.4718652343786,67.110546875,66.8741796875,75.09642578125,67.451914062502,58.2082519531216,56.7235937499966,40.8415332031274,32.2683154296884,43.9470703124962,-6.16821533203071
"4518",-4.52448425293009,2.70764282226587,-0.623928337097224,6.25082885742243,4.04759094238317,8.47899475097732,14.9779821777357,26.5815014648461,38.993540039066,62.3941015625037,68.184365234375,67.183330078125,76.7702978515625,68.2916650390645,60.0374121093715,59.237065429684,43.4290087890651,33.4914965820322,45.3355029296835,-6.86590087890565
"4519",-4.18434417724647,2.90040710449245,-0.00020938873291,6.94867858886781,4.25059875488319,7.44746459961004,13.742243652345,24.0610693359396,35.3745312500032,59.821704101566,65.360078125,63.471279296875,71.7066796875,64.5029199218769,54.4065478515593,54.1749316406218,39.5974096679711,31.0784252929697,41.7180566406214,-6.39906249999944
"4529",-3.02305053710965,4.23197357177772,-0.149451990127577,6.68937072753966,4.51362426757853,5.2350628662114,14.1651403808606,20.8409912109394,33.0717626953154,62.4981054687537,57.4664501953125,53.697412109375,65.788837890625,61.7410839843768,49.0562207031221,50.789833984372,31.0393090820331,31.6495410156259,33.2147192382783,-2.83404907226538
"4530",-2.98897766113308,4.28652038574257,-0.238441486358664,6.98289001464906,4.63469879150432,5.75799865722708,14.0381286621106,20.5516748046893,33.8089184570343,61.6944726562537,55.346259765625,50.4871435546875,64.26322265625,60.3192529296892,50.9008447265595,52.9138085937469,31.8412109375019,32.1088452148447,34.1262915039033,-3.20010986328097
"4531",-3.0568469238284,4.39603576660195,-0.011709737777711,7.07563842773501,4.56212524414103,6.43528320312557,15.9915307617202,22.6275048828145,36.9429443359408,66.5897949218789,61.8561181640625,59.0834521484375,71.252958984375,67.238427734377,60.7111035156214,61.0968164062464,39.9547656250024,36.0340869140636,40.0665917968715,-3.38055633544892
"4532",-3.04918273925809,4.60793060302775,0.149281949996962,7.15748535156314,4.5286215209965,6.78420349121154,15.9481054687514,22.6917163085958,37.4133496093783,66.7789892578164,62.6806103515625,60.153837890625,72.117275390625,68.278417968752,62.7726123046838,63.0114843749963,43.2642236328151,37.0055517578136,41.9127880859338,-3.11863342285129
"4533",-2.83265167236353,4.70228759765667,0.192549419403093,7.09190124511782,4.32815704345742,6.86244995117249,16.6705041503921,23.6994067382834,39.4108129882848,71.5336328125042,69.75130859375,67.88841796875,79.3315185546875,76.1638378906272,73.5171923828082,73.4185107421831,53.6756152343782,41.1018847656262,48.7508496093707,-2.69257690429664
"4534",-2.80609802246119,4.46784027099649,-0.317079467773466,5.94021423339897,2.87925048828151,4.7907458496098,13.3569018554699,21.0077709960956,39.245346679691,72.9541503906293,72.823486328125,73.1195361328125,83.160361328125,80.4875000000023,79.0540380859329,79.4271386718703,58.765190429691,38.1967651367199,52.9115380859329,-1.23866607666005
"4535",-2.98572418212917,4.18143951416053,-1.17830146789561,3.67459106445345,0.652742767334043,-1.21076408386241,5.95682006835991,13.7688073730481,34.1500537109405,68.177792968754,69.5172900390625,71.6969873046875,82.2259375,80.1420117187523,80.8659472656203,80.9737109374952,61.7981347656287,32.583417968751,50.0563183593706,-0.146683349609362
"4536",-2.91226684570338,4.31695556640663,-0.839850234985427,4.58129943847697,2.13351623535175,2.1255484008791,11.7498132324229,20.7917822265644,41.7962109375037,75.8628515625045,79.722900390625,84.97078125,94.14275390625,91.9326171875027,94.3310839843695,93.0248144531195,77.1851074218796,46.1518310546888,60.6095361328072,-0.405301780700648
"4537",-2.91871643066432,4.33954711914101,-0.766292648315498,4.79125915527387,2.74894622802759,2.67895721435571,11.7667700195323,21.1510498046894,42.0260302734413,74.3647802734419,78.3497509765625,82.7799609375,92.925634765625,91.4604589843777,93.9510546874945,93.2657519531195,78.7781933593797,45.9797119140638,61.4195019531196,-0.739309463500912
"4538",-3.0501916503909,4.12795623779334,-0.826964263916089,4.49461090087931,2.106965942383,1.66904602050796,9.72991821289149,20.0967065429705,40.4891992187536,73.2673730468793,77.443486328125,83.19453125,92.983984375,92.5587500000027,95.7524023437444,95.3956347656193,82.0044433593799,43.8438330078138,61.2453076171821,-0.415405426025354
"4539",-3.20771087646513,3.89013610839879,-1.2755682373048,3.88916015625035,1.41922363281263,-0.58874034881597,6.52487854003964,16.5711560058609,35.8762597656282,68.5600439453166,73.252451171875,79.28873046875,90.77345703125,90.1572949218776,93.1336132812445,92.3044921874945,77.7953027343796,45.1184570312513,58.6625781249949,-0.95036193847648
"4540",-3.27407836914092,3.6154528808597,-1.38703369140637,3.61020111084017,1.26451110839855,-1.74208801269547,4.67732025146526,14.7714538574232,34.2879199218781,66.4062841796914,72.25642578125,80.635634765625,92.501806640625,93.0991992187527,96.9958984374943,95.8896093749943,81.4666210937549,42.7859765625013,56.791914062495,-0.960104675292885
"4541",-3.35382415771514,3.35877288818389,-1.57876770019545,3.51266235351594,1.32563354492199,-1.46795501708997,5.03887573242232,15.3136169433607,35.7243798828157,67.809580078129,74.355966796875,81.798203125,92.8821484375,93.7797460937527,97.2824999999943,96.0414453124943,80.8979443359423,44.2112207031263,59.4085449218698,-1.52720077514635
"4542",-3.29316650390654,3.33074615478545,-1.4684770202638,3.73353637695346,1.36390365600598,-1.56708862304701,4.88611328125044,15.5791320800795,35.9509301757845,67.851992187504,75.0439453125,80.6924560546875,92.65873046875,93.5382519531277,96.9987207031193,95.7436132812443,80.8994140625048,47.3814550781264,59.2703124999948,-1.89139312744124
"4543",-3.28447326660186,3.14601928710966,-1.44961929321302,3.4648178100589,1.2873228454591,-1.42090423583997,4.99037078857466,16.2657617187514,36.8137939453158,68.6883593750041,75.379189453125,80.46275390625,90.1974609375,91.2044531250026,93.3233203124945,92.2965722656195,76.0059667968795,45.8147705078138,59.9361279296823,-2.11791336059552
"4544",-3.29725311279326,3.03007812500027,-1.53137405395521,3.51186340332063,1.43747787475599,-0.770321197509834,5.19154968261765,17.054477539064,38.2931542968784,68.9023144531291,76.425810546875,80.5342529296875,89.968447265625,91.5392285156277,93.4003906249945,90.9206249999946,76.0350683593796,48.3944335937514,59.0337499999948,-2.35314041137675
"4545",-3.42235534667999,2.92865936279323,-1.47280197143568,3.56612365722688,1.71827301025406,0.558611450195362,6.67598571777403,18.8945898437517,41.7903759765662,69.7722851562541,77.478212890625,80.165263671875,88.524853515625,89.3670312500026,89.5941699218698,88.1570898437448,72.4949902343793,44.3511718750013,58.0861035156199,-2.32536499023417
"4546",-3.48681213378937,2.81772094726588,-1.46135589599622,3.30048553466826,1.98492691040057,1.91160980224626,8.23884460449292,19.6938159179705,42.6743701171913,69.9323632812541,78.00484375,80.935947265625,89.49109375,89.1591406250026,88.6077050781198,85.6665820312449,68.9396337890666,42.5113183593762,57.6186572265575,-2.37389892578104
"4547",-3.46605255126984,3.05640197753933,-0.826408462524488,4.6241082763676,3.68541168212924,5.81682312011771,12.1739794921886,23.3607763671896,47.2714746093792,71.8869775390668,78.6791650390625,78.9816064453125,86.328076171875,85.2626660156275,83.3848535156201,80.2806054687452,66.333769531254,44.7467675781263,55.4868164062452,-2.52269165039041
"4548",-3.34115844726592,3.3726416015628,-0.200283775329608,6.19152404785212,6.30710083007869,9.65157592773524,15.9663085937514,26.8309790039086,50.463002929692,72.6627734375043,78.1033447265625,75.2436962890625,82.85685546875,81.1237841796898,77.2866015624955,74.2100488281206,59.0037304687535,44.5603320312513,53.8135742187453,-2.72665344238257
"4549",-3.29636688232451,3.37389587402374,-0.161801452636733,6.31378723144588,6.57435241699277,10.0570190429696,16.2549780273452,26.6861206054711,48.6383447265668,71.7777636718793,76.87630859375,73.844697265625,82.8962109375,80.7888232421898,79.1271044921829,76.8445507812454,61.9254296875037,45.7989550781263,52.6110595703079,-2.82028991699194
"4550",-3.35307739257842,3.38662841796905,-0.085096721649178,6.42503845214901,6.44378784179745,9.64733032226649,15.3298620605482,24.9419042968772,45.7036523437541,68.179091796879,73.0260302734375,68.5983203125,78.5040234375,75.8526660156272,73.7102929687457,70.8256249999958,56.2868847656284,41.9997265625012,49.1384179687457,-3.1017321777341
"4551",-3.3204849243167,3.42457763671906,-0.221740131378194,5.99452758789116,5.71234008789113,8.72452880859453,13.68578857422,23.5047070312521,43.5666064453164,66.3341308593789,71.2017724609375,66.347841796875,76.833671875,73.5302050781271,69.4826464843709,66.4504541015586,52.0484326171906,39.9738281250012,48.8400390624957,-3.05845886230442
"4552",-3.44527374267609,3.28588745117217,-0.387348785400425,5.54293457031299,5.14974243164108,8.26773254394605,12.2862744140636,23.4970703125021,41.9964111328162,66.748085937504,71.546064453125,69.88384765625,77.6833349609375,74.6602636718772,72.9960449218707,70.2424365234333,55.8258203125033,39.1780419921886,49.2907177734332,-3.01363006591771
"4553",-3.46864685058625,3.41544982910187,-0.24776170730593,5.83605224609427,5.54410095214893,8.6782189941414,13.62731201172,24.3733886718772,43.3658056640664,66.3175732421914,70.979501953125,70.2511962890625,77.273115234375,73.7738525390646,71.5182324218708,68.6730468749959,54.2102832031282,38.6652563476574,49.7626220703082,-2.76106597900367
"4554",-3.37438995361358,3.46782958984406,0.035746541023258,6.11194702148492,5.54388122558643,8.93051086425861,14.24051513672,24.9119775390647,43.0529833984413,66.4797558593789,72.2387890625,70.750791015625,79.233759765625,75.6283203125022,73.4444140624957,71.0998437499958,56.6087597656284,38.9429711914074,50.4468066406206,-2.65445434570289
"4555",-3.38479675292999,3.54761810302766,0.112263917922984,6.24627502441462,6.07802551269585,9.41276000976647,14.2071679687513,25.1374926757835,43.3216601562539,64.6282324218788,70.7279345703125,69.3104345703125,77.746181640625,74.1341894531271,72.3646191406208,69.8248876953084,56.2871240234409,37.0637695312511,50.0091748046831,-2.82134796142554
"4556",-3.66500610351595,3.47080322265656,0.102353343963632,5.67132507324269,5.4825177001958,8.83011291503985,14.7589294433607,25.8208349609398,45.0894189453165,66.955810546879,72.768662109375,71.83857421875,79.055888671875,75.4248681640647,73.3730322265582,70.6808984374958,57.1746533203159,38.1624780273449,51.559868164058,-2.88809387207006
"4557",-3.57061798095735,3.56055419921907,-0.050269680023198,5.39954956054736,5.37960754394579,8.48331298828201,13.6450451660168,24.1152050781272,42.8136474609413,64.8202880859413,71.1298046875,69.7880908203125,77.4659814453125,73.9164941406271,71.4203222656208,68.3923681640585,53.2823681640657,37.1401123046886,49.6121972656207,-4.16693267822229
"4558",-3.7861383056644,3.52283050537141,0.028049325942996,5.47850952148486,5.53051391601612,8.18822937011792,14.17971435547,25.367116699221,44.682587890629,65.6258691406289,72.41953125,70.30794921875,77.57755859375,73.7465234375021,68.3062841796835,65.0298242187461,47.4013134765653,35.4769677734385,48.1432958984333,-3.42934753417939
"4559",-3.86575531005894,3.5167059326175,-0.118656673431407,5.06780212402389,5.30609252929735,7.32598693847722,13.4066857910168,25.1118896484397,42.4729199218788,61.9996337890662,68.7194873046875,65.833046875,73.576806640625,70.045029296877,64.4737939453087,61.6981542968713,44.2925683593777,33.2798754882822,44.7917138671836,-3.70438262939421
"4560",-3.93649139404332,3.44704010009796,-0.172183380126968,4.98107269287154,5.24693115234422,6.25124633789118,12.6249841308605,23.1947753906271,40.6752539062536,60.1718115234411,67.4351025390625,65.6672314453125,72.9365283203125,70.0341845703145,66.2019287109336,63.8809374999962,48.8098242187529,33.6559814453135,46.7809423828084,-4.08857574462855
"4561",-4.16487548828162,3.38658416748077,-0.411938972473181,5.09346099853561,5.46531372070361,6.46119445800839,13.0312939453137,24.7545922851585,42.0757128906288,62.5581689453162,69.699189453125,69.24962890625,75.9526416015625,73.3032128906271,69.9567773437459,67.3966650390585,51.8443408203156,36.5619116210948,48.4969287109333,-4.29012176513634
"4562",-4.10554260253943,3.46736694335968,-0.226484527587911,5.03532928466842,5.59691223144581,6.25151245117243,13.2019470214856,24.2144311523459,41.8605078125037,63.0112304687537,69.7408203125,69.450283203125,75.598232421875,72.7847021484396,67.871914062496,64.4709814453087,45.4008984375027,32.2077441406259,44.7483398437461,-3.76446166992155
"4563",-4.19447753906287,3.40313293457062,-0.265396156311059,5.13859191894577,6.00236816406304,7.46041259765691,14.1068603515638,24.1163574218772,41.3028320312537,62.0570703125037,69.4283642578125,68.9157421875,73.7475244140625,70.9988427734395,63.1286425781213,59.327358398434,40.7117480468774,32.3195483398447,44.0609570312461,-3.40413024902314
"4564",-4.20088867187537,3.46618591308625,-0.105415363311777,5.572075195313,6.43697021484432,9.01409912109455,17.206245117189,27.3696191406274,45.7153417968791,67.9141552734415,74.917509765625,75.855224609375,79.378662109375,76.3679492187522,72.1577246093708,67.4316943359335,49.5431396484405,37.8034814453136,49.8852343749956,-3.11778961181613
"4565",-4.23345703125038,3.24218994140654,-0.382864151001011,5.47937377929736,6.61401123046934,9.21643066406332,15.7220922851577,27.3647851562524,44.1727539062539,66.0051611328164,73.8309814453125,74.994453125,78.6783154296875,75.9511572265647,70.9892285156209,67.304931640621,50.802480468753,37.9923925781261,48.9885595703082,-3.82747894287076
"4566",-4.20909423828162,3.11666809082059,-0.572581863403371,5.51668701171924,6.28174621582087,10.0599322509775,16.7309350585952,28.1614746093775,44.5651123046915,66.5703320312539,74.324140625,75.7002197265625,79.189296875,75.8959765625022,73.2883789062457,67.885400390621,52.0660302734406,39.8499414062512,51.8824902343705,-4.22702392578088
