FID,0cc20,12cc20,24cc20,30cc20,39cc20,46cc20,53cc20,60cc20,67cc20,73cc20,81cc20,88cc20,95cc20,102cc20,108cc20,116cc20,121cc20,129cc20,135cc20,144cc20,0ch20,12ch20,24ch20,30ch20,39ch20,46ch20,53ch20,60ch20,67ch20,73ch20,81ch20,88ch20,95ch20,102ch20,108ch20,116ch20,121ch20,129ch20,135ch20,144ch20,0eg20,12eg20,24eg20,30eg20,39eg20,46eg20,53eg20,60eg20,67eg20,73eg20,81eg20,88eg20,95eg20,102eg20,108eg20,116eg20,121eg20,129eg20,135eg20,144eg20,labels
2396,0,0.468157927,6.698447623,23.70431337,29.8832495,34.2789209,40.61248756,48.64046689,52.7694193,59.85221675,76.35965204,93.87017127,93.23750823,99.47608036,99.68470486,96.51359824,95.4075566,51.78295991,2.431336686,0.063404969,0,-0.004835844,0.071392059,0.090615273,0.190180063,0.198289537,0.325097036,0.413792706,0.561715984,0.703755474,0.789193964,0.844435167,0.870436096,0.932300615,0.769150448,0.807191849,0.862815523,0.681465721,0.463025284,0.586359882,-0.016940441,-0.013348307,0.005664086,0.032758817,0.046006437,0.067973584,0.083207496,0.097538412,0.111952335,0.139041379,0.198590845,0.237810135,0.277326524,0.233374581,0.267271638,0.197482079,0.191617131,0.101545647,-0.00218424,-0.027180033,5
2397,0,0.534261347,6.069257916,24.23593964,29.82594117,34.12029435,40.86971293,50.81838919,52.63352666,60.62865373,74.85828469,90.98636273,91.26921039,98.31571576,98.6902133,95.01700536,94.25834702,51.27572016,2.622770919,0.045115074,0,-0.005151653,0.067801523,0.091706848,0.19026947,0.200552034,0.33232522,0.420976734,0.565942812,0.706120968,0.793372583,0.851911736,0.850373411,0.925267649,0.764208698,0.781274939,0.837730598,0.660838699,0.471199703,0.593543243,-0.012818919,-0.012277875,0.004912948,0.036518589,0.047955755,0.068710275,0.085323341,0.098802306,0.113092907,0.143467084,0.192244411,0.220984429,0.263384372,0.224735215,0.253531724,0.195021167,0.183193028,0.09709765,-0.002127469,-0.023907118,5
2398,0,0.320434271,6.303019191,23.42928737,29.36325488,34.9044353,40.42071628,49.57351549,52.38600791,59.22067995,74.33037605,92.19145254,91.57374931,99.08783029,99.38514421,95.16829862,93.18595452,47.30315501,2.381560542,0.058527663,0,-0.005154514,0.066103983,0.091878033,0.192030668,0.205631495,0.354104996,0.434698582,0.585718679,0.728785276,0.809046078,0.862916279,0.861611509,0.947354317,0.765109444,0.793261576,0.831167316,0.654238272,0.470719576,0.613015461,-0.013489869,-0.010981316,0.006304132,0.032755643,0.047574118,0.074359544,0.08394964,0.098766372,0.113964349,0.138753071,0.192424998,0.224363104,0.260972112,0.224889666,0.254060775,0.195940271,0.177654445,0.088794574,-0.004301264,-0.023701789,5
2400,0,0.385991569,6.110499939,21.99786618,28.52187167,33.05288828,39.1322284,49.84894077,50.37977141,57.85083356,75.38035124,93.0950383,91.72929614,99.39752126,99.52433401,93.11313104,89.46846682,34.06677614,0.805974699,0.067840117,0,-0.002569151,0.065463114,0.089978266,0.195985937,0.207102013,0.341512537,0.432381344,0.561364317,0.697734356,0.788608694,0.821644115,0.819608879,0.899288321,0.720894527,0.735136318,0.772549725,0.613380384,0.439835787,0.591717243,-0.013512131,-0.011024795,0.009195443,0.030596815,0.048445377,0.069926701,0.08388751,0.096741468,0.107807375,0.136600211,0.194518805,0.228366286,0.269693285,0.241007835,0.258283108,0.194497988,0.172406673,0.073182575,-0.011143475,-0.024701431,5
2402,0,0.246912067,6.25612685,22.94528273,29.73544974,33.08459076,39.02216144,51.46023927,51.9346502,57.82488714,75.36643226,93.18333111,90.23522185,98.40445762,97.80261677,81.75117266,77.57164697,22.01432708,0.634659351,0.062185642,0,-0.002647305,0.065352488,0.091856289,0.196099758,0.220169067,0.334457684,0.458723927,0.575039244,0.725045538,0.842665958,0.868432045,0.87002883,0.948564625,0.764654446,0.768988609,0.796574736,0.60036335,0.469915915,0.626219225,-0.013286335,-0.009395477,0.009992766,0.032279011,0.048942402,0.069967724,0.084674776,0.097882174,0.115609214,0.137484252,0.19412218,0.22879076,0.2628043,0.23128055,0.252091885,0.173669741,0.146586731,0.053110376,-0.013779898,-0.025927721,5
2404,0,0.288473292,6.602293893,24.36823655,30.0521262,34.74775187,41.03593875,53.13281079,53.38275619,59.81824359,74.84741834,92.16234327,88.84472708,97.69896902,98.29406198,88.05751564,84.4930719,26.25148605,1.148605396,0.049382716,0,-0.003324509,0.062220001,0.09479537,0.202537012,0.213880539,0.324201679,0.459424591,0.548033762,0.710120058,0.818669367,0.841466045,0.836378431,0.921445036,0.746708107,0.745645809,0.778075266,0.583178806,0.468937922,0.603420305,-0.014888833,-0.011735439,0.01072094,0.035957437,0.046446096,0.076451048,0.086622588,0.097053304,0.11402043,0.137665436,0.191858873,0.22719267,0.248791397,0.215549305,0.242325053,0.177437186,0.15093115,0.056217823,-0.006718624,-0.02235871,5
2405,0,0.436844427,8.22821171,23.82593815,30.07845284,33.6374141,40.28394718,52.6644665,53.12128419,60.42187386,74.79333341,91.35400757,90.52031706,98.8004757,99.42205977,95.70629743,95.30624378,47.82764702,1.148208964,0.089231145,0,-0.00483036,0.06670475,0.09218545,0.199216318,0.21543169,0.316569853,0.455784798,0.538038349,0.714419174,0.818892765,0.835519934,0.838858318,0.931237459,0.760611534,0.793742895,0.821207237,0.64209013,0.466735029,0.625551748,-0.016268184,-0.01111499,0.012414912,0.034588713,0.047241699,0.068566322,0.083802707,0.094242476,0.114074767,0.137781858,0.193226844,0.230238304,0.257648051,0.22253862,0.258000284,0.196779847,0.180351496,0.09057983,-0.007128164,-0.022849509,5
2406,0,0.381090089,7.082026272,23.33668648,29.65584515,33.16750495,39.75527191,51.77267102,52.236162,58.03647262,73.36778369,89.86833606,88.67062282,96.98956978,97.60125215,92.78776208,91.92179043,41.28882792,1.087639079,0.067672611,0,-0.002973509,0.066520929,0.093527222,0.197358513,0.22426796,0.324535418,0.457141256,0.541171503,0.706295729,0.823529577,0.827156448,0.826711655,0.904263496,0.737332821,0.758911419,0.799662447,0.602156019,0.470741653,0.609445858,-0.013817376,-0.011396693,0.008440674,0.033405017,0.048006203,0.066267848,0.080604158,0.094094284,0.110966884,0.13055189,0.187577426,0.229591072,0.25067538,0.217209861,0.249459416,0.189334244,0.169341177,0.077412233,-0.008301456,-0.022960702,5
2407,0,0.484659577,7.127490527,23.75064777,30.57826551,34.79839445,41.25373098,52.68394234,52.88468538,60.98207478,73.62716501,88.38794011,87.58250229,95.37817916,96.17651687,83.71963544,80.1439006,28.06645328,0.573693035,0.095717116,0,-0.00330348,0.071385479,0.08982873,0.198853588,0.228139019,0.329704475,0.459730244,0.548971176,0.706179905,0.818100357,0.835902834,0.843349981,0.920407295,0.737269258,0.760562897,0.787118959,0.60696063,0.459211349,0.600246859,-0.014994722,-0.011484905,0.005556894,0.032241322,0.047992408,0.069168821,0.089281276,0.098351136,0.113945037,0.14143303,0.188649625,0.226023242,0.247278735,0.207499325,0.23915711,0.167117193,0.141865015,0.057406411,-0.00994529,-0.02141634,5
2410,0,0.626164102,8.866886689,22.32342631,28.57857034,32.76207895,39.74071198,51.17996069,50.88208886,60.83925841,74.33911463,90.41044618,90.20036342,98.4702594,96.65425029,88.81398192,83.4932903,26.35634812,0.870598994,0.109129706,0,-0.001440001,0.070162821,0.090315914,0.194972324,0.220208359,0.334194326,0.461818504,0.544241238,0.684170771,0.809953928,0.815115261,0.822636461,0.884629583,0.713334227,0.739004135,0.776007652,0.58996129,0.458773184,0.5533916,-0.01495851,-0.010092219,0.010559834,0.03053987,0.045256857,0.066104971,0.082971759,0.09060964,0.105620123,0.141457528,0.190581694,0.229856879,0.26594153,0.232854009,0.242788583,0.185344666,0.154161975,0.054729857,-0.015359881,-0.026112791,5
2411,0,0.662925203,8.392559553,23.96220088,29.62475232,33.61552028,39.85415807,52.12999587,53.49984227,60.44674707,76.34516357,91.32201221,91.78710796,98.85942092,97.29185074,88.95438206,85.16768182,30.63127167,1.287608596,0.126512651,0,0.000433064,0.069847155,0.094820976,0.195714951,0.227868366,0.337115955,0.468289852,0.55332756,0.698042774,0.823694372,0.83157258,0.840318871,0.899562168,0.727984238,0.759562016,0.796326542,0.614180708,0.479947329,0.569031048,-0.018268228,-0.012298708,0.006843388,0.033072494,0.046160337,0.067617327,0.083852515,0.093790054,0.115364745,0.142765775,0.198677346,0.237762943,0.275160581,0.238284007,0.25322783,0.190125495,0.161672056,0.061674975,-0.010281679,-0.022801122,5
2412,0,0.500550055,7.601149004,23.70003667,29.00018245,33.22908093,38.54467992,51.55123881,51.53728554,59.42435942,74.22870699,90.54901296,90.34705914,98.51915798,96.55838104,86.47682751,81.81049687,22.29660113,0.534064929,0.08291419,0,-0.000536823,0.068366051,0.089208937,0.189189243,0.207964182,0.329417944,0.457638168,0.548937464,0.695532084,0.838892841,0.840493298,0.848632002,0.892648077,0.738999271,0.739405155,0.776928377,0.578869486,0.453375292,0.542345715,-0.017812094,-0.011283581,0.005724214,0.033922084,0.043907918,0.067993164,0.078631967,0.088591076,0.109222643,0.139596149,0.192856312,0.235001802,0.267975867,0.230454087,0.248316318,0.184029609,0.154233709,0.05062478,-0.020553598,-0.026898697,5
2416,0,0.660474463,8.241046327,24.57247371,29.4672505,33.05114638,40.82013048,52.69419302,54.24846514,62.22366473,77.09420123,91.4162259,90.98858217,98.22951294,95.84246136,79.12513809,76.06226795,20.08514261,0.677491942,0.11245569,0,0.00074873,0.068329859,0.094522619,0.192523479,0.182363653,0.332671547,0.451010704,0.551786566,0.697183752,0.843097687,0.846941519,0.835330677,0.89888792,0.751014948,0.744920015,0.777168941,0.558933353,0.467629147,0.529705954,-0.01878171,-0.008585863,0.003254205,0.034617245,0.042152032,0.061369125,0.084607072,0.091961488,0.115858778,0.149054885,0.202915907,0.24334982,0.269631147,0.227619484,0.24901028,0.159203231,0.141010121,0.046755951,-0.019089878,-0.024713358,5
2419,0,0.362709538,7.980686958,23.98300941,27.7152873,32.99740893,38.41638324,51.41049285,56.88138513,61.48353515,77.92873483,92.52878074,92.16649805,99.04134646,97.31248028,87.20004347,81.00778956,28.47248895,1.538789819,0.105471727,0,-0.000860977,0.069943571,0.090485668,0.188435698,0.182298565,0.329485226,0.430463934,0.568239927,0.695726728,0.812290525,0.855022478,0.848823595,0.928490686,0.780737162,0.765057421,0.796786308,0.605017662,0.468177843,0.546992731,-0.015155668,-0.012964988,0.007906604,0.037094027,0.041661195,0.065481052,0.077740461,0.089787826,0.103552431,0.147624135,0.205984011,0.245652452,0.277708501,0.240447208,0.264525205,0.186020628,0.152888447,0.060074594,-0.012817534,-0.027156157,5
2420,0,0.417430632,8.386432703,22.77762536,28.52460013,32.34567901,38.81555,50.99250164,56.08501471,62.61132277,77.02793256,92.1738133,92.19252757,99.27074718,97.50850268,87.13946817,81.48159383,24.03109282,1.008939974,0.123761622,0,0.002195406,0.069366503,0.095407772,0.189741087,0.182300663,0.339107895,0.427956676,0.581351709,0.704255438,0.824744368,0.852238941,0.838676739,0.922976446,0.778038168,0.769730568,0.79173851,0.58473568,0.476272964,0.543706131,-0.014763191,-0.011598414,0.007623015,0.032307152,0.044284727,0.061601087,0.080127716,0.085282929,0.098489828,0.148687825,0.201798648,0.241817445,0.273275316,0.234720752,0.253501892,0.180417344,0.144951329,0.050165977,-0.015782066,-0.025038276,5
2421,0,0.365772963,9.473780711,24.58405731,29.89178479,33.78875171,39.13283506,52.58863355,56.33235458,61.70678735,75.13101996,92.04318515,91.62692104,98.95577396,96.83555028,88.25419687,86.00427091,26.25331504,1.12056089,0.100232245,0,0.00051403,0.072925615,0.095614529,0.197362471,0.192441082,0.337298727,0.417808104,0.591629028,0.686454344,0.796325922,0.834764624,0.822161818,0.905461073,0.755973291,0.753518248,0.777379179,0.589550209,0.470960474,0.535578728,-0.015887791,-0.012260743,0.007941785,0.034046292,0.046699915,0.068963245,0.085515171,0.090152346,0.100842625,0.145207539,0.19597207,0.238176331,0.275825351,0.232827023,0.258319438,0.179551437,0.156449214,0.052070241,-0.015251974,-0.029300354,5
2422,0,0.339427507,7.814797569,24.12296785,28.80475537,32.91187739,38.21728132,51.92979689,56.00900289,60.30600112,73.85858049,91.17350542,89.66187541,98.39902444,95.24618409,86.38627459,80.51024752,22.92708143,1.22847127,0.104252401,0,0.002873516,0.070357609,0.097623968,0.190702677,0.17059145,0.31968751,0.404375267,0.581357431,0.672940683,0.79479475,0.836499214,0.830633402,0.916094303,0.777149296,0.76462183,0.778748417,0.569283962,0.463262796,0.540613461,-0.014192577,-0.010873595,0.005262059,0.034501161,0.043480702,0.063723169,0.076113649,0.089761466,0.103813961,0.143359974,0.195027873,0.239027098,0.269349784,0.234993398,0.259312272,0.188562497,0.155125573,0.046901915,-0.013392604,-0.028500533,5
2451,0,0.920425376,5.28786212,23.55457768,29.79850633,32.03123104,39.68089152,50.50413745,52.89621199,57.98102177,77.22068239,92.26255516,91.59878412,98.03921569,96.64552596,81.73396588,75.54641061,11.63907941,0.097546106,0.054394328,0,0.003963566,0.083278704,0.087599897,0.195652962,0.216853333,0.32022953,0.428824615,0.555378532,0.71295805,0.77497344,0.854862547,0.843869305,0.923894215,0.773761368,0.808209658,0.82790122,0.537525797,0.424695015,0.577174377,-0.012195448,-0.008814544,0.004814653,0.032728314,0.043715645,0.062566809,0.078188062,0.091144592,0.102096491,0.132494777,0.199248478,0.242224187,0.264389813,0.236825898,0.262716234,0.174138397,0.150034547,0.033121888,-0.019907931,-0.034128681,5
2455,0,1.012650511,5.949150471,23.42325865,29.50647767,32.40432915,38.80011349,50.35611153,49.84954743,57.48538507,75.3415516,93.686047,91.82504697,99.29300959,98.41170185,91.4333034,88.04840966,39.7963725,0.359701265,0.061575979,0,0.001570749,0.080602217,0.090795135,0.181044817,0.214399481,0.337917233,0.460353041,0.55739994,0.687127352,0.779914474,0.837808228,0.822914791,0.896818495,0.743428421,0.758697128,0.792844057,0.577304029,0.410138178,0.585035086,-0.016943568,-0.00354084,0.013584456,0.0322427,0.047613308,0.069587864,0.082833454,0.089695767,0.106020883,0.131802425,0.200510681,0.246928215,0.264672577,0.232725948,0.251490712,0.194672123,0.182538405,0.081608258,-0.01362492,-0.024364881,5
2482,0,0.452878621,6.40691847,21.66177729,27.08123762,31.12996412,39.13515928,51.18238734,51.44507268,60.6449934,77.21039445,92.33318644,91.17887351,97.36414222,97.91578412,90.1186634,88.21886907,36.76878525,3.274500838,0.076817558,0,0.000155067,0.076211119,0.084890795,0.18058753,0.199404144,0.304151344,0.399265432,0.554458141,0.690576887,0.792135954,0.850950527,0.856143332,0.961527586,0.75346756,0.814764118,0.844639444,0.673928165,0.496022272,0.602405834,-0.012812012,-0.010750603,0.00549906,0.029278884,0.040545311,0.060348436,0.079959512,0.090929464,0.110149153,0.146810517,0.201019451,0.231984615,0.2709755,0.220922053,0.248088151,0.18828547,0.173076093,0.07856524,0.000259247,-0.024754088,5
2492,0,0.57674135,7.097698522,23.59185919,28.91747248,33.42516572,39.8439864,52.26649518,52.22160208,60.84167463,76.49117911,91.56590139,90.96148287,98.51616322,98.27707985,86.51568832,84.50175278,27.15622619,1.157750343,0.077427221,0,-7.92E-05,0.078937006,0.090766096,0.185701418,0.198499918,0.300396729,0.392495155,0.528655338,0.655143595,0.758336592,0.826532555,0.8351964,0.893759441,0.723699236,0.760359001,0.790699863,0.591671038,0.455019999,0.569364977,-0.019872731,-0.011750789,0.006571557,0.032819364,0.045132585,0.062110025,0.080389768,0.099178851,0.111380488,0.140099794,0.197704151,0.237065732,0.277569652,0.233827502,0.257382303,0.181529894,0.157907233,0.06037217,-0.014219852,-0.028419834,5
2496,0,0.845862364,7.241779734,24.04084743,29.70096022,34.46819869,41.28065971,48.17818923,53.52289548,62.69652994,76.37651969,92.09955991,93.66409554,99.49715759,99.48681328,96.73751225,97.03217174,54.28328164,2.536808413,0.096936443,0,0.001455498,0.078875542,0.095580244,0.200692606,0.208705139,0.33073535,0.406973553,0.550193834,0.670873213,0.771450138,0.831025171,0.85079217,0.911668968,0.744116974,0.79056263,0.828876829,0.660565519,0.481199455,0.584826183,-0.018625034,-0.01264325,0.003483799,0.032358464,0.045435939,0.066110305,0.084368199,0.09306065,0.111140102,0.1491936,0.198580936,0.239589423,0.285578161,0.234830394,0.252661198,0.201592758,0.188621834,0.100396425,-0.002158889,-0.029286357,5
2497,0,0.646852614,7.864654778,24.27739674,29.35101357,34.81238217,40.57685092,48.18425587,53.4676891,64.30629017,78.70154077,93.32926851,94.42417016,99.59270473,99.26712507,95.09148487,93.51213282,52.23228166,3.056241427,0.091449474,0,0.000478792,0.077044773,0.101847124,0.201606321,0.217769861,0.33573904,0.4161901,0.568577957,0.702328157,0.792735338,0.857850409,0.86254096,0.931009531,0.771411848,0.821343994,0.87006917,0.688264465,0.488981295,0.60222311,-0.018808246,-0.010658971,0.004825783,0.034830477,0.046770751,0.064868093,0.079934135,0.093898393,0.11150258,0.150783211,0.202014402,0.24277781,0.289672881,0.240930185,0.257901043,0.199535429,0.186855331,0.098059237,-0.003288507,-0.028232748,5
2498,0,0.614839262,7.672044982,24.36396891,31.03063557,34.17760683,41.55723121,49.08575797,53.41126938,63.85670907,77.56563101,93.0606282,93.03152634,99.07802187,99.01054211,91.52976292,89.62414266,44.07864655,2.757506478,0.101204085,0,0.001065254,0.072282934,0.097447443,0.192619324,0.20787015,0.330870914,0.428905916,0.566964245,0.69627285,0.779079056,0.84676218,0.83450613,0.919121218,0.747297716,0.794839048,0.837025738,0.661752033,0.492458534,0.591965437,-0.017049776,-0.008949451,0.002445837,0.034607429,0.050644454,0.063066699,0.086278811,0.095486499,0.110638991,0.14589414,0.199341074,0.240157947,0.27489841,0.233725145,0.255816102,0.191727474,0.175265059,0.08583238,-0.006683704,-0.024661873,5
2502,0,0.436518823,7.209387605,22.48319276,28.54381954,32.82110704,40.314811,50.65762333,53.13887743,62.50650561,77.15653405,92.7605962,92.20323264,98.51859862,96.74053812,86.45320197,80.34057046,27.52263374,1.244906647,0.116445664,0,0.005176544,0.069845629,0.095371723,0.1926332,0.232221603,0.33925209,0.462201357,0.56136384,0.712731457,0.809512329,0.855559921,0.854638577,0.940837717,0.757051516,0.810031652,0.81936121,0.648182392,0.483050632,0.608202171,-0.014561747,-0.013478154,0.006840415,0.031119909,0.045431156,0.060891252,0.082924992,0.090314746,0.112305477,0.139845148,0.199975401,0.236997902,0.279279768,0.241978765,0.253066123,0.184148923,0.155992359,0.062279839,-0.015479811,-0.024102516,5
2503,0,0.326977142,8.243491016,22.52827313,28.47412273,33.50909201,40.87136053,50.59331699,52.39814118,61.74078926,74.98847339,90.1623074,89.93355921,98.23613721,96.9278414,85.6428753,82.21127531,25.5357415,0.726108825,0.110958695,0,0.00364213,0.073498774,0.098865032,0.200383759,0.244956875,0.337900209,0.456662798,0.544930029,0.681864977,0.781430817,0.826562405,0.823453093,0.913075638,0.730393648,0.775001574,0.787328863,0.610006714,0.466683769,0.600520945,-0.015512301,-0.00960178,0.007667868,0.030779446,0.045560155,0.065265201,0.086214468,0.091132112,0.109852344,0.139511272,0.188976586,0.224181637,0.267255872,0.237004668,0.246684968,0.175962806,0.154121339,0.056431174,-0.018096564,-0.023252547,5
2504,0,0.285417431,9.166285627,25.24066453,29.91373266,35.10762212,42.16906113,52.10512267,54.29128188,64.08056063,77.41494293,92.58009405,91.87804114,99.12198295,99.22728178,92.67696377,90.81969212,37.92348727,1.621704009,0.122542295,0,0.003293133,0.075133705,0.100100946,0.204680824,0.251401138,0.335578775,0.469028807,0.554701185,0.709109831,0.806089783,0.839287949,0.85123744,0.932868004,0.747284937,0.805471039,0.824795961,0.647667027,0.493563652,0.616451502,-0.017064469,-0.008690159,0.011402388,0.037511054,0.044363435,0.067681208,0.088073812,0.092322744,0.11255189,0.146178558,0.196202517,0.233978122,0.269233346,0.238361254,0.254357994,0.190028369,0.171086952,0.076190874,-0.012143064,-0.023816511,5
