FID,CC200309,CC200320,CC200401,CC200407,CC200416,CC200423,CC200430,CC200507,CC200514,CC200520,CC200528,CC200604,CC200611,CC200618,CC200624,CC200702,CC200707,CC200715,CC200721,CC200730
"5521",0.001225370061759,0.097787556533431,6.20950983987288,20.8751986309742,26.4514555707971,27.9647649785241,39.4331335387901,51.2994734160014,56.3657210803465,63.1500400397971,84.4161895886034,88.2776231670581,90.9385990268343,98.2849144559785,99.6853100301376,96.037273411148,95.935960591133,40.5700350556318,0.666971498247218,0.087181832037799
"5522",0.003667033370004,0.061268503087933,6.87029416247523,19.7689768976898,26.4185337600975,29.8801921790428,40.8666796088233,53.9323934092067,57.4437622849378,65.335242301439,86.4028488922323,88.261323642159,92.308618779207,98.8401503107386,99.479482637288,95.8473027438545,95.8304445660767,39.7975918305136,0.960219478737997,0.108520042676421
"5523",0,0.094353494755416,6.55298863219655,19.0581805705323,25.7367876908107,28.5471620277124,39.41432696741,51.0331480987163,56.8807784707224,62.4784634424519,87.2163251473596,88.4853729681316,92.0817714340638,98.5444300269127,99.4444511685891,94.9483122618845,93.5517726710185,43.5506782502667,1.13422124916378,0.09289817870676
"5524",0.006722894511673,0.112455690013446,4.80963267794543,18.3021635496883,25.166285627191,28.41756370492,39.5153774464119,51.7920842534398,57.4261690407435,66.008638889563,90.671940595501,92.0917119934319,95.5406609818375,99.0123813653225,99.6778616321677,95.8067412458443,93.6288189473173,48.3506659368728,2.44962658131382,0.146319158664838
"5525",0.007352220370552,0.100480345064209,5.07578535631341,19.0160127123823,24.9370522786161,27.1451624645102,38.9344560654226,53.7370477322915,59.0556674512849,67.1270016097602,92.4008424008424,93.5212406956879,96.539191657055,99.5338331410996,99.9001464518706,95.9949649604822,94.2360892038147,56.0445054107606,3.55982319768328,0.217040085352843
"5526",0.004278205598338,0.129568512406796,4.26475980931427,20.349590514607,26.992836457857,28.7106975612723,41.2039845664782,54.6076099881094,59.6489844451455,67.240165983159,91.5372605027777,92.7074718229509,95.5448764272294,99.5591848533025,99.8835205901623,99.1749375136499,98.9296357112449,77.3808870598994,4.19935985368084,0.135954884926078
"5527",0.001225370061759,0.108445250465641,4.3834781283341,18.39464268209,24.4912728820775,26.4505326506346,38.6251679355128,50.8980767601457,58.2263583197845,67.9329758062559,92.8328763134267,94.8264100598253,97.2264273356401,99.7109408874115,99.8353929388412,99.0008250624864,99.1003178917227,80.1268099375095,6.64781365930791,0.14144185337601
"5528",0,0.170326438584453,4.88143258770321,18.7226500427821,25.2510288065844,28.2691722921608,40.0549637215171,52.3526414132835,58.7978354243005,66.1821446771336,92.2713353747836,94.7682792510379,96.8576865635689,99.6695982314494,99.8883738989056,97.7280448445728,96.3885316314397,65.1303155006859,4.06157597927145,0.04339322821171
"5529",0.001225370061759,0.072729495171739,3.88965096784027,18.5160738296052,25.0345983843926,26.7647843917591,39.6770123031377,53.657574801621,59.3105868967938,71.1495061758354,94.2718823557961,95.3510132871312,97.5580527051115,99.7380401792167,99.9201171614965,97.4564578012854,95.6765796995682,56.9376619417772,3.2842554488645,0.082304526748971
"5530",0.007334066740007,0.177678658955004,5,19.0281590040192,26.3583287721219,28.3397190293742,39.5465796306632,51.4493193234488,60.2829478997306,68.4008908146839,93.9385870420353,95.241746101697,97.5844627066513,99.8329969242599,99.9425085631982,98.9359120580456,97.7474580795457,66.1199294532628,6.23807346441091,0.179240969364426
"5531",0.001838055092638,0.131727281639055,5.12421886907484,20.1130668622418,27.2232891327542,28.7692009027154,40.65794410622,53.2899366643209,59.7866970807348,68.1398480914363,92.3560387294038,94.916962975931,96.1765910295322,99.5664113311172,99.7185080928923,92.9887888568031,90.7768933970735,44.0042676421277,1.95463115003345,0.062795305593659
"5532",0.000611172228334,0.092287006478426,5.31964307541865,17.9727417186163,25.0638622161256,27.059539013562,38.9016962314058,53.3985294474508,58.7893421339999,68.0688684510665,93.6468936468936,96.3804601735636,97.1507352941177,99.4784891843715,99.8178429212912,93.4338727442176,90.2116402116402,37.6784026825179,0.788294467306813,0.059137326627039
"5533",0.001225370061759,0.066169983334967,4.6645328456028,18.4369179492207,26.0015241579028,27.0596228979106,38.5898711446529,51.2545803101264,58.8876216360504,67.1497731078163,91.9820626717178,96.1816853708746,97.4869923399335,99.8233852364475,99.9259870416656,98.6483535150089,98.3838481885025,73.4205151653711,5.35040390184423,0.078036884621247
"5534",0.010389927881677,0.087397628651754,4.26659332599927,18.4298985454101,25.5354862251414,28.1195645563462,37.6859394100773,51.0804678589629,56.48341381737,65.7744667427018,86.1723167269286,95.4620915308876,96.5554113802384,99.6230187406658,99.8172377482722,95.2164575699483,95.0835982431022,62.1771071483006,4.23837829599147,0.08373059528175
"5535",0,0.075972943829036,4.10891089108911,17.7380515829361,23.6579789666209,26.2503336649761,37.1842315998932,50.9069620713922,57.4407289669732,67.4483484828312,90.0279589934762,97.0866108458246,98.6293780411427,99.9651576316801,99.9854400737703,96.6521828590794,94.2808489934927,45.9575503253664,2.14194490056559,0.065843621399177
"5536",0.002444688913336,0.043500637192432,2.30696540161561,10.6747341400807,16.259106843469,16.4217767963309,28.4173360188308,44.2093960057269,51.9922832390983,65.9000461064331,91.9520007765294,96.3978049973136,98.27768945416,99.6868526280291,99.9128550852689,96.2568856317795,94.5066611662501,64.6212467611645,11.4122847126962,0.112178021643042
"5537",0.001838055092638,0.004278205598338,0.317809558733651,3.92976178805999,6.64532845602804,6.74998479596181,16.846441311364,31.7903855953797,42.7776699264724,55.2033536363416,81.994287166701,92.3869234214062,97.5562283737024,99.7699202229912,99.9818000922129,99.9326603411876,99.9884733917348,99.2037799115988,37.7277853985673,0.160951074531321
"5538",0,0.001838055092638,0.159122085048011,3.28627307175162,6.91358024691358,6.61141983547283,16.4104767553043,31.0702759106021,42.2929457157417,54.1835521366692,79.8939552039603,92.0120254272588,97.1618008382714,99.8663101604278,99.9751879062224,99.885340580941,99.983579638752,98.8196921201036,37.2022557536961,0.208504801097394
"5539",0.000612685030879,0.037986471914518,1.33968952450801,8.52646375748686,12.8059746989788,13.6666058505139,26.1769273702347,41.5315829066466,52.0832827780339,65.6968138028101,88.0526742595708,97.5218685292395,99.3668300653595,99.9626631979573,99.9939482698103,99.9576378886724,99.987260064549,97.137021795458,18.6857629386365,0.190074563011857
"5540",0,0.110622173328444,4.05486968449931,19.8712136065092,26.2313671696388,28.0296779829649,39.503506515567,52.8246256885632,57.9212065325536,67.3093256327501,87.3579356337977,96.240846609397,98.1024473671532,99.9146962706651,99.9751267926909,99.5759421485598,99.68878157684,91.4930365505078,13.3107757963725,0.206675811614083
"5541",0,0.382315459268699,7.01381249236035,21.9038014912602,28.1110502949583,30.5047740679925,40.3372024061679,53.1516173651387,57.963066320464,69.5222764188281,90.5451479045839,96.4440033405551,97.9280805459439,99.863299128005,99.7004393556118,97.9421970928681,97.5168764823937,80.5871056241427,5.23822588020119,0.22008840115836
"5542",0.000611172228334,0.295196186285295,6.64410912970584,20.4149859430388,27.2562109434537,28.2814433740202,38.1621733116552,52.6753864447087,56.1497488412725,66.0729452304108,89.3737669599738,96.12071307403,97.167822903117,99.7537004998078,99.9017204979495,97.5369458128079,95.9323206095756,69.5723212924859,2.22404670680533,0.15363511659808
"5543",0,0.286123909420645,6.69905879476837,21.343356557878,28.601127876848,29.5019157088123,39.0084690237569,54.4480574631755,56.3517678177097,66.7991215511175,87.1896915722294,95.631727327059,96.8859902683432,99.7494821024233,99.9576378886724,99.2089106748526,98.818825984615,86.5166895290352,3.73967383020881,0.068282274043591
"5544",0.000611172228334,0.210763650622488,5.11917858452512,20.7240711694932,26.727632982777,28.3475697056468,39.2660461625979,52.8270523429348,55.0935475260259,63.1045402703293,84.5009138112586,94.7376682020417,95.3581555171088,99.6127812304283,99.9211337329224,97.4392729743503,96.7609317034604,69.4180765127267,1.91434232586496,0.099009900990099
"5545",0.001838055092638,0.201075663121868,4.92242036274958,21.9979220144237,28.0617892112145,29.2987897585599,38.2137397170521,52.2566901877247,54.0173263122134,60.3144944065617,81.9826979543304,93.5731577009218,93.600351688587,98.8471981930027,99.7966618656274,92.3111456235288,89.7856050862676,44.7218411827465,0.905349794238683,0.120713305898491
"5546",0,0.189319674541712,5.42537587092043,21.2339567290062,27.8567291571407,29.8466354437138,39.6036060083962,52.972044941639,53.9542005059246,60.5275898379347,80.9872792631413,92.6828530276806,94.375360438293,99.3219154983861,99.9035404887282,93.2063276890863,89.1625615763547,38.1901112935596,0.983397190293742,0.084743179393385
"5547",0,0.142142927164004,4.12559061118732,19.064920105872,24.948635878677,27.457276652679,37.4129437744182,52.4400009706617,54.1077191875561,62.1356985124609,85.1466334224955,94.2130649747357,95.4051645228116,98.8862456747405,99.3234165647959,88.2380062607683,82.0561941251596,26.9782045419906,0.552964487120866,0.048163389727176
"5548",0,0.201686835350202,4.33321109888767,18.0497494193864,25.3924706599604,28.1006576233347,38.3679694024522,52.0784294692907,55.4939454973428,62.928607828387,83.7341357470455,94.0102264426589,95.2516018692489,98.9623982271041,99.3845390397115,93.0737217598097,90.0786236016404,42.8093278463649,0.615150129553422,0.081694863587868
