FID,0cc20,12cc20,24cc20,30cc20,39cc20,46cc20,53cc20,60cc20,67cc20,73cc20,81cc20,88cc20,95cc20,102cc20,108cc20,116cc20,121cc20,129cc20,135cc20,144cc20,0ch20,12ch20,24ch20,30ch20,39ch20,46ch20,53ch20,60ch20,67ch20,73ch20,81ch20,88ch20,95ch20,102ch20,108ch20,116ch20,121ch20,129ch20,135ch20,144ch20,0eg20,12eg20,24eg20,30eg20,39eg20,46eg20,53eg20,60eg20,67eg20,73eg20,81eg20,88eg20,95eg20,102eg20,108eg20,116eg20,121eg20,129eg20,135eg20,144eg20,labels
94,0,0.127419601,9.555435742,25.18091754,32.00328407,34.52593809,43.23779669,53.56232862,56.00596957,62.07078551,76.4351128,86.61446794,90.76480993,93.26612709,94.30713741,68.97643719,52.86891213,7.20926688,0.126809938,0.068891937,0,-0.025625181,0.056970596,0.027847576,0.162673569,0.221396732,0.330501938,0.445883894,0.527941179,0.664861727,0.769294977,0.822405291,0.814602995,0.804018307,0.765057802,0.700191069,0.638376522,0.505516148,0.490977716,0.488381624,-0.02335996,-0.012639324,-0.003433463,0.036274526,0.049279265,0.06111617,0.082522236,0.096071407,0.11332389,0.135428414,0.205205262,0.243281782,0.263447076,0.227142051,0.233457312,0.144168004,0.091595031,0.015388485,-0.028216381,-0.031314306,1
95,0,0.07945239,8.557371826,23.14098461,29.59861339,32.79562717,42.2773871,53.79771409,56.0138562,62.06351896,77.19575729,88.12187215,91.5266618,93.93862937,94.9682763,76.65012497,56.54320988,6.095412285,0.063404969,0.100594422,0,-0.025742388,0.055337954,0.022852421,0.149671364,0.202004719,0.315632296,0.43499527,0.51641202,0.655964184,0.771323347,0.827772856,0.833025122,0.84754281,0.798607683,0.741662169,0.684680939,0.502216816,0.493819666,0.505967617,-0.02101095,-0.014136429,-0.005284847,0.030308697,0.043939985,0.056617826,0.080685273,0.09855362,0.114497378,0.136781305,0.207223609,0.25585261,0.275598288,0.23100841,0.241563797,0.161459044,0.10337314,0.014554223,-0.033364143,-0.030690232,1
96,0.000611172,0.206576213,10.45287862,24.53612028,30.93474427,34.69987229,41.82276983,51.52090563,55.99080298,61.3743357,77.09178054,88.41586729,91.13853158,93.13364166,95.33532637,73.50310454,52.40481448,5.500990703,0.082304527,0.103033074,0,-0.026836252,0.055987453,0.025674629,0.15848279,0.203184175,0.322008514,0.429932642,0.511468792,0.650517559,0.759938812,0.818237591,0.813505793,0.835805368,0.77080164,0.707941866,0.640085268,0.487752962,0.472864151,0.48802371,-0.024303647,-0.011210038,-0.002585508,0.033271994,0.048031453,0.061598908,0.084183477,0.089460626,0.115885265,0.136313438,0.210797817,0.260715425,0.274043977,0.226485059,0.250375926,0.159040228,0.094945088,0.016574422,-0.033656921,-0.032282472,1
178,0.001222344,0.170326439,11.27693949,24.90778845,32.6486816,35.12680168,42.35543207,55.67897789,56.72607925,61.51568832,86.61396782,88.45933269,91.04551134,93.17110275,95.69661466,78.82319396,70.12710576,14.59753937,0.072549916,0.070895978,0,-0.029885292,0.055766487,0.023125267,0.165909863,0.246730423,0.339856577,0.416051102,0.53820734,0.694875908,0.814028072,0.850756121,0.890666723,0.881909037,0.818872881,0.771683359,0.719251204,0.536773109,0.508876085,0.540212536,-0.018228566,-0.012297752,0.000206108,0.03477614,0.054191012,0.065913603,0.086475633,0.102719799,0.120581836,0.137156487,0.214206055,0.24517186,0.265210181,0.251838565,0.253045768,0.177125514,0.123711251,0.036208302,-0.033916786,-0.03194914,1
183,0,0.192995785,10.78372199,24.3484904,30.89703825,34.4663787,39.38950146,50.25722536,53.34878303,57.56084836,81.46582057,85.86106768,89.09946042,93.9426136,97.42014742,85.0129826,77.17610231,30.74085758,0.75655294,0.08495294,0,-0.030402136,0.056290627,0.0278512,0.165929127,0.241293049,0.322546482,0.400362396,0.510845184,0.678114557,0.781417942,0.817615652,0.829512739,0.842042971,0.781089783,0.736086702,0.690578556,0.558348036,0.476977968,0.508683348,-0.023636807,-0.01655723,0.004549063,0.034093134,0.051367573,0.065077677,0.079094701,0.0928398,0.110890187,0.126374215,0.191275313,0.237352014,0.256586403,0.247866079,0.24854517,0.18359825,0.142503336,0.059780072,-0.019720649,-0.030399818,1
188,0,0.285511224,10.78737997,25.26078342,31.35497638,35.78908958,41.9799073,53.4076294,54.77019583,58.56184329,77.26364968,84.73217466,88.10762634,93.14514425,97.43684632,79.11014584,66.32592395,11.08739281,0.373113855,0.053040695,0,-0.027087212,0.058014297,0.036740828,0.177633953,0.249609423,0.347196913,0.448382425,0.527457333,0.695504236,0.784304762,0.821510363,0.813105583,0.821660948,0.783503008,0.738506413,0.68103857,0.526877117,0.493632603,0.509115601,-0.022050483,-0.011258464,-0.001436206,0.035072878,0.048465308,0.067329206,0.08310958,0.098592207,0.113315299,0.130136922,0.190335259,0.23381342,0.254726082,0.241061181,0.247204974,0.171877131,0.113588139,0.028320372,-0.027166693,-0.031434264,1
189,0,0.258553083,10.85075174,26.41060814,31.45679012,35.97211774,42.05574025,53.41551603,54.08466597,59.39964571,75.32891154,86.38989671,89.79779412,95.86163704,98.25528619,83.62675629,74.25319712,19.18694945,0.348727328,0.07395184,0,-0.027327538,0.05696702,0.034303761,0.171304846,0.230919409,0.329721642,0.440012074,0.520594835,0.688660383,0.796718836,0.832231951,0.82979126,0.843694544,0.796528244,0.754474974,0.687449741,0.540816116,0.496035385,0.503591537,-0.023119166,-0.008494424,-0.002076726,0.03933055,0.051682342,0.068708293,0.083634295,0.097944081,0.10960149,0.130160525,0.186399281,0.241403103,0.266928196,0.252716064,0.251884967,0.180752411,0.129280388,0.043434687,-0.023902267,-0.026750945,1
190,0,0.264637575,12.14388051,26.70028114,32.0045004,36.75120112,42.24470776,53.93300007,54.91882841,58.16317885,71.73614987,85.8177703,88.86279327,94.30482526,97.21559894,87.24476828,81.72231345,26.02870522,0.573693035,0.064624295,0,-0.025343704,0.062410641,0.037821102,0.179792261,0.24876709,0.345650244,0.453432226,0.517169523,0.677659178,0.762909508,0.801703787,0.799152517,0.79406004,0.760118389,0.724219418,0.677993059,0.540988207,0.492336655,0.514669323,-0.02182479,-0.011030048,-9.04E-05,0.039989434,0.048307046,0.068531767,0.083895348,0.100203946,0.112590045,0.125569716,0.178101525,0.240421891,0.264226317,0.242368042,0.250354022,0.196431577,0.147052318,0.056471914,-0.020945517,-0.028012775,1
191,0.000612685,0.136628762,10.83730595,26.07407407,30.49596098,36.41862215,41.26161761,53.40884273,54.13562571,58.7766022,74.86050762,87.0943984,90.87958279,95.53885436,97.77657793,81.99725788,71.15193283,16.10046828,0.375235663,0.078646548,0,-0.027009869,0.059011745,0.03576045,0.178275728,0.232727098,0.339233065,0.451651621,0.530381584,0.693851709,0.79555192,0.833807659,0.832806683,0.828208065,0.800248146,0.762723494,0.698119497,0.53565855,0.499586916,0.518456221,-0.017517425,-0.012945388,-0.00224161,0.039505895,0.045115206,0.070175909,0.080039784,0.10219086,0.112810805,0.129739448,0.191638127,0.239771664,0.270777643,0.247995228,0.250897855,0.187217176,0.130129158,0.038641196,-0.025446249,-0.028988115,1
192,0,0.265292618,11.76223137,25.02667276,31.13427831,35.34482759,41.86767454,51.79997088,52.50309398,58.38530418,76.21454051,86.79195166,90.03928777,94.68756226,97.26764382,79.75138926,68.486253,14.43836283,0.240207285,0.085352843,0,-0.02554574,0.062640285,0.04394002,0.179245615,0.236299515,0.337880373,0.442667818,0.545753813,0.699073315,0.788305998,0.833812571,0.827100801,0.825119734,0.796225786,0.730146027,0.675605011,0.533740091,0.486595297,0.519502211,-0.020191155,-0.011800899,0.00052611,0.034306027,0.048932564,0.068247534,0.085825361,0.098329328,0.104088314,0.126816168,0.198125511,0.241062745,0.262572259,0.24152936,0.246551931,0.17328766,0.116964653,0.035282396,-0.02518853,-0.025342012,1
193,0,0.114289207,8.548465958,24.1064662,28.61149215,33.85756857,39.91846441,50.13892596,52.71421291,58.67953602,74.3249295,85.45478693,86.94958327,92.13397002,95.30685045,73.34320173,59.53536459,6.673356443,0.062795306,0.070720927,0,-0.028880024,0.056964016,0.034602785,0.170227194,0.225915241,0.328997612,0.444854307,0.547283554,0.703720093,0.793023682,0.838707018,0.835910511,0.831192589,0.800217199,0.718646288,0.660632133,0.510670137,0.488877487,0.500260305,-0.022675689,-0.014465198,-0.006724046,0.035498373,0.043804556,0.064618334,0.077426098,0.095570244,0.108319424,0.130135477,0.1930978,0.23223938,0.243942991,0.228145301,0.233297795,0.162758067,0.102685034,0.019633772,-0.030064479,-0.028528815,1
194,0,0.161748848,9.607072093,23.59701265,28.84935839,32.68521439,39.85427434,49.02994491,53.50772889,59.42573224,74.11912446,86.43262609,88.2250817,92.91564292,96.20314448,74.73886784,61.9476328,5.495765488,0.039530499,0.067840117,0,-0.026867199,0.058509159,0.033443642,0.168618774,0.210630083,0.320509911,0.444504452,0.536759424,0.684988976,0.780465126,0.823005486,0.827370691,0.814749336,0.792958927,0.72816596,0.663480425,0.501359129,0.48835144,0.498071766,-0.018387746,-0.015342159,-0.006283639,0.033588041,0.042667273,0.061678763,0.076566026,0.094468661,0.111725636,0.129422143,0.196032882,0.239232659,0.252561957,0.233843923,0.240412131,0.160778791,0.10642191,0.01735431,-0.030350292,-0.026920855,1
195,0,0.209020902,8.769099132,23.74089316,29.72229843,32.40406252,40.12715669,47.96828363,51.50209906,56.23164843,70.47966013,83.3744846,85.15139471,91.32020115,95.20917761,73.24431556,61.91001966,7.716353463,0.040847432,0.070720927,0,-0.027531528,0.056204176,0.03369956,0.160642147,0.203069925,0.305215836,0.427044487,0.512971497,0.651595163,0.739616823,0.78225522,0.788421917,0.770971107,0.740003872,0.691529894,0.653856516,0.493321133,0.457730627,0.483747005,-0.020176081,-0.009917603,-0.008904176,0.032681521,0.046980884,0.060823742,0.076069437,0.090189636,0.106377475,0.122897349,0.181410655,0.2268534,0.233472317,0.218749195,0.222644761,0.150753796,0.105238155,0.02279396,-0.02583863,-0.028182721,1
196,0,0.150720518,8.675589781,23.1013565,28.3822588,31.22194181,39.40462035,47.58365891,51.54395884,57.33772285,70.52504811,83.23503311,84.18184227,88.97721251,93.88230595,74.08333131,56.31879827,5.864501612,0.067672611,0.049992379,0,-0.026798201,0.054928827,0.030003595,0.148382378,0.172377348,0.280693674,0.400738955,0.499736118,0.643395567,0.743974686,0.800473261,0.800279236,0.804769564,0.766719151,0.706901836,0.653228807,0.47840519,0.447309113,0.480501652,-0.022082344,-0.01149366,-0.005239758,0.029705577,0.041186221,0.055402495,0.073434792,0.089150116,0.107134141,0.123510994,0.178097039,0.229147896,0.235639617,0.211296275,0.218292728,0.148235947,0.093139686,0.016283976,-0.028542491,-0.029609419,1
197,0,0.148882463,9.260783417,23.92800391,29.77472946,33.64592836,40.00193655,49.46067607,54.30185154,59.60227135,73.64896018,86.54142192,87.86464341,91.57193825,94.90038584,74.93373355,54.75199592,4.315514201,0.137174211,0.022557537,0,-0.026899242,0.054815626,0.036031485,0.16193285,0.194782877,0.308819294,0.428623629,0.535318756,0.677005196,0.760189104,0.825928783,0.827109766,0.81579814,0.773131418,0.700715637,0.637630033,0.4807652,0.47037611,0.483935404,-0.022873964,-0.012208879,-0.002485362,0.030803511,0.044028983,0.059935071,0.076333746,0.090410233,0.110823512,0.12933965,0.192731529,0.242705435,0.24754335,0.216303244,0.230035841,0.156240344,0.088989474,0.014107952,-0.028021265,-0.030925179,1
198,0,0.182740496,8.178095587,24.37006554,28.61764885,33.30704458,39.18440147,48.00468344,51.52140497,56.59018661,71.83282701,83.67330923,84.63711037,89.8580734,95.56287142,82.6785411,68.54752603,13.49875327,0.78027124,0.064014632,0,-0.028925753,0.052616167,0.034906578,0.159702969,0.183640575,0.297236204,0.402185392,0.496395969,0.629156542,0.724779129,0.794616365,0.795953465,0.814604092,0.754942226,0.704737473,0.667562151,0.487060595,0.450643063,0.481437445,-0.026242878,-0.013340591,0.002194076,0.034817114,0.042213816,0.060758654,0.071711645,0.087673679,0.102529325,0.12125095,0.185107172,0.231991038,0.240667701,0.215936393,0.238328889,0.183228031,0.118466362,0.031764232,-0.022137141,-0.029239088,1
240,0,0.120698951,6.320458779,24.99938883,31.74698979,33.54558171,41.04041345,50.14438594,54.73197602,61.16746342,87.16730613,88.76798877,90.50039541,94.44970993,97.78567192,82.67550778,73.70674451,8.891327542,0.111901721,0.097176384,0,-0.033717966,0.052921152,0.035315371,0.16545763,0.242561722,0.360517454,0.453300047,0.538337755,0.699444962,0.817931938,0.872445631,0.878233337,0.84301486,0.808322001,0.757352495,0.700877333,0.519122171,0.501073885,0.521420717,-0.013306727,-0.01038416,0.003663308,0.034908418,0.047074351,0.061178077,0.082323335,0.102338202,0.112358436,0.134407192,0.199600384,0.240504667,0.249971911,0.254457504,0.256325841,0.180419922,0.126283392,0.030594299,-0.031721681,-0.028630666,1
241,0,0.147903679,6.944750031,25.62339567,31.45776318,33.80765127,40.41046859,49.00992502,52.50916062,57.91021653,82.36874355,84.15746548,87.25731079,92.34103436,97.12162464,89.11596325,82.89667336,24.51864015,0.186097427,0.073769242,0,-0.034313154,0.049966002,0.03234005,0.162479639,0.22899828,0.361241674,0.427143478,0.507718182,0.663617563,0.796102619,0.845957375,0.840394402,0.818850994,0.780573845,0.747535372,0.693980885,0.523068762,0.48795042,0.50783782,-0.012304014,-0.00698074,0.008973498,0.035456408,0.047445461,0.062509045,0.080257058,0.099361919,0.106028393,0.126463309,0.181402683,0.221043929,0.241176113,0.2421716,0.250216991,0.197021529,0.148283318,0.055847939,-0.025327841,-0.028368426,1
260,0,0.031246937,3.223335947,16.49409372,24.14875781,26.97881421,38.10411397,54.16049892,54.99587469,64.60117935,93.0038817,93.34134224,94.26759647,94.34587592,93.53433147,72.05525492,59.07087334,11.34095412,0.201909627,0.084743179,0,-0.029596043,0.048699284,0.014073658,0.127218342,0.180135012,0.305548906,0.452673912,0.56920557,0.744628048,0.836325121,0.931948709,0.838363695,0.993786144,0.90519824,0.87881422,0.81982584,0.597123051,0.518850613,0.534164143,-0.01734788,-0.010828084,-0.007032996,0.017642535,0.032095112,0.048082978,0.0739967,0.102407277,0.115836516,0.145099521,0.21910961,0.246638402,0.231519669,0.242401749,0.243821174,0.159407482,0.109602891,0.023534134,-0.037433378,-0.028020181,1
279,0.000609663,0.301441035,12.87128713,26.3665811,32.73159579,35.34034446,41.60559586,54.09012594,53.67941469,58.74020238,83.60041636,86.07779099,88.62552392,92.40683614,94.39537818,64.98277075,53.42539247,7.61539865,0.127105759,0.069673634,0,-0.026516914,0.065988922,0.0369174,0.184513712,0.257408237,0.348266506,0.429325294,0.564602184,0.709227562,0.821882439,0.868367195,0.923472452,0.876155043,0.792940331,0.720458317,0.649056387,0.492042923,0.493880367,0.515272713,-0.020038249,-0.010280094,0.003099948,0.038123332,0.054532535,0.069265604,0.086200319,0.099760361,0.11440327,0.130979732,0.195059761,0.232203647,0.24909538,0.234616742,0.230984539,0.142424449,0.092506327,0.022864118,-0.029707603,-0.026847079,1
280,0,0.251191786,11.82175767,25.52445839,31.304984,35.25694825,42.73095683,54.1975054,54.32551142,60.19012837,84.03008772,86.43939897,90.00899492,95.7929855,98.54940027,78.749181,68.51061242,12.93888127,0.198378995,0.047553727,0,-0.028718901,0.064311171,0.035654402,0.176895142,0.245508194,0.330222464,0.422435808,0.543413639,0.713758087,0.808943605,0.84849329,0.907558918,0.864558268,0.789551163,0.729147148,0.674277401,0.510972786,0.493278599,0.537374735,-0.020291856,-0.007867934,0.001667536,0.035913106,0.049824718,0.067660071,0.084274098,0.099931628,0.111843713,0.132668704,0.189525098,0.228115976,0.249861553,0.24409762,0.250132561,0.171072543,0.118475184,0.031282987,-0.030126952,-0.027591651,1
281,0,0.423365356,12.52634546,27.44163305,32.59198443,36.28044505,42.89405841,53.81348734,53.76070761,58.26545309,82.31684439,84.19530144,87.10916799,92.62657788,98.0531123,84.85130899,77.17326522,19.7963725,0.233534027,0.042066758,0,-0.026887846,0.065512657,0.041961002,0.185004282,0.257258415,0.33328805,0.423732376,0.542933702,0.693640471,0.786530828,0.829374552,0.871668434,0.845404863,0.789943314,0.75194006,0.703974009,0.535147238,0.497382832,0.546734047,-0.020688551,-0.010423379,0.001090299,0.042168532,0.055601869,0.070667289,0.083276927,0.100592785,0.111907415,0.124985695,0.189164281,0.224887773,0.245916873,0.236593559,0.248244584,0.186159253,0.138239101,0.04498294,-0.025315013,-0.028843781,1
289,0,0.539162827,11.31524264,26.33480015,31.77259564,36.29202865,40.86000631,50.88390885,52.64565993,57.42980902,71.58509861,82.1363244,85.96490169,92.39295136,98.73397804,87.59069621,82.6667883,20.91144643,0.460378276,0.037189453,0,-0.023034906,0.061994696,0.040552473,0.177037144,0.238114786,0.32758317,0.430104637,0.510867167,0.681056309,0.750129128,0.794374657,0.776976395,0.803186417,0.759838343,0.725948524,0.670811892,0.533332491,0.475502443,0.519185925,-0.021418579,-0.009939428,-0.002122425,0.037938017,0.048892867,0.068124615,0.079300754,0.091786459,0.108057953,0.125734687,0.165738642,0.221676573,0.244809598,0.230367675,0.245878726,0.187103748,0.141575441,0.049463555,-0.017520471,-0.031186171,1
290,0,0.381090089,11.19926968,24.86737563,31.65919829,35.53183726,41.29741076,51.74840447,52.54859375,58.54546337,71.7462828,83.37931409,86.58705497,93.59734066,96.29698942,86.47746851,81.87192118,26.04451742,0.738916256,0.069062462,0,-0.024591208,0.059660912,0.039964867,0.17262001,0.220980644,0.31570859,0.434713411,0.514891768,0.672261715,0.746729898,0.792242813,0.770570135,0.799017143,0.74842267,0.721415806,0.666669226,0.528285122,0.473275232,0.506899166,-0.022707935,-0.010771499,-0.003493054,0.032838944,0.049987458,0.066791423,0.080064468,0.095077701,0.106548473,0.126724601,0.167455301,0.226902395,0.246250212,0.229875103,0.234838277,0.184177533,0.143459588,0.052872811,-0.017982488,-0.025092145,1
293,0,0.529359867,13.19948662,26.99914436,32.86511203,36.8795232,42.17100633,51.68167148,53.53563542,59.66900434,75.55645659,85.00443709,87.82398709,93.23086768,96.91456031,82.99885947,74.57094204,15.36351166,0.233534027,0.070111264,0,-0.024092436,0.065243912,0.044954443,0.185311413,0.245298386,0.337717676,0.446941614,0.536624193,0.69586978,0.773745728,0.830292177,0.826033354,0.838422632,0.778923702,0.726429129,0.663888121,0.514241505,0.480015182,0.535694122,-0.019652894,-0.009405385,0.002270223,0.03901498,0.054174218,0.070248909,0.083390057,0.09867733,0.108524859,0.132483259,0.186555773,0.23485592,0.251902044,0.232989565,0.238982618,0.183032691,0.129126117,0.037526604,-0.024709519,-0.025367305,1
294,0,0.328199487,11.31996863,25.48524654,31.27206219,35.53726566,41.44543668,50.14984591,53.25778349,58.90339489,73.98052509,85.34974555,87.402882,92.94472046,97.42256811,84.29529957,75.50983082,13.5241579,0.338137809,0.061575979,0,-0.027894831,0.059852171,0.038764191,0.173813438,0.222668171,0.32428875,0.432200289,0.541192532,0.694039774,0.757469177,0.80633688,0.810575581,0.786088133,0.767732239,0.721739292,0.674426317,0.520155954,0.478682995,0.519684315,-0.021518156,-0.012162633,-0.001755961,0.034777723,0.048027441,0.06704247,0.079401568,0.094798215,0.110277332,0.131329522,0.187038764,0.230136424,0.242087886,0.224685699,0.238458142,0.184393734,0.127520189,0.034555085,-0.024581423,-0.024272682,1
