FID,0cc20,12cc20,24cc20,30cc20,39cc20,46cc20,53cc20,60cc20,67cc20,73cc20,81cc20,88cc20,95cc20,102cc20,108cc20,116cc20,121cc20,129cc20,135cc20,144cc20,0ch20,12ch20,24ch20,30ch20,39ch20,46ch20,53ch20,60ch20,67ch20,73ch20,81ch20,88ch20,95ch20,102ch20,108ch20,116ch20,121ch20,129ch20,135ch20,144ch20,0eg20,12eg20,24eg20,30eg20,39eg20,46eg20,53eg20,60eg20,67eg20,73eg20,81eg20,88eg20,95eg20,102eg20,108eg20,116eg20,121eg20,129eg20,135eg20,144eg20,labels
51,0,0.029336267,8.553695716,21.07260726,26.73295627,32.18269172,38.13545509,53.43856924,53.64544153,62.94984105,85.00262603,92.32352746,95.63279857,98.09762972,99.2393555,95.67691524,90.01431726,44.18472794,1.974698979,0.159122085,0,-0.029762125,0.054791641,0.031240559,0.184126854,0.254713488,0.379298353,0.483178139,0.552365828,0.742033958,0.82263093,0.90435195,0.914439201,0.996234417,0.950025749,0.942502022,0.894582224,0.739000607,0.562656689,0.603981543,-0.01224623,-0.014129531,0.00307855,0.026797939,0.039486755,0.060428552,0.074668936,0.096205875,0.117386989,0.146778718,0.233320177,0.255450368,0.265625834,0.315674216,0.312880456,0.256311029,0.224951878,0.099550799,-0.016676884,-0.035644948,2
52,0,0.023776863,8.085604353,20.86267337,26.55476495,31.23286175,36.92826279,51.13688757,51.71867796,60.72520566,81.40908486,90.4001404,94.64107842,98.12572088,99.79726704,98.4053691,96.03052971,56.19875019,2.131606155,0.130467916,0,-0.029971027,0.053546047,0.032879019,0.183554411,0.268429089,0.378028107,0.480951834,0.549590826,0.742676258,0.819602108,0.914843321,0.916156149,0.972788382,0.94402132,0.928894186,0.878390789,0.718614388,0.555177975,0.594291067,-0.013536108,-0.014911868,0.001441809,0.026404163,0.041590814,0.059093937,0.074191011,0.090918131,0.112907268,0.143441871,0.22418189,0.246479377,0.266331851,0.306463242,0.31291011,0.250240952,0.242700994,0.124086075,-0.013480447,-0.033533089,2
64,0.000609663,0.0330033,5.927759443,20.35543362,27.22402873,31.97530864,39.60857409,55.63105147,57.05671091,65.71936917,90.17259386,94.47204631,97.53514962,98.71683968,98.91155395,89.90511781,83.79918506,38.92821216,1.839353757,0.138393538,0,-0.033777237,0.049961662,0.012330198,0.138224792,0.221826172,0.33365593,0.444062662,0.548982811,0.743068457,0.851608324,0.918682384,0.892587709,0.966909075,0.923791218,0.899891949,0.847996044,0.681538296,0.556033134,0.586732054,-0.011840007,-0.016017264,-0.006223292,0.026159326,0.039133038,0.055733934,0.079354145,0.098874778,0.126913249,0.154458135,0.241534635,0.269862562,0.282036304,0.290768325,0.296696037,0.215084583,0.189937159,0.081077904,-0.020020053,-0.037103768,2
65,0,0.028044505,7.877291442,21.82190441,27.68108009,34.73331068,39.97186823,54.55847024,54.85998204,63.32536582,88.19186405,91.14513218,94.50305921,96.95464181,98.63594002,90.99832561,82.95821301,31.72748057,0.757201646,0.121932632,0,-0.031369543,0.056428957,0.025492048,0.166324234,0.245419216,0.354622221,0.447607565,0.53463397,0.705052662,0.816999626,0.871309853,0.850078917,0.903924847,0.884622526,0.859599447,0.808290052,0.62022481,0.523730373,0.551579571,-0.012142217,-0.01223997,0.000455483,0.029352671,0.038647514,0.067613833,0.077962629,0.095874488,0.119777955,0.144626975,0.230979994,0.253445625,0.264383912,0.275051743,0.283135951,0.214453146,0.178649887,0.066501521,-0.021313442,-0.035786696,2
66,0.001219326,0.039726195,10.47671434,25.52842554,30.68478988,36.73964605,42.40992,56.58549279,56.250455,63.20706642,86.97426486,91.3175827,95.00147903,97.61029412,98.80289045,96.95779523,93.41527336,57.11913884,0.738302088,0.220633174,0,-0.029571438,0.063443565,0.034116936,0.18852272,0.264959812,0.374187851,0.461419964,0.544828606,0.719641018,0.814448118,0.878172922,0.865199614,0.91726985,0.884626818,0.87562871,0.819837999,0.672309446,0.548018074,0.592188549,-0.013412072,-0.013236544,0.005724996,0.037915673,0.044304829,0.068395004,0.084339842,0.100816287,0.123744369,0.147831082,0.234976813,0.264938205,0.276808769,0.287491113,0.296771675,0.235404924,0.207966477,0.111059159,-0.017224362,-0.030998243,2
67,0,0.02750275,9.964709342,26.05822283,31.78738673,38.57470455,44.39065129,56.80676551,57.96245966,65.53119464,89.7143961,92.33258275,95.80322301,98.60047213,99.70891178,95.78975467,88.60685773,36.62612407,0.841695554,0.11949398,0,-0.031064987,0.060401583,0.030580711,0.191902304,0.276825142,0.387607861,0.474465704,0.567159653,0.735642529,0.836247587,0.895117712,0.858252048,0.906471109,0.866833448,0.837294769,0.789194441,0.602801657,0.55428009,0.570036888,-0.015273282,-0.014438912,0.004369389,0.039726555,0.049589969,0.07511548,0.089850202,0.100496009,0.126013368,0.149320424,0.244385883,0.26238969,0.272778273,0.278530419,0.288504153,0.219695583,0.182942301,0.081318028,-0.016919145,-0.033908594,2
68,0.004267642,0.042676421,9.852707493,25.49260482,30.8488437,37.2273916,43.96339914,56.75459244,58.85061516,66.24402436,89.89905714,93.03587707,96.28068989,98.53121838,99.78206932,95.89470747,91.28747795,46.31428136,0.985825332,0.13107758,0,-0.031753445,0.059370184,0.028213263,0.187622356,0.274841309,0.390060329,0.480264187,0.575992584,0.749674129,0.864122009,0.931503344,0.890238094,0.956040859,0.908793211,0.910199404,0.865810347,0.695793152,0.57584486,0.617043781,-0.017310895,-0.011583012,0.002937581,0.038816631,0.050320465,0.071290083,0.090741917,0.102996707,0.131533697,0.15523161,0.246844262,0.267686993,0.283758432,0.282644928,0.300543398,0.225527614,0.199349985,0.096300997,-0.017243167,-0.035624873,2
69,0.000611172,0.095342868,11.27646799,26.29172382,33.25731314,38.98966245,45.03317255,56.72850591,59.51005848,66.91458588,91.8870624,93.79169207,97.18138956,98.75949154,99.75731818,96.44884472,92.53379116,55.50373419,1.475994513,0.150586801,0,-0.034156752,0.057145262,0.028253937,0.190456867,0.275567436,0.395811415,0.480130339,0.582779646,0.756556463,0.863350153,0.916921616,0.898600578,0.928952503,0.890331841,0.868137121,0.826642942,0.667072153,0.572695827,0.596663046,-0.015673023,-0.010258264,0.005934807,0.038869407,0.055292528,0.077761188,0.096268445,0.103749536,0.133724615,0.164050967,0.255188018,0.268159777,0.292064846,0.286096066,0.299545884,0.22798492,0.205708683,0.108300298,-0.013955039,-0.03365247,2
70,0,0.072549916,11.3744976,25.56378601,32.35236879,37.6524965,43.34249162,55.04137446,55.9537965,64.64910578,89.25091684,91.51002772,95.9043937,98.46979332,99.83962915,96.24171904,91.17486471,51.40009145,1.018747142,0.209114464,0,-0.030054951,0.062460089,0.031219149,0.193555927,0.284315205,0.394534016,0.46185112,0.561121178,0.729271984,0.831119537,0.878058481,0.86101656,0.882868862,0.828514862,0.801596069,0.756719732,0.607207346,0.544936371,0.55221982,-0.016310489,-0.012257489,0.006601905,0.037461773,0.054339055,0.073434293,0.09145762,0.098510034,0.123574167,0.156588823,0.23456347,0.266789973,0.28604871,0.276824296,0.291009903,0.221019536,0.191885144,0.096793704,-0.016466724,-0.030724045,2
71,0.000611172,0.029947439,10.59222589,25.53905391,32.52323522,37.11567861,43.0265913,55.63469145,57.08219078,64.03698221,87.66971126,90.29514214,94.40865927,97.53460208,99.48928155,93.63731224,87.17873867,36.93278464,0.292525695,0.188241046,0,-0.033071423,0.056161118,0.025365686,0.18847971,0.275977135,0.391955948,0.455526924,0.555243015,0.715419817,0.826251984,0.884503698,0.875071573,0.892552853,0.840849876,0.817996645,0.765672541,0.601583529,0.539234686,0.559499931,-0.015764268,-0.014784761,0.005607119,0.03733848,0.053510249,0.067173444,0.087620743,0.098850384,0.125551045,0.151243627,0.232723907,0.259773254,0.282107145,0.269901037,0.282196999,0.214798838,0.174306989,0.077164926,-0.025752775,-0.028542126,2
72,0,0.045837917,10.8506519,25.78875171,31.11536824,36.58909462,42.54296736,56.59139994,56.79948555,65.69317382,86.39631571,91.27250995,95.01071928,97.58816303,98.65530555,91.67463478,83.26579145,37.34537493,0.399329371,0.17741198,0,-0.029047918,0.060713959,0.031314993,0.188501501,0.269214869,0.384592247,0.447729015,0.548654747,0.711822605,0.825117207,0.876405287,0.858596802,0.88693819,0.834684753,0.80208087,0.750769711,0.602064276,0.540595722,0.547713709,-0.01982628,-0.012986504,0.004976127,0.039759643,0.048260126,0.069704622,0.08545965,0.102272071,0.122326501,0.158817247,0.227601886,0.270315468,0.282094449,0.268898457,0.289140999,0.216202214,0.171310112,0.07576023,-0.023021597,-0.030197497,2
73,0.001222344,0.062185642,12.24972497,27.27876848,32.9702609,39.01599465,44.24177872,57.83202698,57.82232037,65.51178141,83.28574275,89.8055527,94.51853015,97.71722414,99.48747049,96.0124002,90.27578927,47.14037494,0.65965554,0.157902759,0,-0.029964352,0.062364197,0.033792257,0.194389153,0.280006409,0.396741295,0.451845932,0.562868166,0.71998558,0.831408691,0.880936193,0.870931911,0.886954451,0.844658327,0.805571604,0.754643726,0.605330992,0.544576073,0.557565832,-0.017591417,-0.014801796,0.005697047,0.043440856,0.054109149,0.076886415,0.091420539,0.106430225,0.12542972,0.157756999,0.228034839,0.266824365,0.285595834,0.270044863,0.288085699,0.225290164,0.181054905,0.091351263,-0.019456638,-0.033064771,2
74,0.000609663,0.116122723,12.00740124,27.47934766,32.35176063,38.69482395,44.57341354,59.62835788,58.82088864,67.02835841,88.66760439,91.96916371,96.1549116,98.33489907,99.40632527,93.8029314,85.86754242,41.15775034,1.058375248,0.135345222,0,-0.029984283,0.060026217,0.030276585,0.189427948,0.266160536,0.388499451,0.453142834,0.562273502,0.72900157,0.851184368,0.898214531,0.890762997,0.916543722,0.865614176,0.836415291,0.782549381,0.627462673,0.560963297,0.569402122,-0.019292397,-0.015634377,0.002876975,0.043686274,0.051619958,0.074249774,0.092276447,0.110566638,0.131345242,0.16041854,0.242303327,0.274012506,0.294161052,0.291124701,0.292627811,0.214470938,0.172244683,0.078245953,-0.016445536,-0.035357229,2
75,0.004889378,0.116122723,12.20816526,26.20095343,32.11495062,38.00766284,44.97763343,59.47608532,59.71935742,67.59991749,89.15650985,92.2955423,95.32928059,95.63159416,96.84996589,79.20114538,63.75488364,15.53848499,0.220762635,0.184727938,0,-0.028986835,0.059640169,0.027734947,0.183939934,0.267206001,0.383245993,0.456352997,0.571039629,0.736005926,0.851908064,0.902348518,0.892184877,0.928098917,0.876221418,0.818555832,0.754005098,0.58663373,0.551449776,0.547719097,-0.019193171,-0.011491437,0.004227825,0.038237769,0.048716236,0.070874102,0.09168753,0.107425436,0.131603152,0.161800116,0.236389592,0.277444094,0.28541705,0.266460478,0.266483009,0.17598629,0.122462995,0.032083355,-0.028335057,-0.032934461,2
76,0.003055861,0.056089011,11.0142388,24.57491236,31.5033753,37.31709093,44.02815265,57.81746706,59.62593123,68.41830668,89.74035461,94.10681622,97.17837113,97.62651384,97.58414931,79.59961753,67.94207576,23.83843926,0.520042676,0.173144338,0,-0.030232239,0.056519508,0.019557142,0.167208862,0.252352905,0.360632181,0.44447341,0.560218,0.726000071,0.857784986,0.904703617,0.903756857,0.940494728,0.883742332,0.838819647,0.778767443,0.61275816,0.550603056,0.57438097,-0.020878056,-0.011966428,0.002639381,0.033864401,0.049254801,0.072034456,0.090321109,0.10284815,0.129558712,0.165230244,0.255758524,0.283495396,0.297182739,0.293675274,0.278121561,0.178449988,0.137746796,0.046842214,-0.028327176,-0.033388209,2
77,0,0.086786456,10.76763232,25.51745161,31.82022745,37.54789272,43.28136914,58.5666966,58.59217647,65.73867359,87.29923385,91.80677215,95.73095823,98.66009057,99.47177466,91.09599845,83.53889193,32.21431612,0.635878677,0.19740863,0,-0.026850557,0.057531452,0.025553799,0.176141834,0.261603498,0.363389206,0.440542698,0.546015549,0.70539217,0.828258562,0.867976522,0.860079288,0.884612083,0.826944733,0.785962296,0.729843092,0.591646767,0.528338814,0.551212168,-0.017010165,-0.010900751,-0.00081351,0.036758278,0.050376333,0.072201006,0.085355364,0.105350882,0.129746184,0.153483495,0.246755779,0.273415953,0.287758529,0.294870973,0.289996356,0.214611799,0.16745393,0.064558968,-0.024296369,-0.02926497,2
78,0.000611172,0.123761622,11.29484854,24.75064173,30.41537432,36.55512145,43.28560535,56.0320561,56.84619865,62.80848844,84.46594909,89.02559025,93.77599623,97.53820646,99.18967333,91.05292533,84.13938703,32.05426002,0.464635407,0.162780064,0,-0.030117941,0.053473616,0.018193388,0.160411549,0.254168701,0.346475124,0.430857277,0.535674429,0.68472352,0.809802341,0.849485588,0.836812162,0.867638159,0.813783216,0.780688286,0.72682724,0.572892523,0.522622633,0.539308786,-0.015761498,-0.008596888,0.002288859,0.035171092,0.047001768,0.067623444,0.086400464,0.100146651,0.122019418,0.14579311,0.228364021,0.262075037,0.282150209,0.286773682,0.28046295,0.206972227,0.169334859,0.064791694,-0.022359079,-0.032858025,2
79,0.001828989,0.164405329,11.46823841,24.73342478,32.09735737,36.36197774,43.43400805,54.97342813,57.46924216,63.99099503,84.14144104,89.88090195,94.0935588,97.50024088,99.2309039,93.18696215,87.02649907,38.86907484,1.132754153,0.159122085,0,-0.02781105,0.058011198,0.025632286,0.169020891,0.252284479,0.341922426,0.427370071,0.527738857,0.686757851,0.801429939,0.840935516,0.850490189,0.861055994,0.820435381,0.785559034,0.730640411,0.594664335,0.522595501,0.549401951,-0.018342383,-0.009657498,0.00259749,0.034484044,0.052210923,0.068989858,0.087063894,0.098290846,0.125963196,0.151299134,0.225192994,0.268823594,0.284439594,0.28181091,0.277914643,0.214345321,0.177163303,0.078246079,-0.017850086,-0.030514373,2
80,0,0.074563012,9.844151082,23.49154092,30.91467494,35.78890534,41.94393677,55.89798345,57.37584876,63.15792667,83.5700789,89.72828088,94.95197677,97.95370237,99.75309238,95.2425441,89.53718908,44.68465173,1.459533608,0.162170401,0,-0.029786587,0.055957842,0.0214818,0.165344238,0.260525084,0.346853542,0.438069057,0.541848278,0.696800613,0.815131378,0.854238081,0.872883844,0.879337454,0.840874481,0.805745459,0.757178736,0.619926119,0.533207035,0.579591608,-0.018737659,-0.015067049,-0.00127017,0.031294614,0.047947127,0.068545662,0.083717242,0.098577216,0.123047292,0.149371341,0.22113356,0.266729563,0.288330764,0.277718455,0.285700917,0.222746208,0.183779404,0.086228959,-0.013802784,-0.030154716,2
81,0,0.0695016,9.170056857,23.72382259,30,35.86997507,42.34940269,55.39687932,57.29816302,63.13851343,83.36965511,89.79106424,94.09416101,97.44929835,99.56548577,97.41015312,94.24640248,49.50830666,1.509525987,0.265813138,0,-0.027414227,0.057320786,0.024928999,0.162150812,0.253158903,0.341673183,0.431689358,0.523726463,0.686472702,0.825543976,0.863866138,0.888820934,0.899945688,0.854578638,0.811983633,0.765617704,0.621518087,0.530515862,0.570442247,-0.019811971,-0.015299479,-0.000660067,0.033139311,0.044013225,0.068863735,0.086366542,0.096087001,0.120190576,0.143065557,0.217347264,0.268193662,0.289434552,0.274592996,0.282049716,0.225151256,0.193214148,0.094359592,-0.011241356,-0.026621014,2
82,0.000611172,0.075785356,10.11428921,24.02090209,29.46807736,34.63624451,40.90758169,54.09983256,56.53740688,62.62952268,85.08248508,89.23506933,92.94411678,96.90526088,98.95139723,92.29840569,85.42672717,38.09280545,0.732226479,0.184574013,0,-0.028356266,0.05412488,0.025675106,0.160336494,0.249306488,0.346941948,0.429319382,0.528231716,0.69087429,0.819373226,0.851813555,0.881197119,0.879305172,0.838271236,0.802963066,0.744782495,0.59975667,0.526141453,0.544790459,-0.022108447,-0.014722049,0.003630924,0.03586217,0.046660293,0.06509643,0.07949847,0.091854058,0.116953641,0.139777184,0.216065481,0.261521876,0.276170939,0.265702337,0.270851105,0.211317688,0.170086011,0.073356092,-0.020957209,-0.030121487,2
83,0.000609663,0.149737196,10.56023919,25.44612102,30.88548318,36.6392994,41.21591363,54.14654566,54.97342813,60.68152588,81.69020036,88.78713424,93.16566958,96.82273645,99.24353373,94.80882584,90.96150338,41.26870904,0.752934004,0.24874257,0,-0.02895031,0.052470303,0.022790813,0.161442184,0.247138023,0.346910477,0.423057842,0.510003853,0.675555325,0.809478188,0.834604216,0.85746665,0.864129353,0.820183945,0.791330767,0.746588182,0.609363365,0.514051771,0.541327906,-0.019901272,-0.013475661,0.004371973,0.036338493,0.050190929,0.071585543,0.083528034,0.093460053,0.117126971,0.14010708,0.215935424,0.262677878,0.280860305,0.270497113,0.2749933,0.219818398,0.183342963,0.081760466,-0.020823499,-0.02770263,2
84,0,0.162780064,10.24446889,24.57491236,30.8362221,37.46815016,42.45772866,55.67047119,57.79077386,64.33352295,84.15536002,90.04006245,94.77465433,96.99679626,98.50044371,90.25334272,80.41750588,28.82426459,0.433470508,0.205456485,0,-0.027109003,0.053525352,0.024821281,0.156586885,0.249322987,0.346643448,0.442963409,0.524292755,0.694291162,0.829601336,0.857309484,0.896066999,0.901083374,0.847864819,0.814781427,0.750443745,0.591902018,0.536791897,0.545215225,-0.020878125,-0.01304424,0.00539858,0.032643583,0.047307622,0.070395298,0.083255567,0.098101445,0.119825214,0.148900658,0.225355253,0.264625877,0.289349318,0.273668826,0.266514361,0.20433268,0.153850496,0.05996668,-0.023289839,-0.027715987,2
97,0,0.08291419,9.030977355,23.71772596,28.7825475,33.74384236,41.89007637,51.50937902,56.3476598,62.85398821,81.05029309,90.40742775,93.23267874,95.49971094,97.09023296,82.96973962,67.14127982,13.2528578,0.406251901,0.083523853,0,-0.028010178,0.053218269,0.023737001,0.150406933,0.191730595,0.312877464,0.431475019,0.512787962,0.65907197,0.776681519,0.839578772,0.850148296,0.888431406,0.827383137,0.79442215,0.742668247,0.53621316,0.492620564,0.527373838,-0.024384303,-0.014832668,-0.001279484,0.031902485,0.040834568,0.059101742,0.081715077,0.09074647,0.119444318,0.141755104,0.229136884,0.272058576,0.299422473,0.261574805,0.275874168,0.19362241,0.127635181,0.033407871,-0.031196993,-0.031970374,2
104,0.000611172,0.014704441,6.757506478,21.11294463,26.49151615,30.76871617,39.02639765,53.67456138,54.91033512,63.67025333,82.34548278,90.81793431,94.5321511,98.26983562,99.6701807,97.77961125,95.98510034,62.17965092,1.558717995,0.099984758,0,-0.017829847,0.077067518,0.048370075,0.160172653,0.191343021,0.330929565,0.447850037,0.518857098,0.700014877,0.875615501,0.850455427,0.948925257,0.892387676,0.877706671,0.834314203,0.820012903,0.632762146,0.520678186,0.554612303,-0.021279102,-0.014962755,0.003239651,0.025852162,0.036836728,0.056578532,0.078635402,0.095891483,0.119930096,0.150255859,0.214490965,0.264303982,0.276094824,0.281205237,0.296539843,0.231597617,0.203876927,0.115595542,-0.007955651,-0.026685081,2
133,0.001838055,0.102931085,7.198292943,20.21216278,26.14912121,30.89703825,39.15346162,55.85066369,58.42231066,68.50020627,89.52869125,94.82822112,97.80613226,98.22033336,98.39658812,76.45453335,62.85823485,4.998479596,0.027434842,0.192043896,0,-0.028194427,0.058190727,0.03691802,0.152000284,0.20243268,0.340822887,0.453440142,0.546432734,0.725690269,0.892723179,0.939975452,0.985263014,0.977114105,0.949089718,0.876901007,0.778231335,0.492295837,0.511498547,0.497728872,-0.01775836,-0.013240645,-0.007646928,0.024482822,0.033989001,0.051703706,0.072878987,0.096849665,0.126947999,0.163027033,0.24938789,0.273910433,0.296963871,0.300204694,0.277976692,0.17262359,0.124870062,0.015563237,-0.038941041,-0.031491425,2
