,0ch21,13ch21,25ch21,35ch21,41ch21,49ch21,55ch21,62ch21,69ch21,77ch21,84ch21,91ch21,97ch21,106ch21,111ch21,116ch21,124ch21,132ch21,134ch21
0,0,0.005883961,0.026388792,0.032495443,0.040879019,0.173196644,0.235328674,0.321583539,0.383665413,0.491745055,0.565417349,0.589018404,0.654058695,0.67731607,0.721060216,0.608200252,0.729416966,0.223950207,0.353912413
1,0,0.00470809,0.022080246,0.022767548,0.039292,0.169692695,0.253505677,0.343782008,0.425923884,0.615179658,0.6869151,0.714741468,0.771066785,0.841204762,0.833313584,0.726894557,0.8612445,0.239273071,0.421879202
2,0,0.006395773,0.022278886,0.032378606,0.036928263,0.170068502,0.255166382,0.348967671,0.422532529,0.621023178,0.683501542,0.711783767,0.761989355,0.836425781,0.838222027,0.749796808,0.898855865,0.243032783,0.429052263
3,0,0.004363311,0.02068758,0.02117754,0.042063557,0.174657732,0.264442861,0.36419484,0.453343332,0.695739031,0.73830086,0.747395277,0.793422163,0.858328283,0.861919701,0.773510993,0.910152256,0.267150253,0.452868551
4,0,0.005194708,0.01606011,0.020776166,0.029216008,0.146550894,0.231934264,0.318539888,0.395604342,0.629610777,0.67724514,0.703970313,0.748898149,0.809233725,0.814206243,0.722992301,0.838811696,0.208550647,0.394958347
5,0,0.005480216,0.012034626,0.013738517,0.021188498,0.115153879,0.173225373,0.231961474,0.297563523,0.403797239,0.485104114,0.566072583,0.610405385,0.704360604,0.715573728,0.613202631,0.754482508,0.135298237,0.279014468
6,0,0.007832583,0.021871695,0.022289209,0.03619973,0.161088422,0.231844425,0.307912529,0.384438455,0.539907455,0.597956061,0.631107092,0.661595166,0.72213918,0.729310215,0.635404766,0.747972071,0.203442529,0.356074303
7,0,0.008466971,0.023924354,0.024440128,0.053141627,0.166828454,0.245139018,0.316527605,0.39124763,0.584489942,0.561447203,0.594351172,0.620013714,0.694884181,0.694424629,0.574595749,0.701063395,0.196601987,0.35920909
8,0,0.008451014,0.02413898,0.024767628,0.05449326,0.159112886,0.238421768,0.303230733,0.353216022,0.507779717,0.440994769,0.507557094,0.539946616,0.626600802,0.6380983,0.498724729,0.636611402,0.18013604,0.316941082
9,0,0.008116285,0.02112828,0.019052111,0.043892831,0.13745822,0.211926535,0.273109943,0.323368669,0.479612976,0.404565841,0.494166851,0.533250272,0.619438648,0.628796339,0.494659454,0.648703873,0.158730179,0.303418696
10,0,0.008027349,0.027065685,0.026420416,0.057067212,0.166505799,0.239376649,0.307057798,0.367250025,0.539079547,0.47966969,0.518922329,0.573194325,0.622650683,0.640096486,0.524992406,0.651677191,0.188749507,0.336228818
11,0,0.008379398,0.024587307,0.026156589,0.047395058,0.139688715,0.212120771,0.265242904,0.327000767,0.507027507,0.41906628,0.452439725,0.529554844,0.599629581,0.599249542,0.495525658,0.616118491,0.152292162,0.296682626
12,0,0.007270371,0.019610493,0.018712837,0.033815112,0.097063296,0.161501512,0.205794901,0.244362459,0.351391345,0.25890103,0.30950582,0.383767396,0.488192618,0.503719985,0.39566347,0.540635765,0.113906138,0.216361701
13,0,0.00704563,0.018452743,0.016753007,0.025928227,0.08248584,0.152117416,0.18891108,0.230802044,0.316540748,0.224555761,0.303160518,0.372597516,0.484329879,0.508811712,0.386665255,0.5516752,0.102274671,0.206067115
14,0,0.006724783,0.023717288,0.024419179,0.043525159,0.11210876,0.200601891,0.223782465,0.289029449,0.438104451,0.307259798,0.369116396,0.439302772,0.51915735,0.524024785,0.417954922,0.532487452,0.124048911,0.249628007
15,0,0.006697151,0.022663185,0.021027625,0.040082164,0.089430571,0.141364932,0.185915828,0.218219787,0.319508493,0.210110933,0.281958789,0.342538506,0.439211458,0.44708547,0.34917438,0.484747052,0.101734199,0.187084392
16,0,0.006824996,0.020852327,0.018633747,0.040026665,0.097195692,0.141081899,0.192098334,0.223285526,0.293257147,0.23168394,0.299052,0.361842513,0.457639575,0.471549898,0.379443824,0.524118304,0.102807947,0.19681415
17,0,0.004970903,0.021074155,0.024434319,0.037532277,0.10504321,0.145708978,0.191361606,0.224695146,0.307690382,0.232979417,0.3006863,0.362062454,0.472733736,0.487379462,0.390875846,0.550425172,0.111015096,0.204462349
18,0,0.004254884,0.021031508,0.021394592,0.03536823,0.10276746,0.146395788,0.19266744,0.222613201,0.292813569,0.227241039,0.301025301,0.361994773,0.448830128,0.467586935,0.38126117,0.518696427,0.101532802,0.203490481
19,0,0.004844318,0.017505901,0.018346526,0.028240712,0.088907622,0.127555221,0.16811043,0.201892048,0.235428199,0.186650455,0.260283053,0.32090959,0.400450408,0.441079617,0.378694952,0.527205408,0.087743714,0.184579745
20,0,0.004192928,0.017015375,0.01431462,0.019611539,0.084847927,0.116790153,0.180455178,0.215240732,0.246710196,0.22668846,0.322205991,0.371868461,0.420952827,0.467353135,0.414720029,0.530926168,0.079899222,0.182351321
21,0,0.00596745,0.017664313,0.020619951,0.020711526,0.097116828,0.136374682,0.214004621,0.245222867,0.270853668,0.253174603,0.329046756,0.387423396,0.410482585,0.459270269,0.408654332,0.50835973,0.110435732,0.200105965
22,0,0.005145746,0.021688422,0.021256946,0.03573852,0.113180086,0.171051428,0.220971733,0.285082996,0.42423901,0.29265064,0.419384718,0.463575065,0.52590698,0.543548107,0.420552641,0.564532399,0.108805999,0.248385906
23,0,0.004525327,0.020683505,0.024933774,0.04302479,0.120728709,0.168730661,0.210209802,0.258696079,0.387585431,0.271445423,0.362430871,0.4151344,0.4895823,0.514752865,0.381803334,0.552454889,0.103634007,0.235181719
24,0,0.005738945,0.0212203,0.024064673,0.039846346,0.11971844,0.156710044,0.219414234,0.250032842,0.335434586,0.274710327,0.343899041,0.403256983,0.487519473,0.52302146,0.412149936,0.555359423,0.112787127,0.222066626
25,0,0.005356838,0.020808043,0.023914965,0.037456438,0.126289219,0.157070443,0.231498212,0.261946678,0.336882204,0.289295495,0.37481916,0.428531259,0.504406631,0.555625677,0.437605053,0.589203298,0.127987027,0.236402944
26,0,0.005438,0.019531731,0.025211815,0.03039242,0.120837711,0.157849282,0.245336145,0.28521809,0.425365299,0.405132443,0.503191471,0.551359236,0.618442297,0.664111137,0.571772039,0.705489516,0.144824833,0.275562435
27,0,0.004260977,0.012715952,0.007996266,0.01929117,0.09776184,0.148734361,0.224195182,0.276572317,0.4317303,0.411884159,0.513847232,0.576513171,0.652003109,0.711614668,0.61501658,0.776970685,0.141622186,0.278665453
28,0,0.003843288,0.009527456,0.007976048,0.015896825,0.068271734,0.112560749,0.180533543,0.228076696,0.33953166,0.277397245,0.413888514,0.48861146,0.566370785,0.65021354,0.533400714,0.737120509,0.107920758,0.226333112
29,0,0.004431031,0.007557497,0.00519875,0.01315723,0.041517042,0.097415693,0.169197619,0.223515272,0.295482069,0.227985963,0.345152855,0.426148862,0.455124289,0.560223818,0.472227514,0.61958921,0.107327595,0.20704639
30,0,0.003866815,0.008646502,0.005169806,0.012351649,0.091403961,0.154210135,0.218534738,0.268273294,0.244224206,0.229215801,0.302410215,0.37789917,0.380758464,0.453714937,0.376291156,0.448915929,0.148747504,0.211240277
31,0,0.003751431,0.007215825,0.004972368,0.013928816,0.050666969,0.11326424,0.175442114,0.222653612,0.204305202,0.213883683,0.26879859,0.351719856,0.334672391,0.411256492,0.38176617,0.477229774,0.132724717,0.168866247
32,0,0.004528936,0.006502178,0.004369696,0.013013236,0.00747702,0.0279855,0.031060765,0.113562316,0.082821049,0.0459878,0.120622389,0.189731583,0.216803804,0.318137169,0.295900136,0.379418373,0.053481448,0.091695018
33,0,0.004088243,0.007536585,0.004755694,0.024821123,0.014949515,0.023568556,0.074914083,0.116622344,0.074736372,0.08406838,0.101071104,0.158796206,0.194567353,0.343843669,0.29576394,0.345476747,0.083305836,0.073272914
34,0,0.004321047,0.009586337,0.005778119,0.023549737,0.023609489,0.019124467,0.126347512,0.187808201,0.329249769,0.282697022,0.15806137,0.216752157,0.261466324,0.451278955,0.371584654,0.188754499,0.104836404,0.134226248
35,0,0,0.012158233,0.010867861,0.012055495,0.098067842,0.165840358,0.24041073,0.315400869,0.419904768,0.530425847,0.55200547,0.645472109,0.720421731,0.743614256,0.652259469,0.814825714,0.16973713,0.315451711
36,0,0.002217174,0.022451749,0.028692916,0.028490881,0.138742208,0.199020013,0.295332253,0.352612227,0.455509365,0.488949746,0.504297316,0.577315748,0.61490792,0.665822327,0.588218868,0.753899097,0.178355858,0.275611043
37,0,0.001170703,0.019289492,0.024198355,0.037664209,0.167645872,0.237422228,0.371167421,0.449237138,0.662327409,0.690124929,0.690154731,0.774223745,0.83122462,0.83795625,0.738719225,0.883220375,0.252699673,0.413655728
38,0,0.00176239,0.014810044,0.021545766,0.034791987,0.154029608,0.229520217,0.351600707,0.419838488,0.620835423,0.636726737,0.634550035,0.703516543,0.773298383,0.777367413,0.68569684,0.827808857,0.209110588,0.364133835
39,0,0.003236446,0.015573873,0.018591274,0.036288135,0.163750678,0.228476927,0.347679138,0.412850201,0.580182612,0.607150555,0.61938709,0.688298285,0.743004858,0.75324893,0.656821072,0.809573472,0.217427164,0.341234177
40,0,0.004441254,0.019271094,0.022464614,0.027616808,0.137621373,0.203901634,0.299916178,0.342302352,0.403971285,0.45671469,0.493917346,0.559382915,0.602312028,0.64092207,0.556460321,0.714971542,0.170212641,0.257526249
41,0,0.007460936,0.025941547,0.03659647,0.041145884,0.157423154,0.21521239,0.307664663,0.362285733,0.430524707,0.500342727,0.522956312,0.57336551,0.62132895,0.65330416,0.575926304,0.723269224,0.18437691,0.285208255
42,0,0.004467946,0.022959067,0.019269137,0.031906776,0.140711099,0.192259014,0.294123054,0.343820661,0.433178723,0.4900392,0.531948864,0.591277838,0.659459889,0.683807135,0.584016383,0.735761225,0.182874098,0.30017525
43,0,0.007010213,0.021717405,0.024266243,0.045465074,0.165087253,0.234921664,0.350621402,0.399870187,0.541730702,0.570121229,0.618382514,0.671720922,0.741215169,0.755505621,0.664252341,0.787572384,0.201294422,0.324153513
44,0,0.005750294,0.030065442,0.032688178,0.051907767,0.162122905,0.236401081,0.3364003,0.399280041,0.576111197,0.541241765,0.583543718,0.617737651,0.690808535,0.690047562,0.587103963,0.721180677,0.199508458,0.339502931
45,0,0.006362042,0.02936966,0.034083463,0.050888348,0.174090013,0.271004707,0.371869832,0.444853455,0.644313872,0.569275737,0.609609306,0.633800507,0.712675035,0.713134229,0.607486188,0.759759367,0.206190258,0.346703917
46,0,0.005942851,0.028171437,0.036746264,0.054888204,0.17381078,0.258917004,0.370402455,0.424126595,0.590882838,0.561535835,0.60467571,0.627485633,0.713683009,0.710840046,0.617331326,0.753004253,0.207043439,0.327832341
47,0,0.007573471,0.028526779,0.033373512,0.066647753,0.171410292,0.270548671,0.349395633,0.411591381,0.591521084,0.561240554,0.609250247,0.632350028,0.713863969,0.707986116,0.597004473,0.740491688,0.213864088,0.360945523
48,0,0.00934517,0.031200187,0.041765299,0.082140066,0.188771695,0.304910839,0.384750903,0.464341551,0.661606669,0.653039515,0.688360274,0.709399283,0.784685552,0.767998278,0.667521,0.800859213,0.235354081,0.413531065
49,0,0.00940967,0.029157266,0.035513617,0.078790903,0.170635194,0.274962962,0.339137316,0.412979484,0.589749515,0.543071032,0.581428885,0.613550365,0.687278211,0.683850825,0.566034377,0.717788219,0.197364643,0.362570554
50,0,0.008431111,0.025798401,0.032206059,0.064940631,0.16210115,0.265176833,0.339315772,0.422850102,0.616229177,0.58447963,0.606508017,0.647733867,0.701022804,0.690495491,0.601996899,0.745150805,0.203223959,0.371118277
51,0,0.007357807,0.026181241,0.032075971,0.052020896,0.13934736,0.224651024,0.299676657,0.361378253,0.529162765,0.475632489,0.508297086,0.549708128,0.624706209,0.618791938,0.530070901,0.664628804,0.17895472,0.309461981
52,0,0.007045686,0.022460174,0.02908813,0.045701556,0.115838043,0.18506746,0.263969958,0.304545134,0.439379692,0.372840345,0.409640729,0.463653922,0.557215035,0.554174244,0.459984452,0.617304683,0.145502195,0.249634087
53,0,0.007247109,0.025137434,0.028644703,0.052071203,0.125098199,0.208046079,0.27704674,0.338105023,0.487579376,0.428868562,0.478595108,0.528421402,0.57691294,0.568647802,0.500281394,0.62673223,0.161714181,0.290690839
54,0,0.0074672,0.02630475,0.033027317,0.058340982,0.132887155,0.215502381,0.297228217,0.360433459,0.530673563,0.439179361,0.497187555,0.547897995,0.602908015,0.600940108,0.524410784,0.641460419,0.163869485,0.295971364
55,0,0.007170049,0.02923413,0.035746887,0.067623727,0.134691939,0.221444085,0.271548182,0.347121775,0.543334186,0.396228582,0.45070982,0.499805033,0.578848183,0.571614385,0.476371884,0.61639148,0.138322398,0.300908685
56,0,0.005714695,0.026323315,0.030637044,0.068952315,0.144568875,0.220536113,0.291497886,0.359697938,0.572427392,0.460737497,0.501672328,0.560525119,0.633166313,0.622866809,0.535570681,0.658021271,0.154424191,0.328525424
57,0,0.00549627,0.03026467,0.03613016,0.073369704,0.153952524,0.240841389,0.308124423,0.396520734,0.614065588,0.535020769,0.571401596,0.621109486,0.663814008,0.659708261,0.582743526,0.691247344,0.166396305,0.36237973
58,0,0.005437622,0.028864114,0.032184884,0.057497554,0.133678123,0.216737047,0.287460357,0.369613409,0.552477956,0.48839125,0.531341732,0.573221684,0.619548619,0.622352719,0.53996557,0.64661324,0.155147016,0.333985478
59,0,0.005761484,0.025706327,0.028876713,0.044428542,0.119606823,0.181358337,0.262748539,0.320544928,0.491652876,0.386455715,0.450173408,0.495311528,0.559374452,0.568811715,0.482552409,0.610244155,0.135959506,0.277439594
60,0,0.005133354,0.025688626,0.029397385,0.055287912,0.126352757,0.18685849,0.270249307,0.32137984,0.481042504,0.352657825,0.439974904,0.480764955,0.538047194,0.548954248,0.467237681,0.598046899,0.145072237,0.255618125
61,0,0.005387794,0.024493812,0.027573762,0.05977124,0.131918818,0.192071572,0.274618208,0.327031493,0.475752771,0.396476775,0.466552764,0.514484286,0.559381664,0.571471274,0.482683867,0.60224086,0.143634662,0.287676185
62,0,0.006126839,0.028736519,0.032861732,0.061482206,0.138673827,0.198631108,0.273921102,0.348149836,0.52300173,0.409692466,0.506504774,0.540926337,0.594498694,0.608516693,0.502274156,0.635369182,0.144436389,0.30944401
63,0,0.005586002,0.031264737,0.037510708,0.064749427,0.154052764,0.222562253,0.328535467,0.400685489,0.613543034,0.550207317,0.608638525,0.643886983,0.681580544,0.694102943,0.591574669,0.717291594,0.181416333,0.358820528
64,0,0.005243708,0.027141519,0.033933077,0.063356072,0.156181455,0.225658834,0.333169788,0.424103707,0.642999291,0.623783112,0.656694293,0.697354317,0.741911054,0.749503613,0.65660882,0.777060568,0.199029312,0.385027289
65,0,0.007193755,0.029647509,0.038063105,0.064252347,0.165332526,0.233536959,0.337281615,0.424747884,0.642327487,0.60471499,0.657723784,0.697605312,0.753300488,0.765183806,0.673711061,0.786739111,0.220995694,0.394749999
66,0,0.005088582,0.027071409,0.029025158,0.04680429,0.147105202,0.19993861,0.286789447,0.373965889,0.597306252,0.533708155,0.594359636,0.629239678,0.680263519,0.718629539,0.624700665,0.758729279,0.18917115,0.342572987
67,0,0.004679045,0.015712114,0.011620238,0.028436059,0.107340865,0.15871425,0.247463301,0.33578229,0.562422097,0.472197771,0.547650516,0.587434351,0.63221544,0.68982029,0.593687654,0.756466568,0.163010746,0.300412267
68,0,0.004594592,0.010818634,0.008853154,0.019102691,0.061227825,0.096169099,0.156935394,0.228677481,0.378788233,0.308357775,0.441678017,0.508623183,0.554818988,0.632566929,0.546085775,0.712654948,0.110435277,0.184071675
69,0,0.004032321,0.008217669,0.00606339,0.014086762,0.025309168,0.067527786,0.103405617,0.172921702,0.203885317,0.175237998,0.306178093,0.387684137,0.421416581,0.526033103,0.444488913,0.577417374,0.080317721,0.153269753
70,0,0.051616907,0.019100044,0.023074625,0.018129915,0.029383501,0.196277678,0.107717492,0.193754703,0.09967383,0.078327455,0.136658654,0.203404844,0.239932939,0.313631654,0.259628981,0.311047852,0.342755854,0.201537281
71,0,0.005299373,0.00915883,0.005431716,0.01737169,0.014395844,0.043381605,0.061516922,0.12004102,0.119557984,0.093898371,0.178377017,0.258644432,0.266835153,0.400512934,0.364340365,0.47452572,0.072847232,0.112500966
72,0,0.005718813,0.010713382,0.006379697,0.027455365,0.014987445,0.039608907,0.061724968,0.120099247,0.12862727,0.105507925,0.207510918,0.280403852,0.315230846,0.424333066,0.392338395,0.503606379,0.078902334,0.114012659
73,0,0.005137867,0.014238731,0.007045429,0.038506772,0.032360714,0.073331378,0.103297487,0.159359366,0.208754241,0.182325318,0.2831707,0.373982579,0.431549698,0.53428036,0.476106972,0.563146532,0.114665307,0.179246143
74,0,0.057679396,0.024666518,0.027328167,0.03038168,0.058688439,0.089661352,0.137394145,0.208872557,0.406899661,0.357921302,0.473070472,0.52300185,0.54271543,0.603093028,0.516890824,0.496821851,0.210840061,0.357109755
75,0,0.001922925,0.013732477,0.024514971,0.028339066,0.118243329,0.203341186,0.291434646,0.380805612,0.49806127,0.590424061,0.603195906,0.675541937,0.710195899,0.739522517,0.645994127,0.799743831,0.21743089,0.361297071
76,0,0.002488984,0.01948916,0.032738466,0.035270128,0.138705909,0.226093069,0.333208621,0.432934433,0.557254553,0.609282672,0.610134721,0.665451109,0.697558582,0.742730379,0.654955864,0.808039248,0.244612932,0.35494709
77,0,0.003065044,0.014581802,0.021920599,0.030800723,0.112227902,0.192264035,0.286189795,0.371626645,0.50048703,0.584352851,0.595245957,0.664831102,0.732507169,0.752964199,0.651074469,0.817099512,0.199059114,0.324064881
78,0,0.002563785,0.008428104,0.011682265,0.021100121,0.102648057,0.171674877,0.265104145,0.340523124,0.491868913,0.573867142,0.588580906,0.669057786,0.735468507,0.751687765,0.652118087,0.810643613,0.16728729,0.31236133
79,0,0.000748158,0.017618448,0.021340644,0.033272825,0.131667003,0.202046201,0.297024399,0.373136044,0.496791273,0.549575686,0.56919992,0.654740393,0.736963511,0.761942387,0.664181888,0.845171094,0.198580474,0.301379621
80,0,0,0.028363185,0.038263727,0.047068216,0.154882699,0.221370071,0.328083485,0.382722706,0.518654466,0.595813513,0.618035436,0.690506876,0.755816996,0.774309516,0.686797619,0.853113949,0.205391169,0.330693036
81,0,0.00391946,0.026972659,0.035815571,0.053786296,0.163470864,0.250853032,0.393659741,0.462639004,0.667259395,0.753044307,0.75587213,0.841944039,0.912624896,0.897067785,0.814399302,0.941694498,0.266873926,0.440353543
82,0,0.003953772,0.034303132,0.039034031,0.068772852,0.196911976,0.28566736,0.440312773,0.502789021,0.718391418,0.777986586,0.759866834,0.835449457,0.893741786,0.876374304,0.788275063,0.922550261,0.286563009,0.458710253
83,0,0.005611127,0.041378122,0.043037128,0.086936608,0.233582869,0.34331727,0.498809248,0.554733217,0.765809,0.828795969,0.82381767,0.887423992,0.940216184,0.9296543,0.842261732,0.972077012,0.338038534,0.503166676
84,0,0.004750705,0.032588728,0.041926999,0.054763503,0.165472671,0.239334151,0.354294986,0.422807872,0.572785139,0.616014898,0.632919788,0.694167733,0.738849938,0.763527811,0.678899169,0.829214334,0.222906113,0.358093739
85,0,0.005789371,0.036904868,0.043676857,0.062358759,0.175304204,0.256704032,0.367140859,0.436361283,0.597921669,0.666452885,0.680869937,0.725429237,0.757610023,0.770008922,0.703586876,0.809090316,0.238412052,0.383868486
86,0,0.005689834,0.039201315,0.045072086,0.082880326,0.216530979,0.318881035,0.47018072,0.534736574,0.772023618,0.842052042,0.855195463,0.898748934,0.966651618,0.959150076,0.880452752,0.992976367,0.307375729,0.506975174
87,0,0.006537672,0.037655037,0.040473863,0.084892027,0.212624684,0.307562858,0.433622599,0.507089257,0.73262459,0.791711092,0.786373556,0.827231765,0.888125598,0.868061364,0.787560046,0.891806841,0.276632786,0.475234568
88,0,0.005768872,0.040356047,0.048413649,0.099970184,0.242659226,0.364753962,0.527921617,0.596009672,0.844403565,0.879411519,0.876951635,0.91248244,0.970366657,0.957197547,0.880375564,0.979868054,0.3514283,0.548482656
89,0,0.006605801,0.040915657,0.045743216,0.096028797,0.224669486,0.341265202,0.493153304,0.563623965,0.8154127,0.83276391,0.833799958,0.85898596,0.924846768,0.909681976,0.837178349,0.946669221,0.326069534,0.521755755
90,0,0.007033831,0.041878045,0.044076599,0.091790065,0.225095972,0.353584111,0.511900783,0.581688285,0.842558384,0.86859858,0.875501812,0.901892066,0.972696066,0.955371618,0.884393513,0.98503828,0.332153052,0.528986633
91,0,0.007343556,0.034661729,0.033045463,0.077277772,0.191268697,0.288001776,0.405237377,0.494622916,0.746719241,0.77750361,0.780751646,0.81291455,0.876634598,0.862828434,0.784802198,0.896316051,0.256520241,0.454917729
92,0,0.007525157,0.033077877,0.031843938,0.074410036,0.18118605,0.286171407,0.409960896,0.509078681,0.749756694,0.783850968,0.77693826,0.809360683,0.867537796,0.853444636,0.773413241,0.879127383,0.26140672,0.456694722
93,0,0.008482248,0.033557344,0.032730505,0.078333996,0.18202889,0.275313377,0.39847967,0.494756877,0.731792331,0.745103836,0.75133431,0.79111588,0.852433741,0.830497861,0.755144715,0.855098069,0.254373401,0.447725177
94,0,0.008304575,0.033443451,0.033872686,0.077092431,0.176994205,0.266475797,0.387857348,0.480999589,0.730060399,0.735041976,0.727294505,0.772133768,0.824829519,0.80558753,0.732496858,0.825566113,0.243653446,0.439038724
95,0,0.007990181,0.035504419,0.038485795,0.072746322,0.174585387,0.266081095,0.373917222,0.464023501,0.710371971,0.703084707,0.697795808,0.742596865,0.790599883,0.773208141,0.707715392,0.800100386,0.2270004,0.421685576
96,0,0.007962421,0.034477502,0.036007393,0.076992907,0.176750466,0.270065308,0.393251657,0.485247731,0.741620302,0.715699613,0.702011049,0.750192642,0.788493037,0.771689773,0.708601713,0.796714067,0.244771183,0.438835055
97,0,0.007609613,0.037746936,0.045333154,0.096099555,0.197075143,0.288969159,0.422703028,0.501287818,0.756759524,0.73680377,0.727553368,0.772523105,0.815127373,0.795835018,0.735572815,0.822800457,0.259536922,0.458195925
98,0,0.007361309,0.032977,0.037383843,0.078993872,0.161037356,0.233890682,0.336085677,0.425323844,0.667797685,0.622000039,0.638450921,0.684783578,0.731252909,0.709777832,0.65107888,0.741425395,0.199269459,0.392366886
99,0,0.007261406,0.031799916,0.034147561,0.074371129,0.144318402,0.209053993,0.294551998,0.376924366,0.617472112,0.553046882,0.584269464,0.632996619,0.677461505,0.664473236,0.601293921,0.697820961,0.15813984,0.354716033
100,0,0.005383987,0.027772836,0.031000456,0.072346538,0.148421541,0.214255348,0.308084279,0.400093496,0.649671555,0.583332062,0.613020837,0.659546673,0.697229505,0.686482847,0.61779803,0.712161422,0.170614913,0.371970922
101,0,0.006160605,0.028459093,0.031052953,0.072387777,0.149840921,0.217050061,0.318254918,0.406199127,0.666219175,0.602558136,0.635328174,0.675639689,0.710223496,0.699963927,0.63484776,0.72460109,0.178480059,0.380934596
102,0,0.007088529,0.030864572,0.036251552,0.065935776,0.144370079,0.214646682,0.331003845,0.412905276,0.676118851,0.611646533,0.644086003,0.684145331,0.718239427,0.713290334,0.652600288,0.748052239,0.182928011,0.383761853
103,0,0.006155131,0.030468719,0.037232045,0.056765072,0.156427249,0.243374124,0.38343212,0.467118233,0.733213246,0.695486069,0.711737096,0.752407074,0.777084291,0.774256051,0.709394097,0.803084373,0.228524536,0.433444291
104,0,0.006401853,0.031550433,0.036121506,0.067872919,0.164920032,0.260040581,0.401696622,0.482480645,0.737752557,0.702752054,0.725178182,0.757560492,0.781161904,0.780008793,0.709286153,0.798007607,0.243094638,0.45181638
105,0,0.005000448,0.03205682,0.036406361,0.073846333,0.167866528,0.241638914,0.361490488,0.450052619,0.699095488,0.666966975,0.703019321,0.740887225,0.761749208,0.758272469,0.688705862,0.779132009,0.214737922,0.42161274
106,0,0.00507439,0.032436404,0.03370956,0.053491592,0.154286131,0.229209781,0.340316355,0.426617056,0.670200169,0.648151815,0.680058062,0.717929482,0.754042506,0.758593202,0.688253343,0.788506985,0.205397829,0.396752119
107,0,0.005432154,0.035966113,0.043612413,0.068049118,0.187534988,0.279712886,0.434822023,0.511201084,0.758381605,0.755779684,0.764966547,0.791240871,0.821099937,0.831362724,0.759654522,0.863507867,0.285688967,0.484849662
108,0,0.006038003,0.033243593,0.038077883,0.067599088,0.185468778,0.263857782,0.400333941,0.482803494,0.749700427,0.758739769,0.797889352,0.824696362,0.859375358,0.881651282,0.803596616,0.905167401,0.262210995,0.463873565
109,0,0.005409574,0.029078232,0.034098215,0.057154965,0.163726747,0.238688827,0.357411474,0.464798272,0.744910896,0.752440989,0.790486097,0.822841227,0.858441532,0.875988901,0.794617653,0.891797006,0.249032006,0.451638579
110,0,0.005954093,0.026846141,0.029620588,0.056542072,0.149172902,0.209319502,0.303373486,0.41244635,0.677468479,0.666872561,0.710778356,0.745077372,0.781756818,0.808706105,0.725022256,0.833360434,0.217443973,0.420807511
111,0,0.004860406,0.019423865,0.018120401,0.042829651,0.128691167,0.189486682,0.293534219,0.41723454,0.700244367,0.658904076,0.713828206,0.753396749,0.785287261,0.824894249,0.732041001,0.86022383,0.211818054,0.408270955
112,0,0.005499951,0.012811324,0.010805844,0.024943139,0.092982925,0.141622186,0.239224598,0.321162313,0.559740126,0.46301204,0.550336838,0.597970307,0.624568999,0.690273702,0.58226788,0.736452758,0.160219297,0.281041235
113,0,0.005053801,0.011829514,0.006569448,0.024719743,0.052269001,0.074565902,0.120354921,0.184224024,0.253976107,0.231479481,0.353528172,0.443260819,0.473625034,0.59719497,0.517336428,0.683622301,0.087939024,0.168116525
114,0,0.006057705,0.009926684,0.006127893,0.020701958,0.033132952,0.051726315,0.068292983,0.12873356,0.121162869,0.073176078,0.180969015,0.259667128,0.282321692,0.411685109,0.336336493,0.447376817,0.051054016,0.100817591
115,0,0.006155045,0.010730646,0.006977376,0.017375121,0.021833679,0.053808779,0.066163994,0.12381158,0.133793518,0.067543216,0.162001759,0.209248647,0.258776248,0.344575137,0.259710461,0.365997493,0.068693846,0.125436828
116,0,0.006499761,0.013191691,0.007313444,0.021834152,0.032214377,0.075000778,0.089193039,0.151951715,0.218580052,0.128011882,0.25163269,0.309899569,0.353771359,0.425240546,0.333589673,0.415944368,0.088679075,0.152498186
117,0,0.006496958,0.014738529,0.009126663,0.023319812,0.035170589,0.07165125,0.099577539,0.148628965,0.232391089,0.172075316,0.269517004,0.324848503,0.377847165,0.450842112,0.364323914,0.45109117,0.075851329,0.170131877
118,0,0.006558652,0.014669666,0.010089082,0.022127287,0.048380859,0.084145695,0.122618303,0.183597684,0.25301072,0.217536509,0.299335659,0.376368374,0.43420586,0.521701276,0.422940463,0.472874254,0.169707686,0.243284672
119,0,0.015486187,0.012925349,0.017313156,0.026611626,0.104665682,0.182110459,0.259108365,0.34075889,0.426023245,0.50879842,0.532317877,0.610053539,0.622091353,0.690432549,0.607995689,0.790727079,0.190991268,0.293100774
120,0,0.001814206,0.016379824,0.027129719,0.034554563,0.124982096,0.20330815,0.303896129,0.415988177,0.564934254,0.613317847,0.613344848,0.687748551,0.726132154,0.750253499,0.647752404,0.812182248,0.218843505,0.358763129
121,0,0.005012808,0.02378441,0.03098679,0.058785826,0.172193661,0.273421824,0.409609944,0.504948616,0.699316621,0.794404685,0.782456577,0.86940062,0.923244894,0.908064723,0.797048151,0.938645184,0.296248615,0.487457842
122,0,0.006919194,0.022133304,0.02942216,0.054714229,0.162546992,0.262225449,0.408538759,0.502306461,0.706690848,0.801827371,0.791353941,0.877991319,0.925475657,0.920337617,0.811962366,0.949025512,0.293875486,0.484999418
123,0,0.003013067,0.029661683,0.038343698,0.055284925,0.164988771,0.267784059,0.392756671,0.46264109,0.596102953,0.669215322,0.674950719,0.749761939,0.800925672,0.811708629,0.700091958,0.855442941,0.270207971,0.416286349
