FID,avEG210326,avEG210407,avEG210419,avEG210429,avEG210505,avEG210513,avEG210520,avEG210527,avEG210602,avEG210610,avEG210617,avEG210624,avEG210630,avEG210709,avEG210714,avEG210719,avEG210727,avEG210804,avEG210806,sdEG210326,sdEG210407,sdEG210419,sdEG210429,sdEG210505,sdEG210513,sdEG210520,sdEG210527,sdEG210602,sdEG210610,sdEG210617,sdEG210624,sdEG210630,sdEG210709,sdEG210714,sdEG210719,sdEG210727,sdEG210804,sdEG210806
"1147",-0.011903092265129,-0.002259153407067,0.015077028423548,0.036453392356634,0.078786671161652,0.141829952597618,0.213041082024574,0.242773875594139,0.327021956443787,0.320578217506409,0.270842909812927,0.281162589788437,0.276667833328247,0.266405224800110,0.251545339822769,0.230142921209335,0.200256139039993,-0.008072692900896,-0.027192402631044,0.008721954189241,0.013850732706487,0.043267276138067,0.054114412516356,0.111416146159172,0.136298507452011,0.153870806097984,0.121536932885647,0.160738363862038,0.112913653254509,0.048309635370970,0.071960128843784,0.059106774628162,0.051081851124763,0.059828273952007,0.058267354965210,0.083624601364136,0.031196715310216,0.035131741315126
"1148",-0.011702974326909,-0.002463799901307,0.013965549878776,0.033242985606194,0.072718992829323,0.131654873490334,0.207682088017464,0.241903215646744,0.326197266578674,0.317475140094757,0.283888757228851,0.283860683441162,0.273624420166016,0.274609357118607,0.252497106790543,0.226495027542114,0.187138989567757,-0.007046602666378,-0.025808164849877,0.009053921326995,0.014201234094799,0.043629840016365,0.054501257836819,0.106293365359306,0.135563924908638,0.156797617673874,0.126700580120087,0.164120838046074,0.109657473862171,0.061948794871569,0.074676305055618,0.056964509189129,0.057511549443007,0.064609967172146,0.063910096883774,0.081616990268230,0.031756151467562,0.035715889185667
"1149",-0.012099929153919,-0.000578415463679,0.015257085673511,0.031202189624310,0.074610769748688,0.134742751717567,0.213646337389946,0.245414674282074,0.326418101787567,0.322426974773407,0.294134497642517,0.281919032335281,0.273591846227646,0.278469592332840,0.253952085971832,0.226666495203972,0.174857810139656,-0.012101208791137,-0.030696852132678,0.009033874608576,0.014753516763449,0.043902751058340,0.054541338235140,0.106904856860638,0.133355751633644,0.157010361552238,0.126504257321358,0.166602864861488,0.112771593034267,0.072997398674488,0.080368101596832,0.067150145769119,0.073714025318623,0.074243791401386,0.073620446026325,0.082105815410614,0.031306866556406,0.036029975861311
"1150",-0.010218939743936,-0.004612493794411,0.014908212237060,0.030606474727392,0.071840189397335,0.136239007115364,0.209180906414986,0.242758944630623,0.306902796030045,0.317047357559204,0.298187077045441,0.289781659841537,0.282601058483124,0.283109098672867,0.258880347013474,0.234070971608162,0.182548835873604,-0.007951666601002,-0.029761556535959,0.008918461389840,0.013930087909102,0.044049866497517,0.053717460483313,0.102413795888424,0.132723763585091,0.156110569834709,0.130317062139511,0.149332195520401,0.115982562303543,0.076824150979519,0.087164632976055,0.071921125054359,0.081052862107754,0.075672954320908,0.072578363120556,0.075115747749805,0.031368885189295,0.035372268408537
"1151",-0.011695349588990,-0.004859067033976,0.012357375584543,0.027868354693055,0.070401303470135,0.131634384393692,0.212681353092194,0.242695584893227,0.305281639099121,0.318521678447723,0.297915488481522,0.290867328643799,0.285378485918045,0.284719616174698,0.256023794412613,0.245736002922058,0.197502389550209,-0.006206389516592,-0.030049150809646,0.008438687771559,0.013935414142907,0.041797082871199,0.052544035017490,0.099872902035713,0.133739262819290,0.159761011600494,0.131834954023361,0.149093449115753,0.116470612585545,0.082374602556229,0.089261002838612,0.082349821925163,0.088803812861443,0.077860563993454,0.082972377538681,0.079496137797832,0.030876683071256,0.035160332918167
"1152",-0.012700358405709,-0.006402829196304,0.013948825187981,0.033610954880714,0.082423083484173,0.143113970756531,0.222853496670723,0.256460011005402,0.329047024250031,0.337838977575302,0.300963670015335,0.291673064231873,0.287435322999954,0.279533565044403,0.261790215969086,0.253223389387131,0.198266804218292,-0.006258741021156,-0.032644316554070,0.008827053941786,0.015632543712854,0.047220151871443,0.057427383959293,0.109725520014763,0.137386426329613,0.154865846037865,0.129816100001335,0.148459866642952,0.114878892898560,0.082197830080986,0.087125994265079,0.086176328361034,0.083527222275734,0.079210326075554,0.085931837558746,0.079041399061680,0.031565103679895,0.036806490272284
"1153",-0.010927708819509,-0.003259546356276,0.012168405577540,0.032295823097229,0.079696781933308,0.143609106540680,0.219841375946999,0.257063180208206,0.327266037464142,0.333793252706528,0.298438638448715,0.288021802902222,0.283516079187393,0.276373177766800,0.259434044361115,0.250759005546570,0.199001193046570,-0.010623538866639,-0.034631833434105,0.009090565145016,0.015068653039634,0.045608431100845,0.057765103876591,0.108598776161671,0.143111154437065,0.159507170319557,0.132724151015282,0.148768723011017,0.103370800614357,0.074126482009888,0.080458305776119,0.078475840389729,0.074422456324100,0.074418239295483,0.085218839347363,0.083836369216442,0.032049715518951,0.037715956568718
"1154",-0.011489625088871,-0.001327076228335,0.014632212929428,0.037548672407866,0.080666258931160,0.138327270746231,0.224474921822548,0.254383653402328,0.322629809379578,0.332355827093124,0.284552037715912,0.284901410341263,0.283514261245728,0.269879788160324,0.262278974056244,0.257047921419144,0.202628120779991,-0.009863929823041,-0.029977586120367,0.009352291934192,0.015467153862119,0.047085803002119,0.058995615690947,0.112865641713142,0.136138617992401,0.161424487829208,0.134623065590858,0.143500551581383,0.102565705776215,0.051163271069527,0.070835135877132,0.062018107622862,0.050635945051908,0.074156112968922,0.082126766443253,0.081383451819420,0.031530767679214,0.036358308047056
"1155",-0.010006057098508,-0.004177915863693,0.011754493229091,0.030360026285052,0.074066355824471,0.135416015982628,0.206761047244072,0.248383074998856,0.312335461378098,0.330894172191620,0.286611169576645,0.283907502889633,0.283156186342239,0.271830469369888,0.261370509862900,0.248076573014259,0.198157981038094,-0.007578074466437,-0.028966581448913,0.009314317256212,0.014640919864178,0.044280000030994,0.056511424481869,0.104686357080936,0.134704485535622,0.157867461442947,0.135960265994072,0.147921711206436,0.117718033492565,0.062127228826284,0.070925183594227,0.068998426198959,0.053316943347454,0.075068868696690,0.085533164441586,0.084986425936222,0.032474119216204,0.035845410078764
"1156",-0.008702810853720,-0.004756886046380,0.010771526955068,0.030821489170194,0.072902850806713,0.127413541078568,0.205872640013695,0.248810306191444,0.308835774660110,0.322252124547958,0.289884597063065,0.284259110689163,0.287590473890305,0.268890380859375,0.257969230413437,0.253681838512421,0.196794629096985,-0.005516242235899,-0.028057254850864,0.009187696501613,0.015001701191068,0.043915022164583,0.056474678218365,0.104648120701313,0.130136251449585,0.154245942831039,0.140526294708252,0.146521911025047,0.117792531847954,0.063776418566704,0.078941337764263,0.069860137999058,0.056417074054480,0.073438137769699,0.090691871941090,0.081469640135765,0.031783606857061,0.035614974796772
"1157",-0.010460590012372,-0.006792188156396,0.018302246928215,0.033773854374886,0.075327210128307,0.134352535009384,0.217678651213646,0.256109684705734,0.322525799274445,0.336772322654724,0.305249035358429,0.285304695367813,0.289946943521500,0.273703932762146,0.256888985633850,0.258384257555008,0.187522828578949,-0.008357958868146,-0.034130457788706,0.009870873764157,0.016183424741030,0.046867594122887,0.058774475008249,0.107546806335449,0.131107673048973,0.152980670332909,0.138655140995979,0.142793536186218,0.122041657567024,0.071780785918236,0.079610735177994,0.074925333261490,0.062546156346798,0.070840053260326,0.089240476489067,0.079318061470985,0.031457435339689,0.036986548453569
"1158",-0.011128040030599,-0.002865051152185,0.014419038780034,0.037204314023256,0.077818170189857,0.130189999938011,0.213014125823975,0.256980091333389,0.318045079708099,0.332547873258591,0.312281280755997,0.284976005554199,0.293658286333084,0.281189769506454,0.257158517837524,0.252827197313309,0.180521726608276,-0.010167560540140,-0.034046899527311,0.009123630821705,0.016291774809361,0.045492775738239,0.058427959680557,0.107262618839741,0.130294933915138,0.156234905123711,0.137488618493080,0.144224226474762,0.125066697597504,0.086877740919590,0.078650437295437,0.085186563432217,0.072435878217220,0.071458518505096,0.093852117657661,0.076779782772064,0.032260023057461,0.037089809775352
"1159",-0.008894413709641,-0.001578008406796,0.016528964042664,0.037166763097048,0.078342728316784,0.135971143841743,0.208552807569504,0.265209615230560,0.318839937448502,0.341964453458786,0.320932149887085,0.291839390993118,0.304106771945953,0.287503629922867,0.255347728729248,0.254407227039337,0.189076542854309,-0.014075123704970,-0.028368016704917,0.008989509195089,0.016297014430165,0.046681746840477,0.056908316910267,0.108147092163563,0.133034139871597,0.154565423727036,0.142845392227173,0.142542526125908,0.127399995923042,0.096333436667919,0.084794566035271,0.092096716165543,0.079230442643166,0.071267955005169,0.093587428331375,0.075217448174953,0.031408548355103,0.035736210644245
"1160",-0.009406523779035,-0.003376829205081,0.013911906629801,0.038825117051601,0.076846793293953,0.128948405385017,0.206375747919083,0.251392245292664,0.309038370847702,0.326580375432968,0.308313459157944,0.293157070875168,0.298185497522354,0.285123914480209,0.258135050535202,0.255913943052292,0.189026907086372,-0.008333619683981,-0.028474470600486,0.008985136635602,0.015996441245079,0.046669401228428,0.057654112577438,0.105944313108921,0.133680135011673,0.157890245318413,0.144103169441223,0.145394787192345,0.122025631368160,0.091678321361542,0.088147059082985,0.089201807975769,0.083765454590321,0.068734586238861,0.091456703841686,0.076200909912586,0.032492984086275,0.035678017884493
"1161",-0.011687688529491,-0.003793606767431,0.009885298088193,0.033197026699781,0.074340201914310,0.131133988499641,0.205008327960968,0.249346658587456,0.311909407377243,0.312849462032318,0.288266748189926,0.284878522157669,0.285711228847504,0.283123791217804,0.258525878190994,0.249632522463799,0.182622969150543,-0.010023077018559,-0.032144367694855,0.008456703275442,0.014530801214278,0.044325552880764,0.054049298167229,0.105858668684959,0.130538940429688,0.154262959957123,0.142765343189240,0.145387619733810,0.109677799046040,0.073070630431175,0.078190729022026,0.067670591175556,0.070759274065495,0.066885367035866,0.081890270113945,0.075990013778210,0.032386280596256,0.035813372582197
"1162",-0.011023241095245,-0.007972138002515,0.013587860390544,0.033807232975960,0.073882348835468,0.129569768905640,0.200778454542160,0.247083038091660,0.310875892639160,0.309900730848312,0.275900870561600,0.282007992267609,0.279737859964371,0.272639781236649,0.258620858192444,0.252381533384323,0.190967172384262,-0.006428620778024,-0.029827276244760,0.008239238522947,0.015253001824021,0.047309994697571,0.056199226528406,0.104986295104027,0.130392029881477,0.153481557965279,0.140027463436127,0.149056822061539,0.105175487697124,0.063942097127438,0.067769683897495,0.057077471166849,0.049125127494335,0.067974276840687,0.078539952635765,0.074700854718685,0.032905060797930,0.036387216299772
"1163",-0.012070701457560,-0.009480822831392,0.009644797071815,0.030266974121332,0.070580616593361,0.125492960214615,0.193957448005676,0.234189853072166,0.308239251375198,0.309326291084290,0.276014089584351,0.283173412084579,0.279423952102661,0.272071033716202,0.256388515233994,0.252270668745041,0.181365117430687,-0.005803108680993,-0.026697821915150,0.008541321381927,0.014934309758246,0.043362639844418,0.053135629743338,0.101444654166698,0.127989441156387,0.154970794916153,0.144784748554230,0.154498338699341,0.112369261682034,0.068952441215515,0.072045393288136,0.062396101653576,0.058414798229933,0.071862846612930,0.085171118378639,0.072719357907772,0.031011540442705,0.035595789551735
"1164",-0.010253220796585,-0.008394937962294,0.009065948426723,0.028404293581843,0.068486161530018,0.125658467411995,0.198655456304550,0.243549108505249,0.317042440176010,0.318562358617783,0.295999437570572,0.281736105680466,0.283598333597183,0.279505461454391,0.252691745758057,0.251225709915161,0.184455052018166,-0.008976676501334,-0.021746516227722,0.008354473859072,0.014413696713746,0.044212140142918,0.054365873336792,0.101845808327198,0.128976821899414,0.155726596713066,0.141642004251480,0.154290378093719,0.117207095026970,0.076421841979027,0.077131099998951,0.064487554132938,0.066169939935207,0.071356318891048,0.086138196289539,0.068153157830238,0.031581938266754,0.034244935959578
"1165",-0.012532863765955,-0.006472907494754,0.008523904718459,0.033522196114063,0.071086540818214,0.126012042164803,0.198559895157814,0.243706598877907,0.319525599479675,0.326452940702438,0.297014564275742,0.285041123628616,0.284076899290085,0.280271768569946,0.256380110979080,0.251620590686798,0.178325921297073,-0.014786650426686,-0.027714375406504,0.008026600815356,0.014959500171244,0.044868972152472,0.056336455047131,0.105037219822407,0.132703676819801,0.158173516392708,0.144050776958466,0.156558007001877,0.121031299233437,0.084476739168167,0.084093630313873,0.074849598109722,0.073882937431335,0.075404666364193,0.093897566199303,0.070731125771999,0.032195128500462,0.035401817411184
"1166",-0.012131797149777,-0.006242351140827,0.012435445562005,0.032266270369291,0.072653412818909,0.127144679427147,0.194996714591980,0.236924380064011,0.314746111631393,0.325783878564835,0.304318219423294,0.288689225912094,0.292402297258377,0.280248731374741,0.259231477975845,0.257975310087204,0.182730242609978,-0.008652094751596,-0.032360639423132,0.008526186458766,0.013806533999741,0.043349195271730,0.055033564567566,0.104442909359932,0.131513521075249,0.154858142137527,0.143150344491005,0.152731969952583,0.120811320841312,0.095947839319706,0.087953262031078,0.088266253471375,0.085058204829693,0.082377567887306,0.112565472722054,0.070424303412437,0.033442866057158,0.035153601318598
"1167",-0.010998951271176,-0.001522638369352,0.012500893324614,0.027493048459291,0.068546704947948,0.118318192660809,0.191807031631470,0.226542040705681,0.306351572275162,0.315434217453003,0.304996341466904,0.282093226909637,0.286078184843063,0.278411567211151,0.263784319162369,0.262115180492401,0.185494661331177,-0.006279573310167,-0.024622721597552,0.008081279695034,0.014871069230139,0.043536849319935,0.055246435105801,0.101869717240334,0.131759867072105,0.155787184834480,0.142276659607887,0.153762444853783,0.113650724291801,0.103458151221275,0.088017664849758,0.087675519287586,0.091676667332649,0.083063736557961,0.113847404718399,0.067387729883194,0.032569505274296,0.034012965857983
"1168",-0.009246061556041,-0.004436544142663,0.008586592972279,0.022330857813358,0.073075629770756,0.119464777410030,0.194935679435730,0.226874738931656,0.299066811800003,0.309880346059799,0.296201407909393,0.285670757293701,0.289798617362976,0.281973659992218,0.267700225114822,0.251871407032013,0.177843838930130,-0.011226816102862,-0.026792675256729,0.008463837206364,0.014222781173885,0.042568005621433,0.051788419485092,0.107252135872841,0.132695004343987,0.157809585332870,0.145772874355316,0.155954629182816,0.114155411720276,0.101635120809078,0.087179206311703,0.089900553226471,0.096527434885502,0.083048880100250,0.104899473488331,0.066191114485264,0.030924025923014,0.032879699021578
"1169",-0.012156595475972,-0.004310259595513,0.005172683391720,0.025815764442086,0.066818699240685,0.125201851129532,0.190216988325119,0.223631516098976,0.299399554729462,0.314448058605194,0.279126584529877,0.280322134494781,0.283123105764389,0.279222309589386,0.260877668857574,0.239587292075157,0.171992123126984,-0.010697292163968,-0.026471240445971,0.008759417571127,0.014172971248627,0.042315214872360,0.054464515298605,0.104730643332005,0.133268564939499,0.158735498785973,0.143150135874748,0.155701950192451,0.119520366191864,0.077386923134327,0.078768007457256,0.072802625596523,0.085372731089592,0.077563866972923,0.087388314306736,0.068024091422558,0.031923808157444,0.032486505806446
"1170",-0.011538367718458,-0.005278924014419,0.008612522855401,0.029812689870596,0.075240150094032,0.127501368522644,0.202805861830711,0.239054143428802,0.309687793254852,0.330747306346893,0.290664285421371,0.277745872735977,0.281316339969635,0.276802897453308,0.263055652379990,0.240846961736679,0.177012518048286,-0.008477338589728,-0.029923269525170,0.007864855229855,0.014830666594207,0.044726561754942,0.056277569383383,0.109398216009140,0.134496539831161,0.162173762917519,0.148510500788689,0.153867781162262,0.131175428628922,0.073011860251427,0.071995690464973,0.064870737493038,0.081838600337505,0.078087449073792,0.082344226539135,0.067257344722748,0.031364314258099,0.034654308110476
"1171",-0.010944061912596,-0.005588355474174,0.011091013439000,0.027662761509418,0.075008839368820,0.126878961920738,0.200634285807610,0.235177889466286,0.313725739717484,0.327395856380463,0.281644254922867,0.272418946027756,0.285613566637039,0.280388683080673,0.263777971267700,0.231187492609024,0.173295661807060,-0.007646116428077,-0.029573770239949,0.008164599537849,0.015020162798464,0.043882679194212,0.056357085704803,0.107562512159348,0.136154010891914,0.160131424665451,0.147046789526939,0.154404178261757,0.137080803513527,0.076132439076900,0.070873662829399,0.068795271217823,0.085266366600990,0.078589439392090,0.082806646823883,0.067717656493187,0.030702918767929,0.034463420510292
"1172",-0.011199132539332,-0.002263008384034,0.009990954771638,0.027850979939103,0.071140885353088,0.117754317820072,0.189817503094673,0.230411767959595,0.297909319400787,0.325907200574875,0.279548764228821,0.268498510122299,0.290161728858948,0.277931243181229,0.266330718994141,0.247915461659431,0.193637326359749,-0.007836427539587,-0.029665257781744,0.007837787270546,0.014017165638506,0.041249051690102,0.054565854370594,0.105171203613281,0.132946699857712,0.161071017384529,0.150541380047798,0.158201873302460,0.148905411362648,0.085035249590874,0.073326990008354,0.079870916903019,0.083336062729359,0.077694229781628,0.086213402450085,0.069043464958668,0.031353745609522,0.033749684691429
"1173",-0.013132434338331,-0.004472224041820,0.006890813820064,0.032126415520906,0.074300669133663,0.119368776679039,0.190751835703850,0.227703452110291,0.292137622833252,0.325601160526276,0.280862182378769,0.270142376422882,0.299613684415817,0.276555120944977,0.269732058048248,0.252557337284088,0.195455268025398,-0.010440676473081,-0.025020886212587,0.008191002532840,0.013958587311208,0.041458215564489,0.055313300341368,0.107282735407352,0.133965119719505,0.159241676330566,0.150931507349014,0.156938955187798,0.145748779177666,0.090821489691734,0.070612296462059,0.093105070292950,0.078174084424973,0.081496804952621,0.095567770302296,0.068746045231819,0.029353972524405,0.032571222633123
"1174",-0.008731602691114,-0.005095699336380,0.006354085635394,0.029798354953527,0.075240544974804,0.115980312228203,0.184146016836166,0.217799991369247,0.289282262325287,0.290364176034927,0.277140319347382,0.271993398666382,0.297327548265457,0.273543804883957,0.271991997957230,0.252751290798187,0.194579154253006,-0.004771476611495,-0.028094677254558,0.008020418696105,0.013784404844046,0.041497468948364,0.056902397423983,0.107393093407154,0.136458665132523,0.159805878996849,0.146188840270042,0.160546034574509,0.093735329806805,0.100754834711552,0.080698467791080,0.100485108792782,0.081494636833668,0.083275638520718,0.102397188544273,0.073002368211746,0.030409982427955,0.032683603465557
"1175",-0.009819007478654,-0.005663896445185,0.003847254905850,0.016870202496648,0.046393726021051,0.095176570117474,0.171605527400970,0.215958520770073,0.330285489559174,0.300766408443451,0.285514175891876,0.274945855140686,0.306449949741364,0.276728451251984,0.269077241420746,0.263123452663422,0.222273468971252,0.006150591187179,-0.025178005918860,0.007641141302884,0.010648897849023,0.032233700156212,0.041867244988680,0.089809216558933,0.121224120259285,0.157185465097427,0.150967136025429,0.186850696802139,0.097903884947300,0.110674150288105,0.086885660886765,0.112918376922607,0.084755122661591,0.077079452574253,0.117210693657398,0.088625788688660,0.028384940698743,0.030533866956830
"1176",-0.014613867737353,-0.006359307561070,-0.002801171736792,0.006507922429591,0.026444990187883,0.062089387327433,0.132462561130524,0.176834389567375,0.296372413635254,0.263757377862930,0.243305221199989,0.258065521717072,0.286135494709015,0.261999487876892,0.264654338359833,0.276619702577591,0.226247802376747,0.018236646428704,-0.018796566873789,0.007712572813034,0.011115772649646,0.027637634426355,0.032848317176104,0.077089592814445,0.109544612467289,0.153297543525696,0.152729824185371,0.197820231318474,0.110874652862549,0.112006187438965,0.094406299293041,0.118942402303219,0.088121421635151,0.081855505704880,0.140195205807686,0.095174610614777,0.028026975691319,0.028530130162835
"1177",-0.016168946400285,-0.009352405555546,-0.002274694154039,0.009343376383185,0.038447380065918,0.075017914175987,0.154030814766884,0.210642948746681,0.346728920936584,0.304065853357315,0.260485321283340,0.284961551427841,0.287496715784073,0.276403725147247,0.277345120906830,0.281857490539551,0.244893401861191,0.018716389313340,-0.018182724714279,0.007895685732365,0.011511337012053,0.031325932592154,0.037035226821899,0.081929028034210,0.113649077713490,0.157798811793327,0.160915747284889,0.198511958122253,0.101536460220814,0.089022777974606,0.099497899413109,0.082267552614212,0.074533469974995,0.076798707246780,0.152422651648521,0.112740077078342,0.027721181511879,0.029488073661923
"1178",-0.016584554687142,-0.010284367017448,0.005130838602781,0.011801789514720,0.040080901235342,0.081314973533154,0.165896296501160,0.216897323727608,0.343005180358887,0.300586104393005,0.258467376232147,0.282765299081802,0.287149906158447,0.278456091880798,0.267374604940414,0.277538031339645,0.238226830959320,0.012992486357689,-0.017421461641788,0.008140536025167,0.012471639551222,0.035754565149546,0.039833232760429,0.083049871027470,0.114914335310459,0.154204219579697,0.152462899684906,0.194133356213570,0.101212546229362,0.089727737009525,0.099598601460457,0.084164895117283,0.080330125987530,0.075813762843609,0.155715912580490,0.103559955954552,0.026756593957543,0.029236711561680
"1179",-0.013589722104371,-0.010937937535346,-0.001762834610417,0.005365709774196,0.025411628186703,0.054052051156759,0.115896232426167,0.145307168364525,0.248777881264687,0.231250301003456,0.203045025467873,0.235123023390770,0.242067366838455,0.255393654108047,0.226954430341721,0.217905431985855,0.209891214966774,0.018824096769094,-0.008979483507574,0.007345135323703,0.008473614230752,0.022998409345746,0.026930006220937,0.066821940243244,0.098577447235584,0.140627160668373,0.143463835120201,0.179619252681732,0.107541479170322,0.102309361100197,0.100129909813404,0.087768703699112,0.091984622180462,0.077541038393974,0.125518873333931,0.103748016059399,0.029123814776540,0.027323182672262
"1180",-0.010665163397789,-0.008458087220788,-0.006081311032176,0.006343478336930,0.023850733414292,0.069045692682266,0.122640892863274,0.145887315273285,0.201926842331886,0.180225208401680,0.130875229835510,0.130266621708870,0.157683745026588,0.152743875980377,0.189294397830963,0.172258466482162,0.231846153736115,0.026953712105751,-0.007339717820287,0.008969614282250,0.008280385285616,0.019254660233855,0.025003364309669,0.055894739925861,0.101766183972359,0.139949858188629,0.131166249513626,0.197885096073151,0.147654339671135,0.110762372612953,0.101610608398914,0.104052521288395,0.096566550433636,0.085690453648567,0.117060132324696,0.172428384423256,0.030778588727117,0.029491385444999
"1181",-0.013937260024250,-0.006611160468310,-0.004866025876254,0.004369325470179,0.035575065761805,0.065023496747017,0.122850686311722,0.142897650599480,0.171063408255577,0.135593980550766,0.086358964443207,0.109365895390511,0.133200585842133,0.142252966761589,0.174053356051445,0.144663393497467,0.215470105409622,0.028668066486716,-0.008188795298338,0.009560328908265,0.007663524243981,0.017370413988829,0.022288482636213,0.053724776953459,0.098100952804089,0.138868540525436,0.117704920470715,0.158378794789314,0.117735892534256,0.080050393939018,0.084842659533024,0.086591459810734,0.081134483218193,0.075343906879425,0.099737390875816,0.165380343794823,0.024887463077903,0.027384867891669
"1182",-0.014277950860560,-0.006993843708187,-0.004380234982818,0.001852272776887,0.032371804118156,0.049249671399593,0.101355195045471,0.122565023601055,0.154267981648445,0.134327545762062,0.081782393157482,0.092322558164597,0.115357667207718,0.125959143042564,0.160011023283005,0.139411285519600,0.194286718964577,0.018582927063107,-0.006334693171084,0.009791766293347,0.007630008738488,0.016492515802383,0.020167749375105,0.050321195274591,0.094783894717693,0.135312870144844,0.116725981235504,0.163304165005684,0.123672671616077,0.079838767647743,0.084347829222679,0.088035903871059,0.083963088691235,0.087601415812969,0.106095522642136,0.162474662065506,0.023805409669876,0.024431178346276
"1183",-0.014670279808342,-0.010447544045746,-0.010064424015582,-0.004268165212125,0.016185402870178,0.019380131736398,0.052409645169973,0.071101866662502,0.080734938383102,0.079693675041199,0.051473494619131,0.055694971233606,0.079546503722668,0.097869515419006,0.128780871629715,0.107478640973568,0.157718673348427,0.017846573144197,-0.004137842915952,0.009118129499257,0.008213410153985,0.011716850101948,0.013735389336944,0.032777447253466,0.065628454089165,0.103675171732903,0.095174387097359,0.121097311377525,0.098373658955097,0.069716036319733,0.073408395051956,0.080405697226524,0.082088030874729,0.081530906260014,0.099671006202698,0.150063022971153,0.023833230137825,0.022238826379180
"1184",-0.014274159446359,-0.013903508894145,-0.008989247493446,-0.001474118907936,0.013194404542446,0.015310014598072,0.048357065767050,0.062695965170860,0.077294640243053,0.077305704355240,0.050944067537785,0.061437673866749,0.081108212471008,0.081042155623436,0.122206084430218,0.108250878751278,0.153091490268707,0.022345958277583,0.001328120939434,0.009453255683184,0.008028877899051,0.012442102655768,0.015504817478359,0.036555867642164,0.064520806074142,0.105039201676846,0.092795655131340,0.125917777419090,0.100428774952888,0.077708005905151,0.085310809314251,0.091908976435661,0.082701653242111,0.097068130970001,0.118073694407940,0.158165350556374,0.030643921345472,0.024802401661873
