,0cc21,13cc21,25cc21,35cc21,41cc21,49cc21,55cc21,62cc21,69cc21,77cc21,84cc21,91cc21,97cc21,111cc21,116cc21,121cc21,124cc21,132cc21,134cc21
121,0.364547593,0.642093912,17.89267816,27.3173995,32.07443897,51.92373025,70.63561912,89.58520728,94.57460753,99.49368449,99.87678131,99.9677506,99.96689308,99.95779952,99.98602526,99.66128192,97.26056946,0.394085461,0.314061688
122,0.036148417,0.427654152,15.7152873,25.73875934,29.89274188,51.01441343,69.12128713,90.42132146,96.11966752,99.83230314,99.9731255,99.9946251,100,99.94589681,99.99355012,99.74896122,98.27465735,0.452025401,0.238729323
123,0.041662582,0.495049505,12.70903826,21.03947569,24.28693061,40.94129923,57.71543821,73.91411961,83.41472337,88.57726418,92.48589089,93.9740705,94.63730848,87.82678324,96.51639344,94.25207756,94.28170837,0.531961091,0.25676665
124,0.056367023,0.868787374,12.50336145,20.7596403,25.48804963,44.59766071,60.82308107,79.34005035,88.18472794,95.96560064,96.35701275,98.35958076,98.58601393,98.86225465,99.50980919,98.42126904,98.27221743,0.294088815,0.186739382
125,0.00735222,0.620649936,12.40115836,21.13057228,24.63721517,42.72064355,58.09680968,76.63971629,85.15584892,92.26981994,92.2504703,94.92446159,95.35197686,96.65101281,97.2534265,95.54406163,96.75474547,0.899991315,0.323610861
126,0.000612685,0.461964513,9.41746685,17.30102119,20.32110929,36.95127278,52.30982257,67.25244342,77.81191891,87.68288095,86.24778285,90.6079011,92.83288479,94.27588296,95.94046592,93.6039214,95.9892502,1.360300504,0.396821186
127,0,0.316145476,10.05133847,17.35406188,22.19424679,38.23011963,53.67803447,70.22499381,79.13123,88.959957,89.74284796,93.13517872,94.30622522,95.73450485,96.77721043,94.89157722,96.31794651,1.584811947,0.553533031
128,0,0.073522204,8.461515013,15.63968907,19.87915261,34.08418064,47.75389668,62.39515377,72.7248895,81.79951626,84.60843859,88.0970749,90.54530309,92.80875456,94.68099973,92.98714508,94.52329594,3.003951711,1.077995522
129,0.00245074,0.233432997,9.186404512,16.46718969,21.47114274,38.79310345,54.12052316,72.12056819,82.79061239,91.42933676,92.93738242,94.14888471,95.76127719,97.04163781,98.17622951,97.84020083,98.59145815,2.60552371,0.98674787
130,0.001838055,0.420914616,10.88314387,19.478738,24.52532993,42.74551676,61.33834918,80.85168036,89.75339125,94.63800054,95.40447873,96.48589089,97.44348012,97.5101714,99.03144316,96.96264716,97.29184642,1.887614504,0.58143853
131,0,0.241397902,13.06569121,19.64212772,22.91793055,38.64022422,53.39261704,70.96742959,79.07392166,85.21902714,85.86938995,88.64030858,91.42423854,92.79670187,97.81492666,93.67750173,93.47057243,0.648124023,0.158091863
132,0,0.376188609,15.62688615,24.89254687,28.56960409,44.85069634,59.69512793,78.03005149,84.97371959,88.59661381,90.78204784,92.89653319,94.50980392,96.52379712,97.83499059,95.13612361,94.92773943,0.569660926,0.254644612
133,0.006739535,1.067297324,17.38173817,30.17210971,32.74706562,53.42279599,71.87446522,93.70717602,97.94848346,99.89787691,99.99142827,100,100,99.98917936,99.9892502,99.78683345,98.33584987,0.332204273,0.189922439
134,0,1.320336242,19.60188996,32.34202103,36.11832367,55.97502973,74.26477796,92.59086673,98.31428136,99.92152647,99.99785004,99.99892502,100,100,99.99784297,99.45609693,97.88071613,0.298549592,0.154908805
135,0.00367611,1.063008529,20.8407255,32.18289895,37.021833,54.53602368,75.34959051,93.72830503,98.34598384,99.96667562,99.9892502,100,100,100,100,99.65482168,97.46734749,0.486880371,0.228119131
136,0.009190275,1.29092736,19.57890233,28.68465173,35.21376878,53.48528234,73.7801441,91.00145488,97.54981054,99.92690137,99.98928533,100,99.99892853,99.99782873,99.99892502,99.84634695,98.55478861,0.567787042,0.248278496
137,0.001833517,0.737672777,18.85688157,28.58527663,33.72624912,51.80785751,71.17100599,89.26827207,95.97317482,99.73447998,99.92260145,99.95700081,99.98291256,99.9880973,99.99137187,99.77601281,98.4728214,0.559857966,0.157030844
138,0.00980296,1.214341731,18.90077732,29.4593444,33.39719029,49.52437574,69.51034212,84.82286586,95.80185947,99.84735286,99.96035573,99.99570008,99.98928533,99.97403047,99.96560064,99.5855696,98.10073339,0.259466736,0.073210326
139,0.00735222,0.856533673,15.97420853,28.24020729,31.00407468,47.18932757,67.34017846,78.86917518,95.51827405,99.68825585,99.91615157,99.99142827,99.99142827,99.06834314,99.98705781,99.79224377,97.58628128,0.275751259,0.124139248
140,0,0.947211058,15.44825484,27.12818168,30.68807785,47.05100827,66.05602392,78.7641338,92.68221308,99.55280838,99.68933083,99.92367643,99.94019394,99.96851659,99.96667562,99.05427632,96.36871809,0.504307857,0.14854269
141,0.001838055,0.652509558,15.36107301,25.62901997,30.22988506,45.67145526,64.62290674,78.04976943,91.87379973,99.52485891,99.78249223,99.92045149,99.93999786,99.9372403,99.95807579,99.37781337,96.88416739,0.614469342,0.20265467
142,0,0.771983139,16.54137636,27.4676154,31.27957185,45.47649456,62.32109597,75.81391979,89.66925774,97.86509003,99.19161516,99.83177971,99.5258234,99.9285838,99.84685073,99.02722472,96.68787748,0.593623719,0.186739382
143,0.000612685,0.554479953,16.07315958,26.4990093,30.12509403,45.94506055,64.35582447,75.94974917,89.89915658,97.69954313,99.3281376,99.77102929,99.74391943,99.8539214,99.82477829,99.05644044,97.43636756,0.509162758,0.296024361
144,0,0.746250368,14.68861454,26.39658589,29.72085386,44.02982358,63.07960004,73.96303603,88.64807194,97.28675087,98.87281689,99.48676738,99.37096843,99.86798823,99.89680193,99.09106648,97.61354475,0.966215043,0.533692665
145,0.00245074,0.708263896,12.95196186,23.34583143,28.75448519,40.38438205,59.67668989,71.37079004,85.37966773,96.35151841,97.64579414,99.23461435,98.9821065,99.52883446,99.75733391,98.66256925,96.30608283,0.71343768,0.369234687
146,0,0.68927066,12.1920439,23.05540352,27.104516,38.36843893,55.88238898,66.6710937,81.40508495,94.88309594,94.97661919,97.64471916,97.08989607,98.09773199,98.06826122,96.93126731,94.89969802,0.748002432,0.600536876
147,0,0.409886286,13.07849413,25.40222527,28.94848872,41.91681429,60.59528175,72.88582806,87.72565158,99.69793066,99.64427301,99.83177971,99.93165022,99.80739266,99.99676445,99.88638331,98.65185505,0.697099413,0.454116224
148,0,0.263454563,10.79024569,22.39353757,25.99464818,40.98315902,58.88025684,70.34573103,86.3252553,98.84869659,98.94221983,99.02284332,99.30140362,99.71433518,99.72480516,99.48866597,97.78580673,0.875021713,0.410614436
149,0,0.534261347,12.23715897,21.78204542,28.16981727,43.00941542,60.28541743,74.74660276,89.08581009,99.56355818,99.00349368,99.41736092,99.74262036,99.93377627,99.94947595,99.79873615,98.6025262,0.859822824,0.491251897
150,0.00245074,0.480345064,12.25971651,24.00109469,27.26023232,42.81710306,59.041393,71.7656528,86.19973108,99.29158828,98.05850209,99.31104682,99.78570663,99.96862015,99.95685936,99.77493075,97.87532355,1.505299045,0.721493066
151,0.003063425,0.49688756,12.54003178,23.63054412,28.66508545,43.82901793,60.38870554,72.12177556,89.23883554,99.50550927,98.76484816,99.25933889,99.76397967,99.95022507,99.93872615,99.86365997,98.56449525,0.969471947,0.555974069
152,0.003063425,0.566733654,13.29736321,24.32495046,29.17141886,45.38283768,61.2023331,72.87879794,89.50647767,99.72373018,99.46573502,99.76963463,99.91642559,99.97294841,99.9731255,99.83552632,98.36928387,0.499950985,0.342709206
153,0,0.503627095,13.1717726,24.22557537,28.09584626,45.63323546,61.6404029,74.658985,90.07089598,99.88497716,99.80713597,99.96022575,99.97857066,99.98914365,99.99784297,99.97944079,99.4327006,0.701320132,0.398117988
154,0.000612685,0.635354377,14.2562034,26.15277018,30.36550508,46.64818365,62.55653343,74.92951965,91.79454351,99.50443429,99.33243752,99.61300726,99.62941604,99.62235976,99.76457941,99.66456025,99.51303413,0.98792774,0.496556993
155,0.00612685,0.795877855,14.11736016,25.26078342,30.08444757,45.81159455,60.78264386,77.63765552,88.08840116,99.68395593,98.34023112,99.48355298,99.74499089,99.77493075,99.9460742,99.51848165,99.39279551,0.923656722,0.268437861
156,0,0.78913832,15.67261088,26.318549,30.28340327,45.83282778,59.77019924,74.51418361,85.84910837,99.02821822,97.00310725,99.47648482,99.22465718,99.44273719,99.92045149,99.048866,98.96246764,1.942200799,0.461543359
157,0,0.502401725,14.37538198,25.24919982,28.65413854,43.77017156,56.87248799,71.80438387,84.16330522,99.31631282,97.1255039,99.43026068,99.51783992,99.88709397,99.87637732,99.11595395,98.99805867,2.458963002,0.571889357
158,0.000612685,0.50423978,15.46898339,26.4890835,31.35844112,47.36344003,63.72509473,78.89754843,93.54610578,99.93765117,99.4775598,99.90142505,99.90281516,99.99675381,99.99892148,99.85824965,99.22816447,1.277652518,0.348014303
159,0.00122537,0.178291344,9.442463039,18.4758421,23.00066898,39.60845932,54.47505147,71.53438898,86.84407865,96.66003762,95.33269045,97.58022037,97.95349834,98.74264197,98.97661919,98.42992555,98.47821398,3.290559319,1.623359399
160,0,0,2.370125901,5.458923945,7.616614973,18.9279041,26.2302897,38.9198872,52.07615206,71.86347756,67.18839022,75.7226552,80.44128327,88.32345048,91.84197796,87.93498961,89.84577222,9.25726236,3.722055406
161,0,0.00245074,0.919372047,2.50144795,4.023392948,11.16807008,15.40412705,23.86431551,32.37372352,46.63047568,48.09244827,53.32690453,60.94931962,69.53382838,76.16048318,72.98180476,74.93744607,1.720731284,0.415919532
162,0,0.001838055,0.799878067,1.674876847,2.835857204,7.384905431,12.71910524,21.12358058,30.86602652,47.9946251,48.55994857,54.06718624,62.48901746,69.9694858,76.11824778,74.33344875,75.76790336,2.148471426,0.652526817
163,0,0.009190275,0.723016746,2.100899253,3.772425956,9.624111238,15.61366533,24.77154719,34.69074685,54.03171191,48.35044343,57.43919426,63.09645863,69.7249394,75.87036238,71.55254501,73.28352593,5.856724286,1.415399633
164,0,0.012253701,1.06264289,3.215973175,5.948336528,14.96153753,20.82936071,30.8435306,41.66681908,59.43348562,51.97635044,59.0561677,66.2327226,72.88564751,77.67804354,72.26778913,73.34232097,1.162714956,0.466848455
165,0,0.000612685,0.759030636,1.713763146,2.67104543,6.260161615,9.692064503,13.34689615,18.39231824,27.15936576,24.53444766,32.12469766,37.83907899,46.55146295,52.46224133,49.85175727,52.71031061,7.937130347,2.036095874
166,0.000612685,0.004288795,1.883021635,8.663923182,10.32475826,21.22897911,34.89182252,44.95830358,56.71269624,68.34614351,77.41252352,82.04757313,86.8906208,91.42356302,93.91776404,93.16784972,96.20303843,1.77242036,1.17560929
167,0.00367611,0.049014802,4.592959296,13.80100955,16.6023472,33.618263,49.7857034,63.23089771,75.56774882,89.32760011,91.67535609,93.62958691,95.8030644,96.60773026,97.55227089,96.5828428,97.20232959,1.353786694,0.218569958
168,0.00612685,0.926379767,12.37256151,20.7133059,24.72123152,43.11376156,58.51790735,76.30929183,85.12590148,91.36038699,90.70395371,92.59937855,94.80247245,95.59167244,96.6145384,95.482384,96.01692348,0.483682479,0.180373267
169,0.00122537,0.661699833,11.02921403,22.64776711,25.24782582,44.5527676,63.49641823,82.89330001,92.2847127,97.10077936,95.79360387,96.32915461,96.80381442,97.51498176,98.11986025,97.10006925,96.6066482,0.179129755,0.107162941
170,0,0.59185374,13.70614839,22.63862216,24.76146929,42.23045937,57.99902212,77.42765157,85.50708733,91.39156141,92.28916958,93.10201205,94.74334856,95.81457756,97.1484038,96.03640062,97.48420187,0.608119806,0.33740411
171,0.026958141,0.650058818,14.10768552,23.53341848,26.91236092,43.03671528,60.94558756,77.47969645,86.48376772,92.53748992,94.44230151,95.51483982,96.83488696,97.73415859,98.84762161,98.43994268,97.48853012,0.436071676,0.205837728
172,0.027570826,0.830800902,18.62119545,29.79362902,34.1938819,52.21370796,71.7473414,92.67332379,96.64894267,99.76242945,99.95915077,99.99464267,99.99785004,99.99134349,99.95807579,99.22740651,96.21764452,0.554759423,0.137932498
173,0.00245074,0.442971277,15.85686346,27.54336229,30.04846822,48.74481303,69.79972565,90.75356144,97.04862064,99.97097554,99.91937651,99.99252424,100,100,99.99137187,99.68836565,98.46887985,0.473943906,0.101857845
174,0.003063425,0.447260073,12.11829723,23.01417467,26.08017071,43.87876435,61.74856375,80.52311156,90.84956561,98.16070949,98.33708347,99.44498018,99.17818494,98.93282091,99.24213921,97.45065789,95.90330679,0.528704186,0.200532632
175,0.00122537,0.676404274,13.15670456,23.12899106,26.27318616,43.52083283,59.21597317,76.24366037,83.99951106,92.53963988,91.84627788,95.09269939,94.84654663,95.75722819,95.84735286,92.0771295,91.59236496,0.882963989,0.257827669
176,0.00612685,0.328399177,9.919325266,18.53741808,21.76619418,38.01960737,51.56643442,67.57846068,80.53345527,91.28406342,90.48427842,93.58512804,94.18836387,95.38499827,96.12381363,94.79419148,95.1822692,0.257531163,0.145359632
177,0.000612685,0.327173806,12.55575434,22.00091449,25.49977138,42.5331845,56.44200579,74.96580772,85.42600213,94.22843322,94.95017679,97.54312654,97.62751948,98.31847299,98.64660038,97.85534972,97.88781163,0.363687685,0.121351472
178,0,0.283673169,15.03544799,24.55235482,28.37742504,45.74668155,60.7327955,81.23225509,89.44734034,96.09352325,96.69981188,98.04135162,98.38422801,98.74392044,99.27761354,97.50259695,95.03440963,0.249956717,0.215386901
179,0.004288795,0.534261347,16.73389561,28.32086602,30.38012498,48.39962144,63.56652949,83.10175379,90.29519619,96.33986928,96.82558452,97.44240866,98.34775598,98.75454467,99.23425367,98.65174861,98.04903913,0.38196849,0.153847786
180,0.00122537,0.39947064,18.43446721,31.09038256,32.37311385,51.74840447,71.11172228,92.26951986,97.52964487,99.99355012,100,99.99892853,100,100,100,99.95671745,98.83137119,0.277922529,0.166580017
181,0.004288795,0.311243996,17.44407774,28.13778387,31.13543757,50.32759834,68.02743484,90.70045378,96.67794544,99.98710024,99.98280032,100,100,100,100,99.91018871,98.04357204,0.340850069,0.107162941
182,0.00122537,0.731545927,18.59247036,31.68541381,33.88812681,54.1148209,73.21415475,95.8212803,98.95550666,99.98280032,100,100,100,100,100,99.96970222,99.25770429,0.31157721,0.166580017
183,0.004288795,1.222919322,18.99813744,30.66046342,32.91205609,51.74355117,70.67885993,92.98422919,97.38759335,99.94625101,100,99.99893203,100,100,100,99.95130713,99.1440876,0.257531163,0.128383325
184,0,0.644544652,18.23248992,31.08733425,33.32481907,50.97854838,70.36731451,88.90654954,96.35360463,99.8613276,99.99892502,99.99892853,100,100,99.99784297,99.90120723,99.12677458,0.170966066,0.099735806
185,0.007964905,1.040951867,18.60163794,30.73616827,33.78997104,51.0398214,71.79271453,88.4980816,95.87684804,99.6957807,99.93227627,99.99142827,99.97214186,99.98917936,99.98495028,99.779259,98.53429681,0.250781657,0.079576441
186,0,0.856533673,15.33366827,26.28257888,30.99527511,47.49083938,68.45801247,85.01349536,94.99449945,99.63880677,99.95821279,99.99145628,99.9946251,99.98154421,99.93012631,99.51739958,97.08600242,0.195853532,0.102918864
187,0.001833517,0.975394569,17.08776433,28.79622009,31.33187375,48.69991992,69.7442463,86.89195241,95.33729614,99.68825585,99.99032518,99.99785707,100,99.99675381,99.99245039,99.75004328,98.1063885,0.326776099,0.092308672
188,0.000612685,1.090579355,16.69172473,28.97889679,32.98582533,48.91589216,68.82532698,84.1315004,95.26596555,99.86885246,99.97857066,99.98928533,99.98602526,99.99891794,99.99140016,99.68187327,98.74480609,0.206674169,0.061539114
189,0.000612685,0.877364964,16.06276345,28.20972413,31.51470812,47.1323012,66.81420515,79.46405877,94.23175651,99.71083042,99.92260145,99.98932035,99.96990056,100,99.97627265,99.49251212,97.36084661,0.196935596,0.071088287
190,0.00735222,0.98764827,16.70394817,27.2635269,30.85933224,46.00026693,65.08067473,78.92484961,92.45602804,99.77425423,99.92797635,99.9871424,99.96571306,99.9967431,99.96452567,99.63642659,97.9659189,0.231240229,0.097613768
191,0,1.060557788,15.06478426,25.16445664,30.16552355,45.14487127,63.58481939,77.89196535,91.97012651,99.57108304,99.89821065,99.9774992,99.98817522,99.98701524,99.98280032,99.35184384,96.97454986,0.216412742,0.103979883
192,0.004288795,0.909837271,15.30180865,25.55373107,28.55906112,44.33619169,62.18921892,75.85480689,92.07254992,99.61193228,99.91077667,99.97970866,99.97321333,99.99026143,99.98705781,99.78034107,97.26129675,0.225812055,0.099735806
193,0.003063425,0.869400059,14.95477326,25.15653102,29.6016542,43.32002718,61.22359396,74.2396001,89.22686713,98.39075517,99.07014243,99.47498125,99.52163397,99.91235284,99.95162591,99.29557652,96.72351108,0.149324792,0.124139248
194,0.00490148,0.676404274,14.24397995,25.17543057,28.40481634,43.3679536,60.38381616,72.77233129,88.63283036,98.240258,99.62605807,99.90281516,99.86285224,99.97944079,99.98817522,99.61478532,97.77178602,0.283500693,0.126261287
195,0.001838055,0.669052054,12.14770611,21.84788904,25.86861759,39.54233299,55.536656,68.65627383,83.73296754,94.32303144,95.94302607,96.4877317,96.91050793,98.0577992,98.35957722,97.07518179,93.91555575,0.258381101,0.105040902
196,0.00367611,0.863273209,12.50397262,23.33819863,27.15502037,39.9202844,55.86297519,69.99612689,82.54797702,92.81913464,94.46707874,95.92735455,95.89572696,97.06544321,97.21257726,96.25389543,94.20446676,0.280254501,0.179312247
197,0.000612685,1.037275757,14.62474025,25.90214906,29.11995123,43.89817758,60.24203627,74.32963673,87.3165676,99.68610589,99.78142077,99.81630997,99.94535519,99.99567175,100,99.96862015,97.74173303,0.254038562,0.2705599
198,0.001838055,0.607783551,12.83084992,24.64258497,28.30178326,44.02982358,59.57156827,75.41666162,89.16445664,99.94732599,99.84627788,99.86713811,99.95162591,99.98917936,99.99247514,99.9565746,96.49411357,0.187197022,0.109284979
199,0.006739535,0.705813156,13.45312309,24.65782655,28.47229824,44.37258851,60.23228166,73.79540311,89.5357415,99.85917764,99.60978232,99.73641916,99.88428158,99.96851659,99.99355012,99.89828601,96.95534944,0.254284972,0.209020785
