,0cc21,13cc21,25cc21,35cc21,41cc21,49cc21,55cc21,62cc21,69cc21,77cc21,84cc21,91cc21,97cc21,111cc21,116cc21,121cc21,124cc21,0ch21,13ch21,25ch21,35ch21,41ch21,49ch21,55ch21,62ch21,69ch21,77ch21,84ch21,91ch21,97ch21,106ch21,111ch21,116ch21,124ch21,0eg21,13eg21,25eg21,35eg21,41eg21,49eg21,55eg21,62eg21,69eg21,77eg21,84eg21,91eg21,97eg21,106eg21,111eg21,116eg21,124eg21,labels
1797,0.0,0.000612685,2.518640753,8.444322812,23.22146014,36.16564343,52.64014632,51.06268382,51.52609705,20.85783392,11.71083042,54.81545559,60.7020804,75.14438944,75.65034513,65.5384349,76.19391717,0,0.010349348,0.004505069,0.006947458,0.061551172,0.107655033,0.221819073,0.190490797,0.169910878,0.135009795,0.083174653,0.105235718,0.165264755,0.244372874,0.344746321,0.214600533,0.451209873,-0.013254355,-0.010057768,0.002325817,0.065913588,0.075832382,0.120604292,0.123026527,0.124447465,0.068743572,0.059000257,0.090120092,0.111355677,0.122155793,0.133209422,0.164371029,0.210472256,0.021277865,5
1798,0.00122537,0.0,2.39353757,7.136775528,20.3904397,32.33334951,49.41449701,45.65969911,45.19068574,19.71083042,13.00225008,46.47915997,56.57880639,66.88777789,80.91780644,58.51043109,69.02159799,0,0.010080087,0.003771548,0.007391888,0.053034984,0.09294387,0.202996492,0.162521601,0.15019463,0.124962874,0.076105669,0.090327561,0.147460312,0.215296209,0.295073956,0.16970022,0.374156892,-0.014265999,-0.010482095,-0.001577654,0.058277357,0.067884669,0.110311538,0.105131797,0.110833168,0.060136575,0.051798902,0.081894778,0.096426412,0.126566544,0.135051876,0.145403728,0.177371338,0.01468017,5
1799,0.0,0.00122537,2.128334095,6.816274402,18.71361073,29.17991216,42.97698522,41.12208498,40.87895795,22.0747111,16.81268476,41.77880302,51.16835405,62.99613514,72.38891286,47.99277181,60.73731821,0,0.009246541,0.005630042,0.009472079,0.049851578,0.089180388,0.190494001,0.151963815,0.145667508,0.122356012,0.068224654,0.084600434,0.140260756,0.187737092,0.259129405,0.147829473,0.346626103,-0.01539034,-0.010026942,-0.003193083,0.056971487,0.061694365,0.09479396,0.095131919,0.101251654,0.05749156,0.050135538,0.074095674,0.089018092,0.114010639,0.119451828,0.11853981,0.151148692,0.014809088,5
1800,0.0,0.0,2.918958563,7.395244177,20.47065996,32.6251547,47.96296296,46.01493567,43.91761398,22.22520828,14.88094598,44.86124504,57.41562199,67.51346187,73.51540859,52.41192001,63.78981994,0,0.008571523,0.006916604,0.008722926,0.052738886,0.094316557,0.203999519,0.163989544,0.145088822,0.14105238,0.06568037,0.088549756,0.151393309,0.183515593,0.255031765,0.15770708,0.363266587,-0.014856835,-0.009018454,-0.003990406,0.057397373,0.071635269,0.107221119,0.104725532,0.109661534,0.062119614,0.051246803,0.078966841,0.100034952,0.120729536,0.122732505,0.128052115,0.15432331,0.013077449,5
1801,0.0,0.001838055,3.765279683,9.255866437,22.33898924,34.14242035,49.19006249,47.69550114,44.37293729,20.25154528,10.58180649,45.27590271,59.20799692,76.5188032,73.77911993,55.61266447,65.22355436,0,0.008558098,0.008787272,0.009956942,0.056800693,0.10223496,0.218546927,0.170512319,0.170138031,0.152102977,0.074722648,0.102529749,0.164479181,0.17157422,0.239892364,0.169110432,0.357509077,-0.013701316,-0.009229386,-0.000593017,0.062020294,0.073084436,0.108913057,0.110612825,0.112181589,0.062127426,0.047654383,0.081979245,0.106846169,0.118211076,0.121475346,0.134043351,0.163797632,0.012194529,5
1802,0.0,0.005514165,4.717573541,9.841269841,23.90123457,36.35492247,53.00146681,51.78541095,50.49872562,24.67401236,15.83875302,52.08680422,65.93914068,53.60476642,74.26229508,57.51817867,68.43183779,0,0.007662584,0.009758249,0.0101359,0.0616723,0.104506552,0.231947586,0.174508452,0.168526649,0.175900236,0.080835074,0.097933374,0.164478466,0.180632889,0.247801617,0.159766272,0.352563947,-0.016228784,-0.004096679,0.00294635,0.066032998,0.077853613,0.121087514,0.119242825,0.12396419,0.071916491,0.057842221,0.094162107,0.119077213,0.068851665,0.122010425,0.136046812,0.163498119,0.011201416,5
1803,0.0,0.00245074,4.462779611,10.44334975,24.38042981,37.26935474,56.11827465,54.92187216,51.68622418,20.23649557,12.78796023,49.6057002,66.81667202,58.81209832,76.91958102,56.03466932,65.44429536,0,0.007931205,0.011266648,0.007588285,0.060923837,0.108701818,0.232963905,0.18413651,0.169231713,0.172968298,0.084496267,0.103572987,0.152257338,0.178016305,0.247263268,0.154882938,0.338742107,-0.01554346,-0.004894719,0.007100201,0.067711577,0.079068825,0.128141701,0.128950313,0.125097483,0.067983605,0.058320694,0.086761504,0.119525343,0.07467486,0.122204043,0.12661545,0.151511118,0.009437659,5
1804,0.0,0.010415646,4.926078342,12.04646354,26.35042267,43.52932612,61.05610561,62.90955084,64.29898545,32.86428379,20.94396228,59.50391085,73.80281088,85.26033524,75.03235548,53.8348338,62.31063885,0,0.007468349,0.007287095,0.010104789,0.070887804,0.140445486,0.255426764,0.230355024,0.208032727,0.204000354,0.113025971,0.129473999,0.186796919,0.192941129,0.271649867,0.156010255,0.348838687,-0.01475223,-0.005213862,0.010693058,0.071867183,0.099102475,0.145490974,0.156104475,0.159549505,0.095368832,0.076621875,0.105437167,0.137338683,0.107314602,0.124023974,0.119214505,0.1458828,0.0096193,5
1881,0.0,0.00122537,1.654625819,3.378753239,8.199233716,18.28362736,27.02786945,31.87885227,40.42005792,47.54958345,50.45644487,57.80704112,60.49930355,70.10907202,78.0403365,70.55812846,77.69217452,0,0.010139898,0.009041048,0.01067948,0.021396054,0.058715031,0.133754373,0.174911797,0.257043064,0.215700313,0.281011313,0.295434356,0.346894592,0.320552319,0.441774875,0.321507126,0.511238515,-0.018774858,-0.015122885,-0.009784617,0.006675995,0.034557868,0.057234831,0.080764808,0.115055062,0.101655275,0.1026593,0.10808406,0.121562541,0.139305681,0.166229859,0.164669186,0.219841525,0.031386729,5
1882,0.000612685,0.0,1.328077252,3.467128869,9.081067932,19.74871994,30.88667778,33.81789205,42.93004115,44.12147272,48.04622413,55.54162649,58.02848697,66.20173996,77.84896533,63.60370499,71.83024159,0,0.009729015,0.007012367,0.004016909,0.022098999,0.061627135,0.121639356,0.156691998,0.217876703,0.138094664,0.179476157,0.201370209,0.235369921,0.234683067,0.35766986,0.232456267,0.374205887,-0.016672527,-0.015639197,-0.005499085,0.017133523,0.03905515,0.068644777,0.085122854,0.126168236,0.098195016,0.092215106,0.096296646,0.110910155,0.121737078,0.148713246,0.135258913,0.182683453,0.024512846,5
1883,0.0,0.0,1.112025606,3.283645786,11.59880123,23.02955665,37.31878743,43.71467303,53.06319521,50.41117979,51.62268207,64.18812147,69.15560333,76.59479764,91.5839828,72.20070118,81.96199792,0,0.009764127,0.004935472,0.003188617,0.02641993,0.060790285,0.116098724,0.148468271,0.1771314,0.137059972,0.153397501,0.164235532,0.2142151,0.221182227,0.372967005,0.220568746,0.404614389,-0.014640943,-0.013392978,-0.00544241,0.030570127,0.045448575,0.084707275,0.115875944,0.154089808,0.114960372,0.099139482,0.114148758,0.124005981,0.136463001,0.181196153,0.161043316,0.22315979,0.021334985,5
1884,0.0,0.00122537,0.928516994,3.044048163,11.81110503,25.36096484,39.91336634,45.51431038,50.61545496,42.47567858,39.01210758,56.05374899,63.41583628,74.01856821,92.38567731,76.61443906,89.56133137,0,0.008767055,0.003303089,0.004364369,0.027318725,0.06565398,0.1240661,0.166184202,0.176435187,0.158084452,0.129648983,0.153587967,0.200811863,0.23036553,0.396820545,0.259507865,0.513400912,-0.014115325,-0.010685823,-0.002460023,0.032909166,0.051105089,0.096357025,0.126705855,0.139989853,0.103707574,0.07957086,0.099107876,0.111252509,0.132081151,0.194932431,0.185032561,0.274310172,0.043156847,5
1885,0.0,0.000612685,1.079941327,3.472031702,12.61327008,24.06877138,37.57731329,43.33379616,46.00701113,37.39854878,34.43160441,54.07264545,57.52862134,72.14984418,93.86831497,74.48385561,89.05167936,0,0.009735564,0.004240749,0.005772876,0.033588033,0.065594934,0.114356287,0.143349752,0.1515145,0.137057543,0.128158271,0.127758846,0.146770388,0.191468298,0.376170188,0.24361302,0.510746658,-0.013083584,-0.010035149,0.00307862,0.044943105,0.050214838,0.087256312,0.115740702,0.119709522,0.089670852,0.07013467,0.096021302,0.106837146,0.131072968,0.20220612,0.192996681,0.267000526,0.044334196,5
1886,0.0,0.003063425,2.245389422,7.297938332,20.05447839,33.88519498,51.66895402,53.48417437,60.15462657,46.89277076,45.34233365,65.71244289,66.91738991,80.74143006,96.94240725,75.49070697,83.29942867,0,0.010515279,0.005328875,0.007917222,0.043854777,0.094738968,0.191860512,0.204140902,0.195068091,0.19730182,0.111918397,0.13281928,0.135104209,0.212413818,0.397372842,0.243695438,0.529210448,-0.010107571,-0.005139428,0.004872564,0.064416558,0.07473059,0.123772137,0.137556687,0.163189307,0.111093126,0.10049697,0.130333737,0.138029486,0.134760708,0.21211496,0.197158247,0.239610508,0.035089225,5
1887,0.0,0.014704441,2.930041152,8.13107758,20.25056255,34.01933954,51.02310231,53.11603587,55.95122695,34.76162322,31.28621338,60.93953238,61.653319,74.12606392,92.77613545,74.94914301,86.65875755,0,0.010492477,0.005002298,0.009310529,0.051742408,0.099755354,0.200000629,0.202639654,0.17852132,0.177627176,0.10320358,0.120414339,0.14159745,0.227058217,0.385589063,0.262088478,0.543854594,-0.009343386,-0.003722502,0.006320997,0.065275863,0.074138194,0.122068956,0.135776713,0.147361934,0.090913162,0.082638264,0.117039204,0.122606188,0.108977869,0.200187221,0.205270603,0.254610509,0.039974708,5
1888,0.0,0.015929811,4.561789512,10.38073464,24.57094204,39.10189522,56.00124988,57.69488497,59.08123762,35.72050524,26.25315775,62.49973213,64.83231544,62.58981129,85.6801935,71.69862361,82.40456198,0,0.011698481,0.004972987,0.009505252,0.059801959,0.125622079,0.227700412,0.228043959,0.198275,0.199129984,0.114185788,0.127536908,0.158168361,0.230375186,0.359154522,0.255282164,0.51153326,-0.013095732,-0.001115354,0.007834593,0.078461789,0.089779459,0.135092825,0.146548629,0.150972366,0.093277521,0.079164565,0.118616052,0.132513419,0.078878492,0.18487376,0.194287777,0.236892685,0.033667766,5
1889,0.0,0.011028331,2.78311233,9.010821521,24.08636463,36.73894052,51.92397017,53.14490278,51.21806625,23.55603332,16.52737598,52.55791454,57.04165547,50.70009522,78.16005177,65.09478878,72.96355609,0,0.011448108,0.005980696,0.009431289,0.0630439,0.103737071,0.212268487,0.190542951,0.167694092,0.149813712,0.083464935,0.102941871,0.134785548,0.215077415,0.311970264,0.202851743,0.420095891,-0.007004015,-0.005893855,0.008094232,0.074235372,0.081657231,0.120807245,0.1258775,0.126102135,0.072637804,0.063032575,0.091131069,0.112054758,0.062568776,0.14326553,0.165094703,0.195227832,0.024416883,5
1890,0.0,0.012253701,2.267946959,7.196983519,21.65602384,33.94282802,50.68130575,50.74194212,47.08306661,21.79521634,21.93388874,49.61676969,55.42273582,71.76030125,78.12631013,63.36132271,72.59565443,0,0.010656968,0.005297365,0.009803223,0.057896532,0.09294676,0.195267916,0.172062695,0.156546816,0.131342724,0.099368274,0.104819849,0.140924782,0.217520207,0.316097975,0.219027147,0.406698078,-0.008682719,-0.008606398,0.002961889,0.065369159,0.071712866,0.114838757,0.118151657,0.117914453,0.062895745,0.061496519,0.08320681,0.101695351,0.120764002,0.144402042,0.15486595,0.192393556,0.023822492,5
1891,0.0,0.00245074,3.718371837,8.095717116,22.70206167,35.13492198,48.62547366,51.20525931,51.02453894,25.57269551,23.26041387,51.71327547,59.56819886,69.73359591,77.20397743,61.17771814,73.74892148,0,0.009816696,0.005215193,0.009352879,0.057658043,0.097766086,0.204727441,0.179974318,0.16229564,0.141112939,0.092461206,0.107092179,0.146883637,0.227080151,0.314921558,0.187575787,0.396224618,-0.010689512,-0.003432745,0.003134401,0.068225332,0.074562848,0.110403888,0.120090932,0.123183437,0.070204951,0.066281639,0.092861757,0.105428316,0.132616639,0.136475652,0.149750084,0.19256717,0.020854536,5
1892,0.000612685,0.00122537,3.58542905,9.312604786,24.89444053,38.43759858,54.59758847,53.44252003,56.05730834,27.64633163,25.10339655,55.2905133,64.89115829,77.81939378,82.08045729,66.44412223,76.3536617,0,0.009978811,0.005103314,0.008817791,0.061873928,0.098281197,0.230115741,0.18155849,0.164758623,0.14819473,0.086148717,0.110320203,0.166765749,0.242798999,0.344143987,0.196404681,0.447890192,-0.010347134,-0.003545481,0.00388328,0.068769,0.082900375,0.125317425,0.121925443,0.13341476,0.075471476,0.070282951,0.100485072,0.115701266,0.146432936,0.149682492,0.161588192,0.200774789,0.021303654,5
1893,0.00245074,0.004288795,2.777015699,7.90550221,23.36009244,35.97879104,50.23957951,49.93766718,51.28040582,29.53722118,29.23837678,51.56219865,62.2972249,81.75640582,80.06557377,63.95104744,74.27718144,0,0.009552925,0.005680516,0.009451721,0.055127416,0.090424664,0.209204897,0.164827406,0.154504731,0.138076782,0.074421838,0.104401432,0.16006209,0.215238199,0.317245513,0.195839524,0.424095482,-0.008126551,-0.007427984,0.001191225,0.069834016,0.076396599,0.111905605,0.116219744,0.126005307,0.075401418,0.068231016,0.092807494,0.113180853,0.143923312,0.146473646,0.152925551,0.188879997,0.021788383,5
1894,0.0,0.001838055,5.078841217,9.822892852,24.08137201,38.5922978,53.75759729,53.70995297,55.51958543,35.80865359,30.31550658,53.09970438,66.95189465,82.00311634,78.49007765,62.06501039,70.92170187,0,0.009115594,0.007397385,0.01109427,0.059646972,0.106806912,0.237566561,0.188648254,0.172739804,0.167485341,0.088135317,0.119306594,0.182446688,0.208241999,0.294921547,0.201387063,0.412588835,-0.010056171,-0.002461869,0.003229521,0.067961402,0.086157225,0.123338312,0.124518998,0.138341904,0.083829768,0.075543687,0.095339812,0.121646099,0.125266746,0.137916431,0.149923906,0.175195634,0.01424714,5
1895,0.0,0.00735222,3.778082609,9.639968376,24.13671771,38.64083089,54.78670089,55.98041642,54.97576589,34.186509,29.07853852,54.71217415,68.51173256,80.05540166,83.13464123,63.26501904,68.46217105,0,0.008381113,0.00578114,0.010107027,0.059929874,0.105915822,0.23850517,0.182051018,0.177418485,0.178372204,0.087518848,0.112840302,0.177522004,0.215029627,0.297787786,0.193439305,0.411931217,-0.006623688,-0.004522406,0.002523547,0.071450099,0.084306374,0.124984279,0.130327687,0.134364232,0.084244326,0.073884688,0.098097309,0.126121819,0.110742159,0.144044951,0.153058365,0.17127955,0.018262232,5
1896,0.001838055,0.013479071,3.83417162,9.219935985,22.44298486,35.25200806,50.28673659,52.10237107,52.36279183,35.33136254,32.94813222,54.1776492,66.15748455,45.80619246,74.14135985,57.53549169,64.82743745,0,0.007961035,0.005682865,0.009537698,0.057415903,0.106656797,0.230498329,0.189572409,0.185751796,0.19010368,0.090672433,0.119947024,0.187406763,0.206055358,0.291499346,0.191396669,0.3520661,-0.007895052,-0.003053196,0.005662259,0.070447162,0.076782756,0.114752822,0.122904614,0.130783454,0.085708879,0.075571164,0.096314587,0.124234326,0.059848826,0.128342479,0.132818282,0.150084049,0.01123257,5
1897,0.0,0.026345456,4.760420486,9.799115988,24.13732287,38.43398407,55.29580736,56.65835592,59.11172077,39.33781242,36.06127385,63.56033324,73.61246977,66.12815963,80.38287317,58.57102666,64.33301593,0,0.007743752,0.004702966,0.012648587,0.058052462,0.120843485,0.229760632,0.207552463,0.19610922,0.208751976,0.112417132,0.128978223,0.184880242,0.215953127,0.313450485,0.183698446,0.365326226,-0.008048756,-0.000676433,0.008001971,0.06888134,0.085021779,0.131842405,0.137867853,0.150031656,0.098677039,0.086843468,0.109948561,0.13925986,0.090883091,0.136444077,0.135178223,0.153241515,0.01332825,5
1898,0.0,0.030634252,6.764822436,13.56317635,29.91336844,48.2437089,66.66625821,69.87063007,74.15820759,58.0585864,53.02689382,77.95431336,81.75934855,92.48398546,83.47540984,57.60582583,64.87296572,0,0.007628612,0.005058572,0.014431471,0.070371553,0.16850248,0.26818949,0.272557586,0.242045477,0.269962758,0.144737691,0.172328904,0.223903477,0.249174491,0.342824996,0.192721769,0.388792068,-0.00868545,0.001307681,0.013697509,0.085931413,0.111832321,0.167509273,0.179699764,0.197494552,0.139932811,0.118971445,0.1455843,0.165549472,0.167375252,0.148317054,0.134796262,0.157793745,0.009778203,5
1975,0.0,0.00122537,1.408140814,3.136107301,10.29252569,23.22082345,34.87593204,40.3529369,50.21917391,47.03036818,53.73941926,64.7690989,61.95971285,68.54765409,83.09056705,70.50402528,77.93563885,0,0.008404372,0.007619308,0.006783003,0.02644176,0.04674913,0.10709738,0.12398497,0.191925108,0.106441595,0.16341804,0.204911232,0.242176801,0.225125059,0.371664524,0.241706461,0.425145179,-0.011853874,-0.011788152,-0.003830717,0.014469306,0.042897545,0.075983748,0.094657145,0.138626575,0.100648992,0.102837794,0.119587943,0.125536859,0.122104652,0.162520751,0.157183945,0.217868894,0.028615721,5
1976,0.0,0.0,0.688791101,1.864349947,6.113092516,14.52350544,20.14997714,21.71640034,27.9469593,24.98038162,28.51467384,34.32948132,36.3022769,45.47589162,56.44305436,47.01891447,55.07704294,0,0.008913049,0.005945671,0.004963917,0.021774311,0.041483328,0.096414357,0.11728543,0.157453433,0.097740151,0.147990793,0.154203668,0.174390629,0.17848365,0.288970858,0.205959469,0.351716518,-0.01128298,-0.014170339,-0.00694066,0.004725836,0.023680607,0.039964423,0.049533579,0.072692052,0.050441902,0.048794899,0.055065673,0.063614227,0.082156397,0.111851357,0.103411555,0.143801451,0.0168203,5
1977,0.0,0.0,1.218630526,3.510308338,11.41472337,23.72377303,35.74685246,40.80857717,46.99161713,42.48965332,37.08132433,49.42462231,57.21204329,65.47242902,79.63773179,63.6956804,73.88373598,0,0.007521748,0.00588964,0.004707876,0.030060992,0.058203366,0.11057049,0.146357939,0.162471682,0.128392175,0.155574262,0.172057495,0.195176005,0.198870897,0.335825145,0.214258641,0.372060686,-0.00961191,-0.012290871,-0.002980928,0.028342521,0.046420362,0.077175789,0.106828071,0.126427293,0.09691073,0.075123027,0.085833825,0.098254576,0.117217794,0.155902103,0.142966449,0.200911075,0.021127004,5
1978,0.0,0.00122537,1.63182985,4.429202865,17.26692209,28.97828863,43.15195854,48.36240181,52.10365481,34.70894921,29.8060645,50.14350981,58.66602379,66.58741532,83.71405536,66.09461565,79.36071676,0,0.007921666,0.005463412,0.005001528,0.04598359,0.07065469,0.130111486,0.17206049,0.160763636,0.143456295,0.127308697,0.128548101,0.188305259,0.228143945,0.381860614,0.243135631,0.465811312,-0.009366889,-0.009338452,-0.003114837,0.052207746,0.052887842,0.098892055,0.124985501,0.133455396,0.092385001,0.065060183,0.088447861,0.100179061,0.121038973,0.172625214,0.163901046,0.23358579,0.035417065,5
1979,0.0,0.0,1.222344457,4.326169791,14.64776711,28.71191388,43.69514729,47.58736847,49.66499009,39.05939264,33.46148917,50.51975275,55.58652655,68.82033414,88.60008628,63.31479398,76.14374134,0,0.007774535,0.004679386,0.00661288,0.035060395,0.067150287,0.14005816,0.154713005,0.157511264,0.145200223,0.117326282,0.115586907,0.120736763,0.167354733,0.33372435,0.196581826,0.403632969,-0.008461013,-0.006171955,-0.001627118,0.044670314,0.05734073,0.09854161,0.118989222,0.129555792,0.097161599,0.070824474,0.094223365,0.104712345,0.114159234,0.174349144,0.157214642,0.213004082,0.031133652,5
1980,0.0,0.00367611,1.8827811,6.767261088,18.16735254,32.09633279,46.55387898,50.19287771,51.72016461,39.74845472,34.77659916,55.35197686,59.06139505,72.9603099,89.33834991,69.34297091,78.61733899,0,0.009244912,0.004600102,0.007985422,0.042094558,0.079010881,0.168498039,0.176899508,0.16684638,0.167514458,0.08301194,0.111027136,0.112805426,0.181454659,0.377283186,0.208408609,0.473688245,-0.005579625,-0.006052878,0.004767275,0.060679682,0.065570109,0.105426013,0.120854326,0.13684167,0.099580921,0.080137029,0.106092677,0.116103269,0.122065395,0.188852817,0.183297917,0.225319877,0.033785135,5
1981,0.0,0.000612685,2.606649554,7.718177948,22.59745788,35.25634008,52.96785234,55.62605268,58.24899157,38.78097286,36.43363664,58.90997044,65.38510829,69.51501904,90.54896462,66.07173875,72.88672957,0,0.009640162,0.005101982,0.008134566,0.051283661,0.098941617,0.207400605,0.206752628,0.194508806,0.189338475,0.102668807,0.126049176,0.142294317,0.173993871,0.352862567,0.18813701,0.429014564,-0.005012027,-0.004375978,0.004115262,0.073363699,0.074618191,0.122176468,0.133202553,0.149881512,0.097161144,0.090975448,0.117951795,0.12415994,0.093435891,0.186500162,0.173503622,0.198577851,0.025272718,5
1982,0.0,0.000612685,1.73328444,6.485596708,20.92242036,33.62658131,49.74363664,52.41948173,51.69333943,28.47836603,29.22747241,49.32115023,56.40415729,16.04025534,84.70626176,60.716759,71.41501294,0,0.00982927,0.004659025,0.009002876,0.054545473,0.092307784,0.186947793,0.178249478,0.170070693,0.15217647,0.094268911,0.105273396,0.111872636,0.176773801,0.299501419,0.164282486,0.376456708,-0.004953037,-0.006922674,0.00272797,0.069233514,0.070081629,0.111088187,0.119863465,0.12850742,0.082364507,0.07669501,0.093468122,0.091777831,0.02561743,0.157760233,0.155316949,0.188039497,0.021178493,5
1983,0.0,0.00122537,2.999093226,9.689376619,23.86404512,37.23712218,54.07285173,52.830986,54.73372961,32.12039774,32.84153005,55.0048216,62.02208552,69.48472126,81.99623757,59.21377251,64.74203601,0,0.009862308,0.005246358,0.009235976,0.06014733,0.106184416,0.209490895,0.202462047,0.177987933,0.177411035,0.134063914,0.152797118,0.159387991,0.207456186,0.305824399,0.176680282,0.35148257,-0.007255331,-0.003537583,0.008509198,0.076420724,0.077992968,0.121346802,0.125847593,0.139154062,0.087753102,0.082699664,0.105713129,0.12160553,0.095982373,0.153878868,0.147451848,0.169731483,0.017953359,5
1984,0.0,0.009190275,2.433687813,8.526139308,22.44116037,36.35832877,50.25026673,50.67824134,48.24471336,22.47030368,24.47883293,49.73179253,56.40201436,67.41473338,70.30522002,59.22459314,65.9799169,0,0.010133877,0.005150453,0.008989591,0.058320824,0.093580231,0.19266519,0.170301408,0.152193218,0.143176049,0.109171279,0.11358656,0.126211822,0.200969875,0.286875486,0.175521955,0.352181852,-0.004872362,-0.002554099,0.007695383,0.068043761,0.07490892,0.111445196,0.118474141,0.118742347,0.065711252,0.063296407,0.088177703,0.106122792,0.115815096,0.12456014,0.143873662,0.170555919,0.022785917,5
1985,0.0,0.000612685,1.761398362,8.615824363,23.61042524,38.10375236,51.52548588,49.82571017,48.34019204,28.4321419,28.69173899,48.73313625,55.83306547,65.97775277,74.04031174,57.30284799,61.83885907,0,0.010148165,0.005668375,0.009561929,0.055934325,0.097391866,0.188236028,0.177081659,0.166530192,0.15479742,0.113437921,0.130459711,0.147162348,0.208365023,0.294456691,0.182880327,0.353340358,-0.004283115,-0.005091709,0.005530114,0.068884552,0.076643147,0.11395625,0.115772367,0.121336646,0.074638538,0.069325529,0.093091875,0.106300876,0.126967192,0.130809143,0.14231731,0.158556297,0.019438889,5
1986,0.0,0.007964905,2.493628076,8.256058528,23.04770614,36.48969166,49.3272367,47.09113849,49.43331809,31.10991669,31.89542484,48.04993035,59.20692896,70.92819425,73.2426767,56.75207756,66.93054357,0,0.009830968,0.006335217,0.008948372,0.054678481,0.099173963,0.19098936,0.175934389,0.161169827,0.159245461,0.089760713,0.127298638,0.152718425,0.207761794,0.283919036,0.176287398,0.342646778,-0.004995687,-0.004434647,0.005311456,0.067670949,0.072927371,0.107550777,0.111038052,0.122112408,0.078179657,0.070852645,0.093120262,0.108756684,0.130107015,0.126399249,0.136598587,0.168988839,0.017859936,5
1987,0.0,0.000612685,2.277227723,8.405426002,24.57459101,37.93103448,51.82923848,50.14699757,53.48757811,27.58505778,28.77846128,47.81080355,61.15075538,75.14113253,70.63416739,55.61266447,66.52203082,0,0.009180981,0.005761638,0.008950019,0.057233401,0.091013551,0.206266895,0.163966388,0.151106656,0.146720096,0.096457697,0.113598451,0.142714292,0.201515257,0.252322257,0.146452129,0.338960797,-0.006049519,-0.005989977,0.005293006,0.067527249,0.076845311,0.11287836,0.113444962,0.123997129,0.07317438,0.068400301,0.091159903,0.112707116,0.131961077,0.121126518,0.131575257,0.164052919,0.012061316,5
1988,0.0,0.0,2.500305586,7.678097851,23.62993446,38.12138904,54.1100442,52.71056995,54.84048405,29.31685031,26.31415408,48.59530698,65.30821479,78.79696157,73.95431336,55.94918629,66.15521122,0,0.009211948,0.006640364,0.010457207,0.056331627,0.091968879,0.213363364,0.172095731,0.163908929,0.144070506,0.106261827,0.122360505,0.154395729,0.187056094,0.255509675,0.151881993,0.337918669,-0.005615066,-0.006677981,0.001938152,0.069269873,0.077587545,0.117290027,0.118879154,0.123612538,0.077814385,0.068210647,0.092214234,0.118797414,0.122606523,0.126917049,0.130963191,0.163190976,0.010202223,5
1989,0.0,0.0,2.895549456,7.322664228,22.89102271,36.87709056,50.90025669,51.02717191,52.75232434,35.67643107,31.83327976,52.06664875,64.53766206,52.05483899,73.83951682,58.7160232,66.10002597,0,0.008499114,0.006568528,0.008884606,0.054971922,0.096128076,0.208178341,0.172316283,0.15507409,0.151575714,0.100211613,0.1153607,0.15484637,0.18805474,0.268534154,0.160830706,0.357569188,-0.00697621,-0.005875203,-5.94e-06,0.068783499,0.077720866,0.113219693,0.11722029,0.12575084,0.084467977,0.075244322,0.096263275,0.12245515,0.066204354,0.132348716,0.13712731,0.163526401,0.009075932,5
1990,0.000612685,0.00857759,4.121134336,10.42328042,24.03271909,41.0417807,56.99253163,58.37825764,58.66544734,40.25799516,34.48246401,59.94195109,71.0004699,28.52103532,78.7250739,61.27293975,64.91408414,0,0.008246845,0.007901994,0.010655342,0.060490333,0.112605862,0.233987585,0.188023105,0.173365995,0.178415343,0.100445643,0.131129548,0.17375876,0.209153995,0.291960448,0.162025496,0.35282594,-0.002988063,-0.001913966,0.00670774,0.072255105,0.086521693,0.12787734,0.136782482,0.146125734,0.09559609,0.084686391,0.108673654,0.134514228,0.035940025,0.131497189,0.137873426,0.159175545,0.010044878,5
1991,0.0,0.016542496,4.789145581,11.86465478,25.41563786,41.12144986,57.41657499,58.57288099,59.8062584,45.92851384,38.47315976,62.13329047,72.55866281,84.39942678,79.11314163,62.88305055,66.48943054,0,0.008342191,0.00715674,0.011643223,0.065728344,0.132846236,0.24564983,0.20975554,0.197554067,0.20840314,0.120352857,0.156875506,0.209034458,0.226947948,0.323105544,0.186615735,0.363194019,-0.002991753,-0.001019266,0.009845556,0.076303206,0.087724827,0.130754709,0.141194195,0.153487802,0.107839413,0.091508485,0.114497446,0.138424575,0.118218578,0.139249742,0.138027623,0.158945203,0.011469635,5
1992,0.0,0.00612685,6.730957749,12.94802622,27.02392928,44.42066758,62.12406645,64.56241813,67.68114617,52.64498791,41.71113254,69.9467885,75.73020465,84.65850069,73.80608283,54.24385388,59.64551593,0,0.007698755,0.006604206,0.016355578,0.065614998,0.159032062,0.25386548,0.245208055,0.229122326,0.247597203,0.142616361,0.167181224,0.220578209,0.228409335,0.32415992,0.167315021,0.354594171,4.26e-05,0.001406387,0.012441566,0.078278311,0.097827658,0.146313205,0.156432465,0.178257614,0.128684476,0.103309058,0.126259133,0.152261823,0.141523853,0.129096761,0.124313422,0.140213564,0.006140569,5
