,0cc21,13cc21,25cc21,35cc21,41cc21,49cc21,55cc21,62cc21,69cc21,77cc21,84cc21,91cc21,97cc21,111cc21,116cc21,121cc21,124cc21,0ch21,13ch21,25ch21,35ch21,41ch21,49ch21,55ch21,62ch21,69ch21,77ch21,84ch21,91ch21,97ch21,106ch21,111ch21,116ch21,124ch21,0eg21,13eg21,25eg21,35eg21,41eg21,49eg21,55eg21,62eg21,69eg21,77eg21,84eg21,91eg21,97eg21,106eg21,111eg21,116eg21,124eg21,labels
874,0.0,0.00735222,7.230605091,14.76177412,23.54071641,46.07306656,67.31756509,81.17465243,94.17675101,99.39478635,99.27761354,99.71177542,99.87249545,99.86907029,99.90694252,98.79999134,91.12381363,0,0.004132485,0.005415002,0.008582154,0.046626192,0.185712948,0.25349164,0.427955776,0.499503165,0.708943188,0.743497252,0.760026157,0.874943495,0.862567425,0.866010666,0.748556435,0.887645364,-0.004574855,7.23e-05,0.016844003,0.057431817,0.09791626,0.191896468,0.245205775,0.307734728,0.322083175,0.265483171,0.287974209,0.25721845,0.237488657,0.235056728,0.224236771,0.194303498,-0.00086245,4
875,0.00122537,0.004288795,6.013934727,12.48773053,21.70041963,44.49513456,66.43772669,79.5620968,94.72008312,99.89572696,99.97527546,99.99142827,100.0,99.99567175,99.99784297,99.72407375,95.34712604,0,0.004847851,0.005999657,0.008896462,0.038799062,0.153939798,0.226278439,0.389123857,0.48724103,0.703507185,0.757523537,0.767080784,0.885740757,0.882373393,0.88053,0.775316417,0.91429311,-0.005673244,-0.000767337,0.011941059,0.049418569,0.08714141,0.181331918,0.222142309,0.298141092,0.31045568,0.284305871,0.281849593,0.264799684,0.245614126,0.228256404,0.234590426,0.213404089,0.006729805,4
876,0.0,0.016542496,6.814814815,13.30596606,22.83906428,45.94781974,64.58318054,77.60566016,93.76899324,99.82692825,99.84249437,99.99786407,99.99786407,99.98052285,99.96764452,98.80864785,93.39075485,0,0.003986688,0.005337551,0.008615673,0.039432216,0.150717527,0.228882551,0.389973968,0.499496073,0.706592917,0.762941241,0.770903945,0.888665855,0.880787611,0.884915352,0.777058542,0.925842941,-0.00279709,-0.000239817,0.011640259,0.047291391,0.094561554,0.173722103,0.211145267,0.296803623,0.295914352,0.29131642,0.279058367,0.273423642,0.253283501,0.227190226,0.231223583,0.209373146,0.010757104,4
877,0.001838055,0.030021567,9.043133669,16.16521872,25.9484279,50.04792642,67.44865699,80.8891089,95.70957096,99.98172534,99.96560064,100.0,100.0,100.0,99.99567175,99.49684037,95.40663954,0,0.00491285,0.00670954,0.01026863,0.042242981,0.169986188,0.255813718,0.429160982,0.53407377,0.73576051,0.791355193,0.791567981,0.905082464,0.901947081,0.901374221,0.786614835,0.940040827,-0.006040315,0.0018086,0.016720327,0.055497114,0.110742383,0.185962915,0.225072265,0.309714288,0.302699417,0.310518712,0.281916738,0.27635774,0.255216151,0.229947388,0.241366416,0.210887223,0.009188539,4
878,0.0,0.012253701,7.830338589,15.68358482,25.12740984,48.51549419,65.13934727,78.60592343,95.27624985,99.95485085,99.9785004,99.99571413,99.98291256,99.99891794,99.98813632,99.72299169,95.1013805,0,0.004744171,0.005108098,0.010630231,0.041017085,0.14607361,0.245249152,0.40036279,0.523903191,0.714066207,0.757822037,0.753602743,0.854793429,0.849903226,0.855412662,0.737277806,0.894036949,-0.005355043,0.001212848,0.017531702,0.055539757,0.103424512,0.180774301,0.219660282,0.316484034,0.29115805,0.304249763,0.275850087,0.271786958,0.254752576,0.228022411,0.232590616,0.197761834,0.010359786,4
879,0.0,0.00857759,7.267794544,15.55372657,23.36686161,48.22732898,66.73916773,80.66695241,96.55242133,99.9892502,99.98178506,100.0,100.0,100.0,99.99891794,99.87448061,96.3859072,0,0.004697484,0.006133917,0.010836261,0.039928276,0.154756904,0.248730332,0.411601603,0.533060312,0.718793392,0.773181677,0.774218798,0.873755634,0.873838663,0.877602696,0.752292454,0.896991611,-0.003156396,-0.001273999,0.017491894,0.048032906,0.100658268,0.182620376,0.224498287,0.319951415,0.304327607,0.294030309,0.272965848,0.263805985,0.249304369,0.230672225,0.223550975,0.198756337,0.008931793,4
880,0.0,0.014704441,8.470050297,15.44304567,24.24922459,48.80365939,68.09069796,81.78497908,95.80919203,99.70330556,99.43886052,99.96035573,99.91456278,99.96970222,99.98705781,99.4513937,95.14802632,0,0.004875145,0.006709057,0.011706791,0.049932629,0.177283242,0.267848819,0.43205744,0.543922305,0.726756632,0.800423682,0.806138396,0.903226078,0.908913553,0.912176311,0.791193485,0.94574362,-0.000358456,0.001176357,0.013560724,0.04988692,0.10595569,0.18672429,0.229480997,0.321360648,0.301979333,0.291380644,0.260944039,0.255628854,0.228720546,0.23040238,0.223571226,0.197258919,0.006180437,4
881,0.000612685,0.056367023,8.771543821,18.20819997,25.82375479,51.00342158,69.02203215,83.1150676,97.28395062,100.0,99.99140016,100.0,99.99892853,99.99891794,100.0,99.84634695,98.1215374,0,0.005221578,0.005427459,0.010784193,0.05266067,0.184516177,0.27616775,0.456961274,0.566655159,0.761445642,0.856630623,0.858475268,0.947303593,0.957888365,0.963400245,0.845088303,0.98374182,0.00240088,-0.000397679,0.021667719,0.055413671,0.111478023,0.190968126,0.238663003,0.329506159,0.309324741,0.288821757,0.269264907,0.269089401,0.235922396,0.230070561,0.22950463,0.201752707,0.004978689,4
882,0.0,0.025732771,7.782350251,15.54762993,22.96464365,47.4137931,64.96821904,78.05842474,95.64173084,99.80005375,99.85963784,99.9903568,99.99464267,99.99891437,99.99783587,99.63956922,95.62413435,0,0.004984706,0.005844996,0.011138493,0.046966907,0.1570272,0.249183729,0.405271024,0.528611898,0.711039007,0.814228296,0.810169339,0.899951518,0.904674768,0.910648942,0.779832482,0.921032906,-0.001446595,0.000795462,0.019374499,0.047283079,0.10096781,0.175430208,0.217687726,0.307701588,0.301346183,0.282923341,0.271331072,0.262271881,0.243250191,0.222716838,0.224438637,0.181494862,0.002314135,4
883,0.0,0.010415646,6.706294772,12.31641518,19.89235541,42.81406974,61.14474071,75.2790539,93.34011371,98.879871,99.15076592,99.61855781,99.63582383,99.69918629,99.80155306,99.25662223,96.64257981,0,0.005016552,0.007867473,0.012376948,0.045539595,0.141490474,0.236133367,0.381390482,0.506161332,0.680484354,0.789804637,0.798921645,0.894503772,0.914159358,0.917132437,0.790927827,0.947617114,-0.005006211,-0.000621866,0.010306847,0.037002761,0.087776072,0.161754027,0.203850999,0.294342935,0.299326032,0.293863237,0.268962264,0.264443249,0.241277978,0.226575017,0.231523335,0.186870918,0.007283043,4
888,0.0,0.003063425,6.693491846,14.84461473,21.98670193,46.66213691,63.89561178,80.34035823,94.99755531,99.79037893,99.98280032,99.99464267,100.0,100.0,99.99137187,99.52497403,98.00683864,0,0.004331185,0.008386605,0.009319264,0.041106138,0.143047601,0.24117282,0.400020123,0.529247224,0.696249187,0.809178472,0.798013449,0.893630803,0.926558554,0.912036479,0.813997984,0.951603711,-0.005040098,-0.002051447,0.011981433,0.04304425,0.101144604,0.168493882,0.216141403,0.295389354,0.295679659,0.262853771,0.262764782,0.268007547,0.235174105,0.225075454,0.218692601,0.190748006,0.012261787,4
889,0.0,0.001838055,7.000152416,14.64045115,22.31648726,46.33211192,64.44221155,83.0400425,95.20107566,99.79467885,99.89142704,99.99038831,100.0,99.99783587,99.98274374,99.3172178,96.72459314,0,0.004650347,0.008275379,0.011365433,0.041034676,0.143133625,0.248497263,0.410570174,0.533259511,0.698352695,0.817635536,0.795630515,0.896720171,0.926990271,0.912704825,0.817111433,0.947229624,-0.007293624,0.000255344,0.014084474,0.04469943,0.099785849,0.171277925,0.215543807,0.299964964,0.301003903,0.260168463,0.263977617,0.261655182,0.231383264,0.220579788,0.212358803,0.180288404,0.011094124,4
890,0.0,0.000612685,5.812859064,13.96799268,21.88651706,44.72202674,62.98740985,80.37121313,94.22973238,99.45713518,99.67534555,99.99892853,99.98607093,99.98371548,99.99134349,99.30747922,96.65317694,0,0.005106964,0.00737761,0.011522728,0.036966693,0.133156613,0.228838906,0.380640417,0.507786334,0.667500019,0.793052733,0.768006265,0.865254045,0.890706122,0.884693503,0.780444026,0.921926916,-0.002935226,-0.002049243,0.015276031,0.045012973,0.092948869,0.164893448,0.200622544,0.298802376,0.291903228,0.266627938,0.261933446,0.262753814,0.237695768,0.227863684,0.213836178,0.181746423,0.009895826,4
891,0.0,0.00245074,5.869836915,15.55433623,22.14079449,44.71050013,61.84994118,79.55798103,93.69086909,99.71513034,99.95377587,100.0,99.99892853,100.0,99.99137187,99.32046399,97.77094875,0,0.004165498,0.005765933,0.008259522,0.033019111,0.131997511,0.227690533,0.377459049,0.514644265,0.682285666,0.816163778,0.789552093,0.881025553,0.912302315,0.903838396,0.802027285,0.935585082,-0.003889776,-0.0027943,0.01615232,0.045590244,0.092928849,0.163111061,0.195865795,0.287299901,0.291114062,0.273477465,0.264197916,0.267522305,0.244287103,0.225023389,0.219004661,0.187568307,0.008595022,4
892,0.0,0.00490148,8.120103643,16.64112388,24.73514565,45.03991846,62.62742941,82.43454533,95.42720939,99.78285407,99.99247514,100.0,100.0,100.0,99.99784297,99.73922265,98.67126833,0,0.00511175,0.008681699,0.011559274,0.039480601,0.15133965,0.24866426,0.423896939,0.544114649,0.71244359,0.847993135,0.811929822,0.901283145,0.927311361,0.921502769,0.823975623,0.951531351,-0.005265479,0.00019101,0.015636692,0.051204242,0.099255912,0.166992992,0.199616343,0.299843729,0.296723723,0.28104037,0.260588259,0.270112813,0.249479145,0.221705869,0.221942782,0.187854439,0.01004337,4
893,0.0,0.004288795,8.145092287,18.03993294,25.8267956,46.1124997,65.54872071,84.78469535,96.32143907,99.91077667,100.0,99.99892853,100.0,100.0,99.99783587,99.93291205,98.92983899,0,0.004545215,0.007491666,0.008893012,0.04078763,0.155072197,0.257710338,0.440972507,0.554063678,0.71879369,0.860818923,0.834672511,0.9241032,0.948298991,0.943746984,0.850741625,0.977350056,-0.009733696,-0.000749454,0.018824892,0.054208644,0.101389341,0.178286165,0.206074983,0.311943233,0.306642979,0.292813271,0.261590898,0.27248767,0.255719095,0.225422636,0.229524016,0.199882269,0.008452549,4
950,0.0,0.007964905,6.137265954,14.24861643,23.44947417,46.26659225,64.97119342,81.29478596,92.38540521,99.29373824,99.42676524,99.81187853,99.93765117,99.91668109,99.99355012,99.2544581,95.2836497,0,0.005185512,0.006289097,0.010550464,0.046841845,0.16709432,0.227305517,0.367889881,0.452946186,0.678249478,0.677284598,0.705886126,0.831125498,0.817664325,0.823618352,0.705276787,0.844565451,-0.002252329,-0.002486887,0.014921341,0.057177119,0.09884005,0.174471438,0.221686333,0.304170579,0.320614815,0.257665157,0.278666884,0.247906134,0.230801105,0.233490959,0.225019455,0.222114757,-0.001356016,4
951,0.0,0.00367611,7.259503728,16.23593964,25.32019704,47.46657284,67.55653343,85.59182368,95.83539095,99.90862671,99.97757273,99.99892853,100.0,100.0,99.99677506,99.05211219,92.34361519,0,0.005200807,0.005843387,0.012990061,0.048192926,0.192472145,0.258089155,0.420686513,0.505525112,0.735370517,0.746358752,0.770239949,0.885734618,0.866465032,0.871471286,0.756962657,0.890273511,0.001513042,-0.000297507,0.018195847,0.056664538,0.101544254,0.184194073,0.238645971,0.322457761,0.329283893,0.274532616,0.284051746,0.257751375,0.243900061,0.224934697,0.220631078,0.208591551,-0.008559555,4
952,0.0,0.014704441,7.093876054,18.76238378,25.58573388,48.73146643,68.15607377,85.7385194,96.43286084,99.94732599,100.0,100.0,100.0,100.0,99.99784297,99.04670187,89.26740124,0,0.005556913,0.00630137,0.011400171,0.047126155,0.18940109,0.270770818,0.454423517,0.539872706,0.765113115,0.803930223,0.814951897,0.929551721,0.923729539,0.918919802,0.80687803,0.939196408,-0.001932091,-2.74e-05,0.023205733,0.054193478,0.109872729,0.193508849,0.240497679,0.322103828,0.327414215,0.279668123,0.281472355,0.260056406,0.247575164,0.225110143,0.224943444,0.196454063,-0.004479645,4
953,0.0,0.015317126,8.510807764,17.56317635,24.92363969,48.35897498,68.34983498,84.77989857,97.06142356,99.96130073,99.99785707,99.99892502,100.0,100.0,99.99570008,99.54336911,90.79270923,0,0.004642238,0.005286697,0.011916212,0.045215666,0.181185961,0.268446535,0.457015693,0.545535564,0.756180704,0.793673515,0.781369627,0.894822359,0.883169591,0.876804173,0.761896431,0.885775149,0.001023102,0.002933753,0.021248776,0.054720446,0.106892623,0.194576681,0.240825608,0.325440377,0.31108281,0.286133528,0.279231638,0.260602146,0.246530235,0.215624899,0.223789796,0.181626871,0.002329466,4
954,0.0,0.00490148,8.337611539,14.87623913,24.76190476,48.38593931,68.01402225,82.86859565,96.55176629,99.98602526,99.97330087,99.99785707,100.0,99.99783587,99.99785004,99.49575831,90.55327869,0,0.004996048,0.007875338,0.013535123,0.045211926,0.186296418,0.26745674,0.448921144,0.547023773,0.752706826,0.788746059,0.791885853,0.90203923,0.887592375,0.895204484,0.775063753,0.909384251,-0.000928217,0.004615475,0.015681697,0.055399425,0.108540289,0.190781012,0.228211612,0.321831673,0.306798518,0.301824033,0.287695467,0.268398404,0.255072087,0.219226062,0.228038669,0.181017622,0.004906395,4
955,0.0,0.012253701,7.687324288,14.24295077,23.78417924,46.75010313,68.55824471,80.13269021,96.39079409,99.97635044,99.93035466,99.9892502,99.98710024,99.95874587,100.0,99.62560596,93.09534081,0,0.004739485,0.005578856,0.012225845,0.042810969,0.177798107,0.264934838,0.436247855,0.545549273,0.747615099,0.787990093,0.803000331,0.905405343,0.887467206,0.901507676,0.774738848,0.904975355,-0.000827089,-0.000347834,0.016177259,0.051244296,0.106119022,0.19152908,0.227168128,0.318551451,0.303922057,0.310857147,0.281072438,0.267957717,0.254478902,0.224932909,0.230275601,0.182703853,0.003655086,4
956,0.0,0.011641016,8.940299971,17.98994056,25.41807651,49.27200369,67.58177107,80.66532722,96.62185642,99.96990056,99.99142827,100.0,100.0,100.0,99.99892502,99.81172091,93.77156678,0,0.004807824,0.005252826,0.011951524,0.04490668,0.181507796,0.267434448,0.429034352,0.556616783,0.753346086,0.798509896,0.796936095,0.894414365,0.888035417,0.892363846,0.768111646,0.897380888,-0.003003159,0.003017346,0.021789214,0.055206709,0.108497806,0.185504884,0.226450756,0.325237274,0.300539345,0.298154354,0.270960063,0.267175794,0.245473951,0.222052798,0.222587988,0.175326869,0.003380933,4
957,0.00122537,0.00612685,8.349223811,17.50830666,25.4758864,48.82610595,65.74807481,79.93528485,96.67950128,99.99892502,99.99893203,100.0,100.0,100.0,100.0,99.68295533,92.50862813,0,0.004816342,0.004733549,0.009613192,0.043847822,0.174217358,0.265139848,0.422853112,0.562615335,0.766150236,0.818159878,0.814871192,0.911942005,0.915867507,0.914838254,0.789334536,0.923232794,-0.002872427,0.002068172,0.01853347,0.052769177,0.107812881,0.180717468,0.220378995,0.318805993,0.308804363,0.286521465,0.266337335,0.262391776,0.2394723,0.222925499,0.213628948,0.171791539,0.002828798,4
958,0.0,0.021443976,8.606527319,16.42461838,26.01005944,50.69220316,68.33165676,81.1583529,97.43392775,99.99355012,99.98821386,100.0,100.0,100.0,99.99892502,99.74246884,94.09836066,0,0.005483903,0.005399394,0.012246514,0.044415165,0.173118457,0.275353551,0.432942957,0.566883326,0.76695478,0.833187401,0.835647523,0.927598178,0.921645224,0.933197796,0.810658991,0.946691811,0.002717151,0.002075695,0.017391549,0.056094043,0.11495126,0.189169124,0.228284225,0.325603187,0.306700557,0.274825543,0.262223631,0.258681715,0.228779823,0.22294192,0.218306348,0.174861178,0.001828367,4
959,0.0,0.000612685,9.888736398,17.35954885,26.83127572,50.10191948,69.00684513,81.90290604,97.739369,99.99892502,99.99785707,100.0,99.99892502,100.0,99.99785004,99.57691309,97.22929249,0,0.005981674,0.006837148,0.01222072,0.04609403,0.180229664,0.282349378,0.440480173,0.570817649,0.764012337,0.843072414,0.843397498,0.933056831,0.938933909,0.942171693,0.820470572,0.955261052,0.00340716,0.004475569,0.018369729,0.061282817,0.110413812,0.190009251,0.229805097,0.320509464,0.301348567,0.285488874,0.25968042,0.258584708,0.230021462,0.219767705,0.216837302,0.180146366,0.001060955,4
960,0.00122537,0.006739535,9.065517663,17.3272367,26.8399927,50.4483244,69.15104405,81.95220013,98.2789209,100.0,100.0,100.0,100.0,100.0,99.99892148,99.73836199,97.33390854,0,0.005716025,0.005882497,0.011844841,0.047304124,0.181772292,0.286991179,0.453009129,0.573548615,0.762392819,0.857354522,0.849165738,0.940545738,0.952700853,0.947331607,0.826840878,0.958225906,0.001786405,0.000210961,0.019180616,0.06110042,0.110785604,0.19234547,0.230871677,0.320361286,0.307138741,0.297204047,0.263658643,0.268240631,0.243759409,0.21971561,0.2239566,0.194098786,-3.75e-05,4
961,0.0,0.011028331,8.74648576,15.98963573,27.27450084,50.05763304,67.73927393,81.59421427,97.74783034,99.99677506,99.99892853,99.99892502,100.0,99.99891794,99.9946251,99.64291898,97.91561408,0,0.006170228,0.008452159,0.013551458,0.04786893,0.182848141,0.285546899,0.452212334,0.581071138,0.761848748,0.87442708,0.873305202,0.964874685,0.982344091,0.982373893,0.857458889,0.999760747,-0.001200915,0.000383427,0.013544567,0.061434332,0.114417285,0.18669796,0.228896081,0.318705112,0.308663458,0.302574217,0.268546551,0.271561772,0.243035585,0.218943834,0.228690207,0.193971664,0.001457969,4
962,0.0,0.001838055,6.865748456,15.27945022,22.38561195,46.52199762,63.50251486,77.33324457,96.74256973,99.99355012,99.95621342,99.99785707,99.99785004,99.99891794,99.98602526,99.43516274,96.80651424,0,0.005741182,0.006481176,0.009587896,0.037398797,0.15593107,0.253659636,0.407232583,0.547654986,0.735462904,0.851748168,0.851076066,0.948816299,0.968322396,0.966111064,0.844539642,0.982059717,-0.004736544,-0.000631625,0.014518205,0.050661635,0.103591762,0.170187593,0.210658982,0.305947185,0.303880095,0.303405374,0.266683936,0.277756095,0.244542137,0.219554141,0.220096156,0.193222806,0.001916233,4
963,0.0,0.012866386,6.092775944,14.8465173,19.95317156,45.06782499,63.92128102,76.13326975,96.46578266,99.97420048,99.99785707,99.99785004,100.0,99.99783587,99.98597929,99.62993421,99.03041415,0,0.005734795,0.008125048,0.010436265,0.036116555,0.143940181,0.242729828,0.390411437,0.545250058,0.737260163,0.851603627,0.851972222,0.953229904,0.975836694,0.97320962,0.872727215,1.00611794,-0.000415935,-0.004958935,0.013777558,0.039429072,0.094085976,0.169930458,0.204408005,0.301885754,0.308385611,0.300947815,0.270429164,0.278995246,0.243689731,0.227992922,0.224296063,0.20930703,0.0050494,4
