,0cc21,13cc21,25cc21,35cc21,41cc21,49cc21,55cc21,62cc21,69cc21,77cc21,84cc21,91cc21,97cc21,111cc21,116cc21,121cc21,124cc21,0ch21,13ch21,25ch21,35ch21,41ch21,49ch21,55ch21,62ch21,69ch21,77ch21,84ch21,91ch21,97ch21,106ch21,111ch21,116ch21,124ch21,0eg21,13eg21,25eg21,35eg21,41eg21,49eg21,55eg21,62eg21,69eg21,77eg21,84eg21,91eg21,97eg21,106eg21,111eg21,116eg21,124eg21,labels
39,0.0,0.30450446,10.32986962,17.17847889,22.75506783,39.13526171,52.79506911,66.92124278,82.87373182,91.60978232,90.85503054,92.37115611,94.57087753,96.77566441,97.54259608,95.59600069,95.30276143,0,0.003236446,0.015573873,0.018591274,0.036288135,0.163750678,0.228476927,0.347679138,0.412850201,0.580182612,0.607150555,0.61938709,0.688298285,0.743004858,0.75324893,0.656821072,0.809573472,-0.012110074,0.003255919,0.018907351,0.046042461,0.091165997,0.147185519,0.200960532,0.303935796,0.310034931,0.263605177,0.253664434,0.259826332,0.258112401,0.266693711,0.265277088,0.269551545,0.020541091,1
42,0.00245074,0.174615234,6.515292618,14.60682357,17.85276635,32.48137543,45.59589292,55.35336053,70.60750519,80.57188928,85.09696775,89.79345551,92.32346533,93.88678999,97.46304757,93.34530817,92.98930921,0,0.004467946,0.022959067,0.019269137,0.031906776,0.140711099,0.192259014,0.294123054,0.343820661,0.433178723,0.4900392,0.531948864,0.591277838,0.659459889,0.683807135,0.584016383,0.735761225,-0.010504378,-0.006979523,0.018054247,0.031786114,0.063357115,0.124449544,0.16283749,0.246569648,0.247381374,0.228370205,0.236072063,0.248618439,0.253085554,0.260723442,0.266721785,0.25216946,0.020869741,1
43,0.0,0.39824527,9.576457646,17.48574912,22.48677249,39.64485913,55.22926674,65.75505351,80.68206821,87.64203171,91.77425423,94.97053466,96.18879246,97.26637137,98.64646247,95.92669793,93.23169148,0,0.007010213,0.021717405,0.024266243,0.045465074,0.165087253,0.234921664,0.350621402,0.399870187,0.541730702,0.570121229,0.618382514,0.671720922,0.741215169,0.755505621,0.664252341,0.787572384,-0.009150505,-0.000763985,0.018618453,0.041186597,0.089909218,0.163101345,0.201354384,0.296246976,0.278679252,0.246485204,0.262748033,0.256622076,0.259227246,0.273482293,0.271137208,0.252133697,0.017286394,1
52,0.001838055,0.360258798,9.65713238,19.08123762,24.52289728,38.60321774,51.54443222,58.73204149,71.44397608,82.94436979,82.77667294,87.51419694,88.71638273,95.02996352,96.26552002,88.36673303,94.76822195,0,0.007045686,0.022460174,0.02908813,0.045701556,0.115838043,0.18506746,0.263969958,0.304545134,0.439379692,0.372840345,0.409640729,0.463653922,0.557215035,0.554174244,0.459984452,0.617304683,-0.012668153,0.00095794,0.025530638,0.04540721,0.09377113,0.142656058,0.172262251,0.242206737,0.238531843,0.19145827,0.194237366,0.210656151,0.227712274,0.240302399,0.220503062,0.258499265,0.017688556,1
53,0.00122537,0.431942947,11.00660066,20.66270386,27.14951989,40.07619695,54.71828742,61.51326167,73.81004767,90.04891158,83.5636987,87.20684352,90.20675808,95.6455185,96.9814566,90.21597992,95.36993097,0,0.007247109,0.025137434,0.028644703,0.052071203,0.125098199,0.208046079,0.27704674,0.338105023,0.487579376,0.428868562,0.478595108,0.528421402,0.57691294,0.568647802,0.500281394,0.62673223,-0.011875958,-0.001860289,0.025432006,0.052300487,0.101372391,0.157697037,0.187332556,0.261672676,0.245639548,0.199334651,0.199889511,0.215971172,0.236136913,0.242167279,0.227706447,0.247903794,0.017449353,1
54,0.00122537,0.39947064,10.79367219,20.40664533,25.99847584,39.6588124,55.11428921,64.98892533,78.45862364,93.41789841,89.30287557,92.79545698,93.04189435,96.6833317,97.20125108,93.54548996,95.42395256,0,0.0074672,0.02630475,0.033027317,0.058340982,0.132887155,0.215502381,0.297228217,0.360433459,0.530673563,0.439179361,0.497187555,0.547897995,0.602908015,0.600940108,0.524410784,0.641460419,-0.017531659,-0.004476498,0.024725819,0.049508613,0.104001835,0.156198412,0.197813094,0.276788741,0.263125628,0.223285466,0.229344562,0.234473869,0.250087291,0.243308917,0.240881085,0.245993152,0.022475587,1
59,0.0,0.170326439,10.19251925,19.96959192,24.74317939,39.20260137,52.86246446,64.35305394,77.96968434,91.1840903,89.94749812,92.97812807,96.43737276,98.60061664,98.97756687,97.75904605,97.5101714,0,0.005761484,0.025706327,0.028876713,0.044428542,0.119606823,0.181358337,0.262748539,0.320544928,0.491652876,0.386455715,0.450173408,0.495311528,0.559374452,0.568811715,0.482552409,0.610244155,-0.015314584,0.000951039,0.028315699,0.04673215,0.094511233,0.146399513,0.190536603,0.270376563,0.247837916,0.2130505,0.226082414,0.244247109,0.233484507,0.236425564,0.265497833,0.25743714,0.021963816,1
60,0.0,0.20708754,10.86596902,19.51409846,26.31306203,40.41410857,56.08299719,64.62582152,78.16831683,90.86697124,87.03036818,90.6557377,95.02541757,98.24669967,97.9252889,96.97238573,97.02648892,0,0.005133354,0.025688626,0.029397385,0.055287912,0.126352757,0.18685849,0.270249307,0.32137984,0.481042504,0.352657825,0.439974904,0.480764955,0.538047194,0.548954248,0.467237681,0.598046899,-0.012995118,0.001976185,0.024134237,0.050030954,0.099372789,0.157040894,0.193060085,0.271537155,0.244396359,0.206297845,0.220485464,0.240640953,0.242169365,0.234790176,0.266647756,0.263840348,0.019826522,1
61,0.0,0.40069601,11.96980809,21.276025,26.6630177,40.59356565,55.97306637,65.91241936,79.33015524,89.82746574,88.92985757,91.75744372,94.3972999,98.20544554,97.11152916,96.42594356,97.18879848,0,0.005387794,0.024493812,0.027573762,0.05977124,0.131918818,0.192071572,0.274618208,0.327031493,0.475752771,0.396476775,0.466552764,0.514484286,0.559381664,0.571471274,0.482683867,0.60224086,-0.008219988,0.004301086,0.02936616,0.052643728,0.099712074,0.157853812,0.195223317,0.27504459,0.251115739,0.227105319,0.232021853,0.249749869,0.258954287,0.240940243,0.27044481,0.26770252,0.026820011,1
67,0.0,0.014704441,5.660066007,13.91656024,19.9367512,37.24125798,50.41743063,64.68512848,80.06722895,94.7788229,89.89733942,95.93852792,95.99513008,97.62245961,98.81578947,97.2537223,98.77804142,0,0.004679045,0.015712114,0.011620238,0.028436059,0.107340865,0.15871425,0.247463301,0.33578229,0.562422097,0.472197771,0.547650516,0.587434351,0.63221544,0.68982029,0.593687654,0.756466568,-0.009334772,-0.005155168,0.014326336,0.032165878,0.080376081,0.134607464,0.191476569,0.282324106,0.321911246,0.261377215,0.301159292,0.281115621,0.273487389,0.299822301,0.311310351,0.33074829,0.050167747,1
75,0.280609744,0.122537006,6.506934918,15.05807943,19.06525573,33.34428024,45.70223689,57.02303289,69.94377215,80.61488847,83.74906247,84.92985757,86.58102661,88.56366863,89.9255824,88.49766274,91.84965487,0,0.001922925,0.013732477,0.024514971,0.028339066,0.118243329,0.203341186,0.291434646,0.380805612,0.49806127,0.590424061,0.603195906,0.675541937,0.710195899,0.739522517,0.645994127,0.799743831,-0.008773508,-0.001845621,0.017120885,0.033570223,0.066158213,0.116451859,0.144220814,0.223214149,0.239483729,0.243021727,0.224814773,0.229527444,0.225506619,0.231684372,0.256968677,0.260570675,0.03343574,1
77,0.000612685,0.151945888,6.543821049,16.97196375,21.87532388,35.28355456,50.42232001,64.65176367,78.54290504,91.4238108,90.06792259,93.46089761,95.07446695,94.35252736,97.53235548,95.29735111,96.49086738,0,0.003065044,0.014581802,0.021920599,0.030800723,0.112227902,0.192264035,0.286189795,0.371626645,0.50048703,0.584352851,0.595245957,0.664831102,0.732507169,0.752964199,0.651074469,0.817099512,-0.008531541,-0.003783106,0.021113867,0.038761783,0.072071679,0.127844587,0.170375586,0.253805429,0.278633446,0.249214724,0.266469419,0.261099786,0.251614124,0.266967416,0.276105404,0.261836678,0.036673859,1
78,0.0,0.019605921,4.213382106,13.12274018,19.11025968,32.88238006,45.94177717,60.50943465,76.45947928,89.86723999,91.05432337,94.67802422,96.07309863,96.92152874,98.51272649,96.77112188,98.37365824,0,0.002563785,0.008428104,0.011682265,0.021100121,0.102648057,0.171674877,0.265104145,0.340523124,0.491868913,0.573867142,0.588580906,0.669057786,0.735468507,0.751687765,0.652118087,0.810643613,-0.011149517,-0.004962692,0.016346438,0.034987811,0.06057908,0.116086505,0.154212698,0.244305372,0.26095897,0.242861092,0.257645875,0.247970387,0.250306547,0.269540131,0.277148128,0.276423156,0.024983203,1
79,0.0,0.316145476,7.459228776,14.83914128,19.39704313,34.98507608,46.3665811,60.73263346,75.92318244,89.25127654,86.19629272,91.08519215,92.66902389,95.11448234,96.7765322,95.10798996,96.79896462,0,0.000748158,0.017618448,0.021340644,0.033272825,0.131667003,0.202046201,0.297024399,0.373136044,0.496791273,0.549575686,0.56919992,0.654740393,0.736963511,0.761942387,0.664181888,0.845171094,-0.007240007,-0.0025347,0.016993921,0.034763064,0.069147296,0.114320368,0.157378122,0.245094389,0.265885979,0.221405908,0.241524607,0.23438935,0.229610324,0.271175414,0.271010965,0.281824052,0.02732732,1
80,0.00367611,0.348005098,9.584402885,15.4947394,20.09205914,34.98143609,47.01356501,60.55333869,73.88751715,84.7148616,84.95343671,89.23515184,92.17307175,95.11448234,96.83455565,95.52566655,97.36733899,0,0.0,0.028363185,0.038263727,0.047068216,0.154882699,0.221370071,0.328083485,0.382722706,0.518654466,0.595813513,0.618035436,0.690506876,0.755816996,0.774309516,0.686797619,0.853113949,-0.009879517,0.002760645,0.018082915,0.034982502,0.072055183,0.121251978,0.163307667,0.245865077,0.258053154,0.222964019,0.228373677,0.233246371,0.238177359,0.267302126,0.264610916,0.275282234,0.021664374,1
84,0.000612685,0.632903637,11.13793629,16.35042267,19.80538831,35.40003397,50.44170096,63.87117077,77.19250114,83.83122816,86.29272474,89.72891889,93.58834244,95.36552112,98.97095741,95.68364785,95.96095772,0,0.004750705,0.032588728,0.041926999,0.054763503,0.165472671,0.239334151,0.354294986,0.422807872,0.572785139,0.616014898,0.632919788,0.694167733,0.738849938,0.763527811,0.678899169,0.829214334,-0.01522755,0.005010436,0.020794977,0.033819627,0.077078566,0.134889305,0.17299673,0.260262847,0.254518956,0.251253515,0.23920916,0.265272111,0.23913832,0.27230233,0.268253177,0.250582457,0.027736567,1
111,0.0,0.045338692,8.362749581,18.7829115,24.1890166,42.04482031,58.78555098,75.64368031,89.47172687,99.95915077,97.13489767,98.99389264,98.72602593,99.63101627,99.8420187,99.35509003,99.23317515,0,0.004860406,0.019423865,0.018120401,0.042829651,0.128691167,0.189486682,0.293534219,0.41723454,0.700244367,0.658904076,0.713828206,0.753396749,0.785287261,0.824894249,0.732041001,0.86022383,-0.01241676,0.00036667,0.021398764,0.042678259,0.094744645,0.162388518,0.221747711,0.320894778,0.365093976,0.313022286,0.349268347,0.308775783,0.297247857,0.303499162,0.308810383,0.316326261,0.035754308,1
112,0.0,0.007964905,3.677488188,12.69293924,16.24203627,32.28117644,45.57450189,60.04080918,75.52141442,94.47245364,88.96044256,93.89733942,95.5571083,97.82505194,99.09512511,97.29592278,98.38231475,0,0.005499951,0.012811324,0.010805844,0.024943139,0.092982925,0.141622186,0.239224598,0.321162313,0.559740126,0.46301204,0.550336838,0.597970307,0.624568999,0.690273702,0.58226788,0.736452758,-0.012494513,-0.007406278,0.014306903,0.024909673,0.063705809,0.116285928,0.164944291,0.250646621,0.304332316,0.255744338,0.290651828,0.281471699,0.270856053,0.293233991,0.302304924,0.319186628,0.037603945,1
120,0.0,0.132339967,7.160493827,15.90306356,19.83518823,36.05644398,51.87665425,71.10818659,79.44154854,88.09244827,87.42596076,88.58887817,91.4539805,93.68074792,95.20815358,93.89824273,96.76013805,0,0.001814206,0.016379824,0.027129719,0.034554563,0.124982096,0.20330815,0.303896129,0.415988177,0.564934254,0.613317847,0.613344848,0.687748551,0.726132154,0.750253499,0.647752404,0.812182248,-0.006895737,0.001231076,0.025453532,0.040639084,0.080714755,0.139539182,0.17820476,0.264031559,0.285705388,0.255461633,0.235076025,0.245956257,0.232737094,0.25446704,0.270866305,0.249541119,0.023931365,1
126,0.000612685,0.461964513,9.41746685,17.30102119,20.32110929,36.95127278,52.30982257,67.25244342,77.81191891,87.68288095,86.24778285,90.6079011,92.83288479,94.27588296,95.94046592,93.6039214,95.9892502,0,0.003008692,0.027048882,0.030760024,0.050248697,0.166137382,0.247723132,0.369673193,0.428807676,0.56264317,0.637433529,0.654315233,0.718991816,0.762435138,0.780106664,0.690206945,0.83058089,-0.004647529,-0.001986384,0.023907945,0.039186098,0.084918991,0.14248538,0.170010835,0.267873615,0.268052965,0.221452668,0.242455214,0.232919917,0.222135067,0.253115505,0.254698724,0.241931289,0.019494019,1
127,0.0,0.316145476,10.05133847,17.35406188,22.19424679,38.23011963,53.67803447,70.22499381,79.13123,88.959957,89.74284796,93.13517872,94.30622522,95.73450485,96.77721043,94.89157722,96.31794651,0,0.00279492,0.025623107,0.030612577,0.047834385,0.160590068,0.232319951,0.353475034,0.40622893,0.537055433,0.628466785,0.631672561,0.703653395,0.751788437,0.763992906,0.669773042,0.806722939,-0.000753634,0.003453561,0.024923317,0.044507787,0.086734161,0.145344764,0.176986933,0.259589523,0.27247116,0.237143323,0.246549904,0.242572859,0.232183412,0.250747442,0.249518856,0.23318328,0.018105416,1
128,0.0,0.073522204,8.461515013,15.63968907,19.87915261,34.08418064,47.75389668,62.39515377,72.7248895,81.79951626,84.60843859,88.0970749,90.54530309,92.80875456,94.68099973,92.98714508,94.52329594,0,0.004069152,0.018253705,0.016820895,0.037456226,0.142192677,0.21026887,0.321485311,0.378148794,0.503673136,0.579676569,0.591554463,0.661280334,0.71825695,0.730598986,0.650446653,0.795243263,-0.003466036,0.000323426,0.021376252,0.041056357,0.07685782,0.128605798,0.152657285,0.240890771,0.253004819,0.227093652,0.227574527,0.2384343,0.237802893,0.256458074,0.263551831,0.235834956,0.02624556,1
129,0.00245074,0.233432997,9.186404512,16.46718969,21.47114274,38.79310345,54.12052316,72.12056819,82.79061239,91.42933676,92.93738242,94.14888471,95.76127719,97.04163781,98.17622951,97.84020083,98.59145815,0,0.004853906,0.023692902,0.025606859,0.040723044,0.152150735,0.216514617,0.344931662,0.423984319,0.595605373,0.695665061,0.699424088,0.765361607,0.820712686,0.8161062,0.734703958,0.87827605,-0.009804216,0.003355346,0.024842324,0.044785574,0.090375736,0.147140637,0.184894115,0.2924743,0.30954513,0.274753064,0.251023918,0.271746367,0.258855134,0.272769451,0.279066771,0.244458601,0.02939905,1
159,0.00122537,0.178291344,9.442463039,18.4758421,23.00066898,39.60845932,54.47505147,71.53438898,86.84407865,96.66003762,95.33269045,97.58022037,97.95349834,98.74264197,98.97661919,98.42992555,98.47821398,0,0.005179791,0.025048215,0.03074782,0.043189745,0.160204351,0.24090904,0.361082226,0.440517396,0.674657226,0.671336055,0.699158609,0.737448454,0.761974156,0.797589183,0.701052904,0.815475285,-0.015586049,-0.001753026,0.020829055,0.045998238,0.096659385,0.158210024,0.225851819,0.322100908,0.352449596,0.32044363,0.337754577,0.31050235,0.302903175,0.300329715,0.309286982,0.285987556,0.038136769,1
167,0.00367611,0.049014802,4.592959296,13.80100955,16.6023472,33.618263,49.7857034,63.23089771,75.56774882,89.32760011,91.67535609,93.62958691,95.8030644,96.60773026,97.55227089,96.5828428,97.20232959,0,0.006374518,0.00775694,0.010585082,0.0201611,0.107936807,0.172843292,0.25338766,0.349135727,0.457551211,0.560054183,0.593824327,0.681753099,0.731341124,0.759002864,0.644107401,0.810911,-0.012083838,-0.000242865,0.018765621,0.032289647,0.074937224,0.128461346,0.156072885,0.246917024,0.254003644,0.231628746,0.227498129,0.23743166,0.221666813,0.264116913,0.282641083,0.271623433,0.035250153,1
176,0.00612685,0.328399177,9.919325266,18.53741808,21.76619418,38.01960737,51.56643442,67.57846068,80.53345527,91.28406342,90.48427842,93.58512804,94.18836387,95.38499827,96.12381363,94.79419148,95.1822692,0,0.003892457,0.0268197,0.027345765,0.049718477,0.163155839,0.228647411,0.341008931,0.403021157,0.554228902,0.650272846,0.67274493,0.738689125,0.788420141,0.794442415,0.703530967,0.835209489,-0.003491966,0.000391992,0.025313703,0.047004793,0.090505213,0.140900657,0.175920084,0.272138357,0.283721507,0.245519251,0.263620824,0.246705681,0.245089427,0.253815234,0.259093106,0.217626482,0.006822376,1
210,0.000612685,0.20096069,9.357538477,16.90839811,21.3388203,36.58909462,50.02530102,65.49479483,78.86994255,93.79091642,93.02768073,95.30054645,95.89199614,97.1790599,97.85649019,97.04055575,96.51900104,0,0.006274816,0.025704971,0.035000589,0.048850123,0.167085782,0.235493496,0.337019295,0.411485344,0.607882738,0.596480846,0.660646379,0.687161922,0.698910236,0.732982278,0.637540936,0.737784386,-0.018442726,-0.003611756,0.017262815,0.044636562,0.088951193,0.145954669,0.195673853,0.270571113,0.295964271,0.276010871,0.295647293,0.279459178,0.282609612,0.280333638,0.285880983,0.264277756,0.051165342,1
217,0.065557298,0.175840604,6.072854748,14.26489864,17.11690291,31.10606906,46.25649446,59.05861188,72.29495172,81.81779092,85.96807029,87.77884924,90.96394549,93.39716866,96.0407679,93.92962258,95.45425035,0,0.002096494,0.01494274,0.015946459,0.029217971,0.131759569,0.223878041,0.322497278,0.440721869,0.536741197,0.625964761,0.644645333,0.731831551,0.756147027,0.797909379,0.699000478,0.874113321,-0.01038694,-0.001726313,0.018054776,0.033080496,0.072652996,0.124665335,0.153486013,0.243280172,0.238188818,0.235387385,0.220452607,0.230465457,0.23622188,0.255833149,0.272321463,0.26776883,0.028849246,1
220,0.0,0.166037643,6.883706752,14.634799,18.03078799,33.93858138,47.6298741,64.10542774,76.09277594,86.3251814,87.98457088,90.90324654,93.90298603,95.22103526,96.86044003,95.44126558,96.68140638,0,0.002179146,0.008227457,0.012167697,0.02687012,0.134941414,0.197302967,0.299399018,0.403288126,0.497462362,0.593782961,0.608738422,0.696835518,0.733752191,0.771891177,0.661285102,0.866690159,-0.012696158,-0.001057031,0.018578066,0.035643663,0.081187569,0.130320117,0.16213119,0.263996214,0.258817703,0.223301351,0.222846851,0.233186901,0.232484892,0.254048526,0.268912822,0.26275751,0.029298216,1
222,0.0,0.756666013,11.29949703,19.78539857,22.15471629,37.55186974,51.66483315,66.49217511,77.143381,87.15936576,90.14357656,91.91185165,93.54948951,94.82948295,96.18852459,94.75848338,95.74857168,0,0.004309678,0.029847926,0.028196421,0.049059726,0.184470937,0.250758708,0.367630988,0.439450264,0.545317113,0.630911052,0.636554539,0.712626517,0.745733559,0.76277858,0.653203189,0.811680615,-0.008365149,0.000977098,0.0305281,0.048781458,0.098834895,0.1500732,0.176544607,0.274341136,0.264316946,0.263693303,0.24897404,0.256604552,0.24435617,0.250274807,0.275352567,0.24357219,0.022152068,1
223,0.0,0.397632585,7.899405578,14.32281664,16.95960982,31.82981873,46.50218116,62.99343793,77.17332844,89.50712174,90.74788385,93.16725597,94.97374906,96.29147125,97.33379501,95.96282029,97.26778913,0,0.003706868,0.033625718,0.028748479,0.038188208,0.146238476,0.210831255,0.30445236,0.364482224,0.481872648,0.519922853,0.539216459,0.616923094,0.65586704,0.683250964,0.558593333,0.754483998,-0.015726425,-0.002170604,0.020526994,0.034004807,0.078932419,0.130531833,0.157212198,0.266127825,0.269385576,0.254489958,0.254148364,0.263202846,0.253983319,0.25905931,0.28877914,0.249942765,0.022858722,1
224,0.004288795,0.682531124,7.721549933,13.44401873,17.48148148,29.11014584,44.8942672,58.46518844,70.41620829,81.92743886,85.72130377,87.08304219,89.1131616,90.65485496,92.90875755,91.03482717,92.92005713,0,0.006006291,0.033965029,0.039005108,0.047226351,0.159439087,0.227227524,0.320227802,0.382352889,0.481138915,0.556852818,0.572074473,0.630866349,0.660421848,0.682930946,0.577982605,0.724380493,-0.012523668,-0.005802426,0.017796377,0.037001695,0.072211824,0.128831282,0.147002116,0.242125779,0.248293117,0.245963559,0.223845109,0.238556311,0.235183403,0.231161147,0.246544793,0.22656551,0.016052879,1
227,0.00490148,0.174615234,7.965407652,15.82014937,18.19905502,32.80108714,45.84477012,60.50745854,71.74611906,83.69900564,85.42868128,91.3442623,91.25870392,92.92770861,93.60979292,91.15088296,92.95035492,0,0.001912233,0.02622417,0.026677838,0.041011523,0.145432204,0.217293262,0.324899167,0.383555889,0.487659812,0.559341013,0.570647836,0.623070836,0.655192792,0.666121304,0.57525003,0.700730979,-0.017142517,-0.001302978,0.022104412,0.033575922,0.077449106,0.129160762,0.155518606,0.249336973,0.254735976,0.20710282,0.234471768,0.226264417,0.22136344,0.224338621,0.228457212,0.199632436,0.010520652,1
259,0.005514165,0.552641898,11.20499924,20.04084743,24.79987807,36.97978597,47.37257059,65.29468937,74.10157682,89.4985219,88.85044214,95.21633969,96.15746081,98.49096752,99.7702761,96.69862361,97.35543629,0,0.005423163,0.030697927,0.038749527,0.072461583,0.139110938,0.181451499,0.239760667,0.30232057,0.472803086,0.430140197,0.520447969,0.555510044,0.618085802,0.660315573,0.562906265,0.69058305,-0.014863962,-0.000817433,0.022191733,0.050579738,0.097328991,0.150727585,0.203961492,0.264405638,0.274133891,0.241502941,0.267309546,0.267650306,0.276093394,0.303776085,0.301847547,0.286447942,0.038434029,1
