,0cc19,27cc19,53cc19,63cc19,77cc19,90cc19,97cc19,103cc19,105cc19,108cc19,0eg19,27eg19,53eg19,63eg19,77eg19,90eg19,97eg19,103eg19,105eg19,108eg19,labels
162,0.386556583,35.41310927,82.31228164,96.9653319,99.29514289,99.52064578,83.42278393,0.100594422,0.157513836,0.120713306,-0.014428288,0.065839104,0.174171984,0.260340244,0.239715472,0.241766885,0.160789326,-0.00374138,-0.041088391,-0.048353359,4
163,0.380368336,33.01177003,78.41010481,94.1583628,99.32931778,99.49201898,83.07435942,0.090230148,0.178359096,0.15241579,-0.010646352,0.059500083,0.172390878,0.232719272,0.229042754,0.242153421,0.173381597,-0.0058335,-0.037984036,-0.04375821,4
169,0.189631531,24.77210101,76.54501478,93.9708561,98.46746978,99.00774758,85.83069067,0.276787075,0.237182996,0.374333181,-0.006454029,0.035721671,0.167540833,0.24772948,0.198546454,0.2223811,0.163804278,-0.003516063,-0.02508153,-0.054910935,4
170,0.081380446,28.58381895,79.75382962,95.83173139,99.09222948,99.61911357,90.30522002,0.169486359,0.166636259,0.250571559,-0.011028951,0.042665556,0.178876683,0.253822148,0.199981153,0.229889408,0.179639027,-0.003145812,-0.028679568,-0.052776165,4
171,0.148628959,31.64022881,80.66326256,97.07703847,99.2086377,99.62359793,90.27610009,0.11949398,0.132296906,0.202517789,-0.006061469,0.047377408,0.178287297,0.257730663,0.203442991,0.2335715,0.175959706,-0.00580513,-0.029962473,-0.052007001,4
172,0.448308389,33.5587478,81.29105079,97.48526733,99.27912341,98.88222819,81.98554789,0.144490169,0.161770966,0.256668191,-0.00291599,0.052882526,0.176621094,0.264068544,0.207373321,0.225134492,0.157995239,-0.00349869,-0.027494481,-0.047852043,4
173,0.552607342,37.79554592,83.86455254,97.77992071,98.98116109,99.2544581,75.73770492,0.105471727,0.110958695,0.238378296,-0.002581831,0.06342835,0.179471374,0.246270105,0.211939588,0.211841717,0.136437207,-0.003715288,-0.027617078,-0.052163586,4
174,0.431267634,36.4426074,83.6001075,97.95992714,99.1374692,99.17330332,76.43766178,0.079256211,0.163595451,0.243865264,-0.003975193,0.062725939,0.172864899,0.235386372,0.217245162,0.212047309,0.138309196,-0.006368649,-0.027942602,-0.054297354,4
186,0.147489763,27.36894522,79.34211234,96.25369524,98.85138755,98.97433132,80.30629853,0.087791495,0.223858866,0.207895138,-0.007824808,0.041344516,0.172404572,0.253297389,0.195470974,0.204138756,0.147945121,-0.015208798,-0.027504312,-0.055692054,4
187,0.076338847,30.08239022,82.18328406,97.55598414,99.56819886,99.44887834,84.52865305,0.070720927,0.162585843,0.237768633,-0.007013772,0.046869151,0.178824291,0.251438498,0.195674956,0.211462528,0.15658924,-0.008096766,-0.032875523,-0.05452586,4
188,0.166292266,34.77210101,83.38511153,98.10803547,99.67105968,99.81402849,89.03003809,0.103033074,0.136836344,0.158121997,-0.005488681,0.055565435,0.180874243,0.257537454,0.211896524,0.224685311,0.172513947,-0.001596849,-0.030221708,-0.049681269,4
189,0.315356401,34.50928022,81.76834184,97.28890083,99.43533698,99.05198447,81.26298476,0.078036885,0.160765852,0.199359854,-0.004876638,0.054255545,0.180052891,0.258594126,0.211287111,0.221594676,0.153869092,-0.004345992,-0.023936717,-0.04510913,4
190,0.408437144,39.25260299,84.89438323,98.7465735,99.48462445,99.58045729,78.06298533,0.181069959,0.155689351,0.27190977,-0.00486425,0.06908983,0.179615334,0.250857443,0.220690131,0.221420065,0.140013456,-0.000900735,-0.0248331,-0.050393436,4
191,0.459978022,41.38207334,83.4775598,98.24670787,99.55925826,99.03904228,67.87136427,0.067062948,0.119512728,0.24874257,-0.005550065,0.074450701,0.171791643,0.232465744,0.222657114,0.206729069,0.119908951,-0.009922342,-0.032162432,-0.059169743,4
196,0.757553656,38.2526991,81.36199946,95.81187853,98.92853316,97.47842968,72.72333795,0.038408779,0.139877151,0.146319159,-0.005921739,0.073035061,0.165815756,0.247694075,0.250930309,0.234572873,0.150330573,-0.011946769,-0.043540973,-0.046555892,4
203,0.176892826,26.60932549,78.65412524,96.17952163,99.37951215,99.77168456,94.63945637,0.669410151,0.190354558,0.397500381,-0.003574885,0.038133837,0.183372304,0.279336214,0.224740475,0.2488949,0.201202855,0.009177439,-0.028035918,-0.048180494,4
204,0.130797133,27.18786781,79.62805697,96.9707068,99.24708445,99.89395776,90.67191544,0.396890718,0.221432211,0.29507697,-0.004011867,0.039934356,0.18182449,0.265909761,0.209162638,0.237482935,0.178512573,-0.000407297,-0.029823303,-0.051867146,4
205,0.10818239,30.88003622,80.58801397,97.20561449,99.39019181,99.76411011,89.67711219,0.206066148,0.120726055,0.15424478,-0.005117183,0.049790703,0.178658783,0.253566563,0.20023641,0.217206493,0.162603363,0.000995035,-0.031564802,-0.042817306,4
206,0.195897841,33.0762976,81.19752755,97.36092448,99.45426973,99.71419327,91.99272853,0.133516232,0.083318129,0.116158852,-0.006275566,0.053296715,0.176293507,0.260799915,0.211059853,0.225116029,0.177789375,0.001559768,-0.03289029,-0.042926453,4
207,0.222695491,33.42372114,81.07820478,95.75920451,99.16164723,98.8908847,81.46424861,0.100594422,0.137105972,0.194482548,-0.005969219,0.052271541,0.175723702,0.252056003,0.205363795,0.217214689,0.152550444,-0.004411549,-0.028754996,-0.039467216,4
208,0.514597313,38.43639656,84.26552002,98.17468422,99.63902772,99.58340547,86.66307161,0.160341411,0.144742444,0.337753391,-0.005730509,0.068205543,0.179524139,0.250013262,0.223296762,0.223131731,0.158409968,-0.001573684,-0.024579773,-0.047551684,4
209,0.599388916,37.28791308,79.33673744,97.75544209,98.79567127,99.36050035,84.88356994,0.074378906,0.104346138,0.291418991,-0.005418851,0.0668988,0.168949366,0.238299146,0.23791188,0.237902462,0.177887857,-0.001069405,-0.036566596,-0.055375539,4
210,1.098890412,40.26832904,83.5893577,98.47101682,99.50553206,99.80847472,93.0282635,0.167657369,0.157125871,0.32007316,-0.00375235,0.082587734,0.184560865,0.249827102,0.270607293,0.276714236,0.233195305,0.004868079,-0.038166162,-0.062095415,4
211,0.880078359,43.6781349,88.27626982,98.92179522,98.6853347,99.38201035,92.21996191,0.187776254,0.174542358,0.498704466,-0.005314224,0.098832071,0.197670862,0.251639187,0.266188383,0.27151081,0.21744816,-0.006252176,-0.04281066,-0.057042059,4
212,1.808306834,34.47034857,76.58478904,96.94813222,95.85095476,95.51376385,83.06406385,0.059137327,0.208085612,0.335097002,-0.003988036,0.076184608,0.168108761,0.238818526,0.260894179,0.268963397,0.210424617,-0.013646001,-0.047945168,-0.058085874,4
226,0.272777664,33.06790403,78.43912927,95.38081161,98.53902345,98.54895256,90.69749827,0.044615573,0.125281275,0.258468649,-0.00822856,0.057196639,0.17511417,0.265103608,0.229365364,0.251497656,0.204814881,-0.003824902,-0.030413572,-0.044561885,4
227,0.617906622,35.37528293,77.89733942,97.95108842,99.08688966,99.6450831,95.67946506,0.21391028,0.130467916,0.363680594,-0.004564129,0.0655137,0.171892434,0.260880083,0.25712797,0.260013729,0.218285456,0.006878529,-0.028597832,-0.048739485,4
229,0.559656135,41.22103266,85.20612739,98.96389157,99.79922252,99.82686981,93.76839508,0.377704437,0.145350605,0.343611263,-0.00408062,0.082253635,0.181832686,0.249543831,0.244967565,0.246458709,0.199138135,0.001204084,-0.034771021,-0.053572681,4
230,0.755814803,41.74332277,86.83902177,98.81107229,99.0826178,99.51790336,86.25562673,0.162571813,0.223136717,0.4457824,-0.009654564,0.083716497,0.180772811,0.243217617,0.226620719,0.223974288,0.166947559,-0.012189859,-0.037892282,-0.054082215,4
231,0.43080394,38.35491172,84.05804891,98.31120666,99.22679311,98.66040512,87.31880932,0.19740863,0.373411178,0.441044432,-0.00992214,0.080574028,0.173755199,0.255688637,0.244400367,0.236598343,0.17799516,-0.010884897,-0.044732187,-0.054388601,4
232,0.368404895,30.08691716,83.7119054,97.79844128,99.21077363,97.54804363,89.74095395,0.082712479,0.145958767,0.16724442,-0.005038436,0.051984921,0.170790061,0.262607217,0.24533616,0.240114942,0.184899688,-0.007716148,-0.047607794,-0.054155767,4
233,0.538475408,36.25920405,81.90593926,95.3227627,97.75513691,97.66274238,81.45451004,0.048282606,0.174363664,0.108860913,-0.008230073,0.070469745,0.171866789,0.2501643,0.227933407,0.227301002,0.163348034,-0.007691053,-0.043457244,-0.048805166,4
234,0.376831889,34.64010865,79.44316044,95.37019179,99.07300611,99.53192407,81.94143871,0.271360469,0.206166758,0.177583166,-0.006761042,0.063690461,0.164249092,0.236203447,0.222414389,0.229645297,0.164896369,0.009957744,-0.032817509,-0.04392625,4
248,0.227071603,37.63789131,83.73662994,98.09513572,99.36783457,99.66347819,89.70664366,0.390184423,0.114659419,0.315195854,-0.007733423,0.070206583,0.177203402,0.253975779,0.242914349,0.23979193,0.177566856,0.00137318,-0.031044753,-0.050296139,4
249,0.446835762,43.16154363,87.77425423,98.88888889,99.85582468,99.80847472,89.65379638,0.307270233,0.136499308,0.285322359,-0.004739033,0.08347816,0.186065271,0.252719432,0.242602751,0.244138047,0.176003873,-0.002762943,-0.03426522,-0.050569624,4
250,0.693856911,40.89352667,83.73233002,97.46519753,98.75261652,99.5405522,84.58261432,0.309099223,0.250562549,0.460295687,-0.007223336,0.083024345,0.176088601,0.241961405,0.227560103,0.236363471,0.165122867,-0.005987015,-0.034628283,-0.047719199,4
251,0.441498962,38.00243935,83.16689062,97.91883902,99.28339528,99.61694945,86.96371943,0.260935833,0.291198525,0.336921486,-0.008518845,0.076504946,0.172843128,0.253482908,0.239900678,0.233704641,0.172910631,-0.004097935,-0.04129421,-0.053129263,4
252,0.419620542,33.90522654,83.20451492,97.70491803,99.51514375,99.70676073,91.09361519,0.072729495,0.234172147,0.194482548,-0.007497607,0.064414933,0.173317686,0.254902333,0.236060008,0.236700654,0.170715213,-0.003360956,-0.040855765,-0.04960021,4
253,0.764847176,36.01949144,83.84842784,95.77425423,98.63941219,98.99584488,79.91803279,0.104252401,0.16724442,0.115226337,-0.005089035,0.069621176,0.173738956,0.240925923,0.223709583,0.223639801,0.148660704,-0.002481494,-0.036191568,-0.046911817,4
267,0.333318714,35.0348574,85.08680462,97.77456338,99.04844291,99.79440789,91.6080673,0.393842402,0.156297513,0.362749581,-0.006271286,0.062418245,0.188488945,0.271088988,0.243100181,0.246725574,0.185110822,0.005497983,-0.028532445,-0.042904023,4
268,0.375227207,39.62562245,87.66998119,99.11389692,99.66891675,99.91018871,92.80860457,0.651729919,0.165012497,0.323731139,-0.005302882,0.075235754,0.191301465,0.274975091,0.237706661,0.251867086,0.190429032,0.009916744,-0.033174116,-0.048770856,4
269,0.537775574,42.03866829,88.85568396,98.95766586,99.81417404,99.88854744,92.25242382,0.430422192,0.17896576,0.276177412,-0.006027429,0.081834354,0.193780914,0.261726975,0.24070178,0.247212559,0.184745893,0.003528359,-0.033089034,-0.052334081,4
270,0.403003767,39.46265278,87.16366568,98.52566163,99.37417233,99.44995686,82.99536877,0.571254382,0.229276896,0.435299497,-0.006976353,0.07780768,0.184305817,0.247554123,0.232089922,0.226606503,0.161281392,0.003424691,-0.033842541,-0.049658343,4
271,0.433721349,35.95971028,82.82074711,97.08346727,99.08154983,99.65806787,89.91803279,0.298125286,0.271178626,0.442133431,-0.008176918,0.070156246,0.175242648,0.244522884,0.232670724,0.231027156,0.177841291,-0.001374004,-0.039356656,-0.046187755,4
272,0.401541843,32.0348574,80.9438323,96.0452159,98.76009227,99.65590374,92.25350589,0.073340667,0.134679318,0.195092212,-0.010768594,0.058281489,0.170752734,0.248625115,0.232383698,0.237828448,0.176872,-0.005474343,-0.038235608,-0.045602232,4
273,0.606211229,35.28707594,81.17710293,93.98478517,97.80746721,98.61063019,82.14378463,0.113397348,0.127713921,0.135345222,-0.009202289,0.065760322,0.169249564,0.239404455,0.219614312,0.223734111,0.153179899,0.000470747,-0.031572852,-0.036484335,4
287,0.376831889,34.23358986,83.45713518,97.13840365,99.42543466,99.47368421,89.27025623,0.220088401,0.158121997,0.201798506,-0.007035029,0.057073247,0.186958075,0.270128787,0.235087976,0.250977874,0.191804752,-0.000601223,-0.0286201,-0.046592403,4
288,0.492181142,35.84291535,86.7841978,98.30798173,99.79922252,99.88891286,93.58498706,0.351165981,0.150586801,0.371894528,-0.006065022,0.063152142,0.189357936,0.270894974,0.243096963,0.249566451,0.190693751,0.01030104,-0.027984431,-0.046424735,4
289,0.320648704,38.75147125,88.71808654,99.1518409,99.82535091,99.92126833,94.3375606,0.402377686,0.201301466,0.269471117,-0.005884446,0.077552758,0.19351083,0.275416464,0.24430719,0.250631273,0.197320089,0.012976696,-0.032876514,-0.055398401,4
290,0.561601074,41.4920721,89.9467885,99.10961106,99.84407706,99.93205349,92.53159626,0.243865264,0.122240467,0.259716507,-0.004619848,0.085287221,0.193461895,0.265971541,0.239175677,0.245591983,0.188204736,0.004820148,-0.036067944,-0.054834649,4
291,0.426881862,40.028067,86.48965332,98.10803547,99.35388099,99.6162322,85.09890062,0.231062338,0.171315348,0.350556318,-0.006727275,0.079899929,0.183708191,0.244666442,0.230444387,0.231132567,0.16469124,-0.001135554,-0.036413584,-0.052413918,4
292,0.307300328,36.0421005,83.21311475,96.68583714,99.4211628,99.83498706,89.04982744,0.334095412,0.349084717,0.37037037,-0.008771862,0.071595676,0.178544939,0.243715852,0.236914307,0.237957925,0.175614893,0.002637148,-0.033004709,-0.051481269,4
293,0.35183642,31.46536895,78.8691212,95.46251008,99.19475415,99.84792925,95.71827389,0.119178585,0.200693304,0.227404359,-0.009678734,0.056408502,0.163061917,0.240398943,0.233476445,0.241058409,0.187711582,0.001971107,-0.030923771,-0.045344818,4
308,0.128852194,32.73569138,83.95377587,96.58478904,99.56960998,99.89322692,94.15144564,0.212772443,0.162379128,0.199476981,-0.009806198,0.052652694,0.192132697,0.263329387,0.24776949,0.26646176,0.204814851,0.000278758,-0.034447297,-0.052771479,4
309,0.40317103,35.18334088,87.61193228,97.70706799,99.42757059,99.70243248,92.37902528,0.58832495,0.175932442,0.284103033,-0.006665945,0.057988223,0.197224915,0.274120748,0.234909654,0.248718873,0.194303945,0.007774822,-0.02549682,-0.042922519,4
310,0.520271124,38.7129923,87.52915883,98.59392636,99.87398009,99.94806094,95.28904228,0.625514403,0.186705589,0.409693644,-0.007174185,0.074232556,0.195488855,0.27651301,0.248899102,0.253878593,0.198501259,0.01066184,-0.030356254,-0.047835227,4
311,0.363703552,40.34540516,89.55334587,98.98414405,99.83927997,99.92317348,93.82249827,0.644413961,0.228105511,0.32982777,-0.006577949,0.084039614,0.19789578,0.277656227,0.237811059,0.242163956,0.195923567,0.00901007,-0.032822505,-0.053573851,4
312,0.688932446,41.70212766,88.67831228,98.36065574,99.7073775,99.78358726,93.58877251,0.517604024,0.18745905,0.303002591,-0.003194494,0.086455122,0.190471828,0.255764097,0.230797827,0.235579982,0.188912541,0.00499559,-0.031861883,-0.051155873,4
313,0.438583696,40.61385242,85.17280301,97.12765386,98.47387757,99.23748921,86.76095048,0.407254992,0.269415557,0.426764213,-0.003333159,0.085487269,0.178952128,0.239738256,0.220505252,0.224903777,0.165785462,-0.002754829,-0.034844417,-0.05478147,4
314,0.293524035,39.04617474,82.31658156,97.15667831,99.24601649,99.63426247,90.8984038,0.345679012,0.416777888,0.403819254,-0.008864939,0.08076746,0.171916097,0.244870469,0.225409955,0.232958302,0.177159235,0.00368807,-0.032680154,-0.046633463,4
315,0.233392654,31.81892259,78.0639613,95.06261758,98.93737451,99.75761773,95.1188106,0.214521452,0.251158727,0.201188843,-0.007774419,0.056353334,0.159513026,0.236777723,0.22459875,0.237120479,0.190073475,0.008203224,-0.027154677,-0.047562618,4
330,0.17104513,34.94259402,88.71056168,98.80462241,99.93805801,99.96333046,96.62316652,0.314586191,0.159731748,0.228060573,-0.008691101,0.055612788,0.210115761,0.280375957,0.252020061,0.269783169,0.211348593,0.006318487,-0.035554197,-0.050132867,4
331,0.388015287,38.31323124,86.67347487,98.00698737,99.35815285,99.6331804,94.4391717,0.464563329,0.121024144,0.236549307,-0.00898005,0.066590399,0.197906956,0.272960097,0.240831703,0.25740099,0.212422371,0.00810161,-0.028200243,-0.042605635,4
332,0.441013796,39.40823056,86.77022306,98.15103467,99.69883378,99.93940443,95.77747917,1.213229691,0.188385917,0.378600823,-0.009419344,0.077850103,0.193169758,0.27132082,0.245810181,0.245702028,0.206822485,0.012396685,-0.02878887,-0.043768864,4
333,0.486820753,42.42399602,88.33646869,98.43482935,99.76963463,99.78142313,92.86777394,0.577960677,0.119807821,0.268861454,-0.006024556,0.087378271,0.188686177,0.265286207,0.233503938,0.240400538,0.19173184,0.009259021,-0.033685122,-0.04732956,4
334,0.578619288,42.2942558,87.98495028,98.46887389,99.8184459,99.81496711,87.72756687,0.357262612,0.194003527,0.377381497,-0.003992082,0.088416986,0.183655426,0.253288686,0.227498159,0.224836171,0.168595642,0.000723527,-0.030088702,-0.042932034,4
335,0.39471953,40.97303158,85.36844934,97.44047299,98.58921782,99.41652286,87.0405522,0.440176802,0.228014022,0.463344002,-0.007324795,0.087928787,0.180388182,0.240513593,0.21933049,0.224295676,0.167975068,0.001099794,-0.033464722,-0.045857321,4
336,0.161916154,37.241722,79.94625101,97.34049987,99.20436584,99.65806787,92.13759742,0.363359244,0.305905248,0.38618257,-0.00956881,0.073535644,0.160828412,0.242129892,0.225316167,0.229637921,0.177881449,0.004523137,-0.035569891,-0.04574227,4
337,0.069197745,35.03952658,78.9174953,95.69148078,98.10329361,99.07050727,89.20621225,0.131402029,0.175758682,0.224965706,-0.009830185,0.065332733,0.158382237,0.238058254,0.222139329,0.224598169,0.162294582,-0.000709928,-0.033640999,-0.044352621,4
