,0cc19,27cc19,53cc19,63cc19,77cc19,90cc19,97cc19,103cc19,105cc19,108cc19,0eg19,27eg19,53eg19,63eg19,77eg19,90eg19,97eg19,103eg19,105eg19,108eg19,labels
45,1.171975888,39.6585843,81.59527009,95.37221177,98.64261609,95.21633969,43.75649238,0.116445664,0.131971052,0.124064952,-0.012557293,0.074465908,0.177564487,0.266310066,0.217868209,0.1875467,0.095773779,-0.013719004,-0.033211682,-0.045296196,3
47,1.952643403,35.95383295,79.93442623,92.50201559,94.32910419,89.41544435,36.41932701,0.0463344,0.07966916,0.090839811,-0.005965888,0.069337569,0.170284331,0.248497739,0.21006076,0.161053255,0.080233991,-0.010333426,-0.028332256,-0.037075862,3
49,2.640254398,47.90548185,74.71002419,93.42976535,93.23657568,84.33886972,27.88478186,0.029873495,0.077046276,0.167657369,-0.001585213,0.096732184,0.14808704,0.23618871,0.212040037,0.144831643,0.066020109,-0.018076301,-0.031417716,-0.035367507,3
55,0.892261061,27.25531915,69.04380543,86.53059038,91.91657055,92.06414474,67.60569456,0.167461191,0.066732995,0.228623685,-0.003627254,0.048394628,0.150772095,0.229370832,0.203973055,0.199680105,0.143557593,-0.007565085,-0.032111891,-0.041811395,3
56,0.897134141,40.13913358,83.05724268,97.00940607,98.28484771,95.37100949,51.73425367,0.064173084,0.083318129,0.209815727,-0.005481984,0.072744772,0.181832179,0.273188025,0.211591795,0.193023622,0.107618123,-0.014225443,-0.03349904,-0.047370877,3
57,1.554006088,34.00362155,74.1972588,89.33190003,93.10521594,90.96476801,54.67213115,0.14545899,0.069766313,0.17558299,-0.003584333,0.062684014,0.15717493,0.245660618,0.196992666,0.185687348,0.114664406,-0.005939875,-0.031094013,-0.03976975,3
66,0.972753207,32.52919873,81.7651169,88.2880946,90.13393335,88.77575312,55.77761001,0.284712696,0.152648543,0.362464271,-0.00523058,0.056400351,0.182390809,0.220568568,0.175595522,0.169828013,0.116518527,-0.010877403,-0.0341697,-0.042107109,3
68,0.780892921,37.0199214,81.83821553,95.54528353,94.75516983,95.1553063,70.64252943,0.179240969,0.029873495,0.189279041,-0.007195762,0.066575825,0.180840999,0.274242401,0.197852463,0.200823471,0.150103658,-0.002579399,-0.03306631,-0.043372516,3
69,1.168759339,37.31190584,81.94893846,95.1787154,95.86628094,93.41672438,56.20130713,0.245694254,0.077236514,0.297390987,-0.004338724,0.071171768,0.181123957,0.270838559,0.202473536,0.193362206,0.115673825,-0.00247761,-0.032168496,-0.03599406,3
78,0.972666891,27.12358533,75.52485891,89.81456598,84.53052245,87.0974723,68.57578774,0.576131687,0.125889436,0.181679622,-0.010285994,0.044183951,0.170031577,0.234911785,0.170320541,0.187770084,0.141995579,-0.003709007,-0.030201018,-0.048740521,3
90,1.373613016,34.18650973,76.17307175,93.03546555,98.37455679,97.38999137,53.00380886,0.058527663,0.208085612,0.215820759,-0.004838288,0.064451784,0.148330271,0.222835943,0.213485003,0.206459343,0.108320966,-0.00850575,-0.031865675,-0.03589493,3
103,0.672948819,29.79265483,74.45095404,89.6674356,95.36289461,96.97799827,69.43386427,0.073159579,0.177583166,0.226185033,-0.005661603,0.051248416,0.146822035,0.21014154,0.199244887,0.215242267,0.128410563,-0.003683924,-0.029789763,-0.029007575,3
115,1.509272496,36.93798099,79.9946251,96.89760817,98.8668888,99.08649698,77.93356342,0.067228945,0.192312359,0.178021643,-0.004785684,0.070380867,0.159897402,0.240111813,0.222435266,0.212943211,0.136049017,-0.008488671,-0.037642855,-0.046232004,3
116,0.699205493,35.70809053,80.06664875,95.42488578,98.73339314,98.52351165,70.37640207,0.030483158,0.156905674,0.104862064,-0.006910456,0.066959657,0.161520883,0.248424143,0.222209781,0.214030594,0.133769661,-0.008870479,-0.035046976,-0.043768816,3
117,0.463816492,31.75645088,77.56087073,92.0872174,96.60066641,97.25450148,67.7566868,0.062185642,0.157732534,0.169486359,-0.007499686,0.056361545,0.153428659,0.2159089,0.202066258,0.20892328,0.129485413,-0.003343546,-0.027361566,-0.032955796,3
130,0.621805087,35.13807153,79.79897877,96.08492341,98.43009099,99.04561981,72.06977147,0.03850385,0.141352617,0.194482548,-0.006672226,0.064126574,0.15715088,0.231507793,0.21627982,0.207237333,0.125552416,-0.009154025,-0.041538991,-0.045253836,3
132,0.512491369,31.20552286,79.0346681,94.03942998,98.36494511,98.76833477,77.86097645,0.070111264,0.126792691,0.185947264,-0.007291058,0.054568157,0.165030003,0.231836021,0.216312855,0.231609464,0.158716038,-0.001580039,-0.036439534,-0.038154256,3
161,0.615573125,33.45359891,79.91507659,95.95915077,95.54444872,83.29726454,67.0771295,0.054394328,0.265718654,0.202408169,-0.009522252,0.061269488,0.163279429,0.241645217,0.223503232,0.185708836,0.122963324,-0.018353932,-0.04157535,-0.050355099,3
175,1.118826035,42.43174165,81.59849503,96.51629715,97.7369815,97.85426766,55.62553926,0.032921811,0.121632306,0.192653559,-0.003954782,0.081759073,0.164821744,0.216931269,0.216384977,0.189251393,0.097686447,-0.015840385,-0.034891605,-0.056241322,3
179,1.00044345,36.70196222,80.96210696,94.5655202,98.75475245,97.64759349,79.01315789,0.063404969,0.140222527,0.128638927,-0.004517839,0.069452852,0.165853828,0.240787432,0.235593274,0.226045072,0.147916287,-0.004778074,-0.039502006,-0.040163923,3
180,0.796938666,34.40484257,78.99489385,92.20064932,98.50591653,99.40789474,79.21160483,0.100594422,0.175758682,0.173144338,-0.002837149,0.060579628,0.167433724,0.218086705,0.221685469,0.234533384,0.159445688,-0.006796428,-0.034202609,-0.037811913,3
254,0.715131285,32.34584632,78.02526203,92.64545162,97.55649537,99.06169111,79.86087144,0.176192654,0.188672377,0.132906569,-0.00393122,0.059983183,0.160171196,0.224019602,0.212635711,0.220476657,0.153707042,0.006582101,-0.028254727,-0.037143432,3
274,0.435666287,29.4685378,76.03117442,90.03161177,94.73172711,97.41695427,77.58721434,0.07133059,0.172899124,0.218259412,-0.007984912,0.050108522,0.153735727,0.204950273,0.191989005,0.201347858,0.142585009,-0.000271309,-0.024096251,-0.025798433,3
294,0.506313076,33.94497899,77.44692287,93.12657888,96.48319023,96.80004314,70.07769217,0.093278464,0.145099832,0.160341411,-0.004780523,0.060546812,0.154214069,0.229240999,0.213083178,0.199214876,0.137780488,-0.003011578,-0.028454471,-0.035259981,3
295,0.349602746,28.94160254,73.1362537,89.09139612,92.72288436,92.86858371,43.40482168,0.028044505,0.102171137,0.18899558,-0.004117281,0.048982836,0.142243505,0.202790305,0.190139562,0.16674453,0.091639392,-0.006920617,-0.026394961,-0.027438903,3
316,0.214915736,33.94768939,75.95377587,91.95807579,96.78435644,95.60682133,64.17178843,0.049382716,0.138660828,0.198750191,-0.004010636,0.060772993,0.148659393,0.220987424,0.212309375,0.194358394,0.122982435,-0.003149445,-0.032373264,-0.040941816,3
317,0.210561043,31.69081032,75.73125504,91.17968499,96.81425947,96.74719586,69.82448927,0.075598232,0.18745905,0.196311538,-0.00464212,0.05497463,0.151184112,0.211217806,0.210306108,0.193239957,0.132539868,-0.001723888,-0.027001478,-0.034160659,3
338,0.169095897,34.86956875,75.7441548,93.25127654,97.67183562,97.98195118,68.20319241,0.025605853,0.099984758,0.209724127,-0.004315909,0.065452054,0.148879126,0.227916375,0.219002128,0.207391456,0.127467796,-0.008777989,-0.034430142,-0.038282488,3
339,0.257704389,32.76776438,72.87395861,89.90249652,96.58144303,98.25927524,85.69025022,0.209724127,0.25481968,0.323731139,-0.002562801,0.060400132,0.144911319,0.213102087,0.207975194,0.214356989,0.166427374,0.002796054,-0.020040732,-0.029773898,3
361,0.381074904,33.52577133,76.59983875,93.06745499,97.26775956,97.75147161,75.65356648,0.039018442,0.076628352,0.201301466,-0.003360576,0.061879851,0.153275371,0.228249371,0.219686091,0.212676078,0.138709128,-0.008664044,-0.035817783,-0.039330002,3
410,0.454143206,30.97419647,72.8105348,92.40758599,96.99474561,98.42622951,88.03021122,0.192043896,0.143526121,0.209724127,-0.007090257,0.057169404,0.141734675,0.223398969,0.214831859,0.217517674,0.173324257,0.003993397,-0.026110135,-0.040724128,3
486,0.533602327,35.47318968,84.00967482,97.74791723,98.95873382,98.52298303,62.3030644,0.081285906,0.082101806,0.220762635,-0.005955713,0.067460001,0.173488334,0.244825169,0.219443858,0.208085328,0.123477787,-0.007563646,-0.036301102,-0.041713577,3
628,0.479998441,34.91258978,76.55898952,93.85326525,97.12610534,97.03081717,64.72905125,0.043286084,0.178021643,0.151196464,-0.00499637,0.065031581,0.153321788,0.217281699,0.211357817,0.190117016,0.120312698,-0.006112869,-0.034811337,-0.042855099,3
629,0.500335502,31.30964237,73.86079011,92.56509161,97.79037977,99.30759275,89.87296572,0.149977138,0.177583166,0.176802317,-0.004542706,0.056786016,0.158528373,0.214345843,0.209460527,0.216033116,0.174894989,0.002622535,-0.029196531,-0.039569512,3
651,0.846534605,41.1071961,83.60440742,97.53884067,98.85300525,96.73649584,49.42946506,0.114616674,0.100706156,0.207991242,-0.002476333,0.087292545,0.172181055,0.241767511,0.2187846,0.182352453,0.090385184,-0.005952735,-0.02576489,-0.039007865,3
658,0.748505183,34.72261665,75.59580758,94.66409515,97.89183647,98.52298303,69.4456428,0.063404969,0.207383081,0.176975005,-0.003218757,0.065506667,0.15053463,0.22227028,0.213231459,0.207140937,0.133476511,-0.006470894,-0.033513997,-0.039967638,3
659,0.584454104,31.57067353,74.68207471,92.48686403,98.41834337,99.58261432,86.87553926,0.226794696,0.286345216,0.168460743,-0.003973075,0.055724882,0.155973956,0.214295894,0.215072066,0.220317915,0.165614396,0.003062317,-0.026422368,-0.034727123,3
682,0.635564439,41.42145767,84.06664875,97.63934426,98.49416891,97.75776531,55.3107687,0.141441853,0.110077237,0.259106843,-0.00205466,0.086716011,0.176621214,0.238128021,0.217345119,0.186684996,0.098011345,-0.005105937,-0.022717835,-0.039817061,3
689,0.395795042,31.58106338,73.69631819,91.75920451,96.67542398,97.17105263,71.85660492,0.103033074,0.176192654,0.134125895,-0.00602908,0.056797307,0.14822185,0.211107388,0.20550485,0.194976047,0.134973764,-0.00285624,-0.035910785,-0.040417783,3
690,0.409963322,30.342689,72.22037087,90.47787421,95.96629501,92.09782317,75.82561461,0.17741198,0.186097427,0.164609053,-0.006431467,0.052069858,0.151227236,0.208392069,0.207397282,0.195091322,0.145616472,-2.65e-05,-0.030951317,-0.034558348,3
745,0.901919308,38.14531462,83.83015318,98.06288632,99.30795848,98.046875,61.11820464,0.114007011,0.083719576,0.278616065,-0.001669716,0.078582793,0.176785469,0.245726824,0.219775558,0.191449344,0.109337211,-0.007763307,-0.027423048,-0.036520716,3
779,0.98046382,40.73587207,84.97393174,96.73206127,93.48869602,88.93481648,73.61194996,0.132906569,0.083926291,0.148148148,-0.003927073,0.081348389,0.176636532,0.242022097,0.215379164,0.196350083,0.134699091,-0.007447907,-0.035806276,-0.051497605,3
784,1.380543738,41.5766247,82.00483741,95.56678312,96.6070742,93.02393525,56.81514236,0.096936443,0.192043896,0.195092212,-0.00794413,0.088194177,0.166510329,0.230069146,0.212201104,0.188963875,0.11033725,-0.008235508,-0.034448437,-0.039989077,3
785,1.770380527,38.77399828,81.88766461,95.96057002,97.66969969,92.30478861,55.00754961,0.11766499,0.170893389,0.157902759,-0.007710655,0.078094006,0.171514243,0.226764128,0.223225892,0.190544367,0.11301028,-0.006620173,-0.031309351,-0.038712293,3
817,1.681212812,41.10267877,77.59849503,93.85299475,97.03525126,94.00452977,49.43732687,0.065233958,0.210423889,0.110077237,-0.00535277,0.084846407,0.153255895,0.224496469,0.216766194,0.184205174,0.102426715,-0.007744716,-0.029668577,-0.043298922,3
818,2.084488141,38.68492531,79.80327869,95.36716647,97.87635273,94.07578608,53.99930748,0.100594422,0.275425271,0.229276896,-0.004063195,0.079379007,0.161521524,0.223387152,0.218209922,0.187255174,0.110449925,-0.005391638,-0.028341431,-0.033949301,3
833,0.319456195,34.27161612,79.41736092,95.2851384,99.55893033,99.53363054,88.28557825,0.198019802,0.100954814,0.199359854,-0.005002129,0.06466829,0.162076086,0.227894917,0.188778698,0.203767046,0.140630573,-0.002417385,-0.027054757,-0.046888221,3
848,0.96402026,40.90674513,78.2295082,95.24536415,97.96552608,98.35526316,76.89387403,0.072729495,0.284011433,0.174542358,-0.009989498,0.086020648,0.153658226,0.230862007,0.224751204,0.20472762,0.13588202,-0.009831341,-0.035431404,-0.047066666,3
849,1.238926005,41.7202354,78.40150497,96.53319,99.04523901,99.18195983,69.2509955,0.061268503,0.174542358,0.143270843,-0.006880733,0.087632678,0.152958453,0.24011223,0.230534479,0.216065273,0.125865489,-0.006408239,-0.039987754,-0.041115779,3
850,1.725646935,37.92067579,76.37409299,92.33109379,93.76415054,93.80085699,44.04864958,0.040948539,0.160951075,0.120713306,-0.003427926,0.077714786,0.149167269,0.213092357,0.192988113,0.17418243,0.090368636,-0.010850652,-0.036514543,-0.035316486,3
851,2.001300239,38.32050702,79.08841709,95.69913211,98.64154812,96.62532355,42.79670187,0.026891578,0.19521985,0.241426612,-0.000947819,0.073313192,0.154439047,0.220619306,0.218716204,0.182962507,0.095844463,-0.009356023,-0.033474684,-0.033349428,3
869,0.338191795,29.68447261,76.86643375,95.47305261,99.17873467,98.83028913,85.22540984,0.134125895,0.106772792,0.232281664,-0.006130988,0.058859397,0.16094476,0.221961632,0.189322129,0.202590302,0.144864365,0.000937162,-0.024290713,-0.049131967,3
873,0.600499849,34.31552739,81.38027412,98.24133298,99.80135845,99.11270776,67.97778257,0.116445664,0.104952802,0.232281664,-0.007065116,0.061347451,0.161869928,0.232928097,0.199121431,0.18790634,0.117958277,-0.005088204,-0.036105048,-0.055790782,3
881,1.013313106,42.01584427,79.4453104,95.20128998,98.37455679,98.95905471,72.17968076,0.051821369,0.257225363,0.282186949,-0.013420707,0.091977209,0.154554769,0.232336447,0.225136846,0.198245645,0.120429672,-0.013147704,-0.03690384,-0.040178657,3
883,1.611040451,44.14509644,78.64122548,94.69497447,96.23649024,93.71320983,41.87478359,0.038408779,0.158730159,0.147538485,-0.00479177,0.096110344,0.152435154,0.218317747,0.203719079,0.173135325,0.08581607,-0.01242549,-0.036500558,-0.036818214,3
884,1.687234394,40.05930285,78.21768342,95.24161577,98.38950831,93.73382226,42.14421745,0.035360463,0.115266083,0.171315348,-0.006003183,0.080271021,0.153731674,0.219624639,0.213909104,0.178198352,0.088983558,-0.013672189,-0.039474837,-0.039650228,3
903,0.263633661,29.95708542,76.5600645,94.94589092,99.16485113,98.78592452,79.37328675,0.12924859,0.087966221,0.165218717,-0.00630521,0.057051167,0.157890633,0.222216517,0.190193772,0.19585672,0.133326888,-0.002524299,-0.022123761,-0.04890842,3
907,1.085762076,34.04571532,83.35071217,98.75517334,99.79495066,99.38971607,65.81564096,0.037189453,0.093426193,0.304221917,-0.001534126,0.060426075,0.168469444,0.241635278,0.20103696,0.18948859,0.112924799,-0.012478556,-0.040265001,-0.052966986,3
918,1.971681691,41.79292587,80.41171728,95.89949641,99.11252083,94.38093184,34.53300259,0.049382716,0.158945861,0.284103033,-0.004286079,0.083356038,0.160230637,0.218108609,0.217054948,0.176633447,0.0828624,-0.012521563,-0.037117768,-0.033898331,3
934,0.196925052,32.13037574,78.42622951,93.88443967,98.6821308,98.16265582,78.50264024,0.084133516,0.138052667,0.265203475,-0.00522132,0.060226645,0.162390888,0.223911092,0.182635903,0.186368108,0.128753707,-0.008262935,-0.022296261,-0.049302116,3
937,0.356410032,30.11407877,75.37973663,92.72902604,99.3197061,98.61063019,73.98835203,0.039018442,0.162379128,0.23715897,-0.005310085,0.05629712,0.152426243,0.211499974,0.185209125,0.186702311,0.126469344,-0.009471459,-0.020228129,-0.047848724,3
938,0.460950492,31.69081032,79.22493953,95.28191346,99.26818815,98.9797239,83.48878982,0.096936443,0.137783874,0.14717509,-0.005649929,0.058610462,0.161353603,0.222314447,0.19087477,0.194196507,0.136414483,-0.003810277,-0.023549208,-0.057238601,3
941,1.008170157,32.51697601,82.23380812,98.40150497,99.78213508,99.30964335,66.03537532,0.042676421,0.13136289,0.28349337,-0.003164496,0.058468338,0.164257571,0.236415803,0.198355809,0.187763482,0.11490716,-0.014146339,-0.03876406,-0.052066546,3
942,0.649609554,34.67904029,83.98602526,98.1260045,99.80242642,98.73073927,66.6507964,0.027434842,0.091832391,0.224356043,-0.002889509,0.064024314,0.176487997,0.239698961,0.204404101,0.186238214,0.118801467,-0.011837035,-0.036424797,-0.051666424,3
946,1.364374556,42.81892259,79.8559527,95.39478635,97.80992178,99.06834314,79.60959141,0.088401158,0.156905674,0.087791495,-0.005716986,0.088803701,0.159295931,0.238969296,0.219196454,0.206434771,0.141703442,-0.008344524,-0.038184874,-0.046949588,3
952,2.016825477,39.35038479,79.56355818,95.64984464,98.80281088,96.83671268,32.84929017,0.03657979,0.178191328,0.18716659,-0.003189843,0.075356066,0.159276217,0.21538569,0.21461001,0.17967853,0.086696483,-0.013279304,-0.033622,-0.036386561,3
968,0.300669074,32.36894522,76.60413867,94.06728812,98.69815028,98.28947368,80.4449446,0.128029264,0.118299401,0.233500991,-0.002374313,0.061369661,0.154459521,0.223634049,0.184992224,0.19197391,0.13566792,-0.005696089,-0.026522029,-0.045698024,3
971,0.262659045,29.11317338,76.79763504,94.45405613,98.85086932,98.32614323,70.12402934,0.054869684,0.053386396,0.285932023,-0.006533432,0.055535913,0.159454599,0.219999373,0.187031478,0.190767735,0.120227963,-0.008493334,-0.029080486,-0.043927047,3
972,0.384486061,30.55138072,79.29696318,96.23057966,99.31318976,98.97769417,77.99298823,0.138393538,0.094265037,0.250562549,-0.004218478,0.056294411,0.163573548,0.228948593,0.190827191,0.195218235,0.128649786,-0.002962838,-0.030022571,-0.050358739,3
973,0.282016124,30.38442427,77.25557646,96.09878924,99.01640395,98.33477135,76.8665599,0.102676934,0.143172608,0.267032465,-0.004653103,0.057932012,0.158555433,0.229321882,0.195193872,0.187693417,0.125866801,-0.0091099,-0.031984571,-0.05538509,3
974,0.245603263,32.12539611,81.32867509,97.20454302,98.58174207,96.26833477,53.4680142,0.074378906,0.17515052,0.406035665,-0.005641643,0.060248565,0.165820181,0.227758378,0.193609163,0.175855681,0.096521989,-0.011607525,-0.033974338,-0.049944025,3
975,0.727407105,35.13490267,83.54098361,99.00032144,99.85796061,98.73382226,56.4322692,0.026825179,0.143779272,0.217649749,-0.005073663,0.066174477,0.170043841,0.238268271,0.207752645,0.182519257,0.103133433,-0.018349154,-0.043516528,-0.054569691,3
980,1.208036685,41.92213671,78.07363612,95.51055395,97.59348548,99.03257118,78.70498615,0.050602042,0.118299401,0.120103643,-0.005170345,0.088431686,0.155149475,0.243930995,0.222016126,0.208201125,0.141966388,-0.009301836,-0.045986865,-0.043509532,3
985,2.135871234,44.34973122,79.29803816,93.21761491,94.65483361,91.63718723,30.76739958,0.076207895,0.120415982,0.176802317,-0.001990596,0.092180952,0.157761201,0.213290036,0.208188549,0.164708212,0.076452568,-0.01247043,-0.035225034,-0.037667565,3
986,1.338604117,38.91896786,80.18274657,95.79862446,98.74300483,96.76646063,38.42841066,0.040237769,0.119512728,0.21399177,-0.003400402,0.073676974,0.162332967,0.204398081,0.21655795,0.179335326,0.091356188,-0.013623974,-0.033409692,-0.033879716,3
1003,0.687591675,32.54775917,75.79252889,93.66514378,98.88077235,98.06202389,80.32050727,0.067672611,0.143172608,0.188530074,-0.00490924,0.062063288,0.158059597,0.222771406,0.188358113,0.191364929,0.14005129,-0.011461258,-0.021340476,-0.043282364,3
1005,0.266942848,31.2729742,79.36898683,96.48159097,99.445726,99.04453774,74.63426247,0.148148148,0.110412774,0.246305419,-0.005360366,0.06226173,0.167106971,0.224604636,0.184872642,0.195583224,0.127888948,-0.003670366,-0.027416581,-0.045400061,3
1006,0.326009093,30.61294703,79.18731524,95.07768135,99.12640437,98.7924169,68.0543572,0.078036885,0.07765294,0.20312595,-0.002757903,0.059985489,0.166740417,0.225526854,0.187877566,0.189620465,0.119411327,-0.00640019,-0.030318154,-0.047735717,3
1007,0.364993738,31.6989588,81.77156678,97.67374362,99.64641594,99.10051769,68.97831544,0.033531474,0.099738491,0.189885705,-0.004574686,0.060129561,0.164887041,0.235032439,0.193323717,0.191350654,0.11216709,-0.012131866,-0.03891344,-0.056709006,3
1008,0.448794624,32.67335231,83.03359312,98.86159635,99.63261993,98.36175554,60.61396295,0.089231145,0.166225824,0.36611324,-0.005590495,0.060630932,0.167428493,0.239742532,0.194746211,0.176581621,0.103483967,-0.014575833,-0.037072256,-0.054355517,3
1010,0.984625259,34.35626981,84.6826122,98.95296963,99.81097014,98.56951177,53.23123382,0.029263832,0.13346599,0.327190902,-0.006209125,0.061010215,0.174358651,0.239514232,0.210374132,0.181054592,0.097079866,-0.015537669,-0.041216277,-0.058144163,3
1021,1.474749832,40.59981892,80.11287288,97.33740491,98.38737238,94.5675151,33.14577562,0.0231672,0.111019438,0.172717874,-0.002644808,0.081726901,0.158520043,0.220574141,0.217355654,0.171582773,0.086330533,-0.017663477,-0.034773819,-0.041207559,3
1037,0.450231908,35.98816461,81.74469229,96.53533996,99.09543338,98.88373598,83.61408224,0.143270843,0.125281275,0.204237159,-0.004712523,0.066051297,0.16499193,0.240896344,0.188867822,0.19201526,0.131496355,-0.010068673,-0.029671041,-0.046474949,3
1038,0.505197849,34.09585761,78.85837141,95.27438861,99.0794139,97.81964162,74.55457291,0.052431032,0.109469075,0.171315348,-0.005351556,0.065059692,0.162785321,0.227434084,0.188030556,0.181709602,0.122803465,-0.015946265,-0.026021119,-0.04542524,3
1039,0.246520991,32.06891422,78.00483741,95.65815641,99.42970652,99.19386253,77.68442623,0.103642737,0.180460296,0.296296296,-0.00316092,0.06311892,0.163591087,0.225414261,0.191592336,0.197472736,0.134792089,-0.01105235,-0.021753736,-0.042301919,3
1040,0.359506297,33.59172426,81.46412255,97.77371674,99.59096929,98.42451524,65.66436583,0.17558299,0.094873198,0.285322359,-0.006474437,0.065196589,0.171612933,0.234561339,0.188236609,0.183762372,0.113596365,-0.007265154,-0.029608965,-0.045575459,3
1041,0.368565899,32.9312915,83.76887933,97.21097182,99.28019138,98.0944858,44.46976619,0.032921811,0.080277322,0.204846822,-0.007256268,0.062454358,0.174298331,0.224754572,0.187910274,0.175018653,0.08692272,-0.017369948,-0.030662123,-0.051201027,3
1042,0.908772646,35.00700185,84.91373287,97.66084386,99.50712525,98.8513805,58.44801553,0.035360463,0.078646548,0.221978958,-0.005253191,0.0666712,0.176169306,0.236824274,0.194040447,0.184111059,0.098234028,-0.01660349,-0.034587096,-0.061023246,3
1045,1.352151216,33.88535032,82.38860521,98.78849772,99.72126105,98.07609072,54.29723193,0.048773053,0.116767013,0.384697455,-0.003688969,0.058285315,0.168090254,0.237215906,0.204509109,0.178137809,0.098890208,-0.012010147,-0.038171805,-0.054625858,3
1055,2.064552518,38.92652846,78.4853534,95.02069336,96.74697766,92.35089162,30.22109577,0.021338211,0.124980948,0.208504801,-0.004266391,0.075874195,0.156262532,0.225234047,0.209225684,0.169852033,0.077032819,-0.016132625,-0.04019333,-0.040809453,3
1056,1.994022783,37.63924651,78.14888471,96.60023572,98.59882951,91.98339085,24.58261432,0.016460905,0.111901721,0.208504801,-0.003621369,0.072811104,0.1573046,0.224879876,0.216672823,0.164986551,0.072810724,-0.0188902,-0.042634327,-0.042074006,3
1075,0.774085636,35.72838388,82.78097286,97.39424886,99.40426444,98.45589508,66.88019391,0.092059137,0.135892645,0.432251181,-0.007313077,0.068916023,0.173938319,0.230631262,0.185587332,0.180473715,0.110366955,-0.009458081,-0.026306339,-0.043704312,3
1076,0.747530566,35.38841105,85.64686912,98.29208186,99.47605272,97.1552545,44.89106989,0.042676421,0.135285981,0.234110654,-0.006980171,0.066605151,0.177099705,0.23025766,0.186674252,0.166650578,0.084452666,-0.019343983,-0.031703148,-0.053691465,3
1077,1.153458182,35.64780444,84.79763504,98.2241333,99.61300726,97.66609146,55.15819771,0.033531474,0.091832391,0.302256279,-0.004289539,0.063879497,0.174030811,0.239643797,0.187002525,0.170444205,0.093958892,-0.015230371,-0.036407553,-0.056279715,3
1080,1.409594383,33.59121775,82.24778285,97.64686912,99.563913,99.00450139,62.64236411,0.02499619,0.120119391,0.460295687,-0.002516967,0.058412105,0.172408536,0.233741462,0.203309909,0.190617055,0.114178687,-0.01867808,-0.035891503,-0.052599274,3
1081,2.280601728,37.31326392,79.52593389,95.18054216,98.91781849,99.048866,76.9412223,0.064014632,0.092212866,0.384087791,0.001277513,0.068509787,0.163506776,0.233074725,0.213751599,0.208233014,0.140625507,-0.007494588,-0.031828124,-0.047107428,3
1082,2.147079319,39.101956,78.52727761,94.00053749,99.16532733,99.29680759,83.95624134,0.131687243,0.117983336,0.384358086,-0.004365327,0.0754546,0.16899462,0.238062605,0.224832669,0.217634514,0.161534578,-0.001712593,-0.031647973,-0.045922417,3
