,0cc19,27cc19,53cc19,63cc19,77cc19,90cc19,97cc19,103cc19,105cc19,108cc19,0eg19,27eg19,53eg19,63eg19,77eg19,90eg19,97eg19,103eg19,105eg19,108eg19,labels
240,0.219291848,25.69047296,76.27519484,95.44101048,99.22640094,99.84145815,98.67773943,0.838286847,0.166028097,0.206774919,-0.007898732,0.040575262,0.182237774,0.269676179,0.256255329,0.28679952,0.251271099,0.017522449,-0.02321285,-0.053027473,0
241,0.25082963,25.02422906,75.37006181,95.67320613,99.27698748,99.8658241,98.73382226,0.644175529,0.166225824,0.207895138,-0.007144107,0.037111629,0.172303483,0.265818328,0.241855219,0.271316469,0.227830067,0.012584113,-0.030304259,-0.05412063,0
242,0.328694654,19.21443737,67.10776673,88.87503359,98.72057756,99.58881579,97.67471959,0.179850633,0.150215897,0.229233349,-0.006219974,0.028258184,0.150575429,0.238050312,0.232570603,0.265312314,0.228384048,0.005271809,-0.03146974,-0.056271028,0
243,0.136816162,22.63405159,70.4692287,91.67858103,98.19620659,99.46654259,96.74711099,0.18716659,0.150452571,0.332266423,-0.008111918,0.033352047,0.15392305,0.235785723,0.218843952,0.255300939,0.217591077,0.004628082,-0.030245315,-0.056111384,0
244,0.104054225,24.64471247,72.01827466,92.84795886,98.4236832,98.88872057,96.06988783,0.124980948,0.090999539,0.181069959,-0.006639085,0.038878631,0.155432925,0.238002285,0.225392103,0.250512749,0.212797135,0.003849962,-0.029579211,-0.054438666,0
245,0.022853031,30.17070785,79.39908627,96.54286482,99.55572643,99.61604832,93.0813201,0.134125895,0.085750775,0.155689351,-0.010156542,0.048221599,0.173989519,0.263266027,0.23142007,0.245418057,0.196514443,-0.000642394,-0.032604638,-0.052994158,0
246,0.17077762,31.96458418,77.68664338,95.96237571,98.1897988,97.94083276,89.49525453,0.020728547,0.089786212,0.242645938,-0.011742773,0.056720991,0.17278944,0.26412499,0.230299711,0.24574995,0.200534761,-0.002618955,-0.031345285,-0.045672819,0
247,0.323346073,33.32746081,77.75436711,95.66568127,97.73270964,99.47303497,91.61945714,0.137174211,0.108252752,0.28166438,-0.007427501,0.061797973,0.176910847,0.257429063,0.263965845,0.267386645,0.213331714,-0.001051871,-0.032762885,-0.049425803,0
259,0.243654031,24.50746944,69.97043805,91.33132556,96.87299757,98.67447195,97.02545298,0.751105014,0.191705695,0.30848956,-0.007243345,0.048848681,0.167836338,0.248583823,0.235926673,0.271828413,0.243308842,0.017773803,-0.022379505,-0.045141373,0
260,0.299694458,26.23721141,76.01504972,95.54376942,99.38390657,99.86410699,99.16464681,0.342630697,0.12345679,0.336921486,-0.005799766,0.044895239,0.178533927,0.263831645,0.265772045,0.292896092,0.254194796,0.017001243,-0.028897583,-0.053783942,0
261,0.207622215,22.21755432,72.99865628,94.48408872,99.61446452,99.91235284,99.25012985,0.554333211,0.149239244,0.398110044,-0.006484919,0.03030391,0.167710915,0.261378646,0.250299633,0.280190825,0.242509499,0.015734656,-0.028773306,-0.058185067,0
262,0.141806646,21.70529651,71.85702768,90.01714347,98.94378231,99.72623788,97.63028047,0.483462887,0.241440126,0.367626886,-0.007397118,0.032050267,0.160898864,0.244265929,0.233678252,0.264781922,0.227814451,0.009762233,-0.027225431,-0.059813384,0
263,0.209080919,26.61792666,74.78204784,94.45087325,98.76863599,99.60288262,97.41587575,0.443834781,0.20929894,0.370675202,-0.006717957,0.039190073,0.162292585,0.247816741,0.226650268,0.255216151,0.216441408,0.009098275,-0.02986153,-0.056789655,0
264,0.078943906,29.09416025,79.17764042,96.46823871,99.36135674,99.95455332,97.37383137,0.210943454,0.142565944,0.222527054,-0.010850631,0.042667393,0.173479721,0.254374981,0.223466635,0.248113915,0.200341612,0.001002895,-0.031575821,-0.054288309,0
265,0.147167035,31.15914532,78.40687987,95.2373299,99.01853988,99.50280414,91.86612708,0.060356653,0.11555069,0.207383081,-0.008709349,0.047519505,0.171751723,0.251674771,0.22745879,0.242754653,0.189820513,-0.004655622,-0.032864116,-0.049305923,0
266,0.273750134,30.78678135,74.50900296,93.99335691,96.52590884,95.77670533,82.90663954,0.050602042,0.07097964,0.179850633,-0.009690681,0.05702778,0.172383666,0.253845185,0.235278711,0.24533172,0.18884109,-0.009233217,-0.034503777,-0.047070578,0
275,0.144730494,15.60615663,55.74092986,89.02817958,90.93938229,95.43140638,91.03834834,1.08581009,0.133516232,0.359423463,-0.009959579,0.023275206,0.133429945,0.237815946,0.220169246,0.239022568,0.205582425,0.007165729,-0.031428017,-0.037575025,0
276,0.076825082,16.14033499,58.1972588,88.40311744,90.12452476,94.75947326,93.42105263,0.853528426,0.085142614,0.259106843,-0.00759221,0.025332391,0.136914656,0.238971516,0.22215566,0.23949261,0.193927377,0.010878542,-0.025305938,-0.044144146,0
280,0.220263244,26.01086464,70.29938189,93.04296582,97.63872869,98.76941329,96.08822261,0.205456485,0.133187375,0.303612254,-0.006787135,0.048745167,0.166098773,0.248835281,0.246367872,0.274751961,0.246186018,0.006191105,-0.024176173,-0.0421253,0
281,0.260709813,23.4056134,71.02499328,93.71781779,99.16747027,99.50550927,98.43533587,0.368236549,0.067062948,0.301648118,-0.004166463,0.042477828,0.161607921,0.254070878,0.270846814,0.299559712,0.263218343,0.012841423,-0.033244491,-0.05326248,0
282,0.186714123,23.94136514,71.71835528,93.74791723,99.5813576,99.78645384,98.77835007,0.136902579,0.113118044,0.245694254,-0.00562452,0.035224397,0.160622671,0.253873676,0.260849267,0.284442902,0.243600473,0.00554299,-0.033616114,-0.058305614,0
283,0.116466627,21.66183794,68.95565708,88.19994625,98.85834508,99.74870578,97.79150796,0.306050907,0.26032617,0.36640756,-0.007531216,0.029402813,0.153838634,0.233061194,0.230055839,0.268598437,0.224168628,0.006880051,-0.027734177,-0.057311486,0
284,0.18331048,26.74241738,74.67884977,93.49637194,98.87756846,99.81233822,97.07937877,0.569425392,0.231101381,0.349336991,-0.007935654,0.039608534,0.164032921,0.239235416,0.224574476,0.249485746,0.204371631,0.006283794,-0.033645824,-0.054627467,0
285,0.077481982,25.32367587,76.22467079,94.30086789,99.38378401,99.59124245,95.81024931,0.133516232,0.114942529,0.203627496,-0.014339615,0.036116697,0.171099827,0.245019361,0.235657319,0.256484926,0.208667874,0.002656446,-0.036603227,-0.054269247,0
286,0.067735821,29.46198672,75.31416286,95.22923945,98.70669401,98.60467616,89.58513677,0.015241579,0.098765432,0.149607736,-0.016072296,0.048346102,0.17307587,0.260775745,0.250735283,0.260068148,0.202742025,-0.010853196,-0.033000074,-0.057029489,0
296,0.23193395,15.8345756,62.09943564,92.95135716,93.36259558,94.57020429,86.78583795,0.473708276,0.06248635,0.149367474,-0.005701456,0.024083899,0.152252465,0.266165793,0.229301095,0.231749371,0.184341833,0.007008465,-0.030622413,-0.040343881,0
297,0.161429919,22.02851969,69.56839559,95.82985107,98.67145115,99.35509003,90.14456371,1.371132449,0.207991242,0.429362039,-0.010383485,0.034778904,0.17070891,0.290030748,0.2581442,0.26693514,0.200650141,0.015754936,-0.026689606,-0.049029823,0
298,0.073259718,22.57265731,67.2055899,91.35501209,93.5591012,96.52502157,91.95211389,1.857643652,0.22628552,0.251790886,-0.009636676,0.037970681,0.163715437,0.254349768,0.244055331,0.263020843,0.200198829,0.017146507,-0.019563852,-0.042497616,0
301,0.088299792,30.12856496,78.22305832,97.19860253,99.75009612,99.81496711,96.91179017,0.621246761,0.106166129,0.16399939,-0.009097346,0.053699162,0.190923139,0.279622465,0.278480262,0.303186446,0.249114022,0.007477561,-0.027107328,-0.050374147,0
302,0.15948498,28.49751019,72.1117979,94.45730205,98.51659618,98.56193733,94.54594478,0.164609053,0.141352617,0.325560128,-0.008720231,0.057188578,0.166722059,0.250390202,0.260828346,0.288448215,0.241433606,0.006030319,-0.02268034,-0.050887905,0
303,0.125934786,20.73653237,67.08519215,91.51195915,99.1471124,99.18572045,97.95273546,0.028654169,0.077844676,0.268807395,-0.012730827,0.039325867,0.149468794,0.234847918,0.269549817,0.29727599,0.25831157,0.002456061,-0.030934004,-0.05625366,0
304,0.19697646,22.65031395,69.66299382,92.14082236,99.2887351,99.62452389,97.85534972,0.014056961,0.077046276,0.232281664,-0.009251061,0.040322114,0.155299932,0.239962533,0.267293572,0.293587059,0.246830419,-0.001864302,-0.037190676,-0.064117618,0
305,0.163374858,20.34223631,69.22010212,90.78742274,99.24281259,99.60721087,97.5934903,0.054869684,0.187921912,0.468221308,-0.009313711,0.030360851,0.154306963,0.241000503,0.252718359,0.285921842,0.236912191,-0.003470973,-0.036225382,-0.063407153,0
306,0.105280522,23.70439113,70.51975275,92.3837678,97.75086505,98.94715201,94.27847282,0.061575979,0.10798612,0.220088401,-0.011952011,0.036227491,0.153231874,0.233023971,0.228966668,0.262340993,0.215279877,-0.008600042,-0.041366126,-0.063563935,0
307,0.036467602,26.62290629,71.0239183,92.7333119,97.62804904,98.34119633,86.00350589,0.0347508,0.089179548,0.14266118,-0.011699341,0.047216244,0.161256254,0.23728016,0.232761711,0.251520991,0.193321645,-0.012854733,-0.040696815,-0.059079524,0
318,0.085278911,23.29506268,78.71647407,98.00698737,98.5251399,99.42975242,87.5204918,0.855967078,0.113118044,0.211553117,-0.006377478,0.036370967,0.191938937,0.299522758,0.248892888,0.256635994,0.180591226,0.003569902,-0.032576054,-0.047690026,0
323,0.087522245,28.73785969,77.33082505,96.53533996,99.72873681,99.89936807,97.94650561,0.137783874,0.086967098,0.174973327,-0.011947836,0.054446705,0.195220307,0.270114541,0.281287193,0.312779665,0.263427794,0.000343453,-0.025117043,-0.052108936,0
324,0.347937956,27.13601662,67.56463316,88.79781421,98.10329361,98.77402181,95.12926633,0.037799116,0.136228182,0.182898948,-0.00688512,0.055024639,0.156432047,0.224869639,0.248855785,0.282443374,0.238856599,-0.001808453,-0.02416466,-0.056299798,0
325,0.370841435,21.95283914,63.87100242,90.78097286,99.30890389,99.39926661,98.07808456,0.014022253,0.118274653,0.154473028,-0.004667683,0.043417301,0.141268209,0.232117191,0.269137561,0.301203787,0.259914875,-0.000221389,-0.027679369,-0.070696428,0
326,0.387529053,21.75116412,66.71647407,90.6455254,98.66824726,99.13326697,97.74698016,0.014056961,0.072979383,0.222527054,-0.007957744,0.038109183,0.148178041,0.237848818,0.255086333,0.291388959,0.24923335,-0.002744241,-0.038216379,-0.067627676,0
327,0.19102476,20.06595293,70.39828003,92.4482666,98.95446196,99.46221434,94.68291631,0.024386526,0.156073769,0.380429813,-0.010912769,0.033080567,0.15751341,0.245150149,0.255793661,0.287955731,0.226463869,-0.009094384,-0.042165875,-0.068751715,0
328,0.100650582,24.0705606,73.85864015,93.35017468,98.59562561,99.05211219,91.16044074,0.026825179,0.127105759,0.388355434,-0.018069312,0.040715083,0.164929986,0.242733464,0.246265501,0.27653867,0.212265491,-0.013998848,-0.047560897,-0.057644814,0
329,0.176405518,28.79432624,78.51437786,96.14057645,99.42223077,99.79440789,96.48727351,0.122542295,0.117983336,0.172534675,-0.003859679,0.046427678,0.179133043,0.250065804,0.24155435,0.272373021,0.219698086,-0.003880396,-0.042600874,-0.057140578,0
344,0.282638676,31.95654142,76.6772373,93.71136791,98.95531983,99.60829294,96.56011946,0.69440634,0.084326239,0.197652497,-0.002076854,0.063526429,0.186528966,0.267527491,0.259341866,0.296936065,0.277772188,0.012720925,-0.032373037,-0.047885437,0
346,0.212484562,27.7483024,74.41870465,95.72910508,99.43319404,99.86041378,98.95797265,0.203627496,0.10798612,0.179407651,-0.00799529,0.052154571,0.181769863,0.25638172,0.265739381,0.310119241,0.272564054,0.009296109,-0.02260039,-0.05408347,0
347,0.306029463,26.09551833,66.76699812,90.17464909,97.79384978,98.98069598,95.2232528,0.024386526,0.09463952,0.137444505,-0.012172111,0.05218992,0.151875943,0.225106582,0.240649953,0.278788894,0.24118261,0.002356963,-0.025779776,-0.059050865,0
348,0.312364467,23.19148936,65.07927976,92.05697393,98.95404461,99.27415876,97.85643179,0.01341259,0.043179468,0.188672377,-0.008965062,0.044258483,0.141727716,0.234086469,0.264338136,0.298750311,0.257270455,-0.000501487,-0.032127261,-0.066862233,0
349,0.390446461,21.72200388,65.80704112,91.22063961,99.13639773,99.68620152,98.43966413,0.050116123,0.046713097,0.181232135,-0.008564414,0.037281211,0.142785639,0.232584253,0.260009706,0.300769359,0.256485313,0.00258044,-0.035550483,-0.065649018,0
350,0.274841747,21.71118153,74.6186509,94.20048374,99.10425372,99.81280298,97.40412916,0.104862064,0.15143222,0.406251901,-0.008429034,0.030116322,0.168500945,0.257054955,0.260792881,0.292004079,0.237964228,-0.00203104,-0.040633731,-0.065579943,0
351,0.146842878,24.25079221,78.41870465,97.07497984,99.43855138,99.84310076,97.01251079,0.099984758,0.218398893,0.287660403,-0.014928579,0.03639492,0.17642881,0.264110148,0.253397912,0.285325438,0.230594635,-0.002672562,-0.039182242,-0.062194303,0
352,0.15593858,28.97012223,83.00994356,98.19243544,99.68927462,99.96862015,98.16265582,0.37616217,0.17896576,0.186097427,-0.011884827,0.0453653,0.190577477,0.274510354,0.252398849,0.282321125,0.232254997,0.013384904,-0.031217497,-0.05574714,0
363,0.242144878,19.35989135,67.77210427,93.78656381,85.74693494,90.2105696,85.76682485,1.950312452,0.099492829,0.158512422,-0.008454598,0.036838435,0.174484476,0.281055838,0.220835179,0.224439114,0.192536801,0.018137708,-0.019879879,-0.041222431,0
367,0.313415746,25.64870982,70.81967213,95.76984892,96.19697552,98.42213115,96.60914582,0.369455876,0.154699216,0.273738759,-0.003923703,0.052230351,0.171601772,0.267161548,0.274661452,0.282385349,0.227757275,0.004888259,-0.028580308,-0.052074429,0
368,0.179420603,28.20688094,74.55522709,94.98124933,99.41155111,99.84093663,98.3152268,0.54199055,0.117692737,0.170096022,-0.004538571,0.054318782,0.179468259,0.280787647,0.275090009,0.298388422,0.285876453,0.014309646,-0.029718289,-0.055732492,0
369,0.336960644,30.13371279,77.37489922,96.64845173,99.81737793,99.96537396,98.11937327,0.236549307,0.077236514,0.171925011,-0.006226711,0.05518103,0.187195167,0.276121706,0.274396867,0.304314792,0.268410057,0.004901577,-0.032657314,-0.055634715,0
370,0.187273186,27.93164328,73.4985219,94.57944927,99.48630868,99.70026835,97.6086392,0.035970127,0.077046276,0.167657369,-0.009794023,0.047335006,0.179186985,0.255316466,0.265382707,0.298165292,0.257939368,0.002638202,-0.031183621,-0.051137235,0
371,0.4162169,27.14259846,70.12738511,91.10918877,97.84057414,98.48078255,94.98058671,0.087791495,0.067946322,0.149367474,-0.010004836,0.052744772,0.163805425,0.235200942,0.244301364,0.277669579,0.243226483,-0.002064286,-0.030563166,-0.055616077,0
372,0.337933114,23.3005885,64.92985757,91.72506161,98.67459552,99.31406385,98.12911184,0.026825179,0.04378763,0.13136289,-0.00799504,0.041890882,0.143419325,0.234527975,0.257206529,0.299082518,0.261763513,-0.000385524,-0.036737017,-0.063719146,0
373,0.256166431,22.11726973,66.97016931,92.2811529,99.0794139,99.7673563,98.68637465,0.026891578,0.084932903,0.183508611,-0.010251772,0.037806358,0.14995794,0.239721864,0.25653246,0.300966918,0.254035324,-0.001516147,-0.039825313,-0.064477667,0
374,0.276181307,23.96831145,76.22897071,94.74231223,99.39019181,99.78034107,96.62071503,0.066453285,0.22684425,0.486511203,-0.00800154,0.034833848,0.17327112,0.255726308,0.255010188,0.290522963,0.230797797,-0.007738754,-0.038582839,-0.061493825,0
375,0.113528304,25.6641014,81.12335394,98.16029144,99.57388184,99.87123442,97.736195,0.158512422,0.210512267,0.404816339,-0.01095497,0.038177907,0.181788549,0.27417475,0.2540133,0.282388508,0.227450237,0.002038091,-0.037335914,-0.053800426,0
386,0.397349066,31.46401086,73.71674281,91.70190952,96.70425905,98.60547886,89.23887639,0.367017223,0.174719115,0.220088401,-0.007659616,0.055727638,0.148628652,0.227957428,0.215159759,0.223127365,0.182558477,0.008093272,-0.023745846,-0.037119173,0
390,0.2236744,24.64554097,73.84144047,96.64523733,96.88581315,99.31190682,98.16698407,0.695016004,0.138393538,0.408684547,-0.004613143,0.050366964,0.184982866,0.282660902,0.295261562,0.301846653,0.238570407,0.003485434,-0.033423699,-0.058836076,0
391,0.250410868,27.51788139,71.11529159,95.62698199,96.18415994,98.76914808,96.9391717,0.137174211,0.145958767,0.282274044,-0.006416034,0.054582544,0.170299575,0.260534704,0.27591911,0.289979696,0.231340006,5.28e-05,-0.037176058,-0.055791993,0
392,0.348425264,30.64282481,74.16608439,95.14754098,99.65291127,99.95362381,97.96572022,0.463953666,0.088791583,0.17558299,-0.007298608,0.05993408,0.180728048,0.288107693,0.278432101,0.298616409,0.274903119,0.010191559,-0.034390282,-0.056321811,0
393,0.352811037,31.04079144,72.71701156,95.23031443,99.70951344,99.77782571,96.61097645,0.109739369,0.08291419,0.178021643,-0.01004436,0.05982694,0.176237538,0.26752755,0.273343414,0.297519416,0.252849966,-0.000244518,-0.034857515,-0.054290555,0
394,0.29611693,26.96152105,72.76538565,95.14969094,99.69349396,99.76164797,97.13794148,0.048773053,0.120415982,0.206675812,-0.012527485,0.050772142,0.178185537,0.258776635,0.269440681,0.295734227,0.258247614,0.00074814,-0.02873376,-0.049983125,0
395,0.470252279,25.98143957,67.67535609,89.37212043,97.58426246,97.81708369,93.108283,0.043895748,0.104603783,0.136564548,-0.009759629,0.048983864,0.153165326,0.227547556,0.237218186,0.26765123,0.233593419,0.000629759,-0.027659623,-0.054550916,0
396,0.367430278,22.69760072,66.10481053,93.23622682,99.36569163,99.74630476,98.60630194,0.018899558,0.043286084,0.143526121,-0.007909548,0.039424986,0.146151081,0.237789109,0.257999092,0.298524052,0.261437148,-0.001165032,-0.036221415,-0.061080579,0
397,0.36759343,25.49487284,71.66353131,94.7358237,99.58349353,99.81557377,98.39313539,0.050116123,0.097914006,0.217649749,-0.008425363,0.042672776,0.159715757,0.249278009,0.257723719,0.292225152,0.240451172,-0.003307045,-0.040451214,-0.061785042,0
398,0.28653714,25.21276596,78.80784735,95.87852728,99.65397924,99.94176014,97.30457929,0.107300716,0.207895138,0.511507392,-0.007404852,0.035578717,0.179854676,0.264021009,0.257639349,0.28931579,0.229482293,-0.004999917,-0.038139671,-0.058449328,0
411,0.124962317,21.98807426,68.19027143,94.05213652,95.90755692,97.85859591,94.65412524,0.821825941,0.094032857,0.202408169,-0.005976248,0.052072011,0.17074509,0.274766982,0.286020577,0.288441062,0.232918888,0.012067678,-0.02324364,-0.047655124,0
414,0.418161838,27.57284185,72.41816716,94.91267545,94.55551284,98.3747403,97.64559965,0.147538485,0.113726206,0.341178617,-0.00877023,0.053010903,0.177784726,0.259902567,0.272676915,0.285551667,0.23210308,-0.002414596,-0.035411414,-0.065553151,0
415,0.297405345,29.88209785,75.32921258,95.34533727,96.79717203,98.99590164,97.21472722,0.070720927,0.161372516,0.268251791,-0.010341106,0.057345908,0.186231226,0.263143599,0.282494396,0.296726018,0.23172015,-0.010003853,-0.034559935,-0.057823978,0
416,0.477968706,30.79685594,70.96586939,91.45928514,98.99290871,99.47303497,96.33735979,0.018899558,0.060666359,0.212772443,-0.008278975,0.056930203,0.170903534,0.257943273,0.267108291,0.291874796,0.252890259,-0.006743933,-0.036986068,-0.053406727,0
417,0.456088145,30.19414806,72.09567321,94.01451223,99.36776454,99.36591066,96.5002157,0.029263832,0.078452837,0.168267032,-0.012298414,0.054859601,0.171255261,0.261565775,0.266997218,0.292786449,0.249537423,-0.006382886,-0.031551067,-0.05565105,0
418,0.461390673,26.36219903,71.65600645,93.61246977,99.22572515,99.46870672,96.25539258,0.043895748,0.098886166,0.154854443,-0.006873691,0.050388101,0.170907035,0.254025251,0.252703488,0.288603455,0.248277411,-0.002572442,-0.030628789,-0.053782467,0
419,0.382180471,25.84541717,68.00322494,90.67716704,97.09727028,97.95273546,93.47702231,0.042676421,0.104346138,0.18899558,-0.011096654,0.048728179,0.150341228,0.229960158,0.232444048,0.26990509,0.234078556,-0.001956634,-0.027281685,-0.055289153,0
420,0.284447297,23.48556715,66.83364687,94.54877721,98.40780028,99.05522002,97.6488352,0.027434842,0.065073283,0.138660828,-0.01122004,0.040849678,0.150035292,0.245875105,0.244858146,0.285267711,0.255486965,0.001362955,-0.03642489,-0.060733799,0
421,0.355624988,24.33634901,72.93415748,95.92905133,99.42329873,99.66672438,98.8513805,0.081285906,0.10798612,0.274958086,-0.009022114,0.03868999,0.162642241,0.261306107,0.256360322,0.279539883,0.243290767,0.000906895,-0.035562519,-0.058640756,0
422,0.168723439,26.46293536,80.64391293,97.44799785,99.83126148,99.88205506,97.36626402,0.243255601,0.315027671,0.381649139,-0.00828677,0.036576416,0.1835839,0.272722453,0.265913725,0.286032736,0.227917135,-0.003589459,-0.03354881,-0.063419439,0
437,0.091126608,23.96785876,70.9067455,93.59527009,95.52202144,98.66797957,97.11928387,0.843773815,0.141093474,0.231672001,-0.01339824,0.052183498,0.173927635,0.267583072,0.268952399,0.286779135,0.219525248,0.009062178,-0.026273081,-0.045610823,0
438,0.226585368,28.398823,74.613276,92.23542059,95.84056573,98.57059384,96.36643006,0.23532998,0.056698674,0.17558299,-0.008288693,0.058382414,0.18877323,0.259221524,0.27088806,0.273419887,0.2072763,-0.000500411,-0.03553563,-0.051048625,0
439,0.245603263,24.14554818,78.66487503,98.57135179,98.20581828,99.83877251,99.66456025,0.367626886,0.136836344,0.222527054,-0.004751714,0.044684954,0.192545667,0.288573921,0.289869696,0.298556328,0.251677483,0.003809881,-0.037091155,-0.061678346,0
440,0.389846449,26.25350837,73.09540446,95.56948462,96.6316374,99.40702909,99.01315789,0.140222527,0.179240969,0.389223378,-0.006952302,0.048042875,0.179111928,0.265224159,0.285725057,0.293932587,0.239635691,-0.002914669,-0.037621725,-0.062693693,0
441,0.621894176,27.87777275,69.43402311,93.70491803,96.67542398,98.81147541,98.18809318,0.055479348,0.099738491,0.290809328,-0.011086718,0.049739584,0.162746564,0.252961367,0.284631133,0.2901645,0.238942906,-0.005099794,-0.035450432,-0.057883892,0
442,0.50290192,27.19646899,66.94759473,89.47487235,98.54863514,99.17222126,97.48311981,0.021947874,0.072371222,0.159731748,-0.011129108,0.045807477,0.154620543,0.243523493,0.263920397,0.295167685,0.259629101,-0.003609828,-0.034591779,-0.059641872,0
443,0.574536205,27.34878258,66.72077399,90.11018543,98.93844248,99.25662223,97.89646814,0.054260021,0.059137327,0.151806127,-0.010405477,0.047173083,0.151912481,0.240194663,0.25257504,0.285889417,0.258884728,0.000795272,-0.032374311,-0.056925796,0
444,0.678783635,25.9302852,66.67669981,91.98172534,98.95766586,99.27609938,95.90114266,0.035970127,0.060816153,0.149367474,-0.006225796,0.046610013,0.155867547,0.242633998,0.246898651,0.288113505,0.251075149,0.004027938,-0.030281674,-0.054048561,0
445,0.645195873,26.25486646,68.81160978,94.00514304,98.59989748,99.10080506,96.13675582,0.031092821,0.093048714,0.221917391,-0.007334794,0.050250039,0.152614057,0.246165738,0.243384674,0.2802791,0.241463736,-0.00228256,-0.032771353,-0.056257162,0
446,0.2236744,25.57220462,73.44262295,96.96425692,98.75174113,98.80284728,96.93234938,0.062795306,0.085352843,0.200085143,-0.010399451,0.044462841,0.166431502,0.270466596,0.251375228,0.286908746,0.245076105,0.001872811,-0.034667633,-0.059978865,0
447,0.294171991,25.04630257,74.54555227,95.78070411,99.76077577,99.73705852,98.77618594,0.047671434,0.105211944,0.333485749,-0.006730452,0.039670721,0.168016613,0.262788117,0.253813863,0.275127083,0.237819642,0.002699793,-0.034774389,-0.058493629,0
461,0.362557198,22.03550617,74.95834453,97.17925289,85.09013627,91.78930055,87.37556267,0.20840973,0.040646461,0.163595451,-0.010870204,0.056277499,0.199722722,0.337674886,0.241451517,0.275395036,0.22639221,-0.000428485,-0.02742401,-0.044593386,0
464,0.101847385,24.7270258,65.50067186,90.14458479,94.62065872,97.82938019,96.66091458,0.293973842,0.066732995,0.193395366,-0.010842959,0.054826878,0.160315305,0.244949609,0.255296379,0.275750786,0.21839641,-0.001678249,-0.02895925,-0.046433613,0
465,0.177475664,26.24852875,74.68314969,93.89303951,95.53948355,98.63984591,97.42685249,0.080063562,0.048044761,0.142917959,-0.00800827,0.050072867,0.184781715,0.260832787,0.27298218,0.286295056,0.220372498,-0.006668973,-0.036812935,-0.056682922,0
466,0.189075528,23.77738628,76.10319807,96.17307175,97.00969713,99.64941136,99.19927285,0.048893778,0.06248635,0.240223803,-0.007032232,0.039711542,0.18634814,0.267116696,0.28687796,0.302267045,0.239027515,-0.008742554,-0.040105686,-0.061214801,0
467,0.391795681,25.47985514,71.51733405,93.14904104,96.10085864,99.22199619,98.53704986,0.077007701,0.173326035,0.323958359,-0.008012914,0.043722149,0.170199946,0.241616651,0.275692016,0.291727513,0.225318313,-0.011828455,-0.035514131,-0.066641904,0
468,0.547500267,26.0556813,66.12308519,90.4638538,94.18172498,97.85914582,97.03300259,0.052560812,0.137712636,0.181232135,-0.012330227,0.045488503,0.151028454,0.230448291,0.266049623,0.285611361,0.226589248,-0.007613581,-0.035429597,-0.063789912,0
469,0.661764348,26.60072431,63.92045149,86.41547971,97.47960186,99.04778393,97.10223338,0.0220022,0.057026378,0.10764459,-0.007023219,0.043187771,0.140058249,0.223114356,0.242336899,0.29102549,0.254609704,-0.002767398,-0.035920907,-0.063782498,0
470,0.551145418,27.28057099,65.54797098,90.48320344,99.09436542,99.67862708,98.55869114,0.0440044,0.043179468,0.145958767,-0.009854387,0.045303073,0.149127498,0.238531217,0.250494212,0.295030624,0.264466256,-0.0027112,-0.036191143,-0.062220655,0
471,0.379263063,24.96695337,65.83391561,91.79575383,99.17553078,99.67970914,97.99710007,0.018946339,0.063093014,0.114334367,-0.014356248,0.043841559,0.152116209,0.243892148,0.25544861,0.296735197,0.26465115,-0.000789308,-0.032884382,-0.064068221,0
472,0.447836109,24.2100498,68.98360656,93.16832744,99.11572472,99.50549688,96.69974116,0.015279306,0.121332719,0.176975005,-0.009648915,0.04560684,0.153883696,0.241840199,0.244192734,0.283412069,0.244300708,-0.007576616,-0.027585613,-0.062306732,0
473,0.20369477,24.78361249,71.90432679,96.37301801,99.42033644,99.48123382,98.10530644,0.037281506,0.086358937,0.157125871,-0.008545381,0.044320472,0.159719303,0.256392568,0.251581401,0.283156514,0.24317874,-0.00314092,-0.034802496,-0.059485059,0
474,0.206649746,25.3227628,76.92555765,96.89653319,99.74048443,99.91235284,99.09214855,0.084550534,0.130432672,0.235358511,-0.0062553,0.036756996,0.172277808,0.265790164,0.250862598,0.279505283,0.236764342,0.001525729,-0.037272923,-0.066087663,0
488,0.313621379,19.67520441,63.80005375,92.55116254,88.78529625,92.69823407,91.30128982,1.153482701,0.056419714,0.134125895,-0.008816408,0.050259054,0.156633019,0.275327414,0.261395186,0.291798651,0.260658503,0.013099313,-0.028881347,-0.053452443,0
491,0.145870409,27.22498868,70.57887665,93.80799314,97.09833825,99.35941828,98.62597066,0.242036275,0.093426193,0.215820759,-0.011432685,0.0563858,0.172050074,0.254970282,0.278475344,0.298643172,0.235330492,0.001761482,-0.02718164,-0.05152107,0
492,0.304197636,24.27523766,73.46089761,95.43555127,95.33483339,99.01532202,98.24489266,0.03657979,0.064465122,0.139003201,-0.005689781,0.04457622,0.178123444,0.25982064,0.271677524,0.288039744,0.225300282,-0.011315687,-0.033809036,-0.062150534,0
493,0.620435472,25.46008944,74.5917764,96.18986392,96.61882182,99.58881579,99.06834314,0.044505411,0.117692737,0.236549307,-0.004993725,0.042930484,0.178989023,0.261229604,0.278041452,0.300354034,0.235287964,-0.011270936,-0.03620676,-0.067858793,0
494,0.613141951,25.06745134,72.58908895,96.44153958,96.29522833,99.67105263,99.2782635,0.05974699,0.178191328,0.362464271,-0.007069726,0.041913621,0.172406092,0.259496182,0.280761898,0.298977107,0.239901081,-0.011300093,-0.0388304,-0.064923197,0
