day,average_cc_19_1
0cc19,2.396130953
13cc19,22.24528641
25cc19,40.55044913
35cc19,55.80839682
41cc19,64.96316544
49cc19,71.52142393
55cc19,79.48298141
62cc19,88.77146513
69cc19,98.05994886
77cc19,98.12
84cc19,87.40219738
91cc19,77.04061552
97cc19,55.1
